Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag
5324,6.84463584919098,-0.1975383112365085,0.6182505566325822,3.220821936376267,343044.0,286510.0,9.155719757080078,4.24586296081543,BS_manning003/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S337D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S337D70R270_A006995_S075,1.03,37,30.0,6.841985087127807e-10,4.53,-2.546,348448,9.156,15.479,36.7029,36701547,617.0,4.53,0.0,7.047244639741641e-10,1.8674136321195144e-05,617.0,"36.557,15.342","(1.0, 2.0]",test,8.0933
3665,5.6300887740847125,0.1592160027053697,0.156887308321847,5.090776420789336,506132.0,516511.0,12.119913101196287,10.009568214416504,BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D50R270_A006995_S075,1.74,10,30.0,7.599786278762831e-09,4.424,-1.354,521860,12.12,14.9532,36.9278,36921495,334.0,4.424,0.0,1.3223628125047324e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,8.0933
9970,5.374640425504851,-0.0586388731347744,0.3827144309456172,3.411319620518949,417831.0,244052.0,12.85208511352539,11.549267768859863,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D70R270_A006995_S075,2.49,13,30.0,1.2963634270357191e-09,4.447,-2.61,422064,12.852,15.0245,37.3774,37371502,919.0,4.447,0.0,3.2279449333189404e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,8.0933
9334,3.559452764914199,0.4404626271626812,0.193175530748942,3.405990498677808,415524.0,461791.0,11.605239868164062,8.793076515197754,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S337D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S337D70R270_A006995_S075,1.82,28,30.0,2.3292130012489523e-09,4.469,-2.61,415987,11.605,15.2708,37.1526,37151527,1118.0,4.469,0.0,4.239167662273093e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,8.0933
7396,3.360738935143448,0.2154480799468621,0.1973622176570511,3.645285859350414,490394.0,445798.0,9.361384391784668,7.053034782409668,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S337D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S337D50R270_A006995_S075,1.72,11,30.0,8.088834040070949e-09,4.371,-1.383,502253,9.361,15.2708,37.1526,37151527,1118.0,4.371,0.0,1.3912794548922032e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,8.0933
3009,3.3435101981163804,-0.2332593957635593,0.5726888637519243,2.3115367256029087,353644.0,254737.0,7.924225330352783,3.800452470779419,BS_manning003/E01267N3753E01646N3535-BS-M809_E01463N3670_D010_S202D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01463N3670_D010_S202D50R270_A006995_S075,1.68,11,9.2,2.433189967002155e-09,4.449,-1.261,353644,7.924,14.6377,36.7029,36701463,31.0,4.449,0.0,4.08775914456362e-09,1.8674136321195144e-05,31.0,"36.557,14.442","(1.0, 2.0]",test,8.0933
10520,3.2143256149903645,0.1881253250442256,0.420314204583885,2.469642266471747,305287.0,198831.0,21.46976852416992,16.52194595336914,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S067D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S067D90R090_A006995_S075,3.66,14,12.6,3.7576874752030247e-10,3.751,-3.761,305587,21.47,15.0245,37.3774,37371502,919.0,3.761,0.0,1.375313615924307e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(3.0, 99.0]",test,8.0933
5619,3.2017269439722504,0.31454356282917,0.1888416995485651,3.55026186956665,496176.0,396724.0,21.051660537719727,14.573655128479004,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S247D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S247D70R270_A006995_S075,2.66,31,21.8,1.1759768596086503e-09,4.452,-2.615,496176,21.052,15.0245,37.3774,37371502,919.0,4.452,0.0,3.1280984465590104e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,8.0933
7591,3.1777240112189524,0.4106246789611714,0.1387308468352643,4.118962517278987,503201.0,460283.0,16.924095153808594,10.105615615844728,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S247D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S247D50R270_A006995_S075,2.15,10,12.0,5.626234195662826e-09,4.205,1.357,508504,16.924,15.0245,37.3774,37371502,919.0,4.205,0.0,1.2096403520675076e-08,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,8.0933
5370,3.097290451364094,0.577252089214958,0.1092604118086586,4.224813501422636,488868.0,484466.0,11.478797912597656,10.938998222351074,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S292D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S292D50R270_A006995_S075,2.12,20,30.0,2.967496458114349e-09,4.362,-1.389,504953,11.479,15.3075,37.3774,37371530,1315.0,4.362,0.0,6.291092491202421e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,8.0933
9396,2.7460574887966183,0.4816351477502599,0.1816032116225201,3.307816490366004,362010.0,428278.0,10.141969680786133,8.39876937866211,BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S022D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S022D50R270_A004781_S062,1.85,20,30.0,9.65721179882486e-09,3.683,-1.096,362583,10.142,14.9532,36.9278,36921495,334.0,3.683,0.0,1.7865841827825994e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,7.928
6931,2.365188748032559,0.2458839686069924,0.2708794559252924,2.6096823084232343,391790.0,305954.0,8.09278678894043,6.815037727355957,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S157D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S157D90R090_A006995_S075,1.24,35,30.0,4.842429147788306e-10,3.791,-3.758,391790,8.093,15.0245,37.3774,37371502,919.0,3.791,0.0,6.004612143257495e-10,1.8674136321195144e-05,919.0,"37.157,14.742","(1.0, 2.0]",test,8.0933
3040,2.3503647238519685,0.551754337938221,0.1159692123941685,3.663669218785984,468160.0,358964.0,20.05205345153809,17.87308120727539,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S202D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S202D70R270_A006995_S075,2.37,23,12.6,1.483529119372424e-09,4.444,-2.613,470043,20.052,15.0245,37.3774,37371502,919.0,4.444,0.0,3.515964012912645e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,8.0933
3994,2.32894193088234,0.4989314081327695,0.1078043050787854,3.874305762792188,512508.0,434718.0,19.906850814819336,15.593558311462402,BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S202D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S202D70R270_A006995_S075,2.59,31,30.0,1.7799156182920351e-09,3.367,1.391,512762,19.907,14.9532,36.9278,36921495,334.0,3.367,0.0,4.609981451376371e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,8.0933
3079,2.106570423214638,0.6230706036167399,0.1286148515676658,3.2284860289647863,389763.0,388460.0,15.578797340393066,11.762066841125488,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S292D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S292D70R270_A006995_S075,1.73,14,24.0,7.83038287666727e-10,4.453,-2.605,389763,15.579,15.3075,37.3774,37371530,1315.0,4.453,0.0,1.3546562376634379e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,8.0933
8455,2.01234852464465,0.7155625227221294,0.0927862679759726,3.770790481277334,378985.0,384056.0,14.988609313964844,11.95240879058838,BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S067D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S067D50R270_A006995_S075,2.11,15,30.0,4.0900865642631035e-09,4.383,-1.371,384083,14.989,14.7066,37.1526,37151470,237.0,4.383,0.0,8.630082650595147e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(2.0, 3.0]",test,8.0933
594,1.9918466348444688,0.0018784630854986,0.6402129542064117,1.644093035673907,196598.0,86061.0,12.66250991821289,7.637975215911865,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D90R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D90R270_A006995_S075,2.82,13,24.0,8.286551677983789e-10,3.825,-3.748,196598,12.663,15.0245,37.3774,37371502,919.0,3.825,0.0,2.3368075731914283e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,8.0933
3368,1.954701658657933,0.5397715804555223,0.0791429384289819,4.045209314952226,508231.0,492184.0,9.450637817382812,9.46557331085205,BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S022D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S022D70R270_A006995_S075,1.79,12,21.8,5.8503319000301005e-09,4.458,-2.609,517590,9.451,14.9887,37.1526,37151498,656.0,4.458,0.0,1.047209410105388e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,8.0933
13309,1.94743649285843,0.3661028401546061,0.2663393382507131,2.3996902781011675,372426.0,248555.0,14.061759948730469,11.79762363433838,BS_manning003/E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S202D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S202D30R270_A006995_S075,1.26,26,21.8,2.4030656758887422e-09,3.376,-0.385,372426,14.062,14.672,36.9278,36921467,100.0,3.376,0.0,3.027862751619815e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(1.0, 2.0]",test,8.0933
1761,1.8678598028971745,0.6923375876448049,0.0816997584074816,3.908742440933724,439446.0,436779.0,12.437792778015137,9.833317756652832,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D50R270_A006995_S075,1.52,16,12.6,2.620543754709513e-09,4.369,-1.386,453105,12.438,15.3075,37.3774,37371530,1315.0,4.369,0.0,3.98322650715846e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,8.0933
8290,1.7963601936064957,0.3842094780178821,0.1990949863265629,1.903301996123748,238546.0,306688.0,18.19185447692871,14.320342063903809,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S022D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S022D50R270_A006995_S075,1.69,27,30.0,5.348880586310608e-09,4.437,-1.304,238580,18.192,14.9182,36.7029,36701491,152.0,4.437,0.0,9.039608190864928e-09,1.8674136321195144e-05,152.0,"36.557,14.742","(1.0, 2.0]",train,8.0933
8602,1.7616995970966365,0.6357752353819979,0.0762638988888478,3.9068681448257214,506574.0,455613.0,17.57069206237793,13.224878311157228,BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S202D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S202D50R270_A006995_S075,2.18,11,30.0,2.302188677092816e-08,3.648,1.524,508519,17.571,14.9887,37.1526,37151498,656.0,3.648,0.0,5.01877131606234e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,8.0933
1437,1.724185628167204,0.4533414751698185,0.1711331732642317,2.752913871359754,425997.0,373387.0,8.471784591674805,7.032235145568848,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S337D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S337D50R270_A004781_S062,1.59,20,30.0,1.0285651391046005e-08,3.632,-1.124,426004,8.472,15.2708,37.1526,37151527,1118.0,3.632,0.0,1.6354185711763147e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928
4203,1.7148532332965838,0.416512733085185,0.2419599842020218,2.3115121637838008,341140.0,228567.0,10.985906600952148,10.186934471130373,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S112D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S112D70R270_A004781_S062,1.94,22,30.0,3.365214980037052e-09,3.681,-2.152,341140,10.986,15.0245,37.3774,37371502,919.0,3.681,0.0,6.528517061271881e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(1.0, 2.0]",test,7.928
11314,1.703449535121755,0.7013187265847307,0.102581045000921,3.3053000474093595,350280.0,406319.0,11.51902198791504,10.289029121398926,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S022D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S022D30R270_A006995_S075,2.07,12,30.0,3.5405450311491633e-09,3.436,-0.356,350280,11.519,14.9182,36.7029,36701491,152.0,3.436,0.0,7.3289282144787685e-09,1.8674136321195144e-05,152.0,"36.557,14.742","(2.0, 3.0]",test,8.0933
8238,1.6794280471731933,0.4949372079679892,0.2133834561704487,2.304120092087355,312384.0,258714.0,20.86093139648437,19.20237922668457,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D70R090_A006995_S075,2.45,29,24.0,8.47537820548962e-10,2.609,-4.449,312401,20.861,15.3075,37.3774,37371530,1315.0,4.449,0.0,2.076467660344957e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,8.0933
7833,1.5970161076784513,0.6752388490967532,0.1019376001814689,3.2089658209150813,405007.0,326160.0,20.365015029907227,18.03465843200684,BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S022D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S022D90R090_A006995_S075,3.48,23,9.2,5.913283558614978e-09,3.756,-3.753,405908,20.365,14.9887,37.1526,37151498,656.0,3.756,0.0,2.057822678398012e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(3.0, 99.0]",test,8.0933
7047,1.5086472403673012,0.5133966992297657,0.2555512140378632,2.050592975857188,233584.0,229056.0,15.272504806518556,11.1306734085083,BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S067D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S067D70R270_A006995_S075,2.13,12,24.0,9.478406078546555e-10,4.458,-2.598,234766,15.273,14.7066,37.1526,37151470,237.0,4.458,0.0,2.018900494730416e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(2.0, 3.0]",test,8.0933
4467,1.4640139572129316,0.542154440533704,0.1577764787528532,2.1478389676873086,296123.0,415634.0,9.646524429321287,8.325210571289062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S337D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S337D70R270_A004781_S062,1.79,13,30.0,3.0968415551824275e-09,3.7,-2.142,296123,9.647,15.2708,37.1526,37151527,1118.0,3.7,0.0,5.5433463837765455e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928
7547,1.4511504473036771,0.6815555151618851,0.0647768065276674,3.814777349991112,508267.0,463601.0,11.538284301757812,9.44501781463623,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D50R270_A006995_S075,1.93,15,30.0,5.361889064427746e-09,4.359,-1.392,512477,11.538,15.0245,37.3774,37371502,919.0,4.359,0.0,1.0348445894345551e-08,1.8674136321195144e-05,919.0,"37.157,14.742","(1.0, 2.0]",test,8.0933
10817,1.4258564389937338,0.6801202151791457,0.0809693077870071,3.4130367230929863,460526.0,367253.0,19.088966369628903,12.836703300476074,BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S247D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S247D70R270_A006995_S075,1.84,43,12.6,8.78117399122524e-10,3.404,0.938,460637,19.089,14.7066,37.1526,37151470,237.0,3.404,0.0,1.6157360143854443e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(1.0, 2.0]",test,8.0933
2178,1.407139155506926,0.0222284507178741,0.6264854553556125,1.353738567495091,180921.0,87056.0,8.789673805236816,7.371726036071777,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S112D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S112D50R270_A006995_S075,1.44,11,12.6,8.257822983282574e-09,4.38,-1.38,180921,8.79,15.2708,37.1526,37151527,1118.0,4.38,0.0,1.1891265095926904e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,8.0933
4234,1.3886822733340571,0.5589379454925189,0.1685429315479282,2.487752798013643,411496.0,302689.0,17.329601287841797,11.973459243774414,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S202D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S202D70R270_A006995_S075,2.91,10,21.8,7.079323594101912e-10,2.137,0.785,411496,17.33,15.3075,37.3774,37371530,1315.0,2.137,0.0,2.060083165883657e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,8.0933
2444,1.345380676446419,0.5061045364625276,0.1586044964361179,2.5168649400184435,420135.0,345717.0,8.411076545715332,7.492912769317627,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S022D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S022D30R270_A006995_S075,1.91,41,21.8,1.8092554118712391e-09,2.969,0.851,420135,8.411,15.3075,37.3774,37371530,1315.0,2.969,0.0,3.455677836674066e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,8.0933
2237,1.316666445398472,0.5705652742773983,0.1700796720980423,2.3033707966301527,347081.0,210641.0,19.982011795043945,17.672039031982422,BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D70R090_A006995_S075,4.24,14,12.6,1.9015567263025832e-09,2.598,-4.458,347085,19.982,14.9532,36.9278,36921495,334.0,4.458,0.0,8.062600519522954e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(3.0, 99.0]",test,8.0933
1845,1.2864507804111465,0.7346003645982182,0.0969120883902429,2.814414197899484,304832.0,345923.0,15.388136863708496,12.348796844482422,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D70R270_A006995_S075,2.4,10,30.0,7.748788607938283e-10,4.449,-2.609,307331,15.388,15.3075,37.3774,37371530,1315.0,4.449,0.0,1.859709265905188e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,8.0933
8721,1.246681511459783,0.565098338291277,0.2358037174940145,2.0357432629018235,204830.0,216313.0,8.6309814453125,7.568644523620605,BS_manning003/E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S157D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S157D70R270_A006995_S075,1.87,10,24.0,2.775007571310161e-09,4.487,-2.59,204830,8.631,15.2345,36.9278,36921523,927.0,4.487,0.0,5.189264158350001e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,8.0933
2723,1.240020719737158,0.6947690285836235,0.0706954179690954,3.210361441309179,423145.0,503492.0,9.388026237487791,8.669513702392578,BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S022D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S022D70R270_A004781_S062,1.41,13,30.0,7.297370921326706e-09,3.692,-2.148,423174,9.388,14.9887,37.1526,37151498,656.0,3.692,0.0,1.0289292999070655e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,7.928
10247,1.2245077425109625,0.1882197560997286,0.2700757408352784,1.2926932723755853,117825.0,239698.0,15.230080604553224,13.148710250854492,BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S022D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S022D70R270_A004781_S062,1.1,18,30.0,2.6887272530020796e-09,3.71,-2.123,117843,15.23,14.9532,36.9278,36921495,334.0,3.71,0.0,2.9575999783022876e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",train,7.928
9715,1.212412769494238,0.3103233931125984,0.3259972834735628,1.69521996344224,297033.0,194842.0,10.666197776794434,7.449468612670898,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S112D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S112D30R270_A006995_S075,1.41,16,12.6,3.6657669568760796e-09,3.333,-0.426,297033,10.666,15.2708,37.1526,37151527,1118.0,3.333,0.0,5.168731409195273e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,8.0933
6210,1.2072369523894548,0.6811774198718282,0.0960225215086436,2.683071171381272,412628.0,462130.0,10.20702075958252,7.778600692749023,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S292D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S292D50R270_A004781_S062,1.76,12,30.0,7.454076294464327e-09,3.625,-1.133,412907,10.207,15.3075,37.3774,37371530,1315.0,3.625,0.0,1.3119174278257214e-08,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,7.928
8202,1.206300228852174,0.6820279312826495,0.0743727307990803,3.3141381663742364,499046.0,451178.0,21.205394744873047,13.585999488830566,BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D90R090_A006995_S075,2.93,24,30.0,1.7699611595708783e-09,3.449,1.585,499135,21.205,14.9532,36.9278,36921495,334.0,3.449,0.0,5.185986197542674e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,8.0933
7306,1.195058224895002,0.6254701077412719,0.1377547067523891,2.4409594350857744,378117.0,341978.0,18.26079559326172,13.225545883178713,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S247D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S247D70R270_A004781_S062,3.52,10,21.8,3.070878946654085e-09,3.683,-2.155,378117,18.261,15.0245,37.3774,37371502,919.0,3.683,0.0,1.0809493892222381e-08,1.8674136321195144e-05,919.0,"37.157,14.742","(3.0, 99.0]",test,7.928
3628,1.1736763901132308,0.2341825519535056,0.2180027983238522,1.4487887093420846,268018.0,334115.0,7.34434175491333,8.92524242401123,BS_manning003/E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S337D50R270_A012497_S042,E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S337D50R270_A012497_S042,1.15,11,30.0,1.6031393440644502e-09,2.49,-0.739,268018,7.344,15.0974,37.8271,37821509,141.0,2.49,0.0,1.843610245674117e-09,1.8674136321195144e-05,261.0,"37.757,15.042","(1.0, 2.0]",test,8.0933
7982,1.1325622401658604,0.6817748346938306,0.1120990168784891,2.6499977277687976,350972.0,335519.0,8.84138298034668,8.444130897521973,BS_manning003/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S337D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S337D50R270_A006995_S075,1.03,23,30.0,2.796001172082807e-09,4.424,0.428,352222,8.841,15.479,36.7029,36701547,617.0,4.424,0.0,2.8798812072452913e-09,1.8674136321195144e-05,617.0,"36.557,15.342","(1.0, 2.0]",test,8.0933
5268,1.102948996402341,0.5066428346448248,0.266101936436186,1.725993498475807,223149.0,172468.0,19.13753700256348,14.949645042419434,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S067D90R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S067D90R090_A004781_S062,3.01,17,9.2,9.915923407615823e-10,3.1,-3.107,223149,19.138,15.0245,37.3774,37371502,919.0,3.107,0.0,2.9846929456923623e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(3.0, 99.0]",test,7.928
3481,1.102005032815278,0.5583156022344433,0.1577592514737972,2.270576004265176,408834.0,309513.0,11.0715913772583,9.024247169494627,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S202D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S202D70R270_A006995_S075,1.93,39,21.8,7.079323594101912e-10,2.213,1.179,408834,11.072,15.3075,37.3774,37371530,1315.0,2.213,0.0,1.3663094536616695e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,8.0933
8154,1.0401879681763544,0.6508994928978891,0.1315831734126833,2.315881706896452,323687.0,266981.0,9.991594314575195,8.598444938659668,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S157D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S157D70R270_A006995_S075,2.09,10,24.0,1.498122014455583e-09,4.449,-2.616,323687,9.992,15.0245,37.3774,37371502,919.0,4.449,0.0,3.1310750102121683e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,8.0933
6874,1.038824537342171,0.7601686832778205,0.0559827493457979,3.3897496645529044,464477.0,377781.0,19.601150512695312,14.039210319519045,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S247D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S247D70R270_A006995_S075,2.66,13,12.6,6.80196156478624e-10,3.744,1.125,464529,19.601,15.3075,37.3774,37371530,1315.0,3.744,0.0,1.8093217762331398e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,8.0933
3793,1.023354149655354,0.0703423390701817,0.6194757145351275,1.1886079673252892,170387.0,68110.0,11.009957313537598,5.968822479248047,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S112D90R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S112D90R270_A004781_S062,2.21,13,24.0,2.2019505274297963e-09,3.103,-3.097,170387,11.01,15.0245,37.3774,37371502,919.0,3.103,0.0,4.86631066561985e-09,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,7.928
