,Train_size,RP,Site,True,Pred,Bias,Sigma
150,529,1000000.0,10,3.123717296094119,3.2198210787966364,0.09610378270251729,0.6698353527852832
151,529,10000000.0,10,5.360641257629954,5.393808602914617,0.03316734528466281,0.6503251625812903
152,529,100000000.0,10,6.631204245767506,6.4325243155554235,-0.19867993021208274,0.6603301650825415
153,529,1000000000.0,10,7.396223327502627,6.95717496015574,-0.4390483673468868,0.6503251625812903
154,529,1000.0,11,0.0,0.0,0.0,0.0
155,529,10000.0,11,0.0,0.0,0.0,0.0
156,529,100000.0,11,0.0,0.42601679271038906,0.42601679271038906,0.16091910713743718
157,529,1000000.0,11,2.3178129665843676,2.3246174644030755,0.006804497818707844,0.5808134701245957
158,529,10000000.0,11,3.976256510211769,3.934619163891022,-0.04163734632074689,0.40020010005002504
159,529,100000000.0,11,4.9811771947951895,4.664011989294017,-0.31716520550117266,0.7755798702963252
160,529,1000000000.0,11,5.52528785976876,5.146269507429377,-0.37901835233938286,0.4802401200600297
161,529,1000.0,12,0.0,0.0,0.0,0.0
162,529,10000.0,12,0.0,0.0,0.0,0.0
163,529,100000.0,12,0.0,0.0,0.0,0.0
164,529,1000000.0,12,0.22536173549121127,0.49101190260850275,0.2656501671172915,0.21010505252626316
