scenario,max_flow_depth,inundated_pixels,max_eta,is_train,log_max_eta,square_max_eta
3_PS_2798/1184_E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01618N3711_S000,2.2858553,10911,0.7077474,FALSE,-0.15012172,0.500906382
9_PS_2798/0462_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02368N3461_S000,0.77228624,4337,0.2686172,FALSE,-0.57086617,0.0721552
8_PS_2798/0694_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02195N3500_S000,1.0147792,4582,0.30970344,FALSE,-0.50905395,0.095916221
5_PS_2798/1094_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02140N3655_S005,2.9044,18995,1.4343148,FALSE,0.1566445,2.057258945
4_PS_2798/2511_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02092N3679_S004,2.798379,17523,0.8825565,FALSE,-0.054257482,0.778905976
9_PS_2798/2725_E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01644N3694_S000,1.33029,6142,0.54417485,FALSE,-0.26426154,0.296126267
2_PS_2798/0277_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02218N3671_S000,1.1566281,5795,0.45142382,FALSE,-0.34541553,0.203783465
PS_2798/1092_E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02043N3735_S000,1.0927063,5672,0.38636148,FALSE,-0.4130062,0.149275193
4_PS_2798/1512_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02147N3560_S004,4.5699224,69342,2.306078,FALSE,0.36287397,5.317995742
9_PS_2798/2144_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02267N3478_S001,5.038233,66408,1.8583962,FALSE,0.2691383,3.453636436
10_PS_2803/1348_E01964N3926E02184N3685-PS-Mur_PYes_Var-M732_E02015N3756_S000,0.45445886,1690,0.109844245,FALSE,-0.9592227,0.012065758
5_PS_2798/1761_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02375N3448_S004,7.4632425,199704,3.2673366,FALSE,0.5141939,10.67548846
PS_2798/1409_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02383N3566_S002,2.2587495,11231,0.6726928,FALSE,-0.17218323,0.452515603
9_PS_2798/2613_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02129N3665_S000,1.7212726,7292,0.547918,FALSE,-0.2612844,0.300214135
3_PS_2798/1347_E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01656N3685_S000,1.2447138,6613,0.4020539,FALSE,-0.39571574,0.161647339
6_PS_2798/2080_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02270N3527_S000,1.4346769,6685,0.49504066,FALSE,-0.30535913,0.245065255
5_PS_2798/1905_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02245N3515_S003,4.774724,28070,1.9173952,FALSE,0.28271165,3.676404353
PS_2798/0130_E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02175N3668_S000,0.5871598,3090,0.16675292,FALSE,-0.77792656,0.027806536
9_PS_2798/1121_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02142N3536_S000,0.8206388,4144,0.2891587,FALSE,-0.5388637,0.083612754
4_PS_2798/0140_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02061N3684_S000,1.4815502,7578,0.4188056,FALSE,-0.37798753,0.175398131
3_PS_2798/0204_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02321N3496_S005,5.687211,91694,2.1827881,FALSE,0.33901158,4.76456389
4_PS_2798/1012_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S002,3.0056458,20624,1.5232687,FALSE,0.18277653,2.320347532
7_PS_2798/1365_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02168N3560_S005,4.413319,26961,2.0470803,FALSE,0.31113487,4.190537755
4_PS_2798/0595_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02333N3444_S005,3.588973,28137,1.1400559,FALSE,0.056926146,1.299727455
9_PS_2798/1097_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02106N3580_S000,2.085458,13336,0.9553099,FALSE,-0.01985571,0.912617005
3_PS_2798/0312_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02243N3539_S003,5.496476,30728,2.1074471,FALSE,0.3237567,4.441333279
6_PS_2798/2337_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02121N3611_S000,1.9893237,12304,0.90136355,FALSE,-0.045100007,0.812456249
4_PS_2798/2611_E02113N3823E02873N3483-PS-Mur_PNo_Var-M824_E02119N3739_S000,1.0009847,5155,0.34750628,FALSE,-0.45903733,0.120760615
2_PS_2798/1139_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02171N3606_S002,4.0273414,34068,1.8495721,FALSE,0.26707125,3.420916953
2_PS_2798/2733_E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02011N3597_S000,1.714936,9143,0.47161534,FALSE,-0.32641208,0.222421029
9_PS_2798/1341_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01647N3799_S000,2.3504384,15315,1.0341158,FALSE,0.01456917,1.069395488
4_PS_2798/0100_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02137N3572_S001,3.5002084,23946,1.6205027,FALSE,0.20964976,2.626029001
PS_2798/2432_E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02340N3543_S000,0.515014,2462,0.15579066,FALSE,-0.8074586,0.02427073
4_PS_2798/1878_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02188N3654_S004,3.4752824,19316,1.1908194,FALSE,0.0758459,1.418050843
7_PS_2798/0313_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02242N3492_S004,4.354127,31206,1.9453648,FALSE,0.28900105,3.784444205
3_PS_2798/2487_E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02407N3507_S000,0.8789143,4241,0.32952154,FALSE,-0.4821162,0.108584445
PS_2798/2368_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02433N3536_S001,2.424207,15377,0.9026811,FALSE,-0.044465646,0.814833168
7_PS_2798/0007_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02154N3709_S000,1.9928828,10734,0.79632944,FALSE,-0.09890723,0.634140577
7_PS_2798/2521_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01692N3696_S000,4.9353194,82850,2.09856,FALSE,0.3219214,4.403954074
2_PS_2798/2517_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02340N3431_S001,2.5676434,17825,0.65308505,FALSE,-0.18503025,0.426520083
2_PS_2798/2158_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01576N3776_S000,0.8815507,4405,0.23416215,FALSE,-0.6304833,0.054831912
3_PS_2798/2153_E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01782N3777_S000,2.302749,11120,0.83415896,FALSE,-0.078751184,0.695821171
4_PS_2798/0837_E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02227N3683_S000,0.48980755,2465,0.16422716,FALSE,-0.784555,0.02697056
8_PS_2798/2315_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02218N3525_S004,5.9191484,79380,2.585717,FALSE,0.412581,6.685932404
5_PS_2798/0515_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02194N3581_S005,3.944816,36846,1.672664,FALSE,0.22340873,2.797804857
7_PS_2798/1760_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02342N3454_S005,2.338003,12783,0.60510826,FALSE,-0.21816692,0.366156006
6_PS_2798/0208_E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02079N3631_S000,2.4616086,13324,0.6279364,FALSE,-0.20208433,0.394304122
3_PS_2798/1991_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01812N3865_S000,1.5147678,7502,0.5616142,FALSE,-0.25056192,0.31541051
8_PS_2798/2041_E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02105N3765_S000,0.9948811,4649,0.27864143,FALSE,-0.5549543,0.077641047
10_PS_2803/2088_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02094N3692_S005,5.6195884,106955,2.1310322,FALSE,0.32859,4.541298237
4_PS_2798/1196_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02183N3593_S000,1.1900512,5799,0.3470119,FALSE,-0.45965564,0.120417259
2_PS_2798/0832_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02140N3655_S001,4.3818035,55011,1.9912832,FALSE,0.29913303,3.965208783
6_PS_2798/1861_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02217N3548_S003,6.706517,156913,2.733363,FALSE,0.4366973,7.47127329
7_PS_2798/1439_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01766N3824_S000,3.4307153,24611,1.3923951,FALSE,0.1437625,1.938764115
9_PS_2798/1802_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02232N3550_S003,4.116086,21450,1.7377123,FALSE,0.23997787,3.019644038
6_PS_2798/2647_E02113N3823E02873N3483-PS-Str_PYes_Var-M837_E02340N3543_S000,1.0055623,5265,0.31832817,FALSE,-0.4971249,0.101332824
10_PS_2803/0869_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01634N3808_S000,2.8680348,17017,0.9285141,FALSE,-0.032211486,0.862138434
PS_2798/0494_E01517N3917E01678N3772-PS-Str_PYes_Hom-M707_E01551N3793_S000,0.8468708,3008,0.16460408,FALSE,-0.7835594,0.027094503
3_PS_2798/0862_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02328N3482_S000,1.4620076,7605,0.41747501,FALSE,-0.3793695,0.174285384
8_PS_2798/2045_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02458N3438_S005,4.263423,37592,1.2469504,FALSE,0.09584917,1.5548853
6_PS_2798/2785_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02129N3665_S005,5.1683984,103500,2.1619923,FALSE,0.33485416,4.674210705
2_PS_2798/1828_E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01689N3734_S000,1.9043819,8272,0.7190936,FALSE,-0.14321457,0.517095606
9_PS_2798/1521_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01718N3822_S000,2.153197,15438,0.8347936,FALSE,-0.07842088,0.696880355
10_PS_2803/2407_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01729N3832_S001,6.6015377,232917,3.477396,FALSE,0.54125416,12.09228294
10_PS_2803/2607_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02166N3518_S000,1.6259791,7670,0.76367044,FALSE,-0.11709402,0.583192541
PS_2798/0920_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01772N3748_S000,1.3078967,6038,0.5970227,FALSE,-0.22400914,0.356436104
PS_2798/2120_E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02244N3659_S000,0.752482,3791,0.25431728,FALSE,-0.5946241,0.064677279
8_PS_2798/0617_E02113N3823E02873N3483-PS-Mur_PNo_Var-M824_E02210N3708_S000,0.6329905,3152,0.19217362,FALSE,-0.71630627,0.0369307
2_PS_2798/2037_E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E01993N3713_S000,0.8266153,3419,0.17370464,FALSE,-0.7601886,0.030173302
10_PS_2803/0291_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02194N3513_S003,4.8937125,71738,1.7816086,FALSE,0.2508123,3.174129204
6_PS_2798/0684_E01577N3897E01966N3571-PS-Str_PYes_Var-M809_E01671N3657_S000,4.6250734,54182,2.0094292,FALSE,0.30307272,4.03780571
8_PS_2798/1125_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02092N3663_S001,3.953792,43520,1.505399,FALSE,0.17765161,2.266226149
8_PS_2798/1676_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02188N3566_S005,5.6154947,35517,2.3041713,FALSE,0.36251476,5.30920538
5_PS_2798/1370_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02467N3425_S005,4.688059,72243,1.4805532,FALSE,0.170424,2.192037778
PS_2798/1540_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02164N3503_S003,3.866343,26090,1.7484479,FALSE,0.2426527,3.057070059
4_PS_2798/1690_E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01697N3782_S004,7.3185115,255758,4.0627317,FALSE,0.6088182,16.50578887
10_PS_2803/1614_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02086N3704_S002,4.3715014,57549,1.5122448,FALSE,0.1796221,2.286884335
5_PS_2798/1114_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02129N3665_S001,2.8836617,18923,1.4781938,FALSE,0.16973136,2.18505691
10_PS_2803/0485_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02067N3642_S000,1.1506935,5487,0.27810422,FALSE,-0.55579245,0.077341957
5_PS_2798/2391_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02194N3513_S004,4.371208,36766,2.235381,FALSE,0.34935153,4.996928215
2_PS_2798/2052_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01748N3747_S000,2.0788279,10284,0.90807194,FALSE,-0.041879747,0.824594648
3_PS_2798/0819_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02175N3668_S002,3.8743968,27186,1.3179959,FALSE,0.11991406,1.737113192
3_PS_2798/1513_E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02184N3722_S000,1.0065808,3640,0.24279009,FALSE,-0.61476904,0.058947028
6_PS_2798/0731_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02202N3553_S005,3.6845455,23460,1.5616078,FALSE,0.19357198,2.438618921
2_PS_2798/1024_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02260N3491_S002,4.1735163,22558,1.9232165,FALSE,0.28402817,3.698761706
10_PS_2803/1463_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02227N3438_S000,0.6299387,2936,0.15904555,FALSE,-0.7984785,0.025295487
7_PS_2798/2530_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M850_E01739N3699_S000,4.3717666,37088,2.0336869,FALSE,0.30828407,4.135882407
9_PS_2798/2363_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02156N3661_S002,3.9095054,30592,1.3742826,FALSE,0.13807605,1.888652665
10_PS_2803/1316_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02318N3471_S001,4.597675,37485,1.9513929,FALSE,0.29034472,3.80793425
3_PS_2798/0294_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02159N3618_S000,2.2286203,10457,1.0391722,FALSE,0.016687509,1.079878861
PS_2798/2693_E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01694N3821_S000,4.981096,58677,1.9744275,FALSE,0.29544118,3.898363953
2_PS_2798/2135_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01748N3747_S000,1.6378127,7317,0.7005077,FALSE,-0.15458709,0.490711038
3_PS_2798/1544_E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01647N3799_S000,3.5637155,27174,1.6493208,FALSE,0.21730515,2.720259101
PS_2798/0730_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02344N3478_S002,4.8485413,64923,2.2234385,FALSE,0.34702513,4.943678763
5_PS_2798/2155_E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02072N3658_S002,4.341013,54128,1.4955637,FALSE,0.17480493,2.236710781
6_PS_2798/2444_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3527_S001,3.9060085,19667,1.5025976,FALSE,0.17684269,2.257799548
6_PS_2798/0027_E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02083N3755_S000,0.74463314,3347,0.1900933,FALSE,-0.7210332,0.036135463
8_PS_2798/2566_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02218N3525_S005,6.501095,80436,2.5402813,FALSE,0.4048818,6.453029083
7_PS_2798/2300_E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02095N3592_S000,1.6679116,8829,0.6128206,FALSE,-0.21266663,0.375549088
9_PS_2798/1614_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02384N3458_S004,2.349439,15163,1.0643718,FALSE,0.02709337,1.132887329
9_PS_2798/2664_E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01782N3777_S000,0.93508387,4274,0.4017649,FALSE,-0.396028,0.161415035
PS_2798/2621_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02377N3507_S000,1.0476742,6100,0.3744507,FALSE,-0.42660534,0.140213327
PS_2798/0883_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02288N3555_S004,2.8869443,19226,1.2665517,FALSE,0.10262293,1.604153209
PS_2798/2434_E02020N3739E02658N3366-PS-Mur_PNo_Var-M792_E02213N3635_S000,0.61951107,2496,0.12640733,FALSE,-0.89822775,0.015978813
9_PS_2798/2233_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02223N3573_S001,5.0310984,52229,2.1569192,FALSE,0.33383387,4.652300435
10_PS_2803/0657_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02242N3492_S003,3.2631042,20601,1.6295676,FALSE,0.21207239,2.655490563
10_PS_2803/1139_E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S002,5.998498,76780,2.407316,FALSE,0.3815331,5.795170324
PS_2798/0988_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02233N3624_S000,1.5761024,6968,0.6623234,FALSE,-0.1789299,0.438672286
7_PS_2798/2299_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01778N3834_S000,0.9719929,4090,0.21470095,FALSE,-0.66816604,0.046096498
6_PS_2798/2584_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02409N3467_S004,5.932761,119307,2.1931477,FALSE,0.34106788,4.809896834
6_PS_2798/2566_E02872N3705E03360N3467-PS-Str_PNo_Var-M824_E03199N3517_S000,0.38740224,1904,0.1116653,FALSE,-0.95208174,0.012469139
5_PS_2798/0778_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02253N3503_S000,2.1574352,12623,0.78549993,FALSE,-0.104853846,0.61701014
2_PS_2798/1557_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02391N3445_S005,4.696861,49379,1.4742336,FALSE,0.16856632,2.173364707
PS_2798/1375_E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01782N3777_S000,3.2964659,20078,1.1408111,FALSE,0.05721373,1.301449966
5_PS_2798/2662_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01679N3705_S000,5.074091,68645,2.1502388,FALSE,0.3324867,4.623526897
PS_2798/2398_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02458N3438_S003,3.451644,14191,0.8168578,FALSE,-0.08785353,0.667256665
10_PS_2803/1860_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02210N3510_S005,5.6719522,47768,2.110382,FALSE,0.3243611,4.453712186
10_PS_2803/1122_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02184N3552_S003,3.914349,37564,1.9895718,FALSE,0.2987596,3.958395947
5_PS_2798/1950_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02144N3668_S004,3.1513119,22717,1.1109457,FALSE,0.04569283,1.234200348
PS_2798/1531_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02228N3585_S003,2.860616,21906,1.1426201,FALSE,0.057901856,1.305580693
5_PS_2798/1334_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02226N3500_S003,3.7668178,30941,1.7637602,FALSE,0.24643955,3.110850043
2_PS_2798/1368_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02433N3536_S003,1.9822017,7902,0.45132938,FALSE,-0.3455064,0.203698209
2_PS_2798/0537_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02263N3578_S002,3.5945187,20471,1.2256172,FALSE,0.08835483,1.502137521
3_PS_2798/1162_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02142N3536_S002,5.8881755,45631,2.331197,FALSE,0.36757898,5.434479453
10_PS_2803/0775_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02242N3492_S000,1.5061198,6786,0.58438087,FALSE,-0.23330401,0.341501001
2_PS_2798/2679_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02247N3606_S000,1.4079562,7218,0.50460833,FALSE,-0.2970456,0.254629567
3_PS_2798/0490_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02342N3454_S001,3.9460363,23370,1.6306331,FALSE,0.21235625,2.658964307
8_PS_2798/2640_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02218N3671_S000,0.38179955,1907,0.120506436,FALSE,-0.9189898,0.014521801
9_PS_2798/0154_E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02331N3421_S000,1.3946688,6764,0.546409,FALSE,-0.26248214,0.298562795
PS_2798/1117_E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02219N3719_S000,0.5966229,2025,0.14113137,FALSE,-0.8503764,0.019918064
2_PS_2798/0230_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02164N3590_S001,5.237919,76545,2.1524076,FALSE,0.33292452,4.632858477
7_PS_2798/1401_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01711N3754_S000,3.5872416,22795,1.4189276,FALSE,0.15196022,2.013355534
3_PS_2798/1364_E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01754N3833_S000,4.544532,72279,1.7893919,FALSE,0.25270545,3.201923372
5_PS_2798/2220_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02253N3527_S003,3.4358234,20233,1.4714178,FALSE,0.167736,2.165070342
10_PS_2803/1820_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02260N3540_S002,3.8607342,18381,1.4773681,FALSE,0.16948873,2.182616503
6_PS_2798/1140_E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02201N3524_S000,0.9261833,4079,0.26881924,FALSE,-0.57053965,0.072263784
8_PS_2798/2339_E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02093N3745_S000,0.58441585,2349,0.13817433,FALSE,-0.85957265,0.019092145
9_PS_2798/1125_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02250N3552_S003,3.8859653,30989,1.7292194,FALSE,0.23785011,2.990199733
6_PS_2798/1523_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02057N3668_S003,5.2702885,95340,2.0026367,FALSE,0.30160215,4.010553752
7_PS_2798/1958_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02235N3464_S000,1.5351115,6519,0.5387617,FALSE,-0.2686033,0.290264169
7_PS_2798/0563_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02191N3680_S003,2.3633292,16397,0.7883914,FALSE,-0.10325812,0.621561
8_PS_2798/2097_E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02079N3631_S003,4.854072,86851,1.7172245,FALSE,0.23482707,2.948859983
3_PS_2798/0413_E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02388N3399_S000,1.2340022,5958,0.33884186,FALSE,-0.47000295,0.114813806
6_PS_2798/1144_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02152N3603_S004,3.2053013,17368,1.4178139,FALSE,0.15161923,2.010196255
5_PS_2798/0463_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02534N3432_S004,2.501008,10416,0.6173029,FALSE,-0.20950168,0.38106287
PS_2798/1257_E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E02020N3623_S000,1.1446406,5363,0.33205155,FALSE,-0.4787945,0.110258232
8_PS_2798/0246_E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02335N3587_S004,2.2308288,13666,0.83090806,FALSE,-0.080447026,0.690408204
5_PS_2798/2784_E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01597N3834_S000,0.90943193,3626,0.19015294,FALSE,-0.72089696,0.036158141
6_PS_2798/0290_E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01658N3809_S000,4.756788,66810,2.1752512,FALSE,0.33750942,4.731717783
4_PS_2798/0123_E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01786N3720_S000,1.3394938,5893,0.6055457,FALSE,-0.21785307,0.366685595
4_PS_2798/0141_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02305N3524_S002,3.1715097,19290,1.4335415,FALSE,0.15641028,2.055041232
10_PS_2803/2404_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02218N3671_S000,0.9905229,4609,0.27798802,FALSE,-0.55597395,0.077277339
3_PS_2798/0031_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3527_S001,4.441102,21732,1.7804388,FALSE,0.25052705,3.169962321
4_PS_2798/0550_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02347N3503_S004,2.2508984,15729,0.68288237,FALSE,-0.1656541,0.466328331
2_PS_2798/1460_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02267N3478_S001,4.2259493,24039,1.7694174,FALSE,0.2478303,3.130837935
7_PS_2798/0208_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M792_E01763N3700_S000,1.6468643,8102,0.8034589,FALSE,-0.09503632,0.645546204
2_PS_2798/0548_E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02390N3422_S000,1.1256648,5608,0.37237406,FALSE,-0.42902058,0.138662441
4_PS_2798/1199_E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02261N3660_S000,0.6897015,2708,0.18323845,FALSE,-0.7369834,0.03357633
7_PS_2798/2286_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02449N3516_S003,1.8293442,7345,0.44502953,FALSE,-0.35161117,0.198051283
7_PS_2798/0190_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02175N3577_S003,4.5599556,66264,2.459275,FALSE,0.3908071,6.048033526
PS_2798/0752_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02467N3425_S002,3.5749907,25950,1.0577285,FALSE,0.024374219,1.11878958
8_PS_2798/0270_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02253N3527_S001,4.612301,37048,2.3114412,FALSE,0.36388284,5.342760421
5_PS_2798/1020_E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01779N3815_S000,0.47124353,2383,0.14553718,FALSE,-0.83702606,0.021181071
6_PS_2798/1215_E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02050N3638_S003,5.092113,83751,1.6719346,FALSE,0.22321929,2.795365307
5_PS_2798/1636_E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02311N3485_S001,7.494631,165513,2.7543256,FALSE,0.4400153,7.586309511
3_PS_2798/0938_E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02351N3465_S004,6.229299,115988,3.0334253,FALSE,0.4819333,9.201669051
2_PS_2798/1716_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02526N3441_S004,1.5106359,6684,0.48717332,FALSE,-0.3123165,0.237337844
4_PS_2798/1095_E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02029N3745_S000,0.8191477,3014,0.16429184,FALSE,-0.784384,0.026991809
