Index	Folder	PID	ID	Source_Region	Type	Scaling	Rupture Model	Rigidity	Mag	Slip Model	Lat	Long	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta
242	4_PS_2798	1133	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02337N3493_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S002	34.93	23.37	11.043879	253986	4.3623533	TRUE	0.63972086	19.03012631
243	6_PS_2798	2691	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02401N3455_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S003	34.55	24.01	6.559078	153445	2.862467	TRUE	0.4567405	8.193717326
244	10_PS_2803	804	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01793N3787_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.87	17.93	6.68021	222835	3.506083	TRUE	0.5448222	12.292618
245	3_PS_2798	53	E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01768N3805_S000	E01548N3896E01854N3659	PS	Mur	PYes	Hom	8.5	S000	38.05	17.68	3.3951654	24952	2.041982	TRUE	0.3100519	4.169690488
246	3_PS_2798	801	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02287N3526_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S003	35.26	22.87	7.785132	157361	3.2684777	TRUE	0.5143455	10.68294648
247	10_PS_2803	316	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02210N3510_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S005	35.1	22.1	5.7894487	34184	2.200049	TRUE	0.34243235	4.840215602
248	9_PS_2798	168	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01686N3772_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	37.72	16.86	6.0829296	191011	3.2679932	TRUE	0.51428115	10.67977956
249	6_PS_2798	494	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02377N3471_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.8	S003	34.71	23.77	7.4282656	49676	2.9796877	TRUE	0.47417074	8.87853879
250	3_PS_2798	679	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01690N3715_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.15	16.9	5.869502	132030	3.7148225	TRUE	0.56993806	13.79990621
251	PS_2798	1525	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02225N3486_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S002	34.86	22.25	5.9965167	52598	2.552586	TRUE	0.4069804	6.515695287
252	5_PS_2798	492	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02294N3487_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S003	34.87	22.94	5.6948404	71345	2.4518204	TRUE	0.38948864	6.011423274
253	8_PS_2798	2530	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01734N3775_S005	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S005	37.75	17.34	6.126211	132484	3.477371	TRUE	0.541251	12.09210907
254	3_PS_2798	1550	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01683N3810_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	38.1	16.83	6.5203204	154511	3.76848	TRUE	0.5761662	14.20144151
255	7_PS_2798	2038	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02361N3475_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S004	34.75	23.61	5.5825005	36226	2.1185167	TRUE	0.3260319	4.488113008
256	6_PS_2798	1711	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02253N3527_S004	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.88	S004	35.27	22.53	4.204054	34775	1.8067552	TRUE	0.2568993	3.264364353
257	4_PS_2798	1793	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02168N3560_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S004	35.6	21.68	5.626176	86317	3.277374	TRUE	0.515526	10.74118034
258	6_PS_2798	1089	E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01752N3690_S000	E01577N3897E01966N3571	PS	Mur	PYes	Var	7.54	S000	36.9	17.52	1.5552307	7525	0.8033829	TRUE	-0.09507743	0.645424084
259	8_PS_2798	242	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02206N3569_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S001	35.69	22.06	3.5816865	24686	1.5621992	TRUE	0.19373642	2.44046634
260	PS_2798	2719	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02175N3577_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S005	35.77	21.75	6.6092467	85417	2.546866	TRUE	0.4060061	6.486526422
261	3_PS_2798	1963	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02137N3572_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.61	S003	35.72	21.37	2.7150667	16235	1.4845712	TRUE	0.17160104	2.203951648
262	8_PS_2798	1416	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02359N3451_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S005	34.51	23.59	7.2772036	152467	3.1957772	TRUE	0.5045765	10.21299191
263	10_PS_2803	1924	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02122N3652_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S002	36.52	21.22	3.8333929	48325	2.021024	TRUE	0.30557147	4.084538009
264	6_PS_2798	30	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01711N3754_S003	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S003	37.54	17.11	5.911336	191033	3.525732	TRUE	0.5472493	12.43078614
265	PS_2798	372	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02344N3478_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S003	34.78	23.44	9.127459	188395	3.444019	TRUE	0.53706557	11.86126687
266	2_PS_2798	717	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02236N3526_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S002	35.26	22.36	8.414751	129073	3.1226008	TRUE	0.49451646	9.750635756
267	3_PS_2798	98	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S002	36.61	21.56	4.86659	74118	2.482377	TRUE	0.39486775	6.16219557
268	10_PS_2803	353	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02368N3461_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S004	34.61	23.68	7.642645	146325	3.1126006	TRUE	0.49312338	9.688282495
269	6_PS_2798	932	E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02239N3505_S004	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.71	S004	35.05	22.39	3.4821615	28627	1.4889375	TRUE	0.17287646	2.216934879
270	9_PS_2798	2397	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02328N3482_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S003	34.82	23.28	7.0734806	137995	3.1429331	TRUE	0.49733514	9.878028471
271	5_PS_2798	2529	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02217N3548_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S001	35.48	22.17	6.1709495	170079	3.2503803	TRUE	0.51193416	10.56497209
272	2_PS_2798	746	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02243N3539_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.95	S003	35.39	22.43	5.840989	102737	2.7655983	TRUE	0.4417891	7.648533957
273	9_PS_2798	809	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S003	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S003	38.14	17.55	5.3690085	126497	3.3200076	TRUE	0.5211391	11.02245046
274	5_PS_2798	2206	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02206N3569_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S003	35.69	22.06	5.905442	54770	2.564158	TRUE	0.4089448	6.574906249
275	PS_2798	2241	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02274N3465_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S002	34.65	22.74	2.6207867	13347	1.030481	TRUE	0.013039981	1.061891091
276	3_PS_2798	2179	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02384N3458_S005	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.61	S005	34.58	23.84	1.7762828	8449	0.54849166	TRUE	-0.26083	0.300843101
277	5_PS_2798	1837	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02344N3478_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S003	34.78	23.44	9.626318	202067	3.7059395	TRUE	0.5688983	13.73398758
278	8_PS_2798	640	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01701N3725_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	37.25	17.01	7.8529625	263529	3.6208909	TRUE	0.5588154	13.11085091
279	8_PS_2798	2439	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02218N3525_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S002	35.25	22.18	6.17913	52357	2.5688205	TRUE	0.40973374	6.598838761
280	6_PS_2798	146	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02201N3524_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S005	35.24	22.01	7.066971	103029	3.2068343	TRUE	0.5060765	10.28378623
281	9_PS_2798	108	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01768N3805_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	38.05	17.68	7.256906	238863	3.5085294	TRUE	0.5451251	12.30977855
282	10_PS_2803	1381	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02206N3569_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S004	35.69	22.06	8.851156	114732	2.969393	TRUE	0.4726677	8.817294788
283	6_PS_2798	2750	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01756N3795_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.95	17.56	5.524941	134903	2.726447	TRUE	0.43559706	7.433513244
284	5_PS_2798	1916	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02287N3501_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S005	35.01	22.87	5.971032	34849	2.6936014	TRUE	0.43033332	7.255488502
285	7_PS_2798	1530	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01723N3765_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.65	17.23	6.1070776	215202	3.8091662	TRUE	0.5808299	14.50974714
286	4_PS_2798	1083	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01694N3821_S004	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S004	38.21	16.94	6.7663655	210663	3.5791526	TRUE	0.5537802	12.81033333
287	4_PS_2798	2637	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02168N3560_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S005	35.6	21.68	5.4515457	51414	2.5635307	TRUE	0.4088385	6.57168965
288	8_PS_2798	2315	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02218N3525_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S004	35.25	22.18	5.9191484	79380	2.585717	TRUE	0.412581	6.685932404
289	5_PS_2798	2173	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02311N3485_S002	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S002	34.85	23.11	6.872641	171884	3.4480846	TRUE	0.5375779	11.88928741
290	4_PS_2798	31	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02206N3569_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S005	35.69	22.06	7.7622437	196634	2.940506	TRUE	0.46842206	8.646575536
291	6_PS_2798	284	E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01774N3710_S004	E01577N3897E01966N3571	PS	Str	PYes	Hom	8.61	S004	37.1	17.74	5.793388	143979	3.0188787	TRUE	0.47984567	9.113628605
292	5_PS_2798	1518	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01721N3784_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	37.84	17.21	6.895265	234309	3.9236693	TRUE	0.5936924	15.39518078
293	3_PS_2798	162	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01793N3787_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.87	17.93	6.690294	169589	4.0343657	TRUE	0.60577524	16.2761066
294	8_PS_2798	86	E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01794N3768_S000	E01577N3897E01966N3571	PS	Mur	PYes	Var	7.54	S000	37.68	17.94	1.5525762	6735	0.52161324	TRUE	-0.2826514	0.272080372
295	10_PS_2803	960	E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01750N3709_S002	E01577N3897E01966N3571	PS	Str	PYes	Var	8.61	S002	37.09	17.5	6.0393867	194877	3.8611302	TRUE	0.58671445	14.90832642
296	PS_2798	1670	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01746N3766_S005	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S005	37.66	17.46	5.741548	127602	3.3636618	TRUE	0.5268123	11.3142207
297	10_PS_2803	1231	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01721N3784_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	37.84	17.21	7.044805	253401	3.7864158	TRUE	0.5782283	14.33694461
298	2_PS_2798	795	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S005	34.51	23.59	7.900633	112773	3.1006918	TRUE	0.4914586	9.614289639
299	4_PS_2798	1137	E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02140N3614_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.8	S001	36.14	21.4	4.796109	64093	1.9965305	TRUE	0.30027595	3.986134037
300	2_PS_2798	1694	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02164N3590_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S005	35.9	21.64	6.892556	205099	3.101338	TRUE	0.49154907	9.61829739
301	3_PS_2798	482	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S002	35.37	22.09	8.190443	200874	3.0543141	TRUE	0.4849137	9.328834621
302	7_PS_2798	1328	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02171N3606_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S004	36.06	21.71	8.776388	150039	3.1136227	TRUE	0.493266	9.694646318
303	8_PS_2798	2488	E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02220N3597_S002	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.71	S002	35.97	22.2	3.9875913	28365	1.6780386	TRUE	0.22480194	2.815813543
304	2_PS_2798	390	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	37.97	18.04	7.9805236	328801	3.8352528	TRUE	0.583794	14.70916404
305	7_PS_2798	2551	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01690N3715_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.15	16.9	7.1647797	219596	3.3002286	TRUE	0.518544	10.89150881
306	3_PS_2798	1831	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02253N3527_S002	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.95	S002	35.27	22.53	4.67024	59420	1.8631734	TRUE	0.27025327	3.471415118
307	6_PS_2798	532	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02148N3497_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S004	34.97	21.48	4.7686205	28588	2.0343716	TRUE	0.30843028	4.138667807
308	PS_2798	1618	E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02090N3619_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.71	S001	36.19	20.9	4.3713202	47835	2.4712992	TRUE	0.39292532	6.107319736
309	2_PS_2798	753	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02239N3477_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S005	34.77	22.39	4.7040615	56561	1.5633276	TRUE	0.19404998	2.443993185
310	6_PS_2798	2378	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02541N3447_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	34.47	25.41	6.2233663	160781	2.1747487	TRUE	0.33740908	4.729531908
311	4_PS_2798	616	E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02264N3453_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.71	S002	34.53	22.64	4.595731	46669	1.8170925	TRUE	0.25937703	3.301825154
312	6_PS_2798	479	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02210N3510_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S004	35.1	22.1	3.4666727	35828	1.6462023	TRUE	0.2164832	2.709982013
313	9_PS_2798	1683	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01783N3758_S004	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S004	37.58	17.83	7.449171	199284	3.9259493	TRUE	0.59394467	15.41307791
314	5_PS_2798	601	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S005	35.38	22.26	9.388277	207397	3.2957866	TRUE	0.51795906	10.86220931
315	8_PS_2798	11	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02351N3465_S002	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S002	34.65	23.51	4.0441265	35188	1.1901937	TRUE	0.07561763	1.416561044
316	9_PS_2798	135	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02333N3444_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S004	34.44	23.33	2.9971998	27169	0.9523042	TRUE	-0.021224307	0.906883289
317	3_PS_2798	2474	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02287N3501_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S003	35.01	22.87	11.573366	113977	3.4787734	TRUE	0.5414261	12.10186437
318	4_PS_2798	1311	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01720N3803_S003	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S003	38.03	17.2	6.629581	180120	3.1579778	TRUE	0.49940908	9.972823785
319	5_PS_2798	706	E01577N3897E01966N3571-PS-Mur_PYes_Hom-M809_E01729N3669_S000	E01577N3897E01966N3571	PS	Mur	PYes	Hom	8.09	S000	36.69	17.29	2.0644217	13086	0.8649315	TRUE	-0.06301828	0.7481065
320	7_PS_2798	968	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02294N3487_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S004	34.87	22.94	8.214968	111537	3.3044357	TRUE	0.5190973	10.9192953
321	PS_2798	2104	E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02133N3599_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.71	S003	35.99	21.33	4.9872055	63022	2.9660265	TRUE	0.47217503	8.797313199
322	6_PS_2798	134	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	38.12	17.07	6.130843	194936	3.6530495	TRUE	0.56265557	13.34477065
323	4_PS_2798	1340	E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02120N3675_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.71	S002	36.75	21.2	4.3348756	59661	1.7749108	TRUE	0.24917653	3.150308348
324	2_PS_2798	2797	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02335N3468_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S005	34.68	23.35	10.327266	192512	3.8117127	TRUE	0.5811202	14.52915371
325	8_PS_2798	2177	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01699N3763_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	37.63	16.99	7.029369	154913	3.2401083	TRUE	0.5105595	10.4983018
326	7_PS_2798	2471	E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02218N3671_S000	E02113N3823E02873N3483	PS	Str	PYes	Var	8.09	S000	36.71	22.18	0.5673739	2940	0.18606524	TRUE	-0.73033476	0.034620274
327	3_PS_2798	242	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01703N3706_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	37.06	17.03	7.6017585	294667	4.894794	TRUE	0.6897344	23.9590083
328	4_PS_2798	2091	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02287N3526_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S003	35.26	22.87	8.957972	217991	3.7163002	TRUE	0.5701108	13.81088718
329	5_PS_2798	1524	E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02116N3637_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.71	S002	36.37	21.16	3.1213384	28786	1.5373894	TRUE	0.18678388	2.363566167
330	8_PS_2798	1409	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02147N3560_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S004	35.6	21.47	3.4669046	17630	1.9366586	TRUE	0.28705308	3.750646533
331	2_PS_2798	13	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02328N3482_S004	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.95	S004	34.82	23.28	8.512518	85817	3.224428	TRUE	0.50845265	10.39693593
332	9_PS_2798	2353	E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02383N3566_S003	E02113N3823E02873N3483	PS	Mur	PNo	Hom	8.71	S003	35.66	23.83	3.6454306	30167	1.4372034	TRUE	0.15751824	2.065553613
333	10_PS_2803	713	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01727N3708_S003	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S003	37.08	17.27	6.3911476	143824	3.0578656	TRUE	0.4854184	9.350542028
334	2_PS_2798	215	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3552_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S001	35.52	21.84	5.6444864	39096	2.5218806	TRUE	0.40172452	6.359881761
335	5_PS_2798	2365	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02109N3622_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S004	36.22	21.09	5.8040314	69606	2.8881493	TRUE	0.46061963	8.341406379
336	4_PS_2798	1588	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02226N3538_S002	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.95	S002	35.38	22.26	5.5956583	76393	2.3148925	TRUE	0.36453083	5.358727287
337	10_PS_2803	2112	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3503_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S001	35.03	22.53	3.5975704	19795	1.5943208	TRUE	0.2025757	2.541858813
338	4_PS_2798	1298	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02184N3522_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S004	35.22	21.84	5.2196083	38786	2.190069	TRUE	0.3404578	4.796402225
339	8_PS_2798	362	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02206N3569_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S002	35.69	22.06	5.869644	75289	2.6796212	TRUE	0.4280734	7.180369775
340	6_PS_2798	2259	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02226N3500_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S003	35	22.26	5.845451	77597	2.4215407	TRUE	0.38409176	5.863859362
341	PS_2798	1431	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02296N3512_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S002	35.12	22.96	5.6338053	49136	2.3838606	TRUE	0.37728086	5.68279136
342	4_PS_2798	621	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02226N3500_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S003	35	22.26	4.6969004	52063	1.9595867	TRUE	0.2921645	3.839980035
343	10_PS_2803	563	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02301N3474_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S005	34.74	23.01	5.7808537	75407	1.804793	TRUE	0.2564274	3.257277773
344	7_PS_2798	2533	E01517N3917E01678N3772-PS-Str_PNo_Var-M754_E01563N3803_S000	E01517N3917E01678N3772	PS	Str	PNo	Var	7.54	S000	38.03	15.63	1.0360798	4390	0.24086742	TRUE	-0.61822194	0.058017114
345	9_PS_2798	2662	E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01731N3813_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	7.74	S000	38.13	17.31	1.3344223	6750	0.43809596	TRUE	-0.35843074	0.19192807
346	3_PS_2798	1774	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02133N3599_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S002	35.99	21.33	4.8876657	63936	2.6762142	TRUE	0.42752087	7.162122444
347	2_PS_2798	1287	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02335N3468_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S003	34.68	23.35	9.11067	196490	3.3380017	TRUE	0.52348655	11.14225535
348	7_PS_2798	457	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02344N3478_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S001	34.78	23.44	8.605486	168246	3.071459	TRUE	0.48734474	9.433860389
349	3_PS_2798	849	E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01772N3748_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.37	S000	37.48	17.72	3.179828	27795	2.1962674	TRUE	0.3416852	4.823590492
350	7_PS_2798	44	E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01750N3709_S001	E01577N3897E01966N3571	PS	Str	PYes	Var	8.61	S001	37.09	17.5	7.7146773	258502	3.888467	TRUE	0.5897784	15.12017561
351	10_PS_2803	1977	E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02209N3683_S004	E02113N3823E02873N3483	PS	Str	PNo	Hom	8.61	S004	36.83	22.09	2.890253	19569	1.3411171	TRUE	0.12746671	1.798595076
352	4_PS_2798	250	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01710N3774_S005	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S005	37.74	17.1	5.4310064	112848	2.9889853	TRUE	0.47552377	8.934033124
