ID,mean_prob
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02140N3655_S005,3.3851296088149132e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02239N3505_S003,2.737589840498096e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02239N3477_S004,3.0351233232429468e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02384N3458_S005,2.0220450399610858e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02391N3445_S003,1.9985303024532914e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02498N3423_S005,7.042432515949088e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02270N3527_S002,2.953440338768178e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02280N3427_S000,7.095091164873595e-08
E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02449N3516_S000,1.4642289048352553e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02245N3515_S005,6.9028608698535806e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02267N3478_S005,2.7629699487134928e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02364N3415_S000,8.962734739957997e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02189N3468_S002,8.184875293563422e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02189N3538_S001,2.715254815373661e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02498N3423_S002,2.0153734296752005e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02225N3486_S003,3.045808333611068e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02139N3548_S001,3.103853930475725e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02401N3455_S001,2.7829830653757248e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E01996N3697_S000,8.284446388005994e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02189N3538_S001,2.715254815373661e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02515N3431_S002,7.063590725773581e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02384N3458_S003,3.104280602521617e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02340N3431_S002,9.682305882954081e-09
E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02057N3724_S000,2.828340864587063e-05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02349N3441_S004,1.6399787393524433e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01742N3708_S000,4.723610737231696e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02408N3442_S001,7.0410329868551e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02294N3487_S005,2.9309809001973353e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01616N3730_S000,7.105148168014978e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02239N3505_S005,2.737589840498096e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02253N3481_S005,6.736314108860442e-09
E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01762N3719_S000,2.0021108930729394e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02451N3450_S003,3.174228694786422e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02393N3468_S001,7.124681437745602e-09
E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02364N3415_S002,2.9352667390322283e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02123N3540_S000,1.3381272095560068e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02368N3461_S003,3.049609853155708e-08
E01964N3926E02184N3685-PS-Mur_PNo_Hom-M774_E02117N3770_S000,1.6565059990571408e-05
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01760N3738_S000,2.6245150877193616e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02139N3548_S005,2.6208228634708047e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02239N3505_S001,6.79772103384856e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02425N3440_S003,7.022815650763536e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02366N3438_S001,2.9504943146615468e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02159N3533_S003,1.832431822708754e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01666N3714_S000,9.107745523604602e-08
E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02103N3738_S000,1.669081980603334e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02287N3501_S004,6.9511528116646905e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02578N3424_S004,2.0355958065927228e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02498N3423_S001,7.042432515949088e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02434N3452_S004,5.621355523077399e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02512N3415_S004,2.0149680086572904e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01791N3873_S000,4.89736388093622e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02349N3553_S000,7.821492648976833e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02168N3560_S002,2.788994471395549e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3481_S004,2.72171277762109e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02010N3666_S000,2.561178676791276e-07
E01517N3917E01678N3772-PS-Str_PNo_Var-M732_E01563N3803_S000,1.562442826017604e-05
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02230N3451_S004,1.3480495920774547e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02189N3538_S004,2.715254815373661e-08
E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01791N3825_S000,9.629733405739451e-08
E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02202N3721_S000,1.2099276854580996e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02112N3663_S000,2.0539109485593565e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02236N3526_S001,6.8787892152482645e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02100N3712_S000,4.564251358140427e-07
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02348N3591_S001,1.0242197406106521e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02482N3444_S002,2.0358498085993987e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02632N3448_S002,3.191451958316479e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02076N3673_S002,1.0344077630476798e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02223N3473_S002,2.592729225234714e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02139N3548_S005,1.8597133134033852e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02245N3574_S003,3.088065323782502e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02282N3451_S004,2.7316826780032042e-08
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M707_E01550N3812_S000,2.953284854979865e-05
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01701N3869_S000,1.6892308179697104e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02229N3514_S003,6.856568140512544e-09
E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01727N3695_S000,4.6441807286808867e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S003,2.9552074814572344e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02287N3526_S002,3.2164797154369996e-09
E01849N3766E02950N3220-PS-Mur_PYes_Var-M850_E02099N3565_S000,2.1462698440003426e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02307N3436_S000,8.06294766027137e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02217N3548_S003,1.9236311033357598e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02401N3479_S002,7.1539648396140835e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02175N3577_S003,2.84151094198299e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02526N3441_S005,3.1492568513794904e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02139N3548_S004,2.6208228634708047e-08
E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02218N3671_S000,4.162306917518764e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02393N3468_S001,3.180137075804848e-08
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01683N3810_S000,7.418012910884883e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02209N3537_S003,2.771000591258108e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02425N3440_S004,7.022815650763536e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02292N3463_S001,3.0885483750835522e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02245N3515_S003,2.8742144622908674e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02314N3535_S000,2.1458042149324375e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02391N3445_S005,7.044108859077396e-09
E01548N3896E01854N3659-PS-Str_PYes_Var-M707_E01774N3873_S000,7.121461052067723e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02184N3522_S003,2.6304865652500958e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02394N3489_S004,1.8248112741678117e-08
E01577N3897E01966N3571-PS-Str_PYes_Var-M754_E01671N3657_S000,1.207326999104065e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02245N3515_S005,2.8742144622908674e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02468N3411_S005,3.035548853197698e-08
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01825N3856_S000,8.231235803813925e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02188N3566_S002,1.91226805701524e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02099N3565_S002,2.4957290355441534e-08
E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02048N3695_S000,5.763205068719206e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02232N3550_S005,3.1543911416762993e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02578N3424_S004,2.0355958065927228e-08
E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02057N3724_S000,2.828340864587063e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02328N3482_S002,7.036973047685118e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02171N3544_S005,2.7458765428956012e-08
E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02465N3496_S000,2.437616782892904e-06
E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01728N3851_S000,9.917619153057817e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02364N3415_S002,2.9352667390322283e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02194N3513_S000,1.5725961439813378e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02407N3507_S000,4.324874976002971e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02172N3465_S000,1.2913691607451427e-07
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02021N3680_S000,3.5201885942961494e-07
E01548N3896E01854N3659-PS-Str_PNo_Var-M754_E01612N3787_S000,2.283777943186056e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02274N3465_S001,3.0998109535796797e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02309N3460_S001,3.1711406173884876e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3481_S004,6.736314108860442e-09
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M809_E02135N3710_S000,1.76535839819704e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02146N3630_S000,1.9393136285411386e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02243N3430_S000,6.377305595995757e-08
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M792_E02100N3712_S000,3.763958410290563e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02142N3694_S000,4.6702459974426415e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02219N3719_S000,4.63543253322649e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02344N3478_S005,3.04685707291567e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02417N3454_S005,2.0378455203095656e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02212N3482_S003,2.50256170657974e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01774N3873_S000,1.0329732211464908e-07
E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02099N3777_S000,4.001503836427914e-05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02142N3536_S002,9.2306998321804e-09
E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02356N3540_S000,3.932147973308686e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02223N3573_S003,7.158276310137342e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02498N3423_S001,7.042432515949088e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02347N3503_S003,3.290697219885842e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02555N3408_S001,3.092012099717379e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02578N3424_S005,2.0355958065927228e-08
E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02479N3494_S000,4.539208194937067e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02195N3500_S003,2.5444548406517454e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02243N3539_S004,2.9068787323812135e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02166N3518_S003,2.4189204104224993e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02171N3544_S004,2.7458765428956012e-08
E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02362N3528_S000,6.215060056610267e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02245N3515_S004,6.9028608698535806e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02190N3609_S004,3.0936016829895934e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02301N3474_S002,6.968529399705044e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02381N3494_S003,3.1913583436014385e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02210N3510_S001,2.679611285396498e-08
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01806N3778_S000,2.2224997196113193e-07
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02018N3773_S000,5.236478177117974e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3645_S004,3.144420489660925e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02129N3557_S000,1.4579120863328167e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02305N3524_S000,2.0792827743563638e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02092N3663_S004,3.3478764645584924e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02305N3524_S001,3.2531552915654185e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02253N3481_S003,2.72171277762109e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02112N3663_S002,3.3802202797268577e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02282N3451_S000,1.46941101616359e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02555N3408_S002,2.0128446618196607e-08
E01964N3926E02184N3685-PS-Str_PNo_Var-M732_E02057N3724_S000,4.408741957086466e-05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02140N3655_S005,3.3851296088149132e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02375N3448_S003,3.059468017326866e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02268N3554_S002,7.150595351813407e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3596_S005,3.001085423159922e-08
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02043N3735_S000,7.589978598242262e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02311N3485_S001,7.051478918089267e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02408N3442_S004,7.0410329868551e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02370N3485_S000,2.075477393572944e-07
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02272N3638_S000,4.252001052923556e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02418N3478_S005,3.215944269444233e-08
E01517N3917E01678N3772-PS-Mur_PNo_Var-M792_E01654N3866_S000,1.0063354923486195e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02242N3492_S004,6.784949531909851e-09
E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02091N3733_S000,3.3628426245076904e-05
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02311N3485_S002,3.0288227240379813e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02204N3672_S000,3.1389294971630126e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02482N3417_S005,7.025100319134763e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02534N3432_S005,3.131293769970782e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02377N3471_S002,3.134391999035632e-08
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02031N3692_S000,3.4036171068020457e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02171N3544_S001,2.7458765428956012e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02159N3533_S001,1.832431822708754e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M707_E01682N3667_S000,5.95310073860325e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3524_S005,2.5748694285516416e-08
E01964N3926E02184N3685-PS-Str_PNo_Hom-M732_E02073N3766_S000,6.025868560805225e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02194N3513_S004,2.4919999675297014e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02375N3448_S003,3.059468017326866e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02365N3499_S004,3.149807651132024e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M680_E01742N3708_S000,4.723610737231696e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02125N3584_S002,2.8526355878449638e-08
E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02032N3632_S000,1.234445202715139e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02146N3630_S005,3.009075596962561e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02206N3471_S000,5.925913788314377e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02498N3438_S002,3.147321819282467e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02156N3661_S000,1.569294065794779e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02243N3633_S000,2.3776527814998856e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02264N3453_S004,2.6696607250364868e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3481_S005,6.736314108860442e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02232N3550_S005,2.9112198773681988e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02461N3461_S002,2.0628221200229584e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02377N3471_S005,7.133452689932882e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02129N3665_S004,3.401879084527101e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02129N3557_S004,1.4324965293165762e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02206N3471_S004,8.40129592176267e-09
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02421N3514_S000,6.5840443991098015e-06
E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02344N3564_S000,4.0664453597280295e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02085N3646_S000,1.8594586141269355e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02206N3471_S000,1.2735257715374425e-07
E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02135N3710_S000,3.982043674517581e-06
E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02332N3558_S000,7.985930873381045e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02382N3435_S003,1.6810837054910018e-08
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01683N3810_S000,7.418012910884883e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02408N3442_S005,3.1270546911858884e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02441N3439_S001,7.054118876998599e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02418N3478_S005,3.215944269444233e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02156N3661_S000,2.309226196137165e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02123N3540_S005,1.3648271292766517e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02235N3464_S002,9.034294984616902e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02174N3531_S001,2.6317282626513383e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02140N3655_S001,3.3851296088149132e-09
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01715N3697_S000,7.140623922143742e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02510N3389_S002,1.7308570658507297e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02483N3431_S002,3.144752042729375e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02441N3439_S003,7.054118876998599e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02467N3448_S005,7.071917583510934e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02468N3411_S002,3.035548853197698e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S001,2.9552074814572344e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02512N3415_S001,7.061846051359872e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02359N3515_S004,1.8122281212684125e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02156N3574_S000,1.6968656944452302e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02292N3463_S004,2.8405784504085232e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02409N3467_S001,7.076268131556218e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02165N3634_S002,3.3602941793106295e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02180N3508_S003,3.0397438682669985e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02335N3468_S003,1.9913059753506875e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01681N3673_S000,4.703753235093978e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02318N3471_S001,7.022074151842507e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02450N3491_S000,1.7563091091265274e-06
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M707_E01812N3865_S000,2.653383909281372e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02497N3409_S002,2.006708169285365e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01679N3705_S000,3.1547094160189825e-07
E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02373N3537_S000,4.040690328977123e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02250N3552_S005,3.187890093100677e-09
E01964N3926E02184N3685-PS-Str_PNo_Hom-M732_E02061N3739_S000,4.7667838241818496e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02409N3467_S001,2.78655636250217e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02162N3488_S001,2.254532484940286e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02189N3468_S005,2.1940554207572238e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02027N3669_S000,3.545851378693663e-07
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01660N3790_S000,2.7073756282850913e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02270N3527_S005,3.1685415608124574e-09
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01773N3892_S000,6.96195222780041e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02253N3579_S005,3.159519054617717e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02497N3409_S002,2.006708169285365e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02129N3665_S000,1.500613692004062e-07
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01643N3856_S000,1.032960237444523e-05
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02239N3505_S001,2.737589840498096e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02218N3525_S002,2.7584204455782903e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02247N3606_S001,1.8418684369885775e-08
E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02050N3638_S000,8.606014746812345e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02483N3431_S002,7.040602387246166e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02147N3560_S001,3.142550995052164e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02541N3447_S003,1.0352834534509535e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02137N3572_S000,2.2473446327490046e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02370N3485_S001,3.277124368877689e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02359N3451_S005,7.031359633116643e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02314N3535_S000,1.4864903921201516e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02299N3449_S002,1.5725889649340876e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02213N3635_S005,1.872906880806034e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02279N3514_S000,1.8844820747745985e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02201N3524_S002,1.8367224358306405e-08
E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02332N3558_S000,3.916235082853473e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02133N3599_S003,2.9109807204912466e-08
