Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag,SR
5906,0.4608805315785121,0.8077479145031399,0.1118834868221597,1.6915370533756189,65632.0,49703.0,18.50387954711914,13.292616844177246,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S337D50R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S337D50R090_A004781_S062,3.27,11,7.7,7.912238674267965e-09,0.965,0.44,65632,18.504,15.3075,37.3774,37371530,1315.0,0.965,0.0,2.5873020464856243e-08,1.8674136321195144e-05,1315.0,"37.157,15.042","(3.0, 99.0]",test,7.928,BS
8928,0.4603811372592161,0.6779063040598522,0.2111757319447254,1.2727414074148242,57911.0,33206.0,16.77391815185547,10.447317123413086,BS_manning003/E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S157D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S157D50R090_A006995_S075,1.2,12,26.7,4.444781330727777e-09,1.351,-1.472,57911,16.774,15.1986,36.7029,36701519,388.0,1.472,0.0,5.3337375968733324e-09,1.8674136321195144e-05,388.0,"36.557,15.042","(1.0, 2.0]",test,8.0933,BS
10916,0.460338548583883,0.859831608060115,0.0619875381904104,2.13442804559198,97515.0,92650.0,14.34229850769043,8.64944839477539,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01488N3647_D010_S202D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01488N3647_D010_S202D30R270_A006995_S075,3.19,12,7.1,2.42605091210876e-09,3.362,2.378,97515,14.342,14.8835,36.4781,36471488,70.0,3.362,0.0,7.739102409626945e-09,1.8674136321195144e-05,70.0,"36.257,14.742","(3.0, 99.0]",test,8.0933,BS
6334,0.4582882170358404,0.80190835450431,0.108480150688063,1.7007923170407426,71887.0,52303.0,16.716459274291992,10.902788162231444,BS_manning003/E01267N3753E01646N3535-BS-M792_E01467N3692_D010_S067D90R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01467N3692_D010_S067D90R270_A004781_S062,3.88,13,7.5,1.073231543106489e-09,2.891,1.318,71887,16.716,14.672,36.9278,36921467,100.0,2.891,0.0,4.164138387253178e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(3.0, 99.0]",train,7.928,BS
5685,0.4572799648595008,0.7667585510069639,0.120480849398623,1.636058726856788,83876.0,58470.0,6.58575963973999,5.710714340209961,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S022D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S022D50R270_A004781_S062,1.19,11,14.1,1.3295652333640093e-08,3.57,1.966,83876,6.586,15.2345,36.9278,36921523,927.0,3.57,0.0,1.5821826277031706e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",train,7.928,BS
3497,0.4571698469979451,0.7222328773846518,0.1761481547535683,1.384793240116132,60733.0,30438.0,14.84018611907959,10.625962257385254,BS_manning003/E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S022D70R090_A012497_S042,E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S022D70R090_A012497_S042,3.84,12,7.7,1.1501977751729071e-09,0.703,0.445,60733,14.84,15.8349,37.1526,37151583,575.0,0.703,0.0,4.416759456663963e-09,1.8674136321195144e-05,1050.0,"36.857,15.642","(3.0, 99.0]",test,8.0933,BS
10485,0.4571343459201639,0.7846585924454782,0.1384925449494326,1.5393847387169757,55662.0,30026.0,20.484272003173828,13.47036075592041,BS_4-8_manning003/E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S202D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S202D70R270_A004781_S062,4.87,12,7.7,1.1027721781641356e-09,0.359,0.109,55662,20.484,15.4427,36.4781,36471544,310.0,0.359,0.0,5.37050050765934e-09,1.8674136321195144e-05,310.0,"36.257,15.342","(3.0, 99.0]",train,7.928,BS
6306,0.4568810420696311,0.454978520761477,0.3622397828981698,0.971048910528248,44765.0,14218.0,11.891990661621094,8.289692878723145,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S112D30R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S112D30R270_A004781_S062,1.93,21,8.0,7.687331968119488e-09,2.755,-0.35,44765,11.892,15.2345,36.9278,36921523,927.0,2.755,0.0,1.483655069847061e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928,BS
11096,0.454877590755352,0.7348971429244926,0.16234090950014,1.424733796385315,61651.0,35125.0,14.089542388916016,10.644709587097168,BS_manning003/E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S202D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S202D30R270_A006995_S075,3.61,18,8.9,1.72188010802701e-09,2.206,0.031,61651,14.09,15.1986,36.7029,36701519,388.0,2.206,0.0,6.215987189977507e-09,1.8674136321195144e-05,388.0,"36.557,15.042","(3.0, 99.0]",test,8.0933,BS
9874,0.4539365478507137,0.822183170845677,0.0992363005756391,1.7772396549453982,73433.0,53407.0,18.26056671142578,12.55178928375244,BS_4-8_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S157D70R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S157D70R270_A003139_S050,3.49,11,7.7,1.774905682478678e-09,2.615,1.185,73433,18.261,15.479,36.7029,36701547,617.0,2.615,0.0,6.194420831850588e-09,1.8674136321195144e-05,617.0,"36.557,15.342","(3.0, 99.0]",test,7.7453,BS
