Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag
2968,0.332243741939088,0.8734511838571964,0.0636851464669537,1.8110171620099007,73008.0,64498.0,15.77861499786377,11.288370132446287,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S337D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S337D50R090_A006995_S075,3.76,14,8.3,3.056485151664462e-09,1.333,0.692,73008,15.779,15.3075,37.3774,37371530,1315.0,1.333,0.0,1.1492384170258377e-08,1.8674136321195144e-05,1315.0,"37.157,15.042","(3.0, 99.0]",test,8.0933
1,0.3297528294353292,0.7941474438735954,0.0929463141663542,1.3438415785969366,56463.0,79459.0,17.950824737548828,11.514389991760254,BS_manning003/E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S022D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S022D50R090_A006995_S075,2.52,11,8.0,1.967459557178661e-09,1.009,0.356,56463,17.951,15.128,36.2533,36251512,65.0,1.009,0.0,4.9579980840902255e-09,1.8674136321195144e-05,89.0,"35.957,15.042","(2.0, 3.0]",test,8.0933
6428,0.3279457500898211,0.8074291135167422,0.1035356822557667,1.4801279479598572,71373.0,51543.0,9.199776649475098,7.005484580993652,BS_manning003/E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S292D50R270_A012497_S042,E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S292D50R270_A012497_S042,2.68,18,8.3,3.2336032401578877e-09,2.499,-0.724,71373,9.2,14.7416,37.3774,37371474,120.0,2.499,0.0,8.66605668362314e-09,1.8674136321195144e-05,158.0,"37.157,14.442","(2.0, 3.0]",test,8.0933
9037,0.3271679394076734,0.9160708340870778,0.0291487287453555,2.5274840718067915,133443.0,108399.0,12.476823806762695,11.74570369720459,BS_manning003/E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S157D50R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S157D50R270_A006995_S075,2.72,12,7.7,1.0734719422586777e-08,4.353,2.781,133445,12.477,15.2345,36.9278,36921523,927.0,4.353,0.0,2.9198436829436044e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(2.0, 3.0]",test,8.0933
6907,0.3267157718898466,0.9020215615961062,0.0429721954179558,2.096112101687819,97121.0,87119.0,19.230308532714844,17.003267288208008,BS_manning003/E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S112D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S112D70R090_A006995_S075,4.49,14,8.3,2.776926647734669e-09,2.604,-4.438,97303,19.23,15.2345,36.9278,36921523,927.0,4.438,0.0,1.2468400648328666e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(3.0, 99.0]",test,8.0933
10753,0.3235256404477247,0.7198335488532059,0.1768561070942262,1.1407483315259934,51764.0,26501.0,13.159222602844238,7.96860408782959,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S067D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S067D70R090_A006995_S075,2.33,11,7.7,3.997779722081539e-10,0.109,0.065,51764,13.159,15.4068,36.2533,36251540,135.0,0.109,0.0,9.314826752449983e-10,1.8674136321195144e-05,200.0,"35.957,15.342","(2.0, 3.0]",test,8.0933
2754,0.3230157663911714,0.8346612356150126,0.0531230214540249,1.5682742085636108,70834.0,96488.0,12.558797836303713,10.892354011535645,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S202D30R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S202D30R270_A004781_S062,1.78,11,7.3,5.036607113092194e-09,2.68,1.583,70834,12.559,15.2708,37.1526,37151527,1118.0,2.68,0.0,8.965160661304105e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928
7561,0.3217094654028335,0.573925711332413,0.2814943756298198,0.9180363111983766,42846.0,20979.0,13.830888748168944,8.438248634338379,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S112D50R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S112D50R090_A004781_S062,1.81,17,8.0,1.6169258191154214e-08,1.141,-3.62,42846,13.831,15.2345,36.9278,36921523,927.0,3.62,0.0,2.9266357325989133e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928
11922,0.3214812236571053,0.8225810632464358,0.0586770345608659,1.5211113802244234,79767.0,124568.0,15.798792839050291,13.487443923950195,BS_manning003/E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S292D50R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S292D50R270_A012497_S042,1.55,14,8.3,1.6819416798410115e-09,2.303,1.836,79767,15.799,15.797,36.9278,36921579,475.0,2.303,0.0,2.6070096037535677e-09,1.8674136321195144e-05,1050.0,"36.857,15.642","(1.0, 2.0]",test,8.0933
6054,0.320566141057952,0.7243041193116244,0.1635392586374551,1.121769509811288,34600.0,46456.0,12.332185745239258,11.117449760437012,BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S112D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S112D70R270_A006995_S075,2.1,14,8.0,1.0314908170744442e-09,4.475,-2.59,34600,12.332,14.7066,37.1526,37151470,237.0,4.475,0.0,2.166130715856333e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(2.0, 3.0]",test,8.0933
1804,0.3184929471285977,0.7900599970867066,0.0984782519838756,1.3048593561632185,53389.0,71152.0,19.794790267944336,11.160844802856444,BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S337D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S337D70R090_A004781_S062,2.33,12,7.7,1.9810373899799886e-09,1.466,0.37,53389,19.795,15.7223,36.4781,36471572,380.0,1.466,0.0,4.615817118653374e-09,1.8674136321195144e-05,380.0,"36.257,15.642","(2.0, 3.0]",test,7.928
6305,0.3181917561396328,0.0147552880066087,0.7904721327513338,0.588164124636621,23730.0,7414.0,6.420928955078125,5.0861992835998535,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S337D30R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S337D30R090_A006995_S075,3.22,17,8.6,2.243759142017251e-09,0.425,-3.336,23730,6.421,15.3075,37.3774,37371530,1315.0,3.336,0.0,7.224904437295549e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(3.0, 99.0]",test,8.0933
6050,0.3168525143403139,0.6407481793085898,0.2505572761658696,0.9826358114277792,40415.0,22168.0,14.888572692871094,6.629893779754639,BS_manning003/E01267N3753E01646N3535-BS-M792_E01516N3647_D010_S022D50R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01516N3647_D010_S022D50R090_A004781_S062,2.99,11,8.3,6.614260113892201e-09,1.044,-3.696,40415,14.889,15.1631,36.4781,36471516,142.0,3.696,0.0,1.9776637740537684e-08,1.8674136321195144e-05,142.0,"36.257,15.042","(2.0, 3.0]",test,7.928
7667,0.3159660642781611,0.9037094356712098,0.0388244331627815,2.2182567967541864,114045.0,106879.0,12.562600135803224,10.823265075683594,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S157D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S157D50R270_A004781_S062,2.06,13,7.5,1.3653947989704966e-08,3.637,2.404,114045,12.563,15.0245,37.3774,37371502,919.0,3.637,0.0,2.812713285879224e-08,1.8674136321195144e-05,919.0,"37.157,14.742","(2.0, 3.0]",test,7.928
3294,0.3156123434833277,0.9525756783347444,0.0155674536611718,3.1784135556817854,136833.0,111474.0,24.35380744934082,27.297590255737305,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S157D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S157D70R270_A006995_S075,3.96,11,7.7,2.532652733478754e-09,3.62,2.108,137173,24.354,15.2708,37.1526,37151527,1118.0,3.62,0.0,1.0029304824575865e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(3.0, 99.0]",test,8.0933
7807,0.3142944960056763,0.8188937559133866,0.0839732242644731,1.4061788805078477,60820.0,70969.0,19.24531555175781,14.463818550109863,BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S157D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S157D50R090_A006995_S075,1.32,17,7.7,2.0263435737655898e-08,1.386,-4.368,60929,19.245,14.9887,37.1526,37151498,656.0,4.368,0.0,2.6747735173705785e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,8.0933
6075,0.3122049588926022,0.939809742014712,0.0226473189190934,2.756515861771645,121358.0,114542.0,23.531578063964844,18.009109497070312,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S067D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S067D90R090_A006995_S075,4.14,12,8.0,5.27962119055498e-10,1.876,0.986,123017,23.532,14.9182,36.7029,36701491,152.0,1.876,0.0,2.1857631728897604e-09,1.8674136321195144e-05,152.0,"36.557,14.742","(3.0, 99.0]",test,8.0933
12931,0.3106117765248258,0.8597696088840097,0.0514035808427438,1.6280906588586084,75259.0,78249.0,19.990985870361328,17.48625373840332,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S022D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S022D90R090_A006995_S075,2.98,12,7.7,4.2476998456515586e-10,1.51,0.59,75259,19.991,15.128,36.2533,36251512,65.0,1.51,0.0,1.265814554004164e-09,1.8674136321195144e-05,89.0,"35.957,15.042","(2.0, 3.0]",test,8.0933
7266,0.3084029729851838,0.7803893117014375,0.1336999572507661,1.246498868173224,48375.0,30518.0,15.538607597351074,9.312228202819824,BS_manning003/E01470N3877E01631N3641-BS-M809_E01603N3670_D010_S202D70R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01603N3670_D010_S202D70R270_A012497_S042,4.07,12,7.7,5.62676952891686e-10,0.17,0.098,48375,15.539,16.0399,36.7029,36701603,280.0,0.17,0.0,2.2900951982691633e-09,1.8674136321195144e-05,283.0,"36.557,15.942","(3.0, 99.0]",test,8.0933
7250,0.3079497551641476,0.8181426443117649,0.100877475513555,1.4039078042072235,57418.0,37062.0,18.43216133117676,15.190994262695312,BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S292D70R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S292D70R090_A003139_S050,2.49,11,7.5,6.302431448698973e-09,1.62,0.736,57418,18.432,15.2708,37.1526,37151527,1118.0,1.62,0.0,1.5693054307260445e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(2.0, 3.0]",test,7.7453
4861,0.3076761009490563,0.8954061904536946,0.0462733894252039,1.91638305295866,81981.0,68708.0,17.90657615661621,14.27756690979004,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S067D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S067D50R090_A006995_S075,3.35,12,7.7,6.219155931611817e-09,1.08,0.542,81981,17.907,14.9182,36.7029,36701491,152.0,1.08,0.0,2.08341723708996e-08,1.8674136321195144e-05,152.0,"36.557,14.742","(3.0, 99.0]",test,8.0933
6014,0.3054095574199801,0.9047548208874834,0.040670182440462,2.13989672561551,99002.0,85986.0,12.959599494934082,10.526019096374512,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S292D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S292D30R270_A006995_S075,3.23,14,8.3,3.4469595571504686e-09,3.32,-0.439,99002,12.96,15.2708,37.1526,37151527,1118.0,3.32,0.0,1.1133679369596011e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(3.0, 99.0]",test,8.0933
10031,0.3034782999088789,0.1848063870231285,0.27966814564456,0.6257292906364721,22688.0,61463.0,9.771479606628418,6.793457984924316,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S337D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S337D30R270_A006995_S075,1.48,17,8.0,4.6112250338107245e-10,1.438,-0.03,22688,9.771,15.6856,36.2533,36251568,221.0,1.438,0.0,6.824613050039872e-10,1.8674136321195144e-05,502.0,"35.957,15.642","(1.0, 2.0]",test,8.0933
8916,0.3033860517967356,0.8035527170881485,0.0669384429275856,1.3599131883451647,65966.0,99746.0,16.140594482421875,14.37380313873291,BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S157D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S157D70R090_A006995_S075,1.17,17,26.7,5.892357009249031e-09,2.192,1.246,65966,16.141,14.9887,37.1526,37151498,656.0,2.192,0.0,6.894057700821366e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(1.0, 2.0]",test,8.0933
13116,0.3023241569000804,0.8424626144731144,0.0700273902897884,1.5091232280244118,67567.0,70064.0,16.525163650512695,13.559354782104492,BS_4-8_manning003/E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S157D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S157D70R090_A004781_S062,1.65,18,8.3,1.3145538319906086e-09,2.088,-3.753,67848,16.525,15.4427,36.4781,36471544,310.0,3.753,0.0,2.169013822784504e-09,1.8674136321195144e-05,310.0,"36.257,15.342","(1.0, 2.0]",test,7.928
562,0.3020678308740132,0.7887499382742913,0.1161948072991738,1.3447573375139017,65361.0,59619.0,9.081738471984863,5.958046913146973,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S202D30R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S202D30R270_A004781_S062,1.35,11,7.3,2.9776034018365022e-09,2.784,-0.324,65361,9.082,15.3075,37.3774,37371530,1315.0,2.784,0.0,4.019764592479278e-09,1.8674136321195144e-05,1315.0,"37.157,15.042","(1.0, 2.0]",test,7.928
2916,0.3018062791623633,0.8557396493867462,0.0789662306450952,1.5556543508405134,58725.0,45627.0,20.324281692504883,17.151153564453125,BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S112D90R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S112D90R270_A004781_S062,2.93,10,8.0,3.1081192659527646e-09,3.103,-3.106,58725,20.324,14.9887,37.1526,37151498,656.0,3.106,0.0,9.1067894492416e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,7.928
11583,0.2946207846650734,0.7013419961795192,0.1885489777670671,1.0444306003069348,46800.0,32825.0,14.737805366516112,8.404935836791992,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S292D70R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S292D70R270_A006995_S075,1.66,11,8.0,1.6099127814820935e-09,0.99,0.437,46800,14.738,14.672,36.9278,36921467,100.0,0.99,0.0,2.672455217260275e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(1.0, 2.0]",test,8.0933
9291,0.2915630058703835,0.9111228164622778,0.0372038098038076,2.0694418495545808,95687.0,79156.0,19.886762619018555,17.18462562561035,BS_manning003/E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S067D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S067D50R090_A006995_S075,3.4,12,8.0,4.641044327263012e-09,0.674,0.346,95687,19.887,15.1986,36.7029,36701519,388.0,0.674,0.0,1.577955071269424e-08,1.8674136321195144e-05,388.0,"36.557,15.042","(3.0, 99.0]",test,8.0933
2646,0.2915030397387065,0.5007603314766662,0.1896426509578195,0.8084596864401838,34417.0,61930.0,8.417972564697266,8.466076850891113,BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S292D50R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S292D50R270_A012497_S042,1.61,12,8.0,4.932653990485484e-09,2.482,-0.741,34417,8.418,15.5529,37.1526,37151555,772.0,2.482,0.0,7.941572924681629e-09,1.8674136321195144e-05,1960.0,"36.857,15.342","(1.0, 2.0]",test,8.0933
5774,0.2910414688276779,0.8899163652702506,0.0517840039526876,1.7997915173645072,82502.0,72246.0,19.56748580932617,14.765702247619627,BS_manning003/E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S067D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S067D70R090_A004781_S062,2.62,11,8.0,2.147496287679348e-09,1.147,0.558,82502,19.567,14.9182,36.7029,36701491,152.0,1.147,0.0,5.626440273719893e-09,1.8674136321195144e-05,152.0,"36.557,14.742","(2.0, 3.0]",test,7.928
1937,0.2874533502109038,0.3404754786873782,0.218768019404536,0.6754388247845409,22165.0,40528.0,9.467745780944824,9.418190002441406,BS_manning003/E01267N3753E01646N3535-BS-M754_E01519N3670_D010_S022D50R270_A001972_S039,E01267N3753E01646N3535-BS-M754_E01519N3670_D010_S022D50R270_A001972_S039,1.53,14,7.5,2.2693455273659543e-08,2.387,-0.669,22165,9.468,15.1986,36.7029,36701519,388.0,2.387,0.0,3.4720986568699105e-08,1.8674136321195144e-05,388.0,"36.557,15.042","(1.0, 2.0]",test,7.5435
10102,0.2857249651897827,0.8351426440199418,0.0912000418852505,1.4257133770020614,67587.0,62357.0,18.89741516113281,10.555248260498049,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S112D90R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S112D90R090_A006995_S075,1.92,12,8.0,5.165112044724455e-10,1.228,0.658,67587,18.897,14.672,36.9278,36921467,100.0,1.228,0.0,9.91701512587096e-10,1.8674136321195144e-05,337.0,"36.857,14.442","(1.0, 2.0]",test,8.0933
10916,0.2844588171785277,0.9133851920511704,0.0273476640046782,2.13442804559198,97515.0,121030.0,14.34229850769043,13.301759719848633,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01488N3647_D010_S202D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01488N3647_D010_S202D30R270_A006995_S075,3.19,12,7.1,2.42605091210876e-09,3.362,2.378,97515,14.342,14.8835,36.4781,36471488,70.0,3.362,0.0,7.739102409626945e-09,1.8674136321195144e-05,70.0,"36.257,14.742","(3.0, 99.0]",test,8.0933
3078,0.2844441612314007,0.8632232230182407,0.0693204334693997,1.6187837560910758,72621.0,62576.0,12.748713493347168,10.371185302734377,BS_manning003/E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S247D70R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S247D70R270_A003139_S050,2.69,12,7.7,4.253507666259993e-09,3.001,-1.664,72621,12.749,14.9532,36.9278,36921495,334.0,3.001,0.0,1.144193562223938e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,7.7453
6185,0.2844422314461247,0.7075123339521512,0.189896014357712,1.0444072403014262,45834.0,26627.0,13.563369750976562,7.2154059410095215,BS_manning003/E01267N3753E01646N3535-BS-M774_E01519N3670_D010_S022D70R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01519N3670_D010_S022D70R090_A003139_S050,1.62,17,8.0,2.850830131382253e-09,1.707,-2.999,45834,13.563,15.1986,36.7029,36701519,388.0,2.999,0.0,4.618344812839249e-09,1.8674136321195144e-05,388.0,"36.557,15.042","(1.0, 2.0]",test,7.7453
7462,0.2842046070174663,0.5951227582502056,0.1611178755606164,0.8676652615276113,30991.0,53550.0,11.915133476257324,9.026314735412598,BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S337D30R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S337D30R270_A004781_S062,1.83,18,8.3,1.9201247790363863e-09,2.866,-0.234,30991,11.915,15.7223,36.4781,36471572,380.0,2.866,0.0,3.513828345636587e-09,1.8674136321195144e-05,380.0,"36.257,15.642","(1.0, 2.0]",test,7.928
805,0.2840504881938501,0.922225892486946,0.0343192049131592,2.123046371572694,83798.0,59068.0,21.4468994140625,19.67124557495117,BS_manning003/E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S022D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S022D50R090_A006995_S075,4.32,12,7.7,1.654612515458285e-09,0.153,0.066,83798,21.447,15.7223,36.4781,36471572,380.0,0.153,0.0,7.147926066779795e-09,1.8674136321195144e-05,380.0,"36.257,15.642","(3.0, 99.0]",test,8.0933
11825,0.2840373947499691,0.7034723062862301,0.1329030019111963,1.0267197214952477,46258.0,64531.0,15.612377166748049,9.58815860748291,BS_4-8_manning003/E01267N3753E01646N3535-BS-M792_E01463N3670_D010_S067D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01463N3670_D010_S067D70R090_A004781_S062,1.29,16,7.7,7.659406926436488e-10,1.644,0.71,46258,15.612,14.6377,36.7029,36701463,31.0,1.644,0.0,9.88063493510307e-10,1.8674136321195144e-05,31.0,"36.557,14.442","(1.0, 2.0]",test,7.928
2552,0.2823725606688356,0.7299364178926093,0.179735933635429,1.0744444408675269,42219.0,38495.0,16.99584197998047,7.674910068511963,BS_manning003/E01267N3753E01646N3535-BS-M809_E01463N3670_D010_S067D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01463N3670_D010_S067D50R090_A006995_S075,2.2,18,8.0,2.1304376942484983e-09,1.327,-4.438,42219,16.996,14.6377,36.7029,36701463,31.0,4.438,0.0,4.686962927346697e-09,1.8674136321195144e-05,31.0,"36.557,14.442","(2.0, 3.0]",test,8.0933
8440,0.280879328459574,0.5112247917719055,0.1915341271220731,0.7836326054673537,25304.0,42624.0,11.54837131500244,11.974786758422852,BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S292D50R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S292D50R270_A003139_S050,2.31,16,8.3,1.78764576595987e-08,2.943,-0.913,25304,11.548,15.2708,37.1526,37151527,1118.0,2.943,0.0,4.1294617193673e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(2.0, 3.0]",train,7.7453
5822,0.2804720523255245,0.8842076999887225,0.0527113060912156,1.6863119892988565,56240.0,76249.0,19.324811935424805,14.726968765258787,BS_manning003/E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S247D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S247D70R090_A006995_S075,2.68,12,7.5,1.92697706403072e-09,2.586,-4.476,56240,19.325,14.672,36.9278,36921467,100.0,4.476,0.0,5.16429853160233e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(2.0, 3.0]",train,8.0933
6453,0.2792836199098648,0.5877950141292853,0.3059183929122805,0.8399641139510293,15835.0,7881.0,16.886423110961914,10.779786109924316,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S247D50R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S247D50R090_A004781_S062,1.41,26,13.3,1.2450264698755944e-08,1.142,-3.619,15835,16.886,15.2708,37.1526,37151527,1118.0,3.619,0.0,1.755487322524588e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928
4179,0.2755849178166187,0.8651825158548203,0.062435585952722,1.6774619006442744,88253.0,81492.0,9.058396339416504,8.693313598632812,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S157D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S157D50R270_A004781_S062,1.16,17,8.6,1.370968243852275e-08,3.619,-1.138,88253,9.058,15.2345,36.9278,36921523,927.0,3.619,0.0,1.590323162868639e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928
1687,0.2749034719596098,0.8525365734492703,0.0562462905169764,1.5000645688526018,63367.0,91223.0,15.62995719909668,11.4098539352417,BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S202D50R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S202D50R270_A003139_S050,2.84,12,8.0,2.9830019876910307e-08,2.662,0.951,63367,15.63,15.2345,36.9278,36921523,927.0,2.662,0.0,8.471725645042527e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(2.0, 3.0]",test,7.7453
10042,0.2747548652619416,0.9055103965509116,0.0299175141954138,2.011051275035047,97540.0,126762.0,15.63213062286377,13.43997859954834,BS_4-8_manning003/E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S157D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S157D30R270_A006995_S075,2.28,12,7.7,7.95029125326997e-10,3.326,2.581,97540,15.632,15.4427,36.4781,36471544,310.0,3.326,0.0,1.8126664057455527e-09,1.8674136321195144e-05,310.0,"36.257,15.342","(2.0, 3.0]",train,8.0933
615,0.2730320511567445,0.8365515473051867,0.0896516926298838,1.4110985889256364,58829.0,48353.0,15.403444290161133,9.377459526062012,BS_manning003/E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S157D50R270_A012497_S042,E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S157D50R270_A012497_S042,3.24,12,8.0,1.558339009652557e-09,1.693,1.09,58829,15.403,15.0608,37.6022,37601506,255.0,1.693,0.0,5.049018391274287e-09,1.8674136321195144e-05,255.0,"37.457,15.042","(3.0, 99.0]",test,8.0933
10621,0.2722873899850288,0.7362868023394752,0.1584806246029793,1.0968380510728837,48376.0,37418.0,11.80709743499756,9.01482105255127,BS_manning003/E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S247D70R270_A001972_S039,E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S247D70R270_A001972_S039,2.14,20,7.5,6.6023769332948505e-09,2.386,-1.333,48376,11.807,14.9532,36.9278,36921495,334.0,2.386,0.0,1.4129086637250982e-08,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,7.5435
4755,0.2697282258938568,0.5385632780552607,0.2954789690498646,0.813648369196419,38439.0,18306.0,11.96370792388916,8.349143981933594,BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D010_S112D50R270_A001180_S030,E01267N3753E01646N3535-BS-M732_E01551N3692_D010_S112D50R270_A001180_S030,0.55,21,8.0,2.1347461477878003e-08,1.852,-0.504,38439,11.964,15.5157,36.9278,36921551,1188.0,1.852,0.0,1.1741103812832902e-08,1.8674136321195144e-05,1960.0,"36.857,15.342","(0.3, 1.0]",test,7.3203
8958,0.2692345937646345,0.7883283502999808,0.1080251059521651,1.2511886098398617,58781.0,46836.0,8.662482261657715,10.18772029876709,BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S292D30R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S292D30R270_A003139_S050,2.25,13,8.3,8.150653206709239e-09,2.242,-0.275,58781,8.662,15.2708,37.1526,37151527,1118.0,2.242,0.0,1.8338969715095783e-08,1.8674136321195144e-05,2045.0,"36.857,15.042","(2.0, 3.0]",test,7.7453
