,eid,eve_id,id,mean_prob
128,128,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02023N3703_S000,PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02023N3703_S000,2.8477039138060056e-06
129,129,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02120N3675_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02120N3675_S005,2.1203563935897472e-08
130,130,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005,1.8511159127739067e-08
131,131,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02139N3548_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02139N3548_S003,2.6208228634708047e-08
132,132,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S002,2.024545269397736e-08
133,133,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02330N3507_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02330N3507_S000,2.0674602512492624e-07
134,134,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01661N3771_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01661N3771_S000,9.017387416936672e-07
135,135,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S004,5.626306845204633e-09
136,136,E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01667N3857_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01667N3857_S000,6.185608853075355e-08
137,137,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01622N3816_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01622N3816_S000,3.18930147798748e-06
138,138,E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01729N3669_S000,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01729N3669_S000,1.1882719245598993e-07
139,139,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S002,2.1046626194491304e-08
140,140,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02227N3683_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02227N3683_S000,6.9679326791846535e-06
141,141,E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02359N3515_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02359N3515_S000,1.5174561757696144e-07
142,142,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02146N3630_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02146N3630_S004,3.009075596962561e-08
143,143,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S004,3.108221934189017e-08
144,144,E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02290N3438_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02290N3438_S000,1.7280682744568709e-07
145,145,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,3.052200758427848e-08
146,146,E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02105N3765_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02105N3765_S000,1.7805918118706722e-05
147,147,E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02127N3724_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02127N3724_S000,9.420426769924204e-06
148,148,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01645N3675_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01645N3675_S000,8.454950477517468e-08
149,149,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S003,5.684861611231073e-09
150,150,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02417N3454_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02417N3454_S003,3.1721873707441865e-08
151,151,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01574N3813_S000,PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01574N3813_S000,1.3152917034950056e-05
152,152,E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02047N3601_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02047N3601_S000,6.755195431099394e-08
153,153,E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01562N3822_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01562N3822_S000,1.6227170982928532e-05
154,154,E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02236N3646_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02236N3646_S000,6.547735646407343e-06
155,155,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02545N3421_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02545N3421_S005,7.098947234852977e-09
156,156,E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02260N3491_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02260N3491_S000,8.65741610695429e-08
157,157,E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02193N3666_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02193N3666_S000,1.71668753062424e-06
158,158,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02242N3492_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02242N3492_S004,5.607362656196084e-09
159,159,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02393N3468_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02393N3468_S005,9.405260284331573e-08
160,160,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02287N3501_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02287N3501_S002,6.9511528116646905e-09
161,161,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02015N3756_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02015N3756_S000,7.050547166094864e-06
162,162,E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02296N3538_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02296N3538_S000,3.901641349465042e-07
163,163,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02366N3438_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02366N3438_S003,2.9504943146615468e-08
164,164,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02351N3465_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02351N3465_S001,3.062162207326369e-08
165,165,E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01634N3664_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01634N3664_S000,9.86219517677516e-08
166,166,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02335N3587_S001,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02335N3587_S001,1.6936023193035e-07
167,167,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02156N3661_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02156N3661_S000,4.351289612574729e-07
168,168,E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01634N3808_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01634N3808_S000,1.301572574615872e-06
169,169,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02148N3497_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02148N3497_S000,4.018656085468861e-07
170,170,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02120N3675_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02120N3675_S003,3.402456652655107e-09
171,171,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02236N3526_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02236N3526_S000,2.2135737484832917e-07
172,172,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01639N3751_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01639N3751_S000,1.4235750691917714e-07
173,173,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02236N3526_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02236N3526_S001,2.8177874587683164e-08
174,174,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02026N3730_S000,PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02026N3730_S000,6.346360478254432e-06
175,175,E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01613N3768_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01613N3768_S000,1.2990130052104874e-07
176,176,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02408N3442_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02408N3442_S002,1.3365544930119277e-08
177,177,E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01782N3777_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01782N3777_S000,9.82597303982343e-08
178,178,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3524_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3524_S004,2.5748694285516416e-08
179,179,E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02168N3560_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02168N3560_S000,1.9554525582552804e-07
180,180,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S002,3.226009589549108e-09
181,181,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01816N3807_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01816N3807_S000,1.4146058632453732e-08
182,182,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01658N3666_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01658N3666_S000,7.892941365877697e-08
183,183,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3638_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3638_S002,3.382530552238882e-09
184,184,E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02051N3574_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02051N3574_S000,9.080650812753213e-08
185,185,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S001,2.5818878605631028e-08
186,186,E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02333N3573_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02333N3573_S000,1.064568656528207e-05
187,187,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02156N3661_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02156N3661_S005,3.4157407195992582e-09
188,188,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01742N3823_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01742N3823_S000,2.128768174420897e-07
189,189,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02128N3626_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02128N3626_S004,7.185748531118012e-09
190,190,E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02324N3546_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02324N3546_S000,4.306476576277226e-07
191,191,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02102N3607_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02102N3607_S002,2.8717968906933528e-08
192,192,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02254N3467_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02254N3467_S004,1.857596782705857e-08
193,193,E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01628N3741_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01628N3741_S000,1.8934678965890737e-06
194,194,E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02145N3483_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02145N3483_S000,1.368866644937069e-07
195,195,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02253N3579_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02253N3579_S003,2.0338908817329783e-08
196,196,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3525_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3525_S005,2.7584204455782903e-08
197,197,E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01550N3812_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01550N3812_S000,2.953284854979865e-05
198,198,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02138N3737_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02138N3737_S000,2.236455852654173e-05
199,199,E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02184N3552_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02184N3552_S001,6.917764918670318e-09
200,200,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02441N3439_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02441N3439_S002,3.166376830183912e-08
201,201,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02489N3468_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02489N3468_S004,3.286131518585991e-08
202,202,E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02458N3438_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02458N3438_S000,2.1162328609939762e-07
203,203,E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02207N3659_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02207N3659_S003,4.607498046756065e-07
204,204,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02210N3510_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02210N3510_S004,6.792362318066326e-09
205,205,E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02106N3725_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02106N3725_S000,3.991851795761465e-06
206,206,E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01782N3777_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01782N3777_S000,6.279080087900997e-07
207,207,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02250N3552_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02250N3552_S004,1.966098045692419e-08
208,208,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02255N3645_S005,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02255N3645_S005,2.156392769635746e-07
209,209,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3513_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3513_S004,2.491999967529701e-08
210,210,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02294N3618_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02294N3618_S000,7.991977419225064e-07
211,211,E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01792N3806_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01792N3806_S000,8.675444526180684e-08
212,212,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02361N3475_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02361N3475_S001,3.0932942658588675e-08
213,213,E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01764N3856_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01764N3856_S000,1.1147512678800097e-06
214,214,E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02099N3565_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02099N3565_S000,4.991621495154812e-07
215,215,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02497N3409_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02497N3409_S001,2.006708169285365e-08
216,216,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02311N3485_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02311N3485_S002,2.8223884528983452e-08
217,217,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02195N3484_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02195N3484_S002,2.988051520810412e-09
218,218,E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02226N3500_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02226N3500_S000,1.6847355860870465e-07
219,219,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02333N3444_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02333N3444_S001,1.9301500263609328e-08
220,220,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02255N3645_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02255N3645_S000,8.004282462773706e-07
221,221,E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01715N3697_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01715N3697_S000,2.6886837036539976e-07
222,222,E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02190N3609_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02190N3609_S000,1.367344238952016e-07
223,223,E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02308N3607_S004,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02308N3607_S004,1.700551162096121e-07
224,224,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01609N3825_S000,PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01609N3825_S000,1.171803846916142e-05
225,225,E01548N3896E01854N3659-PS-Str_PNo_Var-M792_E01611N3806_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Var-M792_E01611N3806_S000,1.66841719765322e-06
226,226,E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01772N3748_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01772N3748_S000,2.215439336352601e-08
227,227,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02195N3735_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02195N3735_S000,4.671009202657274e-06
228,228,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01813N3845_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01813N3845_S000,8.417809867864069e-08
229,229,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02322N3521_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02322N3521_S003,1.7333736964290233e-08
230,230,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02230N3451_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02230N3451_S000,1.3054510218620072e-07
231,231,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3510_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3510_S004,1.2809394432806694e-08
232,232,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02159N3533_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02159N3533_S003,2.5305436086004983e-08
233,233,E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02112N3663_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02112N3663_S000,3.74194488941856e-07
234,234,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S004,2.064593479963636e-08
235,235,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01715N3697_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01715N3697_S000,1.2948263322446637e-08
236,236,E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02040N3586_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02040N3586_S000,1.8216552674221529e-07
237,237,E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02174N3531_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02174N3531_S000,1.512084234483472e-07
238,238,E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02307N3549_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02307N3549_S000,3.252303024505335e-06
239,239,E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02140N3655_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02140N3655_S000,1.2503239871726344e-06
240,240,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02393N3468_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02393N3468_S004,2.0495825942673764e-08
241,241,E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02020N3623_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02020N3623_S000,8.86326377880223e-07
242,242,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02344N3478_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02344N3478_S004,1.9980704975289528e-08
243,243,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01725N3727_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01725N3727_S000,8.53326707725526e-08
244,244,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02272N3638_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02272N3638_S000,8.038066391384189e-07
245,245,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02358N3562_S003,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02358N3562_S003,1.6814629826716785e-07
246,246,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02090N3619_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02090N3619_S004,3.223121748909076e-09
247,247,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02498N3438_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02498N3438_S004,2.022257184127344e-08
248,248,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01812N3865_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01812N3865_S000,2.199842279551755e-07
249,249,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02299N3449_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02299N3449_S000,1.453651940200034e-07
250,250,E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02074N3729_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02074N3729_S000,1.4979089656277458e-05
251,251,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02147N3560_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02147N3560_S002,2.7521007925327257e-08
252,252,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02306N3593_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02306N3593_S000,4.047380257307693e-06
253,253,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02451N3450_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02451N3450_S003,2.7856130775899448e-08
254,254,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S003,3.226009589549108e-09
255,255,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02210N3510_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02210N3510_S000,1.5266482212239696e-07
256,256,E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02182N3695_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02182N3695_S000,1.8460911662628984e-06
257,257,E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02223N3573_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02223N3573_S000,2.008149155650607e-07
258,258,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02227N3634_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02227N3634_S000,1.0614040568994442e-06
259,259,E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02029N3599_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02029N3599_S000,7.75131289110678e-08
260,260,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02471N3437_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02471N3437_S005,2.0239935023677076e-08
261,261,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02585N3412_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02585N3412_S001,3.0997884711043224e-08
262,262,E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01722N3669_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01722N3669_S000,6.540126924277583e-07
263,263,E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02072N3616_S003,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02072N3616_S003,2.8942586221504334e-08
