eid,s0
24651,3.140342067319576e-08
24652,5.6099038435976054e-08
24653,2.0378455203095656e-08
24654,7.959052040383472e-09
24655,2.13717591232842e-07
24656,3.802078679547093e-07
24657,4.560055072807729e-07
24658,2.7369061019570027e-05
24659,3.142550995052164e-09
24660,2.06354825988674e-07
24661,2.8092384012663312e-08
24662,1.8597133134033852e-08
24663,4.739064928261816e-06
24664,2.145662934549311e-07
24665,1.110822594930293e-06
24666,2.163481222929461e-07
24667,2.6866405288026836e-09
24668,1.6387693988434356e-06
24669,1.740538608384167e-07
24670,6.215060056610267e-06
24671,1.2000580111355471e-05
24672,1.0004895977021204e-07
24673,8.794105616901957e-09
24674,2.1252527216839522e-07
24675,6.856568140512544e-09
24676,2.3048495033419525e-07
24677,8.06294766027137e-08
24678,4.174037536204162e-06
24679,1.3800350278767612e-08
24680,1.076444064843918e-05
24681,2.8359769654403444e-08
24682,2.0475851394150053e-08
24683,5.5723761477266964e-08
24684,5.010696528534066e-07
24685,5.597237034572567e-07
24686,2.795334471840396e-08
24687,1.99712112007969e-07
24688,3.846808507133801e-05
24689,3.216377919093691e-07
24690,2.7673294005810534e-07
24691,2.040793503498499e-08
24692,1.3304528773420221e-08
24693,6.845898428336943e-09
24694,3.1913583436014385e-08
24695,8.762618258941553e-08
24696,3.828293361995949e-07
24697,5.529628574940552e-07
24698,5.530878829057933e-08
24699,0.0001580689426877
24700,2.0914668665460653e-06
24701,1.9228779750620503e-08
24702,3.0145467031380985e-08
24703,7.057748377289533e-09
24704,3.049609853155708e-08
24705,1.9556403400135882e-08
24706,2.8299256394004072e-08
24707,1.9849790982790773e-07
24708,1.9129384391398175e-07
24709,3.846808507133801e-05
24710,2.8151950143080332e-08
24711,2.734625901836169e-07
24712,9.80756268257514e-06
24713,2.0139266300333324e-08
24714,2.9452675148668293e-08
24715,1.3231283168142267e-08
24716,2.0420595523547264e-08
24717,2.8014323522529453e-08
24718,8.145168393394899e-08
24719,2.9942457690932055e-08
24720,9.734847307138273e-09
24721,3.253736953921898e-08
24722,4.871424813699784e-06
24723,6.757678756994528e-06
24724,3.469191272023149e-06
24725,4.549211500704534e-06
24726,2.2115877663928682e-07
24727,1.1913343572795511e-05
24728,1.806462043460417e-08
24729,1.893127173417428e-08
24730,2.668622161910069e-09
24731,2.828340864587063e-05
24732,4.966886907139477e-07
24733,1.6565059990571408e-05
24734,5.059004656385365e-06
24735,3.4826643639625777e-06
24736,2.369238558361703e-07
24737,1.928378984883036e-08
24738,2.0021778233662523e-08
24739,2.6886837036539976e-07
24740,2.0628221200229584e-08
24741,2.0338908817329783e-08
24742,2.592729225234714e-08
24743,9.968238607381156e-09
24744,1.1984616174698418e-06
24745,9.404152796103668e-07
24746,3.32365817136826e-08
24747,1.0312121784330156e-05
24748,3.1058798558070664e-08
24749,3.0553648106932983e-08
24750,1.351055628131484e-05
24751,7.022815650763536e-09
24752,6.547735646407343e-06
24753,1.3648271292766517e-08
24754,3.3034918727926375e-08
24755,2.491999967529701e-08
24756,6.109044524512683e-08
24757,8.863998205958165e-08
24758,2.7276494605883505e-08
24759,1.87174751545776e-08
24760,3.3838200525170744e-07
24761,4.613487071060867e-07
24762,6.314558224041444e-08
24763,2.147764993173231e-07
24764,6.798320877954516e-09
24765,8.864059092562681e-07
24766,2.217671569210878e-07
24767,1.9962693309199117e-08
24768,2.570689636275668e-07
24769,1.3063117237687097e-08
24770,3.537596107113811e-06
24771,3.4157407195992582e-09
24772,8.199548098557718e-08
24773,1.0800687626415541e-08
24774,1.5036541227583892e-07
24775,2.6267704097203397e-09
24776,9.968238607381156e-09
24777,2.615230079964343e-06
24778,1.8747996683568452e-08
24779,7.132856639681014e-06
24780,2.00210584039469e-08
24781,1.9109112294227978e-07
24782,3.3878500694116985e-08
24783,9.386138181896794e-08
24784,1.1985089365841876e-07
24785,7.154735753028353e-09
24786,7.010682874564659e-08
24787,3.035028788612024e-08
24788,2.8179384452012565e-08
24789,1.327239039559418e-08
24790,6.652404518640479e-07
24791,7.0410329868551e-09
24792,2.809487156034537e-08
24793,2.89511098650392e-07
24794,2.0021108930729402e-07
24795,3.2505671373976366e-08
24796,9.224591053494829e-08
24797,2.8299256394004072e-08
24798,4.142480798106958e-07
24799,2.057589962280987e-07
24800,4.00922426069481e-06
24801,1.984618034250372e-08
24802,2.6988438772908037e-09
24803,2.6683270660393828e-08
24804,6.444501615764729e-07
24805,6.730019045519378e-09
24806,8.394711951959494e-08
24807,1.9443522489840602e-07
24808,1.3164951083558765e-06
24809,2.8038472454613297e-08
24810,3.210247994154517e-08
24811,2.024545269397736e-08
24812,2.723250574267039e-09
24813,5.8061942694192994e-08
24814,2.795334471840396e-08
24815,8.35315869837145e-08
24816,3.727747858227119e-08
24817,6.856568140512544e-09
24818,2.694584990568386e-09
24819,1.1458894860336387e-06
24820,6.16924632329595e-08
24821,8.739377850225346e-08
24822,1.642194784176598e-07
24823,7.215568995712204e-08
24824,5.623905883796429e-08
24825,4.337395416806561e-07
24826,3.381021985364453e-07
24827,5.9496312447664e-07
24828,1.466276232861157e-07
24829,3.1180227266439946e-08
24830,9.49752459765191e-08
24831,5.720262571294793e-08
24832,2.005514896758665e-08
24833,1.3521275972712089e-08
24834,5.716621119055653e-09
24835,6.025868560805225e-05
24836,1.3239504613632672e-08
24837,4.128148952072036e-06
24838,2.1926463437144203e-06
24839,2.9727622980601105e-08
24840,2.607523517810766e-09
24841,5.170393053311709e-07
24842,3.085137421174432e-08
24843,4.493455143597897e-07
24844,1.8597133134033852e-08
24845,2.597735375148883e-05
24846,1.3359012752593612e-08
24847,3.045808333611068e-09
24848,2.771000591258108e-08
24849,1.3433829688859874e-08
24850,7.108873623296258e-09
24851,3.3498075697628347e-08
24852,2.156705026796213e-07
24853,1.1987916464820383e-05
24854,4.812969496852469e-07
24855,1.244322094759748e-06
24856,3.846808507133801e-05
24857,3.259177977811453e-08
24858,5.011544518228772e-07
24859,7.0520854185208965e-09
24860,4.174037536204162e-06
24861,1.7788092985941557e-07
24862,3.2298639529834386e-08
24863,3.3092589373913564e-08
24864,1.302338835455137e-07
24865,6.79772103384856e-09
24866,3.048979334444496e-08
24867,2.145331799727543e-07
24868,1.994471494167784e-08
24869,3.1675454714174833e-08
24870,1.573190930133547e-07
24871,2.277622422817693e-07
24872,3.4027697329929174e-07
24873,2.011647266079307e-08
24874,2.1446114284240017e-07
24875,4.153086940090655e-06
24876,1.9636721792963247e-08
24877,1.6814629826716785e-07
24878,4.530458211150757e-06
24879,5.7831103643771874e-08
24880,1.378324655609012e-08
24881,2.1222378050038226e-07
24882,2.554533138809737e-09
24883,2.0021778233662523e-08
24884,2.9504943146615468e-08
24885,8.62095917433909e-07
24886,1.06687544737656e-05
24887,7.15678810033594e-08
24888,1.8643265553922814e-07
24889,2.0321780289111573e-08
24890,3.2465132580933407e-09
24891,2.874765046448221e-08
24892,3.0998109535796797e-09
24893,2.8393675517377556e-08
24894,3.8882180787404536e-08
24895,2.5852079153840265e-07
24896,2.8014323522529453e-08
24897,1.795651239063883e-08
24898,7.704192985895913e-08
24899,7.941626165661902e-08
24900,1.991739575249829e-07
24901,7.807661764377253e-07
24902,1.2360718766020077e-07
24903,2.930980900197336e-08
24904,1.9160268822400005e-08
24905,4.621791923332453e-06
24906,1.088496554098968e-06
24907,6.72402328680136e-06
24908,2.576155179086937e-09
24909,4.697938451204354e-07
24910,9.95073583287837e-08
24911,5.716722292745455e-09
24912,7.068689750525315e-09
24913,3.0775162619626374e-08
24914,1.1319490526221897e-07
24915,2.0123258748825082e-08
24916,1.1298559045310567e-05
24917,2.0475851394150053e-08
24918,2.145331799727543e-07
24919,1.972665486269384e-08
24920,3.2885838200861106e-06
24921,6.087814386401437e-08
24922,2.039496909184641e-05
24923,6.962849478662463e-09
24924,3.013656652392474e-07
24925,9.407058190442734e-08
24926,2.1610076675354786e-07
24927,3.142550995052164e-09
24928,1.9511418623665948e-08
24929,3.102116207026511e-08
24930,4.488275318575591e-07
24931,3.16564245657538e-08
24932,3.3703580687968445e-08
24933,2.997392918385353e-08
24934,8.615704219345388e-08
24935,2.794013836801066e-08
24936,7.1539648396140835e-09
24937,3.294808486701273e-07
24938,2.279100084543539e-07
24939,2.9504943146615468e-08
24940,2.650358090018604e-09
24941,6.036892799140886e-07
24942,3.0955583872074385e-07
24943,2.8452518303084564e-08
24944,8.42518623442102e-08
24945,2.9052436669736813e-08
24946,1.4025208269107077e-07
24947,9.964806644732202e-08
24948,7.137717944418821e-09
24949,3.210247994154517e-08
24950,2.674169899659576e-07
24951,4.916039765792098e-07
24952,1.31528057339458e-08
24953,9.055207815726214e-08
24954,9.500525485608997e-08
24955,6.111817289809927e-05
24956,2.0245863338826352e-08
24957,1.141463298505283e-07
24958,3.253155291565418e-09
24959,1.7977069025949e-05
24960,3.072596525713054e-08
24961,7.273029527878357e-08
24962,3.8241221114030753e-07
24963,2.7521007925327257e-08
24964,2.523371265132946e-07
24965,1.0955534320266095e-06
24966,1.7370072522212778e-08
24967,3.002666554946808e-08
24968,1.303777643235222e-06
24969,1.999682052990987e-07
24970,4.518658322682062e-07
24971,1.204601649022215e-08
24972,2.018766948580258e-08
24973,3.0384501828175096e-08
24974,1.0004895977021204e-07
24975,4.82428271899939e-06
24976,3.04685707291567e-08
24977,2.7300791989772733e-08
24978,2.84151094198299e-08
24979,2.6893360652076072e-08
24980,1.988083730590088e-07
24981,1.8267686535082453e-08
24982,2.715254815373661e-08
24983,2.795334471840396e-08
24984,1.2230412328840078e-05
24985,2.0076285724920087e-08
24986,3.1799670139075015e-08
24987,1.2858630031246084e-05
24988,1.087793188148866e-05
24989,8.794105616901957e-09
24990,2.794013836801066e-08
24991,1.5095789561250372e-07
24992,1.418956460267677e-07
24993,2.0501561551563373e-05
24994,5.7831103643771874e-08
24995,1.2963423124225534e-07
24996,1.1598531036648851e-05
24997,4.7667838241818496e-05
24998,2.700415337879314e-08
24999,3.140342067319576e-08
25000,2.6796112853964985e-08
25001,1.71668753062424e-06
25002,5.690458757983599e-09
25003,2.145331799727543e-07
25004,3.149807651132024e-08
25005,3.0791346711293574e-08
25006,5.7747703728781023e-08
25007,5.754610670762569e-09
25008,2.0642888987989552e-08
25009,8.737437850036604e-07
25010,7.130182129802654e-09
25011,1.3304528773420221e-08
25012,3.6950119345105924e-08
25013,2.8109124901004084e-08
25014,2.50256170657974e-08
25015,3.027332199746547e-08
25016,1.8944927938774168e-08
25017,3.1295894432653925e-08
25018,1.0491694012723762e-08
25019,3.1595190546177175e-08
25020,3.3478049897662955e-08
25021,2.7912738208227683e-08
25022,2.607523517810766e-09
25023,1.526149430110821e-07
25024,1.705624666897686e-05
25025,1.0158250566227e-07
25026,3.0288227240379813e-08
25027,2.9316071931663396e-08
25028,2.186522372006249e-07
25029,1.825813802973785e-08
25030,4.539208194937067e-06
25031,0.0001587463021946
25032,1.4421188901420902e-07
25033,1.5472176906559654e-07
25034,6.167474831241051e-06
25035,2.9863752311494833e-08
25036,1.9629989619550253e-08
25037,2.8421101017275852e-08
25038,2.930980900197336e-08
25039,8.445551983276126e-08
25040,1.9160268822400005e-08
25041,3.1670435918948944e-08
25042,1.6810837054910018e-08
25043,2.9109807204912466e-08
25044,2.307478162207756e-07
25045,1.9095008246107186e-08
25046,7.133452689932882e-09
25047,2.0147048104390654e-08
25048,2.5711844484403567e-06
25049,1.4430139850468848e-06
25050,3.6960892313632585e-08
25051,1.325491477113047e-07
25052,1.7845269265494375e-06
25053,4.212194304934717e-07
25054,1.302338835455137e-07
25055,3.989410381559119e-06
25056,1.978822907723275e-08
25057,2.7300791989772733e-08
25058,2.835099440015341e-07
25059,7.799009320084345e-09
25060,3.049609853155708e-08
25061,3.551235944551671e-05
25062,4.564191686640281e-06
25063,2.0746470328752588e-08
25064,6.067352558042693e-06
25065,2.5305436086004983e-08
25066,2.7300791989772733e-08
25067,2.8264360399384276e-08
25068,3.1589610219007563e-08
25069,4.374841621508827e-07
25070,1.893669425774353e-08
25071,1.0917277813893777e-07
25072,2.853628955962827e-07
25073,1.3689114061728973e-08
25074,1.92780327753928e-08
25075,1.289943573201495e-08
25076,1.991305975350688e-08
25077,2.156392769635746e-07
25078,1.9095008246107186e-08
25079,1.4202125800456964e-07
25080,3.0172187112747423e-09
25081,4.304173517769889e-07
25082,3.1195980048892215e-08
25083,2.968816740647865e-08
25084,2.1637632294628918e-07
25085,2.794013836801066e-08
25086,1.1399891396335674e-05
25087,4.430712107070643e-06
25088,9.93345201166854e-08
25089,3.230563281703301e-07
25090,9.600150726159689e-08
25091,2.789201853866918e-07
25092,3.378107867197262e-08
25093,2.666247013550014e-09
25094,1.8216552674221529e-07
25095,3.3602941793106283e-09
25096,3.6732692970474854e-08
25097,7.133452689932882e-09
25098,5.6540314927282526e-08
25099,9.670964816751946e-07
25100,3.254599211885433e-09
25101,1.0080112972602044e-05
25102,2.6622897226214733e-08
25103,4.001503836427914e-05
25104,7.098947234852977e-09
25105,8.199548098557718e-08
25106,3.623631181347145e-06
25107,7.682687931157387e-08
25108,2.7458765428956012e-08
25109,1.9388303493145032e-08
25110,1.5119089176900424e-07
25111,1.279998636728159e-07
25112,3.1042316822943134e-08
25113,1.805513789744041e-06
25114,5.95982710434455e-08
25115,1.3497359040376438e-08
25116,4.034213087186521e-07
25117,1.8621626452192482e-08
25118,2.139020943206112e-07
25119,4.79739671476341e-08
25120,8.394711951959494e-08
25121,9.877227484026008e-06
25122,3.344453661157642e-08
25123,2.970307360757016e-07
25124,6.962849478662463e-09
25125,8.145168393394899e-08
25126,2.544454840651745e-08
25127,2.898891408002785e-07
25128,1.992586611879141e-08
25129,2.848087771857797e-07
25130,1.5654380564960953e-07
25131,7.902725316745727e-09
25132,3.965146530186641e-07
25133,2.1046626194491304e-08
25134,2.024545269397736e-08
25135,3.1670435918948944e-08
25136,2.72171277762109e-08
25137,2.7932316137058226e-08
25138,2.167386295322731e-07
25139,8.594901823985631e-08
25140,2.1576043916582533e-08
25141,2.7584204455782903e-08
25142,8.594901823985631e-08
25143,7.959052040383472e-09
25144,1.4782517047159425e-07
25145,1.2767582576675078e-07
25146,3.644422410926635e-07
25147,3.601884776415508e-06
25148,9.544118670096828e-08
25149,8.977771323200186e-06
25150,1.3503510599557935e-06
25151,6.9028608698535806e-09
25152,2.368963028766699e-07
25153,7.537600175800694e-08
25154,3.277124368877689e-09
25155,2.6081111554910007e-08
25156,2.8164968792246132e-08
25157,6.850166340425605e-08
25158,8.49083716563603e-08
25159,2.0655758765747763e-08
25160,1.806462043460417e-08
25161,4.6312787854121926e-08
25162,2.930980900197336e-08
25163,2.6866405288026836e-09
25164,2.839318428794121e-05
25165,1.9836958879002923e-08
25166,7.50803644125035e-08
25167,1.1399891396335674e-05
25168,4.295814544695206e-07
25169,2.8011612866748772e-08
25170,1.848517378562971e-07
25171,3.2298639529834386e-08
25172,2.7404940437088046e-08
25173,2.385905462458258e-07
25174,1.0686847874002136e-08
25175,1.539398483478647e-07
25176,1.999968699240348e-08
25177,2.15727938047331e-07
25178,9.405260284331573e-08
25179,1.8211091458574018e-07
25180,2.1480701005777452e-08
25181,2.8747121160712506e-08
25182,9.96368444630822e-08
25183,2.898042448756445e-08
25184,2.9385585834466614e-08
25185,2.85207089233872e-08
25186,5.666132697097616e-09
25187,1.1224373667845432e-07
25188,0.0001580689426877
25189,3.0288227240379813e-08
25190,8.798503773615676e-08
25191,2.2044118334935683e-05
25192,9.734847307138273e-09
25193,2.8109124901004084e-08
25194,2.721366835904678e-09
25195,2.1556827245270887e-08
25196,2.0655758765747763e-08
25197,2.8151950143080332e-08
25198,4.659745355512168e-08
25199,1.0686847874002136e-08
25200,6.743604610185635e-08
25201,2.0844071060075587e-08
25202,2.8392304610611647e-08
25203,2.8151950143080332e-08
25204,1.3958427617856117e-07
25205,6.111817289809927e-05
25206,7.133854762208069e-07
25207,1.3454667366044502e-08
25208,7.867039595420656e-08
25209,3.482727089771967e-07
25210,1.3705884794177942e-08
25211,2.0634156235869922e-07
25212,1.569580428220192e-07
25213,8.863998205958165e-08
25214,1.2970054955276032e-06
25215,6.767870481377141e-06
25216,1.629485760911089e-07
25217,4.473041250170941e-06
25218,1.1399891396335674e-05
25219,1.3365544930119277e-08
25220,3.143070711255919e-08
25221,2.0116518641844658e-08
25222,1.4548238988016202e-06
25223,5.8379346015829174e-08
25224,2.7458765428956012e-08
25225,6.047727873081248e-06
25226,6.648809190133588e-07
25227,7.140627885508512e-08
25228,2.359044330519348e-07
25229,2.0166696036613443e-08
25230,1.8514118657943008e-07
25231,3.3449350110557734e-08
25232,9.694570201154353e-08
25233,1.9095008246107186e-08
25234,7.822108420985393e-08
25235,9.441844124359793e-08
25236,6.992719026399438e-06
25237,2.0245863338826352e-08
25238,8.437511161935383e-08
25239,2.0606296451767283e-08
25240,3.653232705057666e-07
25241,6.110224543191948e-08
25242,7.081967161143799e-09
25243,3.40252468510854e-08
25244,5.674528417226411e-09
25245,3.1058381685415525e-08
25246,1.797730191560922e-08
25247,1.424387386335908e-08
25248,3.4226715371353354e-09
25249,1.389737858111071e-08
25250,5.778493583368769e-08
25251,3.2491432050805494e-08
25252,4.600525411273785e-08
25253,7.105148168014978e-07
25254,1.6961946241192092e-07
25255,7.539885912427312e-07
25256,1.616227400711841e-07
25257,1.7852325068904097e-07
25258,7.044742949190997e-09
25259,2.018586197794617e-08
25260,2.8542124570390003e-08
25261,2.0471939876065362e-08
25262,1.4425372619274606e-05
25263,3.1444204896609255e-08
25264,2.8056558474820964e-08
25265,7.076268131556218e-09
25266,7.057669740055861e-09
25267,3.346477987979675e-08
25268,2.544454840651745e-08
25269,1.1829707753535953e-06
25270,1.665766040988817e-07
25271,1.378324655609012e-08
25272,1.609237379676997e-07
25273,2.255098895755877e-07
25274,3.1537898399132327e-06
25275,7.168598659802485e-07
25276,4.142480798106958e-07
25277,5.076081400177458e-07
25278,1.984618034250372e-08
25279,9.386138181896794e-08
25280,1.3513163737466234e-07
25281,1.2648517104915554e-07
25282,5.285606762630023e-05
25283,3.256043132205451e-09
25284,3.1420400607768945e-08
25285,1.0444694762572224e-08
25286,2.147764993173231e-07
25287,4.63543253322649e-06
25288,1.141408612484984e-07
25289,3.0219957471988045e-08
25290,2.0123258748825082e-08
25291,1.9388303493145032e-08
25292,1.996659951524569e-07
25293,3.4826643639625777e-06
25294,1.3654313908829184e-08
25295,5.7454252247043056e-08
25296,1.0658423759375031e-05
25297,1.669081980603334e-05
25298,1.8944927938774168e-08
25299,1.3859535220333652e-08
25300,1.3432334880588877e-08
25301,7.050547166094864e-06
25302,7.441961855406134e-08
25303,4.868818178550847e-07
25304,1.006963173937698e-07
25305,2.632913034797538e-09
25306,6.90209792961375e-08
25307,3.0430806234366586e-08
25308,3.168041906674327e-08
25309,2.9387711673397253e-08
25310,2.003388025913407e-07
25311,5.154176249428919e-07
25312,5.616834750700359e-09
25313,2.6397108732125715e-09
25314,4.6110177835339163e-07
25315,4.634251977611877e-07
25316,2.0040045170000443e-08
25317,3.415163151471255e-09
25318,2.0146190331520217e-08
25319,2.027176516073021e-07
25320,2.8365797470258573e-08
25321,1.3689114061728973e-08
25322,1.6880794552403948e-07
25323,2.848087771857797e-07
25324,3.108014560425992e-07
25325,3.253736953921898e-08
25326,2.997830596137872e-08
25327,2.7912738208227683e-08
25328,9.386138181896794e-08
25329,2.8093928681595425e-08
25330,2.8952896685164026e-08
25331,8.001976833780778e-06
25332,1.3548182521589722e-08
25333,2.988051520810412e-09
25334,3.3449350110557734e-08
25335,2.9991584322491934e-08
25336,1.4146058632453732e-08
25337,1.9962693309199117e-08
25338,1.0775713975283317e-07
25339,2.570090625069462e-06
25340,2.8102310235505357e-08
25341,1.8423079546904227e-08
25342,2.747819050571989e-06
25343,4.142038987249976e-06
25344,1.3507446278723224e-08
25345,3.2717123925703565e-08
25346,1.378324655609012e-08
25347,8.25591611506624e-08
25348,2.1528441453668725e-07
25349,3.5585077495084245e-08
25350,3.121247212779585e-08
25351,1.485649095047088e-07
25352,5.1047306131441e-08
25353,5.621355523077399e-09
25354,5.26369098459857e-06
25355,3.906423375586867e-06
25356,1.685942957101464e-07
25357,2.0360560864110192e-08
25358,1.461419899563233e-07
25359,3.8175281198913534e-08
25360,3.28607667486179e-09
25361,3.3359207774477056e-08
25362,1.534950423607217e-07
25363,5.514085324399875e-07
25364,1.0392866095805597e-08
25365,2.9678745790627963e-08
25366,2.794013836801066e-08
25367,1.9957974025218745e-06
25368,2.1556827245270887e-08
25369,2.8288754568489025e-08
25370,4.241401113061508e-06
25371,2.8393675517377556e-08
25372,1.994471494167784e-08
25373,3.9327644922184425e-07
25374,1.9533329125346304e-08
25375,2.62312427586932e-06
25376,2.7912738208227683e-08
25377,9.798192296379165e-08
25378,1.3456999217060023e-08
25379,2.0338908817329783e-08
25380,1.3608297879104512e-08
25381,8.64683450491354e-07
25382,1.949208329488377e-07
25383,1.1785965973529372e-05
25384,3.16564245657538e-08
25385,6.067352558042693e-06
25386,2.23990321761084e-06
25387,3.7465148648405423e-06
25388,3.168041906674327e-08
25389,2.87054430475798e-08
25390,7.912907697699251e-07
25391,3.7080548999667386e-08
25392,1.5324096641357515e-05
25393,4.337115775690457e-07
25394,2.839253214011544e-08
25395,2.1471975302968613e-07
25396,1.8621626452192482e-08
25397,1.960926669169365e-08
25398,2.22687616898755e-07
25399,1.364693856127457e-07
25400,7.079813841639348e-09
25401,2.76393323902107e-08
25402,2.85207089233872e-08
25403,2.011647266079307e-08
25404,1.4568902805580904e-06
25405,2.8093928681595425e-08
25406,1.9228779750620503e-08
25407,4.154025563083644e-06
25408,2.5033697847077923e-08
25409,1.3782864896952673e-07
25410,6.750181223018793e-07
25411,2.005514896758665e-08
25412,1.92363110333576e-08
25413,2.0116518641844658e-08
25414,2.93614702629004e-08
25415,1.3638618421983914e-08
25416,1.0950611289805657e-05
25417,3.035123323242946e-09
25418,1.2884487649305162e-08
25419,1.9095008246107186e-08
25420,9.484586616278757e-08
25421,2.8783271832569983e-08
25422,1.893669425774353e-08
25423,3.088065323782502e-08
25424,2.5748694285516416e-08
25425,2.771000591258108e-08
25426,2.1590294519467183e-05
25427,2.152528263640074e-07
25428,3.0149660946709024e-08
25429,8.458643554370993e-07
25430,3.0145467031380985e-08
25431,1.31062588692857e-06
25432,8.756955099585736e-06
25433,6.798320877954516e-09
25434,7.799009320084345e-09
25435,2.0818035002187323e-08
25436,9.389523410352416e-08
25437,1.9962693309199117e-08
25438,3.2562544425872124e-08
25439,2.874214462290868e-08
25440,1.9388303493145032e-08
25441,2.792852626165085e-08
25442,1.4802898038852958e-07
25443,1.349473312748165e-07
25444,1.0183337798837437e-07
25445,4.153086940090655e-06
25446,1.316966515849755e-06
25447,8.815066085704636e-08
25448,2.0123258748825082e-08
25449,2.7835128574738184e-08
25450,2.194663195804574e-06
25451,4.456225798506481e-07
25452,3.619513904141001e-07
25453,3.2857969582979573e-08
25454,3.110046448597708e-08
25455,1.2782840686878632e-08
25456,2.0040045170000443e-08
25457,1.3701992510059481e-08
25458,3.8358014880433583e-05
25459,7.007127536611036e-09
25460,5.691750407234183e-09
25461,2.1398035915891465e-07
25462,2.7488857962526583e-09
25463,2.289633060909969e-07
25464,6.59163702550867e-07
25465,7.314898346768627e-09
25466,3.3359207774477056e-08
25467,1.991305975350688e-08
25468,5.4090078462981474e-08
25469,2.0765912156395e-08
25470,5.3792457637458434e-08
25471,2.8309862479110124e-08
25472,3.331704556974306e-09
25473,1.850479894899973e-07
25474,1.5329449321122366e-07
25475,3.763958410290563e-06
25476,3.380797847854862e-09
25477,4.5110647031943833e-07
25478,1.3804655356357097e-07
25479,3.1567717186477984e-08
25480,1.1070900665096393e-08
25481,1.1161055176799468e-05
25482,4.817018834520509e-07
25483,2.0236830548483916e-08
25484,2.8633984520831604e-08
25485,9.88550075738417e-08
25486,2.156705026796213e-07
25487,2.785503473952427e-07
25488,3.616347810543909e-07
25489,2.006830168341721e-07
25490,2.898042448756445e-08
25491,1.8122281212684125e-08
25492,2.8952896685164026e-08
25493,4.419953521343854e-07
25494,3.2417688854643114e-08
25495,1.0526721628854744e-08
25496,4.831918625894627e-06
25497,3.026136043355979e-06
25498,2.1576043916582533e-08
25499,4.118525455567262e-06
25500,3.108014560425992e-07
25501,4.831918625894627e-06
25502,2.8151950143080332e-08
25503,1.368866644937069e-07
25504,9.277329170695829e-08
25505,2.286466981120408e-07
25506,1.8318818200653294e-07
25507,4.82428271899939e-06
25508,1.685942957101464e-07
25509,5.428552063121754e-07
25510,2.793104354203971e-07
25511,1.7314777290793903e-06
25512,6.9511528116646905e-09
25513,2.645853498289773e-09
25514,5.972744221090353e-08
25515,3.031929053762619e-07
25516,3.0932942658588675e-08
25517,7.133076787498233e-09
25518,6.984781608604314e-09
25519,8.838038080962297e-08
25520,2.021612348773757e-08
25521,5.604379311291735e-08
25522,5.417350980559896e-07
25523,2.792260423278392e-08
25524,2.9112198773681988e-08
25525,1.120725817074037e-08
25526,4.001555293477758e-06
25527,7.051478918089267e-09
25528,3.221616834787007e-06
25529,4.680707878829633e-07
25530,2.8441361545621123e-08
25531,5.607821614476764e-08
25532,5.055187877438939e-05
25533,6.201294761160748e-06
25534,2.026934350952537e-08
25535,2.685685111523306e-07
25536,1.0833070511245154e-05
25537,3.2739580725562115e-08
25538,3.6026304574151744e-05
25539,3.32365817136826e-08
25540,3.0885483750835522e-09
25541,1.3415621822844854e-08
25542,1.2422029072060814e-06
25543,7.031359633116643e-09
25544,1.8910122294346124e-08
25545,2.1247230012337215e-07
25546,1.0187197651265945e-06
25547,2.2681555613908698e-07
25548,2.940569108761885e-08
25549,9.192750618634178e-06
25550,7.010682874564659e-08
25551,6.845898428336943e-09
25552,6.968529399705044e-09
25553,2.3747739725908786e-07
25554,1.3454667366044502e-08
25555,2.8309862479110124e-08
25556,7.195088709566441e-09
25557,2.9678278949980176e-08
25558,7.80690753225495e-09
25559,1.797730191560922e-08
25560,6.917764918670318e-09
25561,1.949232207407794e-07
25562,6.977092169143398e-09
25563,2.2564726920867089e-07
25564,1.3350867829820542e-08
25565,7.042432515949088e-09
25566,5.6021960591937534e-09
25567,1.60371498202567e-05
25568,1.7524149104288437e-06
25569,8.445494386648866e-08
25570,7.974688801055462e-08
25571,2.9742051206425025e-08
25572,4.035613154621065e-07
25573,3.257147745016844e-08
25574,1.081604308501422e-05
25575,1.8367224358306405e-08
25576,2.0115664053602043e-08
25577,1.0211432343743396e-05
25578,3.69420993342646e-07
25579,1.896632471529476e-08
25580,4.817018834520509e-07
25581,1.1532149457802829e-06
25582,3.5921603457495635e-08
25583,4.7667838241818496e-05
25584,1.635908404121734e-07
25585,2.161051924713164e-05
25586,3.3678025649747156e-09
25587,2.685685111523306e-07
25588,2.0174779091982225e-08
25589,3.352000221181017e-08
25590,3.0313001043995743e-08
25591,4.1342435990279227e-07
25592,3.929614231031559e-08
25593,2.5818878605631028e-08
25594,1.9629463304448885e-08
25595,2.8299256394004072e-08
25596,4.337395416806561e-07
25597,6.792362318066326e-09
25598,3.307738101427346e-08
25599,2.566067987894204e-06
25600,2.867178241798229e-06
25601,1.806462043460417e-08
25602,1.6995361225081829e-06
25603,2.1556827245270887e-08
25604,1.9962693309199117e-08
25605,5.886200959324367e-05
25606,1.9980704975289528e-08
25607,3.26128920948446e-06
25608,3.046456250749058e-08
25609,2.3391985735012065e-07
25610,3.29981898978549e-07
25611,6.137975782724557e-08
25612,1.3381304104998072e-08
25613,1.1034198048132153e-07
25614,7.016030137665102e-09
25615,5.195097651319963e-08
25616,3.2568174225272184e-08
25617,8.75032109673823e-09
25618,7.005362411030674e-09
25619,7.255589295285392e-08
25620,2.7945847196542552e-08
