eid,p84
41486,2.7301912997356398e-08
41487,2.0953256243724825e-08
41488,4.87646588657862e-09
41489,5.278583232220509e-09
41490,5.503625975961264e-09
41491,8.586832527383039e-09
41492,4.8237806177186934e-08
41493,3.11324251043533e-08
41494,5.38953994694016e-08
41495,8.353407377291673e-09
41496,1.1022984876830979e-07
41497,7.024081437645984e-08
41498,1.3641428502305484e-08
41499,1.9793595485153908e-08
41500,5.4221980390176e-08
41501,2.8810161420754494e-08
41502,1.2564024415496842e-08
41503,1.2890113925109842e-07
41504,1.3470862878300948e-08
41505,2.9169722217023986e-09
41506,2.7622353133302717e-08
41507,2.6513002244481596e-08
41508,1.0469577425771687e-08
41509,3.764804076009312e-09
41510,5.70916168069896e-08
41511,8.837482693463951e-09
41512,2.422114425973856e-08
41513,5.2761760396966e-09
41514,2.93359054370048e-08
41515,4.463542103584e-08
41516,2.1724741693605718e-08
41517,5.512962531119999e-08
41518,5.8383672593232e-09
41519,6.035981134415397e-09
41520,1.1664727960023519e-08
41521,2.676029408820787e-09
41522,1.04168936077314e-07
41523,3.036336748856879e-09
41524,3.510927740328876e-09
41525,1.478429798833512e-09
41526,1.161384385989e-06
41527,3.92574328036224e-09
41528,5.596822150863903e-08
41529,1.6153610572173305e-08
41530,4.4696805097416e-09
41531,2.2011377835445402e-09
41532,8.785649256380265e-08
41533,8.541422363198873e-09
41534,3.305075331908607e-08
41535,1.8082567382551378e-08
41536,3.909523860116927e-09
41537,3.77175923738784e-09
41538,5.277127313145602e-08
41539,2.083842988733472e-09
41540,2.5893266477628954e-09
41541,5.843883340664576e-08
41542,1.08673366374936e-08
41543,3.36885186204216e-08
41544,5.3927503416864e-08
41545,9.893049820466558e-09
41546,1.8358130867798396e-08
41547,3.148252358856144e-09
41548,4.69650146346729e-09
41549,1.2025567906367991e-08
41550,3.0493620844769265e-09
41551,6.63109230166912e-08
41552,3.823302664937579e-09
41553,1.6997131886447632e-08
41554,3.283531501652768e-09
41555,1.5429545811525456e-08
41556,1.5068746359774236e-08
41557,7.271072361025532e-10
41558,1.0367043024226262e-07
41559,2.2316522100357596e-08
41560,6.041242727635559e-10
41561,7.669058790484225e-09
41562,3.462743705759508e-08
41563,1.8235804474699332e-09
41564,3.4548264852219e-08
41565,1.5912465482720457e-08
41566,2.9423073413558862e-08
41567,6.5960703434064565e-09
41568,2.1797470497884022e-08
41569,1.2525074493493316e-08
41570,2.4856801443776398e-08
41571,5.649910840451807e-10
41572,3.6942723711148795e-08
41573,5.085369418686839e-09
41574,4.414848103289609e-09
41575,6.39404966921784e-08
41576,1.2430009740567598e-08
41577,3.0001343193461504e-09
41578,4.870426631980794e-09
41579,1.1589391442472476e-09
41580,2.1203461123497893e-06
41581,2.7755147388404955e-09
41582,2.2703696653705194e-09
41583,9.27671035506847e-09
41584,2.204823246428928e-08
41585,1.0318746961806598e-08
41586,1.863827800745868e-09
41587,1.5806207152039207e-08
41588,6.86829442608918e-08
41589,1.0223620683638474e-08
41590,9.64730128550923e-09
41591,5.503625975961264e-09
41592,1.9988493904843192e-08
41593,9.454822163611199e-08
41594,7.750103892694819e-09
41595,7.51590309505627e-08
41596,4.9936330949619566e-08
41597,3.367960075548691e-08
41598,2.8723542686528025e-09
41599,1.6481233626449092e-08
41600,4.7090094704461535e-09
41601,1.3962915687719937e-08
41602,2.66570325409643e-09
41603,5.4180601475477395e-08
41604,1.1064095415224403e-08
41605,2.7593177906171194e-08
41606,1.12243526409e-09
41607,7.581624199446694e-08
41608,3.5032949736924667e-08
41609,1.1945193350237039e-08
41610,1.5017261753815718e-09
41611,7.19856323117723e-08
41612,1.7450370610343998e-09
41613,6.4277891336254985e-09
41614,8.49968385458256e-08
41615,1.728905665329936e-08
41616,1.6872879426879275e-09
41617,6.72456819827808e-09
41618,1.394488603861398e-08
41619,8.787732536569277e-10
41620,1.0206972181775333e-08
41621,1.4669536892692e-08
41622,8.75889088325184e-09
41623,2.147902942815168e-08
41624,1.7870715600222892e-08
41625,1.3591325231792035e-08
41626,4.0420539801899515e-08
41627,5.721333646449035e-09
41628,1.291674967760896e-09
41629,1.608519170743256e-08
41630,2.4146051373924478e-08
41631,2.4650126589820502e-09
41632,1.1459135553071499e-07
41633,8.914655352926399e-10
41634,2.300184035255171e-08
41635,1.716613600143931e-08
41636,1.2525293455562154e-09
41637,8.982993413573871e-09
41638,1.1075321774112766e-08
41639,6.103016895870887e-09
41640,1.6082241640024559e-09
41641,8.147238896883119e-09
41642,3.311004169869695e-08
41643,3.1719654031464525e-08
41644,1.6462984726907186e-08
41645,3.40761862512768e-08
41646,8.83287565559784e-08
41647,3.0980408809597743e-09
41648,7.479114315092159e-09
41649,1.3756474177222152e-08
41650,1.5362413752903838e-08
41651,3.22869634609032e-08
41652,2.631218366806157e-10
41653,2.2280373165423594e-08
41654,5.634425530293559e-07
41655,8.848699327957999e-09
41656,2.45428858305936e-08
41657,4.525660417850666e-08
41658,5.3817861011455834e-08
41659,1.0776622604178705e-08
41660,5.9095227634247395e-08
41661,8.216093495636393e-09
41662,3.245559551031719e-08
41663,2.4299044210972024e-08
41664,5.6241238845680014e-08
41665,2.9264508973583984e-08
41666,5.154802778817311e-09
41667,5.667189033229056e-08
41668,3.5339818913671675e-08
41669,3.2779737481361616e-08
41670,1.1632502676539117e-09
41671,8.168406139455989e-09
41672,2.9039164248166792e-08
41673,4.320639853703999e-08
41674,2.7899280517408157e-08
41675,2.31778687452984e-08
41676,2.94070133022876e-09
41677,3.804892163726398e-09
41678,9.940113366960748e-08
41679,2.034018376205049e-08
41680,1.3170674641716814e-08
41681,2.2440197545055998e-08
41682,1.5226112307326744e-08
41683,1.938758763028824e-08
41684,1.5120934971750705e-11
41685,8.92478612325845e-09
41686,1.6056119343660054e-09
41687,2.0382317168602998e-07
41688,4.5684314408682235e-08
41689,3.2693908929419996e-08
41690,3.7011293568626392e-09
41691,8.78711148483197e-08
41692,3.481693086509399e-09
41693,3.336627005032575e-09
41694,7.1645809325033594e-09
41695,5.018979610704238e-09
41696,1.4408779350473438e-09
41697,2.0681315070420598e-08
41698,5.5257986424191036e-09
41699,2.115585898771296e-08
41700,1.3423598970306988e-07
41701,7.086835457339999e-09
41702,2.7575023002035994e-08
41703,4.1507329903827204e-09
41704,5.28171835503664e-10
41705,3.6564237476274095e-09
41706,1.4675681669973907e-09
41707,1.8376160767130876e-09
41708,3.147598022636927e-09
41709,2.150394216559184e-09
41710,2.2235160146056553e-08
41711,5.782073176771913e-09
41712,3.10420570881384e-08
41713,1.3102558424928e-07
41714,9.229827504663349e-10
41715,1.5287817788786808e-09
41716,1.821583167778864e-08
41717,9.778689776811518e-09
41718,5.02607410142166e-08
41719,2.0250743445028796e-08
41720,1.133163968817734e-07
41721,3.282340059913199e-09
41722,8.1382331516304e-09
41723,5.282712486344638e-09
41724,3.345036602150585e-08
41725,6.65802141481008e-07
41726,2.7268349975063997e-09
41727,2.281775716246074e-09
41728,5.0943874629096e-09
41729,4.591226082101256e-09
41730,2.6932072298022126e-08
41731,1.0418765140359487e-09
41732,6.193324623301859e-08
41733,1.982694182794084e-09
41734,2.6874627089984353e-09
41735,4.190821833157542e-08
41736,7.763404614084287e-09
41737,8.675059829869522e-09
41738,2.0534253221165115e-08
41739,1.4471115719006159e-08
41740,3.302009640789689e-08
41741,2.6635607677324792e-08
41742,3.3144581354289116e-09
41743,2.168614252937728e-08
41744,9.637589571661916e-10
41745,4.820805010628431e-09
41746,5.026945776625438e-10
41747,2.165599045959288e-09
41748,1.909807433700036e-09
41749,5.3638848953844e-07
41750,7.590190927942653e-09
41751,7.234642240265823e-08
41752,7.262656652583308e-08
41753,5.474321624766954e-10
41754,3.874311562059647e-09
41755,2.202482044599968e-09
41756,7.486384959164497e-08
41757,1.2777157790713339e-09
41758,2.2085230621608e-08
41759,1.1342906868843358e-08
41760,1.8886915314083515e-09
41761,1.0254014685653757e-09
41762,7.702602725417039e-09
41763,2.2606950860094714e-08
41764,2.605533807063994e-10
41765,9.87641252156544e-08
41766,2.2440197545055998e-08
41767,9.424859220238558e-09
41768,1.218020961902039e-09
41769,4.173369724883824e-09
41770,1.0064750093997836e-08
41771,1.4588530874339518e-08
41772,3.6657440389958395e-08
41773,2.6793071009489836e-09
41774,1.5504400921862159e-09
41775,1.6563288017094048e-08
41776,5.07625699756392e-08
41777,8.89205240533284e-08
41778,1.7468488417379996e-08
41779,4.9523627185177057e-08
41780,1.5201973887494256e-08
41781,2.28340371258072e-07
41782,7.248897245396758e-09
41783,9.720241771242238e-09
41784,2.9252613675569897e-08
41785,2.267268283970208e-09
41786,1.2298361188459975e-08
41787,4.22759461204584e-07
41788,6.850046568536879e-09
41789,2.5795226811952796e-08
41790,6.169147618963392e-10
41791,8.95026274430244e-09
41792,3.647361088459117e-08
41793,2.6932072298022126e-08
41794,1.37705378980224e-08
41795,1.34165856859398e-08
41796,6.802657664543997e-10
41797,8.50572652009092e-10
41798,3.012098606739912e-08
41799,1.8088247251614237e-07
41800,5.995224915381288e-09
41801,2.724753751803192e-08
41802,1.56954130167954e-08
41803,4.6601676591628795e-08
41804,2.176704790071767e-08
41805,4.5798185024415586e-08
41806,5.3526469967932494e-08
41807,1.0816932997805757e-08
41808,9.515288335997516e-09
41809,1.7145939616596476e-08
41810,3.35391453214096e-09
41811,2.8840251654118212e-08
41812,2.5131595798396906e-09
41813,4.8942958787043106e-08
41814,2.0942464639487975e-09
41815,5.174412809567231e-08
41816,1.4445189682375197e-09
41817,1.8810605296314292e-08
41818,4.761796222253952e-08
41819,4.9020666427252794e-09
41820,1.93976902420678e-08
41821,6.13756701503637e-08
41822,1.8664662366112557e-07
41823,2.4299044210972024e-08
41824,6.17641896434616e-08
41825,1.313147568439084e-07
41826,2.8916619500147446e-09
41827,6.407116605081648e-09
41828,1.4260576518783839e-08
41829,1.731654886370598e-09
41830,6.571951240722361e-08
41831,2.446098462994759e-09
41832,1.960771842198895e-08
41833,9.198641621840154e-09
41834,2.8405468422180344e-09
41835,7.62495649307322e-09
41836,7.238358432717475e-09
41837,9.993435278572078e-10
41838,8.510171673769918e-08
41839,7.319928991564159e-08
41840,1.1735739693225612e-08
41841,2.1812569644554993e-09
41842,8.591670034044798e-09
41843,1.0459437412520432e-07
41844,1.8055090044171598e-09
41845,7.781027356040758e-08
41846,1.773398477970132e-09
41847,5.645969609137387e-08
41848,3.128797758764999e-09
41849,5.146531432978859e-08
41850,4.0174221874715996e-08
41851,3.194260889853599e-08
41852,1.1198496358401477e-08
41853,2.3896919238619256e-08
41854,4.811738884441439e-09
41855,2.84945904031824e-09
41856,1.6012128080004123e-09
41857,2.51199772124201e-09
41858,2.25180267513953e-08
41859,4.203271110092471e-08
41860,1.1967670829407104e-07
41861,9.89536509321612e-09
41862,2.8607869907855993e-08
41863,2.0614648291918556e-08
41864,2.4624889306210766e-08
41865,7.62554476473048e-09
41866,3.732299098259037e-08
41867,6.0051712595938e-09
41868,1.2581371671932878e-09
41869,9.64203901718015e-09
41870,2.004467379233663e-09
41871,1.4484844904977808e-08
41872,3.243318307514304e-08
41873,9.582260169438038e-09
41874,5.6488748980023184e-08
41875,3.736922217302335e-07
41876,6.059935642177079e-09
41877,3.330874193723564e-08
41878,1.9246678013957745e-09
41879,1.581318510158002e-08
41880,4.360060264758222e-08
41881,3.2300823760837914e-08
41882,8.34002319114432e-09
41883,3.6873954162669593e-09
41884,4.458681573328164e-09
41885,1.7275705974143617e-09
41886,1.0326083373998639e-08
41887,1.937448744978624e-08
41888,1.8319135587987998e-09
41889,2.58932528359032e-08
41890,5.72362450126891e-10
41891,1.66394127157819e-08
41892,4.693632364121997e-08
41893,3.307883403881795e-09
41894,6.244497364209466e-09
41895,1.523284402224096e-08
41896,1.8644219375032955e-08
41897,2.5798266997688152e-08
41898,5.968880909926697e-09
41899,7.0246440949704465e-09
41900,1.0650130515389275e-08
41901,5.96853242506752e-08
41902,2.0099677149336958e-09
41903,4.05329845690752e-08
41904,8.835408407089038e-09
41905,2.347026156370208e-09
41906,7.532488931295296e-09
41907,4.304666855207665e-09
41908,5.47808455545503e-08
41909,1.6705716955310846e-08
41910,2.3121636331801726e-09
41911,2.0478855220464952e-08
41912,5.358837317397e-08
41913,5.835169840948575e-09
41914,2.8072668264853593e-08
41915,1.604770629919632e-07
41916,9.540996133176481e-10
41917,1.0299855331263678e-09
41918,6.546591067441719e-08
41919,2.44923075667872e-08
41920,1.6205363752818235e-09
41921,3.470861010826479e-08
41922,1.9259122435399006e-08
41923,3.452785253750955e-09
41924,7.53184652368224e-09
41925,1.290585334322368e-06
41926,3.289322467141144e-08
41927,4.56327464869944e-08
41928,4.692453907852799e-09
41929,3.473840974144679e-08
41930,1.5075167732728767e-08
41931,5.35684554098148e-06
41932,1.992106521636672e-09
41933,9.766213367846184e-09
41934,4.45475914729008e-08
41935,6.092663757219194e-08
41936,1.6056119343660054e-09
41937,1.193480323188736e-08
41938,4.80652813658853e-08
41939,2.7464193276072298e-09
41940,5.706491533606199e-08
41941,2.1175009343389416e-09
41942,2.220951638226636e-08
41943,2.987036900552639e-07
41944,6.58493713207872e-09
41945,1.4519448219249118e-08
41946,6.069643003536096e-10
41947,1.86168444592984e-08
41948,1.0625421161534081e-08
41949,2.30134289686752e-09
41950,2.4785904555956458e-08
41951,1.9110478373484835e-08
41952,1.946948094913176e-08
41953,1.9260337651364707e-09
41954,5.861917181862396e-09
41955,5.137122479581759e-08
41956,5.500379976488957e-09
41957,2.079331397827092e-08
41958,4.688843623857479e-08
41959,2.57774506652288e-10
41960,3.72996816155766e-09
41961,1.2470082004101792e-08
41962,7.711380639424372e-09
41963,7.85479279662516e-08
41964,2.4136851595977102e-08
41965,2.256379232044968e-08
41966,2.3857662291133774e-09
41967,2.6589786366211667e-08
41968,4.041104459997024e-08
41969,5.574630339382352e-09
41970,1.7113737557475355e-08
41971,1.0782909751401657e-08
41972,2.5706510046901438e-08
41973,8.947489105608479e-10
41974,9.60795576978768e-09
41975,5.894891809867236e-09
41976,1.5349259361482637e-07
41977,3.148335463042359e-08
41978,2.8288093303303197e-08
41979,3.8449867261085224e-08
41980,1.986803461878383e-09
41981,7.62019592947872e-09
41982,8.083297047909579e-09
41983,4.295353054109461e-08
41984,3.607253062341899e-08
41985,1.7812393187655498e-08
41986,8.152560541912318e-09
41987,3.4621643119009776e-09
41988,1.642118257412514e-08
41989,9.664434598137133e-10
41990,1.8737565130244474e-08
41991,6.339966905451757e-10
41992,4.9597303230795e-10
41993,1.100464684746483e-08
41994,2.7621269880640474e-08
41995,7.981002669884552e-09
41996,4.3838963796852e-08
41997,5.8871177014338e-09
41998,6.821299471984997e-09
41999,9.345520982623998e-08
42000,3.0616062362760663e-09
42001,2.911770927086396e-08
42002,4.724406685209117e-09
42003,3.4732578630910944e-08
42004,2.600281574938439e-08
42005,4.952281016682852e-09
42006,1.1271313126893024e-08
42007,7.951079362715302e-10
42008,8.027815052523227e-09
42009,7.3673307144367355e-09
42010,2.7629474031499194e-08
42011,3.969907814874957e-09
42012,1.7493534822907918e-08
42013,1.966796664592128e-08
42014,8.0927446385358e-08
42015,8.576243891025918e-09
42016,4.195659617828359e-09
42017,3.436306396259152e-08
42018,1.3182420251289599e-08
42019,4.5060418627578703e-08
42020,2.4934629113327587e-08
42021,5.98691536729029e-09
42022,1.8245934824131838e-09
42023,1.5590037140619835e-08
42024,6.97447248466248e-08
42025,2.06241357635736e-08
42026,2.0388427734727355e-09
42027,8.526702885562794e-09
42028,3.986667854416746e-08
42029,9.271786966847098e-09
42030,9.206599308888799e-09
42031,8.62892311010302e-10
42032,9.43139511064243e-10
42033,1.6630247419125102e-09
42034,2.4338747423061103e-08
42035,4.049810795732213e-09
42036,2.0043537014778596e-10
42037,9.44031641150131e-10
42038,3.30159369734044e-08
42039,3.6583899610835166e-08
42040,2.1326744959346436e-08
42041,4.456771191038591e-09
42042,9.110676444823039e-09
42043,2.2899675019351198e-08
42044,1.183682289815656e-07
42045,1.14322191932772e-08
42046,3.581730721500371e-08
42047,4.310582489700839e-09
42048,1.9053222008616398e-09
42049,7.857457569822781e-10
42050,4.552600143046028e-08
42051,1.1339232433533116e-08
42052,8.534401117248318e-09
42053,5.52864851157428e-09
42054,4.244048119456315e-09
42055,3.5082857901450206e-09
42056,7.639801788561039e-09
42057,4.033836329300259e-09
42058,1.348816552671619e-09
42059,2.538017542154591e-09
42060,4.92435099542208e-09
42061,1.1315524347354058e-08
42062,9.603598198490398e-10
42063,3.660745329866796e-09
42064,2.5547537166960795e-08
42065,2.2985638539102717e-08
42066,1.0965089071777277e-08
42067,1.7112283370624e-08
42068,7.498730759394698e-09
42069,6.681553688443679e-08
42070,2.062152967655696e-08
42071,1.8154935072174597e-08
42072,3.7250236850569595e-09
42073,1.6988129159293595e-09
42074,5.25289650946216e-08
42075,5.497342280845056e-09
42076,3.315479234801813e-08
42077,7.463969576108448e-08
42078,5.1644781653673546e-08
42079,2.2659984624647998e-08
42080,2.6311921659171757e-09
42081,1.5621249357185893e-07
42082,2.7566787287441146e-08
42083,4.0358762323387195e-09
42084,3.8449867261085224e-08
42085,5.0051473855627195e-09
42086,8.366063321335998e-09
42087,1.5143176578077876e-08
42088,5.533470101745333e-08
42089,7.962554533607511e-09
42090,1.090551465291814e-08
42091,2.661434307964672e-09
42092,7.84928192884937e-08
42093,2.0459349837778077e-08
42094,1.1342580473494656e-08
42095,2.55107248277931e-08
42096,2.411255147892047e-09
42097,5.003522902229431e-08
42098,1.7314082511999973e-09
42099,3.898320462078479e-08
42100,4.6483787119620596e-08
42101,2.007530874348907e-08
42102,6.9799083573336e-08
42103,2.387148191901852e-08
42104,7.767948202807946e-09
42105,7.031277042868288e-09
42106,9.040662460079999e-10
42107,2.993403129867306e-09
42108,1.8511115981269718e-06
42109,3.6061280514617274e-08
42110,2.5877150297853904e-08
42111,3.92523049526472e-09
42112,1.91043159906606e-08
42113,6.0202078351686e-08
42114,1.2865250488791599e-08
42115,5.1118079907501594e-08
42116,1.1631565748829675e-07
42117,2.9012460902364238e-09
42118,5.096903067420703e-09
42119,7.930453700887199e-09
42120,1.562898885732288e-08
42121,2.931045475912589e-09
42122,2.313274265486207e-08
42123,9.155702975692195e-09
42124,3.3123119418705586e-09
42125,6.612825162413799e-08
42126,2.3768773566400794e-08
42127,3.381703963331904e-08
42128,1.5821945895935998e-09
42129,4.135644398782798e-08
42130,8.920180119905439e-09
42131,2.970763963733759e-08
42132,4.308708692060746e-08
42133,9.713647713998617e-10
42134,1.8922779585955197e-08
42135,3.3899817302064e-08
42136,3.070002323641992e-09
42137,9.982455716934476e-09
42138,1.00545204782126e-08
42139,2.780472283277595e-09
42140,1.1730389189117468e-08
42141,3.4845941737529987e-09
42142,7.923228317913717e-09
42143,1.476121497755304e-08
42144,9.960616198837079e-09
42145,2.4696944013807586e-09
42146,3.3109772617132824e-09
42147,1.0783878725059033e-08
42148,2.605006411807211e-09
42149,3.3906555450025062e-09
42150,2.1710408618248956e-08
42151,3.1139169890555636e-09
42152,4.850153386024796e-09
42153,4.2622279813895035e-09
42154,4.1050570114478655e-09
42155,1.49555316410892e-08
42156,7.453368812044798e-09
42157,3.3333831066966076e-08
42158,2.4023246301949433e-08
42159,2.276256341894264e-09
42160,1.7558986507324826e-08
42161,7.928838583535517e-09
42162,2.658578176948027e-08
42163,1.6784183061744e-09
42164,3.119456784635379e-08
42165,1.8847498144363557e-08
42166,1.65385510326576e-08
42167,4.5169824021685907e-08
42168,1.037038151992224e-08
42169,1.6769574973299631e-09
42170,2.61518011878384e-07
42171,1.043997790473792e-08
42172,1.509439687320192e-08
42173,6.184755799642784e-09
42174,4.605445750644899e-08
42175,1.94933390752904e-09
42176,5.7455096921346594e-08
42177,2.1751054417630076e-09
42178,8.189804994526615e-06
42179,1.3067447651452968e-08
42180,2.5903317804241916e-09
42181,1.122093886099872e-09
42182,9.535332800793575e-09
42183,2.3437571564529596e-08
42184,4.5819188384508e-07
42185,3.2659639356529297e-09
42186,3.3853844714916953e-08
42187,1.791466677820944e-09
42188,1.4328141078967823e-09
42189,1.1113109435663993e-08
42190,2.255218167729932e-08
42191,1.3513117452860626e-08
42192,4.9131648645341995e-08
42193,2.242827993805594e-09
42194,3.4876294498684763e-09
42195,2.0751903226403985e-09
42196,7.902801075709032e-08
42197,1.2724394068400025e-08
42198,4.885425875844521e-06
42199,5.066931843543627e-08
42200,5.871774002432896e-08
42201,1.9102616294730877e-08
42202,3.0223215883670396e-08
42203,1.4992301877790913e-08
42204,2.16956933858576e-07
42205,1.558428170497277e-08
42206,7.426282142261879e-10
42207,6.079469056613464e-08
42208,9.686299192683117e-08
42209,5.84845193627499e-08
42210,1.5063975474656627e-09
42211,6.9759167867250604e-09
42212,6.945776393323485e-09
42213,1.2598104290947197e-07
42214,3.1373422853546916e-08
42215,9.582260169438038e-09
42216,2.493902220228379e-09
42217,2.0884801666087435e-09
42218,1.5351949155094188e-09
42219,3.2343044759056313e-09
42220,1.8017974431647207e-08
42221,4.0515659593263356e-08
42222,4.020287612894111e-08
42223,3.150695075331583e-08
42224,2.4020255743893513e-09
42225,2.083842988733472e-09
42226,6.441673522720319e-08
42227,4.902325014512158e-08
42228,1.2372947716016932e-07
42229,1.710145837364508e-08
42230,3.750034202093998e-08
42231,7.27474779487488e-08
42232,4.88429377363968e-08
42233,3.292950435758998e-08
42234,4.252328815303678e-09
42235,5.157176335988159e-09
42236,2.382865177370706e-08
42237,1.7165893329969118e-08
42238,9.869410736158165e-10
42239,3.1821815728092295e-09
42240,9.73693050504174e-08
42241,8.623323663128159e-09
42242,4.817206654123002e-09
42243,2.1023127528815993e-08
42244,8.279500732190458e-08
42245,1.8543285841814395e-08
42246,2.6624093888797436e-08
42247,1.0225998352115277e-07
42248,4.480485001887407e-08
42249,3.4890728058673198e-09
42250,5.094525742499759e-09
42251,2.8330347371422185e-09
42252,1.8729502068625918e-08
42253,3.1758982024623037e-09
42254,2.815507785497472e-08
42255,2.5938714568750193e-10
42256,1.21985722650388e-08
42257,7.046296157010879e-09
42258,3.084429166285152e-09
42259,3.6886536182994234e-09
42260,8.966846656057617e-10
42261,7.4409334669593596e-09
42262,3.12502712074893e-08
42263,1.0051113798855357e-08
42264,2.2151631636958492e-09
42265,4.850153386024796e-09
42266,3.2720727427769918e-09
42267,2.0317549915146608e-08
42268,1.6084616150817834e-08
42269,4.825172794356431e-08
42270,6.996716844711549e-09
42271,5.58716476804992e-09
42272,1.288237666587757e-08
42273,5.614105626988317e-10
42274,6.453699911391513e-09
42275,2.710815992997479e-10
42276,1.351428669656712e-09
42277,7.098436465690679e-08
42278,6.379914014886235e-09
42279,6.071739503204944e-09
42280,8.131641782963997e-09
42281,3.451753564138655e-10
42282,3.56444781761565e-09
42283,5.7133795690511985e-09
42284,2.5192892105769634e-08
42285,2.6333476085347196e-08
42286,1.2056289539923581e-08
42287,1.70737240895238e-08
42288,4.779058771228351e-09
42289,3.290874075062848e-08
42290,2.8388069280295677e-08
42291,2.40224300030574e-09
42292,1.5638904817706228e-09
42293,1.4011863265509416e-09
42294,1.1892171595603198e-08
42295,8.477970201619375e-08
42296,5.0022047363521594e-08
42297,1.4946850236177624e-08
42298,3.56240563818811e-09
42299,6.96037987404864e-08
42300,4.038163262344831e-09
42301,1.0816932997805757e-08
42302,2.5352283050442715e-09
42303,1.2988674131877142e-08
42304,1.1821364979222598e-07
42305,2.0992578531520152e-08
42306,5.1505602930064434e-08
42307,1.81256194305696e-08
42308,7.777048989464156e-09
42309,6.548740867069438e-09
42310,3.217940128133088e-08
42311,2.3466868487946e-09
42312,6.736479986793599e-09
42313,6.474609182875298e-09
42314,2.4756348729565437e-09
42315,5.999787515991382e-10
42316,7.928926127441277e-10
42317,2.4633140192810237e-08
42318,8.029318609464479e-09
42319,2.168614252937728e-08
42320,3.240910157645519e-08
42321,1.8977128945655339e-06
42322,1.3556108952603e-08
42323,5.225966791529436e-08
42324,3.1913325522051205e-08
42325,1.0645155538275598e-07
42326,1.9126572651699997e-09
42327,5.9132421248812785e-09
42328,2.863017027893352e-08
42329,7.19964881090112e-08
42330,1.02980899130047e-07
42331,7.6116555298044e-08
42332,4.91203257762644e-08
42333,2.3712949231793808e-09
42334,3.83006918741232e-08
42335,1.655392973915102e-08
42336,8.00410797278215e-09
42337,1.724368459330788e-08
42338,5.8504075845065634e-08
42339,1.01359040868696e-08
42340,1.0488607216919837e-08
42341,1.150731083084192e-07
42342,2.1186080059116836e-08
42343,7.228025040719277e-10
42344,7.05055390672796e-08
42345,3.259542890999214e-09
42346,3.585496346556319e-09
42347,3.1541523958665237e-09
42348,9.81155668561968e-10
42349,7.307546811581997e-09
42350,2.3018418738502072e-08
42351,8.553203452738597e-08
42352,4.995055240394699e-08
42353,7.1579099721726e-09
42354,7.227476219811119e-09
42355,1.6993444797769679e-09
42356,1.4640756585226847e-08
42357,2.9803350209279194e-08
42358,1.853488906190784e-08
42359,5.3124851977861585e-09
42360,2.311599567357504e-09
42361,3.029773769076959e-08
42362,2.0725314045144103e-09
42363,2.836911599725532e-09
42364,1.8892503962936267e-08
42365,2.3036073544715275e-09
42366,3.656197588466176e-09
42367,7.904707458071199e-09
42368,7.180230219985799e-08
42369,2.911770927086396e-08
42370,8.405828914506238e-09
42371,2.865637053199404e-08
42372,1.7742353187712607e-08
42373,1.2923713629851718e-08
42374,1.53863586069056e-08
42375,4.59749513690424e-10
42376,3.305075331908607e-08
42377,1.4667621375102217e-08
42378,6.747076865516896e-09
42379,2.6601942282108714e-08
42380,8.720343962462975e-10
42381,7.749525270970076e-09
42382,2.4870379183128896e-10
42383,7.9499162731496e-09
42384,7.340208069241789e-09
42385,1.963604824084919e-09
42386,2.4120759742428154e-08
42387,6.886561093466181e-12
42388,1.7034664883288398e-08
42389,3.1939896281923e-08
42390,1.8283395890204793e-08
42391,2.094567550654063e-08
42392,1.65565072105758e-07
42393,2.204823246428928e-08
42394,6.45842497931232e-08
42395,2.8454076064898396e-08
42396,1.6458801404355998e-08
42397,1.4841060324553017e-08
42398,5.507455162840531e-09
42399,1.6793746180966597e-08
42400,7.593361134683613e-09
42401,3.7011293568626392e-09
42402,4.355319855038519e-09
42403,2.22103480645375e-08
42404,1.9089255454137596e-08
42405,8.882362802065911e-09
42406,6.85907552387096e-09
42407,5.314374248584127e-09
42408,9.04392791975088e-08
42409,2.491005591459768e-08
42410,2.9116190548829157e-08
42411,5.110845441113038e-08
42412,9.41562426361338e-08
42413,1.6240585240941839e-09
42414,6.845411361450999e-09
42415,6.49868378453168e-09
42416,1.0090315678424128e-08
42417,1.5997680694949999e-09
42418,9.447971102974796e-08
42419,7.99381259417812e-09
42420,4.185194936300199e-09
42421,2.000734654589776e-08
42422,2.115450533737236e-08
42423,5.7904893064701456e-08
42424,2.265983477277599e-09
42425,4.076834435642042e-09
42426,1.3620177851375372e-09
42427,8.15746097004244e-09
42428,5.15495829701232e-08
42429,2.2128250106883197e-09
42430,1.0466631089019998e-08
42431,3.4376998806705355e-08
42432,4.163818779199128e-09
42433,1.7893685991299394e-08
42434,5.2886024201119194e-08
42435,1.1046248815875479e-08
42436,4.929857705426938e-10
42437,4.167880408998862e-09
42438,5.675079220835851e-08
42439,1.4834678277851992e-09
42440,1.1487687608829454e-09
42441,3.8034989814488515e-08
42442,3.4230933266889595e-09
42443,1.4751938291032795e-08
42444,4.1431394866956944e-08
42445,8.260946026935359e-10
42446,7.4329060635998395e-09
42447,3.935199328325339e-09
42448,1.7127268529398435e-08
42449,2.1078608469918114e-08
42450,2.2599104531848302e-07
42451,5.162222254065302e-09
42452,5.695238499569639e-09
42453,1.5462502328180162e-06
42454,7.285521666781117e-08
42455,1.6465375982158993e-09
42456,7.300863135122807e-09
