Lat,Lon,wkt_geom,rate_5,rate_10,rate_25,rate_50,rate_100,rate_300,rate_500,rate_1000,rate_2000,ari10,ari50,ari100,ari200,ari500,ari1000,ari2500,ari500P,ari500M,ari500LL,ari500ZL
-0.362,119.729,Point (119.7293548583984375 -0.36180019378662109),0.30998424,0.187416696,0.088844895,0.046506168,0.021896684,0.00494636,0.002132308,0.000569467,0.000122421,0.217789898,1.076533789,1.846367841,2.975096926,5.178874753,7.525628259,11.8229167,10.76243925,1.941537394,3.158774738,2.51935502
16.178,119.73,Point (119.73000335693359375 16.17835807800292969),0.199132681,0.103063319,0.038308522,0.018093752,0.009080549,0.003323597,0.002058414,0.001008167,0.000439476,0.102925397,0.455081617,0.904286979,1.91250504,5.146867008,10.0523876,20,20,0.537355416,4.042935882,3.587742076
-8.336,119.733,Point (119.73274993896484375 -8.33609199523925781),0.193421889,0.128816574,0.06939824,0.040622546,0.022413406,0.007638398,0.004299689,0.00175953,0.000602337,0.147920434,1.132120021,2.315903941,4.385768933,9.10480868,14.63078373,20,19.85664473,2.313816577,6.513589892,5.922248348
10.176,119.736,Point (119.7362518310546875 10.17640495300292969),0.136016926,0.080845948,0.036254869,0.017497514,0.007571411,0.001687984,0.000816717,0.000306381,0.000111309,0.1,0.442835974,0.800470633,1.370638487,2.660730198,4.335976881,8.283463857,7.350855116,0.746242248,1.691971906,1.3313093
0.2,119.746,Point (119.7460174560546875 0.1998600959777832),0.349562445,0.21315593,0.102826086,0.055657881,0.027919265,0.007466449,0.003553288,0.001087546,0.000261479,0.258067517,1.352852384,2.40076617,3.979345936,7.099550958,10.43106961,16.43824592,14.58835157,2.632866171,4.466197268,3.479512897
-0.578,119.75,Point (119.75028228759765625 -0.57839977741241455),0.326753772,0.197050994,0.094551709,0.050953593,0.025023246,0.006121774,0.002741994,0.00076394,0.000165917,0.233830544,1.216806839,2.114898204,3.427099552,5.992503651,8.72695201,13.58085386,12.02861568,2.278008171,3.707933923,3.042971217
23.219,119.756,Point (119.75637054443359375 23.21876907348632813),0.50434815,0.302542015,0.128204056,0.057736798,0.02288806,0.004153222,0.001720808,0.000483202,0.000125333,0.313841757,1.09673141,1.740359503,2.681072464,4.587972864,6.757585093,11.04406934,13.02251092,1.315006875,2.731277318,2.329894971
-19.589,119.761,Point (119.761138916015625 -19.58879852294921875),0.21052341,0.145536721,0.07718581,0.04154003,0.019684807,0.004675961,0.002136307,0.000647262,0.000166663,0.177588121,0.985103934,1.727449457,2.863933873,5.202361667,7.835880997,12.89557894,12.85597062,1.550002932,3.274557412,2.597089941
34.965,119.763,Point (119.7625732421875 34.96512603759765625),0.166915201,0.086991202,0.030555487,0.012284304,0.004562297,0.000814318,0.000334049,8.64E-05,1.77E-05,0.1,0.347577204,0.5793552,0.939652077,1.719400794,2.648622713,4.518116213,4.895076243,0.467069926,1.103201591,0.938625978
15.775,119.768,Point (119.767974853515625 15.77506065368652344),0.184574719,0.094290837,0.033823748,0.015206586,0.007124523,0.002364578,0.001404459,0.000634159,0.000244766,0.1,0.39343869,0.729062462,1.411091411,3.545838654,6.810825546,14.18954397,17.30653656,0.486262833,2.808907455,2.679929854
24.004,119.77,Point (119.77031707763671875 24.00423240661621094),0.349805682,0.199433968,0.07862915,0.033690036,0.012860172,0.002292131,0.000967983,0.00028783,7.92E-05,0.200717174,0.734264907,1.183899974,1.853471677,3.254001632,4.905519809,8.307378366,10.41361222,0.904326645,1.968211045,1.540817292
-9.953,119.77,Point (119.7701263427734375 -9.95345497131347656),0.257023576,0.184393303,0.109081675,0.066636094,0.036476823,0.010966806,0.005703299,0.002141297,0.000707705,0.284906078,1.787878857,3.227709877,5.505669757,10.44885558,16.2401014,20,20,2.644516936,6.953351,5.992268162
5.156,119.771,Point (119.7706146240234375 5.15576982498168945),0.206126456,0.12487819,0.061146009,0.033012473,0.015776572,0.003493498,0.001459169,0.00035925,6.61E-05,0.134213191,0.809761793,1.442287299,2.371383619,4.181343103,6.096833779,9.502244181,8.511364087,1.628781334,2.601137215,2.173957528
0.018,119.776,Point (119.7764739990234375 0.01838549971580505),0.451613666,0.282927143,0.13946593,0.076742855,0.039355658,0.010944104,0.005311081,0.001668885,0.00040786,0.370425049,1.846566824,3.201887243,5.194450324,9.037199635,13.03561057,20,17.63936813,3.421800474,5.539458323,4.43841851
37.738,119.779,Point (119.778533935546875 37.737579345703125),0.014257372,0.005462826,0.001180754,0.000287535,5.32E-05,1.81E-06,2.65E-07,1.32E-08,4.06E-10,0.1,0.1,0.1,0.105895702,0.186223186,0.272386048,0.428990346,0.445286909,0.1,0.114860761,0.1
23.428,119.785,Point (119.785003662109375 23.427978515625),0.4356587,0.254478112,0.104518515,0.046331248,0.01816637,0.003226149,0.001325174,0.000374267,9.97E-05,0.259765528,0.934910127,1.490771348,2.305191491,3.957898907,5.846117472,9.643653028,11.53263402,1.132103228,2.336141333,1.832369648
4.885,119.785,Point (119.78508758544921875 4.88464546203613281),0.309473025,0.19032838,0.094056123,0.053048123,0.027934693,0.007800807,0.00372867,0.001146144,0.000280676,0.231449049,1.374823156,2.475518177,4.106470093,7.306789934,10.73425153,16.93703714,15.28000564,2.737387378,4.558092179,3.889604456
-8.831,119.785,Point (119.785003662109375 -8.83084487915039063),0.236039142,0.160854886,0.087704742,0.049906824,0.025395396,0.006850424,0.003417268,0.001248674,0.000432053,0.208070682,1.245029841,2.232971678,3.795817948,7.263039134,11.5909004,20,20,1.774931646,4.718613287,3.973052737
16.381,119.79,Point (119.78954315185546875 16.38100051879882813),0.241430493,0.129406559,0.048983757,0.022587715,0.010795706,0.003634427,0.002175424,0.001019501,0.00042524,0.129116137,0.558980508,1.078786509,2.166379736,5.41494539,10.14622204,20,20,0.677322668,4.176207908,3.798043014
-34.625,119.793,Point (119.79291534423828125 -34.62527847290039063),0.33764682,0.179003948,0.063418536,0.024783838,0.008233318,0.000945215,0.00028333,4.41E-05,5.07E-06,0.171129948,0.576413137,0.890954913,1.320139543,2.114034888,2.922570173,4.335374213,3.960243688,0.889079978,1.145783719,0.820965842
0.352,119.821,Point (119.820953369140625 0.35165509581565857),0.346185418,0.210233729,0.101939569,0.05609257,0.028817451,0.00790909,0.003758815,0.001138599,0.000273855,0.255621728,1.404332043,2.505658445,4.135400294,7.310402982,10.68585532,16.77700444,14.78573534,2.827032018,4.493416794,3.763798301
12.567,119.83,Point (119.8298492431640625 12.56738567352294922),0.193947318,0.1008533,0.037150352,0.016796583,0.00772122,0.002365349,0.001371484,0.000652439,0.000307721,0.100816587,0.429267104,0.792151095,1.49086262,3.511375312,6.716253372,15.73503208,20,0.511224946,2.559417533,2.335240306
23.73,119.834,Point (119.8339996337890625 23.72970962524414063),0.365457335,0.210283751,0.085427152,0.037906938,0.014998295,0.002745035,0.001147057,0.000328679,8.62E-05,0.215529072,0.812334121,1.320107832,2.073222462,3.620556186,5.402214636,8.988040343,10.92834403,1.049319483,2.181387892,1.681882653
23.6,119.836,Point (119.8360748291015625 23.60047531127929688),0.395960616,0.227727033,0.091517274,0.039978894,0.015495786,0.002724465,0.001114525,0.000311702,8.12E-05,0.230615177,0.835355887,1.340237085,2.082239932,3.588501324,5.30803335,8.752082772,10.4288426,1.003290805,2.140007611,1.739865725
35.14,119.84,Point (119.83957672119140625 35.13950729370117188),0.166130882,0.086442742,0.030192249,0.012012109,0.00436609,0.000739749,0.000297695,7.53E-05,1.48E-05,0.1,0.343399287,0.568914196,0.91401392,1.647858998,2.510046918,4.247615769,4.717195646,0.48377846,1.030200433,0.936094621
-5.871,119.842,Point (119.84247589111328125 -5.87083339691162109),0.138622733,0.086448621,0.043788575,0.025000801,0.013524221,0.00452034,0.00256221,0.001067186,0.000367481,0.1,0.647475346,1.372603684,2.726242585,6.148694347,10.45204887,18.98940981,14.02248974,1.440336342,4.677142724,4.400400945
34.764,119.846,Point (119.84590911865234375 34.76421737670898438),0.208773941,0.116410535,0.044427573,0.018781548,0.007200117,0.001280783,0.000513558,0.000126476,2.41E-05,0.116963672,0.475887601,0.793498848,1.279446226,2.295447784,3.456489754,5.691072237,6.079913895,0.675101257,1.442118389,1.148562462
0.555,119.847,Point (119.84687042236328125 0.55481863021850586),0.440131155,0.272245173,0.132808886,0.075442007,0.042022312,0.014110131,0.007463332,0.002603355,0.000701897,0.354362382,2.180610051,3.986657855,6.62895458,11.62992256,16.76863636,20,20,4.593600452,7.064285693,5.420773098
15.416,119.854,Point (119.85375213623046875 15.41551303863525391),0.151001846,0.074761295,0.026811993,0.012642566,0.006349707,0.002221552,0.001313386,0.000591195,0.000233617,0.1,0.325768818,0.629730366,1.285812093,3.328901088,6.403051446,13.53933609,17.13650014,0.40396624,2.591635178,2.362103131
4.788,119.854,Point (119.85416412353515625 4.78758001327514648),0.280629312,0.172132515,0.08709513,0.051419986,0.029281476,0.009893967,0.005264061,0.00190118,0.000562571,0.207913469,1.52332491,2.967551217,5.188108951,9.665811877,14.60568581,20,20,3.501538832,6.213342359,4.979119445
15.593,119.856,Point (119.85630035400390625 15.593017578125),0.177402805,0.090932795,0.033317862,0.015556533,0.007676528,0.002707987,0.001651924,0.000795677,0.000342214,0.1,0.396095959,0.766859762,1.56386074,4.112116947,8.115085791,17.698113,20,0.483299666,3.196761243,2.980886815
-8.308,119.867,Point (119.8673858642578125 -8.308013916015625),0.160685983,0.102107181,0.052058535,0.029923377,0.016674201,0.006146756,0.003685319,0.001664699,0.00062039,0.10299913,0.808590804,1.779162019,3.705624455,8.618479066,14.57609921,20,18.77229129,1.91503832,6.714326155,6.706940434
-9.3,119.867,Point (119.86696624755859375 -9.29984283447265625),0.291437205,0.204478771,0.118919428,0.072543761,0.03986444,0.011928937,0.006118647,0.002245797,0.000743761,0.322899038,1.937011187,3.44462458,5.775660522,10.77743881,16.69249548,20,20,2.705139998,6.925888022,5.61038486
4.876,119.879,Point (119.8791046142578125 4.87575626373291016),0.336696068,0.209832185,0.104315725,0.058847625,0.031271448,0.009051409,0.004392727,0.001354993,0.000320899,0.263332192,1.541439711,2.7756291,4.577426839,8.056171207,11.70249457,18.09429825,15.84842567,3.09128949,4.994602691,4.243525968
0.578,119.89,Point (119.8896484375 0.57811367511749268),0.421480143,0.259513671,0.127185295,0.072247829,0.039731563,0.01272343,0.006532486,0.002190194,0.00057544,0.33646764,2.009836336,3.638540052,5.99306359,10.50411136,15.24763629,20,20,4.136550752,6.377593084,5.203156075
12.686,119.914,Point (119.9137420654296875 12.68623256683349609),0.167527391,0.083451895,0.029604767,0.013428358,0.00638581,0.002091045,0.001240274,0.000610364,0.000301325,0.1,0.351535224,0.654836432,1.268915693,3.133493131,6.167593568,15.16625626,20,0.417318217,2.325704475,1.960872392
-34.479,119.914,Point (119.913787841796875 -34.47909927368164063),0.349019727,0.186117634,0.066021247,0.025588333,0.008362384,0.00093712,0.000280513,4.41E-05,5.18E-06,0.17732512,0.587244863,0.900952082,1.32581127,2.110822189,2.912081687,4.317187245,4.050726968,0.955175869,1.131360185,0.794945167
10.304,119.915,Point (119.91451263427734375 10.30372047424316406),0.131481604,0.075596941,0.031995374,0.014957883,0.006433367,0.001510259,0.000758777,0.000293873,0.000105857,0.1,0.387052572,0.701355573,1.217293078,2.433856039,4.074197599,8.003839529,7.103378941,0.633143009,1.586063666,1.216078853
5.253,119.915,Point (119.9148712158203125 5.25344133377075195),0.171809613,0.103777074,0.05238372,0.029082854,0.014022443,0.002926065,0.001151773,0.000257551,4.33E-05,0.105187733,0.727289121,1.310688561,2.14903143,3.729145824,5.357491229,8.250240622,7.289092388,1.507852545,2.248887335,1.773806462
24.066,119.916,Point (119.915740966796875 24.06580543518066406),0.357907964,0.204687734,0.081377347,0.035234033,0.013595003,0.002430535,0.001014675,0.000289943,7.42E-05,0.206791348,0.76141808,1.231153691,1.925549662,3.366437223,5.04083403,8.403422722,10.27752602,0.935894421,2.035156475,1.699762227
25.062,119.917,Point (119.91735076904296875 25.062469482421875),0.365051855,0.210756285,0.085043672,0.036873635,0.013951217,0.002309361,0.000930743,0.000263073,6.98E-05,0.215087211,0.78078044,1.242744139,1.907198661,3.25385559,4.803761429,7.959228921,9.883861642,0.950079408,1.881653635,1.470823645
23.546,119.922,Point (119.9221954345703125 23.54610443115234375),0.406025605,0.235230445,0.095772906,0.042267054,0.016524759,0.002933493,0.001200313,0.000330019,8.29E-05,0.240019846,0.873620833,1.400569288,2.17638619,3.748105134,5.52569009,9.040353299,10.53132295,1.019327717,2.249759389,1.78592878
37.897,119.922,Point (119.92200469970703125 37.89708328247070313),0.013502428,0.005085469,0.001064373,0.000249317,4.39E-05,1.37E-06,1.93E-07,9.22E-09,2.73E-10,0.1,0.1,0.1,0.101082482,0.177025627,0.257638111,0.404297848,0.412938909,0.1,0.108971746,0.1
39.629,119.929,Point (119.929107666015625 39.62903213500976563),0.009202258,0.003314058,0.000642741,0.000139723,2.21E-05,5.35E-07,6.47E-08,2.42E-09,5.48E-11,0.1,0.1,0.1,0.1,0.135549973,0.198757648,0.314162776,0.319350717,0.1,0.1,0.1
-10.035,119.93,Point (119.93041229248046875 -10.03491687774658203),0.30193974,0.219945421,0.133996891,0.08407289,0.047677978,0.01558843,0.008554645,0.003562283,0.001379449,0.392105903,2.392382924,4.38724326,7.686290754,15.35663161,20,20,20,3.40024121,10.59868729,9.507438104
23.329,119.935,Point (119.9349365234375 23.32921218872070313),0.352997675,0.200401194,0.078015098,0.033002553,0.0124792,0.002193933,0.000911677,0.000264206,7.23E-05,0.199957083,0.720823687,1.159055386,1.812270689,3.166600983,4.740821694,7.946629548,9.728999245,0.901517123,1.916164478,1.533204966
14.87,119.938,Point (119.938079833984375 14.86953639984130859),0.13496941,0.067744224,0.025188184,0.012448556,0.00669495,0.002607827,0.001598525,0.000749541,0.000308952,0.1,0.311157581,0.633703489,1.414145837,3.978093231,7.762235139,16.49176565,20,0.380707739,3.160057205,2.992408818
16.5,119.941,Point (119.94110107421875 16.49980354309082031),0.253671761,0.137406564,0.051742262,0.02311047,0.010466839,0.003249111,0.001885638,0.000848673,0.000340376,0.136985936,0.566300508,1.043015625,1.987540968,4.733879396,8.728539281,17.78863386,20,0.681834616,3.581126303,3.158373127
-8.877,119.946,Point (119.94559478759765625 -8.87678813934326172),0.244897193,0.164853364,0.088545622,0.050243086,0.025797473,0.007139084,0.003589664,0.001317724,0.000456396,0.211600292,1.268042708,2.295828016,3.924206792,7.528425152,12.0117964,20,20,1.725410803,4.873481386,3.979955296
14.96,119.947,Point (119.9468231201171875 14.95984745025634766),0.132658758,0.065545086,0.024073954,0.011830266,0.006237402,0.002281487,0.001352767,0.000605043,0.000236022,0.1,0.297658903,0.597072681,1.281507337,3.42293929,6.567773081,13.72320068,17.15192494,0.366734721,2.679545803,2.435446867
23.126,119.954,Point (119.95365142822265625 23.12609291076660156),0.411660768,0.238880188,0.096095711,0.041683143,0.016071349,0.002843067,0.001166241,0.000324578,8.38E-05,0.240907091,0.857807623,1.372751662,2.134324698,3.681844804,5.44201271,8.949138212,10.63766089,1.063176088,2.204633196,1.827009073
15.258,119.961,Point (119.9608306884765625 15.25771331787109375),0.142759927,0.070563001,0.025475074,0.012066245,0.006057329,0.002106389,0.001239108,0.000554393,0.000217897,0.1,0.311347771,0.601403668,1.222457721,3.155095176,6.063078168,12.87652094,16.36457827,0.383182103,2.446630994,2.25468773
0.678,119.961,Point (119.96051788330078125 0.67750519514083862),0.452385511,0.280500327,0.136936502,0.076623211,0.041325678,0.01318957,0.006903448,0.002412886,0.000664937,0.365120215,2.069783611,3.766136495,6.274443967,11.15043655,16.25459828,20,20,4.23472927,6.864154002,5.459816369
12.518,119.962,Point (119.9615020751953125 12.51827430725097656),0.204082782,0.106925992,0.039667055,0.017693075,0.007856849,0.002197886,0.001212701,0.00055125,0.000258075,0.106704367,0.450445609,0.813281882,1.476767541,3.252934297,5.910615125,13.39175395,19.80672653,0.531026912,2.282524828,1.922253101
4.873,119.973,Point (119.97295379638671875 4.87292718887329102),0.287392443,0.175982251,0.089108544,0.053090996,0.030762438,0.010738942,0.005794563,0.002121537,0.000626632,0.21416081,1.631066383,3.186739665,5.571725824,10.34753838,15.54572923,20,20,3.828616398,6.680446288,5.237082518
-5.633,119.977,Point (119.97740936279296875 -5.63298130035400391),0.219134122,0.135932031,0.067902221,0.038494042,0.020524848,0.006040664,0.003023698,0.001037636,0.000307933,0.151326213,1.024889042,1.973394517,3.464281943,6.609984809,10.2088974,17.31705797,14.7149402,1.715202824,4.278320938,3.702335845
-19.571,119.983,Point (119.98345184326171875 -19.570770263671875),0.207314058,0.143451199,0.076427841,0.041404644,0.019740886,0.004648029,0.002084309,0.000605714,0.000147701,0.174694954,0.987327293,1.730832893,2.854723561,5.121367297,7.62160903,12.35804335,12.32470495,1.508734849,3.180576649,2.543614581
15.096,119.987,Point (119.98659515380859375 15.09611606597900391),0.16755115,0.085092088,0.030750987,0.014405701,0.007313431,0.002652812,0.001574467,0.000700975,0.00027135,0.1,0.368083262,0.719095575,1.517227629,3.976682898,7.459961141,15.26011916,18.87745782,0.445478329,3.119418125,2.692145852
22.952,119.998,Point (119.99752044677734375 22.95222091674804688),0.46873718,0.278253517,0.115384083,0.050945911,0.019906826,0.00363186,0.001527325,0.000444076,0.000121935,0.284101727,0.995671966,1.588761543,2.464551583,4.272478924,6.36393243,10.58450381,12.68274411,1.211885507,2.572462701,1.992638606
-5.777,120.001,Point (120.0005340576171875 -5.77687549591064453),0.17113576,0.107351826,0.054775804,0.031431834,0.016959566,0.005239394,0.002724455,0.000973289,0.000284269,0.110495152,0.836449526,1.691834371,3.111947403,6.228947863,9.809422009,16.66323807,13.0730306,1.618870962,4.313045055,3.819020734
34.627,120.007,Point (120.006683349609375 34.62673187255859375),0.266891437,0.156732818,0.063544712,0.02761285,0.010684225,0.001855543,0.000718935,0.000165618,2.95E-05,0.162168085,0.63764212,1.044945655,1.652487528,2.87343227,4.203085986,6.677818934,6.932802891,0.871460338,1.763912065,1.403916121
-9.328,120.011,Point (120.0110626220703125 -9.32792568206787109),0.29357593,0.204141648,0.117226641,0.070429742,0.037926663,0.010935124,0.005520389,0.002002892,0.000668168,0.314469389,1.819892222,3.210136527,5.359682857,9.998616775,15.59075777,20,20,2.34599901,6.404108349,5.255175118
35.27,120.012,Point (120.01214599609375 35.27040481567382813),0.170908852,0.088309664,0.030227776,0.011726531,0.004104521,0.000622201,0.000230249,5.03E-05,8.30E-06,0.1,0.341046471,0.55748346,0.881441389,1.550507339,2.310320951,3.78519802,4.135295182,0.461032491,0.954421635,0.785036756
11.029,120.013,Point (120.01251983642578125 11.02867221832275391),0.173760979,0.0951766,0.037675258,0.016776487,0.006781445,0.001385633,0.00065255,0.000237363,8.03E-05,0.1,0.432510381,0.748738283,1.244394229,2.340839126,3.739844604,6.99600385,8.6074923,0.569777074,1.463774504,1.15529108
13.9,120.016,Point (120.01628875732421875 13.89957618713378906),0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
24.236,120.037,Point (120.03743743896484375 24.23627853393554688),0.34132234,0.195296767,0.077226756,0.032971923,0.012468496,0.002182558,0.000918937,0.000276311,7.81E-05,0.197347364,0.720975748,1.157481121,1.806024419,3.159049353,4.758023397,8.092227194,10.39834664,0.88641276,1.891585601,1.513812471
14.757,120.037,Point (120.03676605224609375 14.75683307647705078),0.122057676,0.060464869,0.022453809,0.011155557,0.005964709,0.002245462,0.001355649,0.000630473,0.000261902,0.1,0.279294417,0.562132329,1.225615813,3.381617435,6.656369274,14.48436511,18.83368525,0.338415313,2.650706574,2.298709976
-0.22,120.037,Point (120.0374755859375 -0.21957515180110931),0.276352905,0.162201461,0.070653874,0.033586669,0.014324885,0.003019582,0.0013271,0.000368962,7.79E-05,0.174057348,0.76892991,1.308203597,2.141363754,3.895895717,5.878225742,9.581920621,8.346066177,1.272870811,2.555791235,2.224095612
-10.188,120.038,Point (120.03801727294921875 -10.18793487548828125),0.273921369,0.198434967,0.118711882,0.073228271,0.040880804,0.013046266,0.007063722,0.002870223,0.001077143,0.324155428,2.043921532,3.761105009,6.567989324,12.98874024,20,20,20,2.903404217,8.826436069,7.468513779
-34.329,120.041,Point (120.0412750244140625 -34.32920455932617188),0.351937528,0.188013061,0.06711088,0.026255873,0.008640539,0.000950945,0.000277913,4.20E-05,4.73E-06,0.179292438,0.59793263,0.918600605,1.348340627,2.137386436,2.93178187,4.313859283,4.023767449,0.943407947,1.129982551,0.754526423
0.764,120.047,Point (120.0473785400390625 0.76379907131195068),0.387826158,0.237285277,0.116502704,0.065974685,0.036069751,0.012059033,0.006525732,0.002388741,0.000684884,0.302085481,1.85551005,3.527450161,6.087872052,11.12715253,16.41125033,20,20,4.073583735,7.02106421,5.52981966
12.439,120.065,Point (120.06536865234375 12.43934535980224609),0.226607085,0.120203995,0.045539543,0.020625444,0.009226375,0.002604548,0.001452053,0.000665183,0.000311731,0.119969237,0.51341405,0.93289249,1.700035351,3.778035167,6.947751447,15.90492046,20,0.61380136,2.672713918,2.365584764
-10.353,120.073,Point (120.07286834716796875 -10.35271453857421875),0.228036636,0.15799562,0.087649361,0.050798952,0.026624085,0.007722802,0.003998504,0.001513292,0.000519228,0.206777488,1.315231658,2.423005144,4.215871377,8.243784461,13.16934434,20,20,1.854978647,5.497418424,4.54881773
-8.33,120.078,Point (120.078033447265625 -8.33035182952880859),0.17957258,0.12066688,0.06670178,0.040295179,0.022974848,0.008017504,0.004500191,0.001828648,0.000624876,0.135475224,1.170988115,2.423831752,4.566181389,9.362169829,14.98990456,20,20,2.365149891,6.619473284,5.735048571
12.4,120.079,Point (120.079193115234375 12.40012073516845703),0.226932127,0.11996871,0.045167864,0.020348443,0.009086735,0.002585122,0.001442807,0.000654571,0.000299746,0.11961246,0.507420935,0.920626662,1.681865903,3.757090418,6.890947807,15.48028521,20,0.607277211,2.681576355,2.384404917
25.967,120.079,Point (120.0792236328125 25.96732902526855469),0.476839649,0.29002428,0.124976117,0.056714709,0.022400204,0.003832069,0.001495342,0.000370202,7.73E-05,0.307751501,1.078910317,1.697023952,2.572506718,4.281598619,6.144395855,9.626452093,10.93094982,1.384208276,2.443498879,1.883530407
4.976,120.089,Point (120.08864593505859375 4.97577857971191406),0.330219865,0.204564195,0.102256541,0.059173573,0.032859868,0.01050031,0.005416481,0.001861281,0.000512546,0.257197786,1.676463673,3.115725017,5.282449664,9.559056636,14.15654654,20,19.85239972,3.561223726,6.055295923,4.961027469
10.432,120.09,Point (120.09035491943359375 10.43224906921386719),0.138304437,0.079398523,0.033582345,0.015526452,0.006471112,0.001367647,0.000644262,0.00022716,7.16E-05,0.1,0.402361351,0.715216879,1.21006201,2.311833361,3.711703226,6.888847466,7.740003879,0.614723187,1.460528844,1.241710645
10.656,120.091,Point (120.0913848876953125 10.65622234344482422),0.175131486,0.099159846,0.040800562,0.018476417,0.007500556,0.001468411,0.000661797,0.000225022,7.14E-05,0.1,0.467540273,0.807539166,1.331191707,2.455966009,3.8378943,6.9128249,8.099316809,0.647031597,1.507240006,1.168450572
13.75,120.092,Point (120.09207916259765625 13.75002002716064453),0.192519843,0.098510021,0.036505261,0.016978725,0.008352298,0.003177286,0.002055243,0.001069966,0.000504325,0.1,0.430292148,0.833431641,1.757490713,5.152596348,10.6692676,20,20,0.510488494,4.302348559,4.134835621
-0.427,120.096,Point (120.09574127197265625 -0.42673289775848389),0.299045594,0.177093137,0.078210013,0.037701601,0.016293754,0.003347503,0.001405177,0.00036005,7.06E-05,0.192833385,0.849983197,1.437187792,2.316951491,4.083258039,6.002046576,9.496452804,8.305585661,1.405420757,2.557547871,2.196225178
10.827,120.102,Point (120.10178375244140625 10.82679080963134766),0.165838598,0.093515758,0.038309139,0.017290879,0.006997077,0.0013781,0.00062074,0.000203918,5.95E-05,0.1,0.442709483,0.767060267,1.269040828,2.353296228,3.687478671,6.600046512,7.540266967,0.612014247,1.460741003,1.149970391
-0.636,120.102,Point (120.10221099853515625 -0.63571757078170776),0.306383382,0.182616197,0.081505852,0.039678884,0.017388183,0.003765419,0.001654594,0.000456354,9.52E-05,0.200950562,0.8937126,1.52169454,2.479803821,4.457018898,6.652528356,10.63896859,9.153326517,1.510277197,2.890734072,2.620179065
5.337,120.104,Point (120.104156494140625 5.33745765686035156),0.193851535,0.116386828,0.057601346,0.031758983,0.015567496,0.003590477,0.001523591,0.000381279,7.12E-05,0.122345107,0.793799617,1.44298599,2.402312554,4.27397181,6.25594773,9.75804885,8.649397609,1.638265747,2.689220075,2.291872165
25.188,120.105,Point (120.10453033447265625 25.1878204345703125),0.391593991,0.229361012,0.093351974,0.040435673,0.015249754,0.002477707,0.000968582,0.000252025,5.89E-05,0.23470137,0.831075333,1.312478748,2.003087704,3.375392808,4.915414073,7.914641862,9.418451182,1.015132666,1.947365513,1.459167482
10.56,120.112,Point (120.11187744140625 10.56020069122314453),0.160524369,0.091191906,0.038172641,0.017623903,0.007324844,0.001493491,0.000680765,0.000229785,7.06E-05,0.1,0.448334288,0.788279964,1.31907722,2.472422077,3.897055517,7.038114886,8.050925209,0.647902041,1.540391356,1.212893735
38.039,120.114,Point (120.11431121826171875 38.0393829345703125),0.014663847,0.005637714,0.001240354,0.000305709,5.71E-05,1.98E-06,2.95E-07,1.51E-08,4.81E-10,0.1,0.1,0.1,0.108168338,0.190873227,0.279885492,0.440831411,0.454715409,0.1,0.118890067,0.1
22.764,120.115,Point (120.11450958251953125 22.76395034790039063),0.499491277,0.302828706,0.129222579,0.058195216,0.023105773,0.004269714,0.001812829,0.000555408,0.00017441,0.31607921,1.104621661,1.757962364,2.722398814,4.717872987,7.082170775,12.15330804,15.69161738,1.381258394,2.775869377,2.219193367
14.636,120.123,Point (120.12270355224609375 14.63631248474121094),0.115087168,0.056941589,0.021355171,0.010705895,0.005717132,0.002142754,0.001310348,0.000634479,0.000280512,0.1,0.266559157,0.537764915,1.165164918,3.225383263,6.527737791,14.96378323,20,0.309633275,2.506022256,2.226050436
10.68,120.124,Point (120.12433624267578125 10.68048191070556641),0.172566402,0.097070345,0.039376274,0.017605796,0.007085102,0.001407919,0.000645267,0.000221555,6.91E-05,0.1,0.449881302,0.775099692,1.279851255,2.379940575,3.753627073,6.832988877,7.983306433,0.611586629,1.472979111,1.175817181
16.57,120.124,Point (120.12432861328125 16.57006263732910156),0.216842956,0.113283865,0.041335715,0.018464919,0.008471946,0.002596825,0.001472912,0.000643145,0.000251902,0.112639438,0.466807771,0.860650106,1.629783635,3.806309454,6.967306731,14.36725053,18.14443648,0.551824088,2.797462073,2.399122892
12.295,120.13,Point (120.1300506591796875 12.29522037506103516),0.248526948,0.133916681,0.051575389,0.023311481,0.010202978,0.002700292,0.001447405,0.000617796,0.000262676,0.134263648,0.569198321,1.016707296,1.805085699,3.838111482,6.758033642,14.24099735,19.6329933,0.685103329,2.676288349,2.377155236
-5.78,120.132,Point (120.1315155029296875 -5.78028678894042969),0.16621294,0.104836817,0.053748289,0.030838913,0.016451054,0.004771695,0.0023588,0.000777567,0.000209838,0.106930628,0.813231386,1.614815412,2.891203219,5.572754103,8.629697761,14.39863741,11.64810718,1.502888307,3.732117349,3.240028972
12.396,120.133,Point (120.132965087890625 12.39638710021972656),0.237765092,0.127636835,0.049213171,0.022548709,0.010136015,0.002829657,0.001558243,0.000697906,0.000320478,0.127888485,0.555049824,1.01169179,1.839102127,4.038363345,7.319811049,16.38912301,20,0.656516416,2.848879933,2.482863986
11.184,120.142,Point (120.1424713134765625 11.18410587310791016),0.168455584,0.092694049,0.037206145,0.016835048,0.006947207,0.001482772,0.00071196,0.000264863,9.28E-05,0.1,0.432453125,0.757381525,1.273259523,2.436144391,3.945000838,7.494108031,9.534587752,0.558922362,1.551953399,1.34509914
