id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01711N3490_D010_S247D50R090_A006995_S075	23923	7.346	10.331	1.282	1.164	-0.014	-0.013	8.646
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S157D90R270_A006995_S075	113514	26.073	12.711	2.92	2.761	1.378	2.448	27.915
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01867N3445_D010_S247D30R090_A006995_S075	17218	5.3	9.783	1.03	0.894	-0.006	-0.005	5.797
BS_4-8_manning003_extreme/E01446N4259E02038N3783-BS-M809_E01846N3895_D010_S112D70R270_A006995_S075	38723	11.404	11.046	1.619	1.623	0.003	0.003	12.749
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01660N3512_D010_S067D30R090_A006995_S075	21994	7.864	10.248	1.283	1.167	-0.021	-0.019	8.405
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01940N3400_D010_S067D70R090_A006995_S075	21082	9.43	10.313	1.428	1.48	-0.002	-0.002	11.23
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M792_E01592N3602_D010_S067D90R090_A004781_S062	24925	9.334	10.431	1.359	1.326	0.012	0.017	9.796
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01739N3490_D010_S067D30R090_A006995_S075	22968	6.764	10.276	1.263	1.134	-0.013	-0.012	7.144
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S067D90R270_A006995_S075	28412	9.368	10.732	1.612	1.584	-0.091	-0.06	11.159
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S067D90R090_A006995_S075	65510	14.96	11.706	1.852	1.88	0.241	0.417	17.869
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01754N3422_D010_S067D50R090_A006995_S075	21770	7.489	10.245	1.293	1.228	-0.01	-0.009	8.491
BS_4-8_manning003_extreme/E01446N4259E02038N3783-BS-M809_E01851N3917_D010_S292D70R090_A006995_S075	38151	10.891	11.004	1.576	1.543	-0.003	-0.003	11.869
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01719N3535_D010_S067D70R270_A004781_S062	15668	6.37	9.8	1.15	1.047	0.004	0.004	8.07
BS_4-8_manning003_extreme/E01548N3896E01854N3659-BS-M754_E01619N3760_D010_S337D50R090_A003524_S022	11108	6.185	9.209	0.899	0.99	-0.003	-0.001	7.625
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01782N3422_D010_S067D70R090_A006995_S075	29448	9.531	10.66	1.447	1.467	-0.005	-0.005	10.102
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01747N3535_D010_S022D30R090_A006995_S075	28346	9.279	10.702	1.568	1.551	-0.014	-0.013	11.298
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01809N3422_D010_S067D30R090_A006995_S075	22871	7.047	10.343	1.357	1.236	-0.008	-0.007	7.989
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01801N3378_D010_S247D50R090_A006995_S075	20209	7.866	10.143	1.257	1.146	-0.007	-0.007	9.039
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01857N3535_D010_S202D50R270_A006995_S075	44156	15.74	11.34	1.905	2.195	0.01	0.011	18.545
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S202D10R270_A006995_S075	35933	4.903	10.649	1.173	0.836	0.022	1.329	5.406
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01711N3490_D010_S067D30R090_A006995_S075	21092	6.721	10.125	1.183	1.039	-0.015	-0.014	6.924
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01592N3602_D010_S067D10R090_A006995_S075	14248	5.794	9.549	0.985	0.876	-0.027	-0.023	6.725
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01832N3400_D010_S067D70R090_A006995_S075	33207	10.463	10.835	1.528	1.562	-0.004	-0.004	11.473
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01715N3512_D010_S067D30R090_A006995_S075	22749	6.877	10.214	1.199	1.07	-0.016	-0.014	7.172
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E02272N3310_D010_S022D30R090_A006995_S075	14225	5.011	9.536	0.974	0.863	-0.002	-0.002	6.6
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01855N3378_D010_S067D70R090_A006995_S075	35590	11.548	10.961	1.619	1.706	-0.004	-0.003	13.102
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01747N3535_D010_S067D30R090_A004781_S062	11328	4.422	9.057	0.758	0.691	-0.008	-0.007	5.424
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01882N3378_D010_S067D50R090_A006995_S075	30778	10.184	10.77	1.546	1.559	-0.006	-0.005	11.528
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01688N3512_D010_S067D70R090_A006995_S075	31071	9.193	10.655	1.364	1.339	-0.007	-0.007	9.574
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01719N3535_D010_S067D30R090_A006995_S075	21210	7.608	10.109	1.158	1.043	-0.016	-0.014	8.075
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M774_E01805N3400_D010_S067D70R090_A003139_S050	11295	5.12	9.214	0.889	0.9	-0.002	-0.001	6.46
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01959N3355_D010_S247D50R090_A006995_S075	17841	6.535	9.9	1.117	1.016	-0.004	-0.004	7.256
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S067D10R270_A006995_S075	4289	3.574	7.806	0.572	0.586	-1.45	-0.971	5.254
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01801N3378_D010_S067D50R090_A006995_S075	22393	8.279	10.325	1.362	1.307	-0.008	-0.007	9.206
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S022D70R090_A006995_S075	92576	24.311	12.393	2.604	2.558	0.217	0.408	29.653
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01820N3333_D010_S067D50R090_A006995_S075	19344	8.262	10.097	1.255	1.256	-0.006	-0.006	10.346
BS_4-8_manning003_extreme/E01446N4259E02038N3783-BS-M792_E01846N3895_D010_S112D90R270_A004781_S062	31593	10.278	10.77	1.506	1.493	0.0	0.0	11.729
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01821N3490_D010_S067D30R090_A006995_S075	16066	5.228	9.635	0.952	0.818	-0.008	-0.007	5.927
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01719N3535_D010_S067D50R270_A006995_S075	22587	7.424	10.306	1.325	1.244	0.013	0.014	9.338
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01692N3535_D010_S067D70R270_A006995_S075	22480	8.369	10.395	1.455	1.368	0.006	0.007	9.412
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01836N3422_D010_S067D30R090_A006995_S075	21190	6.58	10.234	1.313	1.168	-0.007	-0.007	7.417
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01840N3445_D010_S067D70R270_A004781_S062	14475	6.772	9.65	1.073	1.037	0.002	0.002	7.497
BS_4-8_manning003_extreme/E01446N4259E02038N3783-BS-M809_E01946N3827_D010_S157D90R270_A006995_S075	41963	15.586	11.294	1.914	2.117	0.0	0.0	16.371
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01901N3333_D010_S067D50R090_A006995_S075	29762	10.389	10.744	1.557	1.623	-0.005	-0.005	12.508
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01743N3512_D010_S067D70R090_A006995_S075	26749	8.54	10.409	1.24	1.197	-0.006	-0.005	8.705
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01633N3512_D010_S067D30R090_A006995_S075	18038	7.462	9.957	1.17	1.058	-0.022	-0.021	7.841
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01813N3445_D010_S247D30R090_A006995_S075	22816	6.611	10.255	1.246	1.118	-0.008	-0.007	7.259
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01872N3467_D010_S067D30R090_A006995_S075	13895	5.215	9.472	0.935	0.856	-0.006	-0.005	5.993
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M774_E01824N3355_D010_S067D50R090_A003139_S050	8972	4.497	8.831	0.762	0.774	-0.002	-0.002	5.446
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S067D90R090_A006995_S075	45234	11.494	11.182	1.588	1.613	0.06	0.091	14.259
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01581N3535_D010_S067D50R090_A006995_S075	18663	8.305	9.988	1.166	1.197	-0.022	-0.021	9.27
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S202D70R270_A006995_S075	86266	23.917	12.307	2.565	2.605	0.246	0.669	29.106
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01668N3557_D010_S067D30R090_A006995_S075	22447	7.678	10.145	1.135	1.031	-0.024	-0.022	8.109
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01950N3310_D010_S067D50R090_A006995_S075	20376	7.424	10.135	1.237	1.126	-0.004	-0.004	8.338
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01633N3512_D010_S067D50R090_A006995_S075	23113	9.017	10.322	1.315	1.283	-0.019	-0.018	9.715
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M774_E01664N3535_D010_S067D70R270_A003139_S050	11113	5.171	9.18	0.873	0.897	0.004	0.004	6.415
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S067D90R090_A006995_S075	76108	17.154	11.94	2.014	1.963	0.414	0.76	18.151
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01613N3557_D010_S247D30R090_A006995_S075	24071	7.414	10.334	1.278	1.165	-0.026	-0.024	7.685
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01813N3445_D010_S067D30R090_A006995_S075	21520	6.454	10.245	1.308	1.164	-0.008	-0.007	7.341
BS_4-8_manning003_extreme/E01577N3897E01966N3571-BS-M754_E01941N3805_D010_S337D50R090_A003524_S022	9061	4.727	8.828	0.753	0.765	-0.002	-0.001	5.26
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M792_E01636N3535_D010_S067D50R270_A004781_S062	13797	5.863	9.498	0.967	0.963	0.013	0.014	7.068
BS_4-8_manning003_extreme/E01267N3753E01646N3535-BS-M809_E01564N3602_D010_S067D70R090_A006995_S075	43085	12.128	11.11	1.551	1.569	0.016	0.031	12.513
BS_4-8_manning003_extreme/E01522N3585E03578N2685-BS-M809_E01946N3288_D010_S067D50R090_A006995_S075	23057	8.059	10.313	1.307	1.219	-0.004	-0.004	8.66
