idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
33389,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02009N3723_S000,0.29,0.0,0.0,9.020152953800252e-10,4.47837727700988e-06,1.3774853843804702e-05,2.2843094446844537e-06
33398,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02260N3491_S002,0.75,0.0,0.0,3.684517106537138e-07,6.597386247016178e-06,2.531860317084067e-05,4.558350650214073e-06
33404,E01964N3926E02184N3685-PS-Str_PNo_Hom-M809_E02091N3733_S000,0.27,0.0,3.0701087110570775e-14,9.40707746256894e-07,5.5583491443937324e-06,1.0550065460327218e-05,2.5758724778963296e-06
33434,E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02043N3735_S000,0.26,0.0,0.0,4.075195530129807e-11,8.281593549425368e-05,0.00025252195953248,4.1410883122329034e-05
33467,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02219N3560_S005,0.79,0.0,0.0,0.0,4.016728989509701e-06,9.844804878946879e-06,1.621098590566262e-06
33502,E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02127N3724_S000,0.22,9.87608631256255e-09,1.2944986113656095e-06,5.584400345265891e-06,2.043026053419492e-05,4.607470575934341e-05,1.2108201433005518e-05
33514,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02202N3721_S000,0.16,1.4097044344875913e-07,1.4967730309192004e-06,5.008340614802194e-06,8.456948973727885e-06,1.1730622521317924e-05,5.226471877139959e-06
33526,E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01585N3824_S000,0.14,4.386583958243055e-06,8.130623737736377e-06,2.396442014011333e-05,5.852052083770796e-05,0.00012153344925984499,3.55767488660283e-05
33590,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01789N3844_S000,0.47,0.0,0.0,1.6702180666265686e-07,1.627716203189887e-06,6.7173334931078725e-06,1.145104453127212e-06
33621,E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02226N3659_S000,0.22,0.0,0.0,2.0693521473391012e-05,5.937335695593474e-05,8.412535348091485e-05,2.8917511726878314e-05
33658,E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02057N3724_S000,0.1,6.9187247630561274e-06,1.2280666742015039e-05,4.4735752680225206e-05,0.000139022424421464,0.00022369433124040983,7.057334689769888e-05
33663,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02065N3777_S000,0.1,1.4864697449109118e-07,2.134404724587811e-06,1.5072985440946913e-05,6.551282876514792e-05,0.00011886624640815499,3.171585950001906e-05
33689,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02184N3722_S000,0.15,1.5027895269409843e-07,1.5956074053854357e-06,5.2180458386581695e-06,8.879902995292561e-06,1.222959558515115e-05,5.46498220322631e-06
33714,E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02024N3715_S000,0.25,0.0,0.0,1.030885981781236e-09,5.261815892644971e-06,1.5751458754983256e-05,2.6498129743427115e-06
33717,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E01995N3752_S000,0.16,0.0,0.0,0.0,3.4663669111983414e-05,0.00011267708936163497,1.865768858833111e-05
33749,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02159N3618_S005,1.59,0.0,0.0,0.0,4.135295843723771e-08,9.554830855050715e-07,1.5905596022051373e-07
33768,E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02024N3715_S000,0.22,0.0,0.0,1.9700190518227447e-06,2.0909090822761288e-05,5.3652530213295924e-05,1.0397983999754646e-05
33780,E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02117N3755_S000,0.18,1.853795933978196e-10,2.3423445167249385e-08,5.932820673579087e-06,2.899918899370489e-05,5.729390697028375e-05,1.4798648430154355e-05
33803,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02195N3735_S000,0.12,4.890418444013324e-06,7.589751368572902e-06,2.160680277315465e-05,3.424453154610043e-05,5.8225158510202e-05,2.509507545077889e-05
33834,E01964N3926E02184N3685-PS-Str_PNo_Hom-M774_E02083N3755_S000,0.14,1.1009609253582711e-07,1.578527436114627e-06,1.1134004135274441e-05,4.7961823220620494e-05,8.819882171966506e-05,2.3454077704490018e-05
33841,E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02105N3765_S000,0.18,1.7759948779995206e-10,2.272397038766622e-08,5.722254509570732e-06,2.8171431592520666e-05,5.52454943608501e-05,1.4315714858298832e-05
33859,E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02088N3719_S000,0.29,0.0,0.0,6.080278114346227e-07,4.404509080898952e-06,9.001559919539972e-06,2.3981875330346387e-06
33880,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02093N3745_S000,0.21,0.0,3.970992538350902e-14,1.157385910851633e-06,6.8866042552941976e-06,1.3384907040036542e-05,3.311735621708601e-06
33889,E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02099N3777_S000,0.14,1.1121924490799957e-07,1.5585433402633132e-06,1.1043523154619849e-05,4.861477322709813e-05,9.214863673484019e-05,2.398523728653658e-05
33920,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02250N3552_S002,0.99,0.0,0.0,0.0,3.748779231567948e-06,9.2350486365775e-06,1.5180265340134088e-06
34013,E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02450N3491_S000,0.24,0.0,0.0,0.0,2.702525010536089e-05,0.00038518800030857485,5.654580641213511e-05
34066,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02165N3722_S000,0.18,1.2163006272306965e-07,1.2868538590813022e-06,4.143152770498751e-06,7.071447988155606e-06,9.717699833057767e-06,4.369776925763391e-06
34099,E01964N3926E02184N3685-PS-Str_PNo_Hom-M809_E02099N3756_S000,0.25,0.0,0.0,9.66703234850437e-13,5.5231680059231564e-06,1.4703710045755661e-05,2.8152530455842124e-06
34117,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02270N3502_S002,1.56,0.0,0.0,0.0,0.0,1.3664133776549647e-06,1.6936728538253642e-07
34133,E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01609N3825_S000,0.18,1.1357691895427567e-08,1.9515024468021995e-06,7.902579680159927e-06,1.903933602743703e-05,4.965450730404189e-05,1.2435315566555614e-05
34144,E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02023N3703_S000,0.25,0.0,0.0,9.88302875829097e-10,5.384264899462273e-06,1.5005175107658231e-05,2.6497070628533707e-06
34196,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M732_E01550N3812_S000,0.15,5.603486530451993e-06,1.258251974463892e-05,3.311495351724454e-05,7.431056985888093e-05,0.00012820013648655497,4.530116845914743e-05
34239,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02195N3735_S000,0.18,1.2358326478545546e-07,1.312162275144241e-06,4.412360771282018e-06,7.41387583615848e-06,1.0322248862727304e-05,4.5993568201801605e-06
34243,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02209N3683_S000,0.14,1.7681325547450122e-07,1.7496040805190655e-06,5.6625146713945056e-06,9.52663506593217e-06,1.3259064432772295e-05,5.9733826111488686e-06
34311,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3552_S001,0.85,0.0,0.0,0.0,4.2303870488788e-06,1.0352158275721161e-05,1.7067027870378882e-06
34376,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02189N3538_S004,1.64,0.0,0.0,0.0,3.9456750166394044e-08,9.102443079341194e-07,1.5071233627768052e-07
34405,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02156N3574_S005,0.99,0.0,0.0,0.0,3.1144199582558107e-06,7.622133410276493e-06,1.2540610097249646e-06
34406,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02148N3750_S000,0.22,0.0,0.0,1.2995720981101986e-06,8.454136394616193e-06,1.2583963964746236e-05,3.5380895412635125e-06
34431,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02311N3485_S001,1.02,0.0,0.0,0.0,3.898773466540701e-06,9.498354677967534e-06,1.5632131557998578e-06
34454,E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01634N3808_S000,0.2,1.5193780292617315e-09,5.502356021912451e-07,4.027022810129915e-06,1.9729735873291627e-05,5.3738225690392325e-05,1.1191784009899545e-05
34464,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02441N3439_S005,1.56,0.0,0.0,0.0,5.673368640711987e-08,1.3396788164221831e-06,2.1857477349985797e-07
34477,E02113N3823E02873N3483-PS-Str_PYes_Var-M837_E02165N3722_S000,0.36,0.0,0.0,7.515643162383079e-06,3.562749036689027e-05,5.47424892071284e-05,1.606464150190954e-05
34480,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M707_E02015N3756_S000,0.04,1.1551606579908688e-05,2.898241604158377e-05,0.0001843582114173,0.000400763551163328,0.0005045652733532749,0.00021179311223527405
34491,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02218N3671_S002,0.5,0.0,0.0,0.0,1.0264867152396981e-10,2.2039302346255434e-05,5.389571996610284e-06
34492,E01517N3917E01678N3772-PS-Str_PYes_Hom-M732_E01562N3822_S000,0.12,6.948283769809032e-06,1.5379739185953206e-05,4.137570090423427e-05,9.316937298219286e-05,0.0001598230631266249,5.662646057393389e-05
34497,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02176N3736_S000,0.17,1.2827855692519597e-07,1.3620151838470848e-06,4.513852833606113e-06,7.665700692106796e-06,1.0530113783301915e-05,4.723796408266123e-06
34498,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M732_E01574N3813_S000,0.1,8.340266169568087e-06,1.857151191874378e-05,4.952016170222896e-05,0.00011214897660235999,0.0001929870162405249,6.795175268871953e-05
34511,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02219N3560_S001,1.72,0.0,0.0,0.0,3.873017591462284e-08,8.936903546403508e-07,1.4868930195149495e-07
34522,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3687_S003,0.9,0.0,0.0,2.0899729974185028e-07,3.944258739889667e-06,1.309703960076495e-05,2.671744305384108e-06
34565,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02277N3489_S005,1.35,0.0,0.0,0.0,0.0,1.98005661681835e-06,2.4621995819898715e-07
34594,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02219N3719_S000,0.17,1.384749893362955e-07,1.470277204389509e-06,4.895386656936815e-06,8.288242531300083e-06,1.1420172613297234e-05,5.1143249860266825e-06
34631,E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01737N3880_S000,0.47,0.0,0.0,2.1679986780730988e-07,1.5080857416140407e-06,6.601879620947084e-06,1.1099952165619697e-06
34645,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02277N3489_S004,1.26,0.0,0.0,0.0,0.0,1.7046890935397623e-06,2.119780180973156e-07
34745,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02226N3707_S000,0.15,1.5878274168779463e-07,1.6858975521353714e-06,5.467712805600796e-06,9.304778229456766e-06,1.2872631746615612e-05,5.740591714752875e-06
34771,E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02061N3739_S000,0.25,0.0,0.0,1.0884181565791198e-09,5.282146401234557e-06,1.6833783842402857e-05,2.64983210353615e-06
34791,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02210N3708_S000,0.17,1.398877766037751e-07,1.4852776671010995e-06,4.879871336293821e-06,8.287871219912448e-06,1.1447316518897296e-05,5.114329336374472e-06
34824,E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02074N3729_S000,0.2,1.4170239963168992e-10,2.0224086151068575e-08,5.134847519076422e-06,2.4796516400082202e-05,4.4620724670411037e-05,1.2307159482011001e-05
34835,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02159N3618_S002,1.25,0.0,0.0,0.0,7.045606649874181e-07,1.5116903390690229e-06,2.633835130828124e-07
34844,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02073N3766_S000,0.13,1.1503462096700885e-07,1.6517688255933327e-06,1.1610569385412207e-05,5.009805053756077e-05,9.079436040931593e-05,2.4396768224098422e-05
34874,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02195N3735_S000,0.17,1.3085276217187638e-07,1.3893471613525868e-06,4.6719076051552405e-06,7.849979794957169e-06,1.0929431083231437e-05,4.869903260602823e-06
34879,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02361N3475_S002,0.83,0.0,0.0,0.0,4.803876938912681e-06,1.1710026462846505e-05,1.9210603324613587e-06
34902,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02043N3735_S000,0.24,0.0,0.0,1.1406785738878745e-09,5.491863486946572e-06,1.759311382216635e-05,2.76022998894311e-06
34909,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02226N3659_S000,0.16,1.66171308441626e-07,1.595553443279475e-06,5.18917954687533e-06,8.620539926509422e-06,1.2146686855970189e-05,5.4339955647735905e-06
34912,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02175N3577_S002,0.83,0.0,0.0,0.0,3.572429817980337e-06,8.673331053682385e-06,1.432877774431888e-06
34973,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01630N3865_S000,0.13,2.0603535532618718e-11,1.6606813017594087e-06,7.58016489894655e-06,2.032972105743968e-05,5.84905151437278e-05,1.3362670822207875e-05
34986,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02227N3683_S000,0.17,1.4901357275170325e-07,1.5378447026409446e-06,5.015838036069383e-06,8.416487979186564e-06,1.1693775487309677e-05,5.260488506513059e-06
35001,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02237N3564_S004,0.84,0.0,0.0,0.0,3.84523636005731e-06,9.347084963954557e-06,1.5402884758269402e-06
35017,E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02033N3761_S000,0.09,7.247338739789833e-06,1.4267980628457476e-05,4.939147511073762e-05,0.00014827316725550798,0.00023799933429663,7.748463335866223e-05
35022,E01548N3896E01854N3659-PS-Str_PNo_Hom-M732_E01600N3777_S000,0.13,1.9123293223385334e-06,5.0909412236268204e-06,2.3384463186744244e-05,8.514608508608862e-05,0.0002420984862095,5.227057899132242e-05
35024,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02375N3448_S001,1.1,0.0,0.0,0.0,6.3868696753654e-07,1.5111580218298504e-06,2.815701082637638e-07
35056,E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02088N3719_S000,0.21,1.3382019704131014e-10,1.918660604765428e-08,4.845687145276426e-06,2.3701832313416473e-05,4.273839634125482e-05,1.1720975223360789e-05
35066,E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02078N3742_S000,0.19,1.4586661666588383e-10,2.0823646437517268e-08,5.315744597742613e-06,2.5997242089621125e-05,4.772196049797911e-05,1.2801043964391418e-05
35120,E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02091N3733_S000,0.23,0.0,0.0,7.108966385137418e-06,6.326375286513342e-05,0.00021039437529394496,4.681288356952977e-05
35125,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02157N3736_S000,0.22,9.701478080333457e-08,1.0300677500510985e-06,3.3725665846428824e-06,5.739325610158904e-06,7.911993222399318e-06,3.5381128092786707e-06
35130,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02206N3569_S005,1.43,0.0,0.0,0.0,4.4652907325410844e-08,1.031366180000463e-06,1.708593802951896e-07
35216,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02057N3724_S000,0.14,0.0,0.0,7.786366646711325e-06,4.818295442502507e-05,9.238163633942805e-05,2.2122934730836257e-05
35231,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02053N3710_S000,0.23,0.0,0.0,1.19529508507848e-09,5.756074724380832e-06,1.8423515263417247e-05,2.9520052988133043e-06
35244,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02209N3683_S000,0.15,1.6667004453069396e-07,1.649234890385523e-06,5.3376743157875635e-06,8.980122482364266e-06,1.2498434314299436e-05,5.630708756123949e-06
35259,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02188N3566_S001,1.51,0.0,0.0,0.0,4.4818388065801314e-08,1.0326968822459936e-06,1.7122720584028726e-07
35269,E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02407N3507_S000,0.28,0.0,0.0,0.0,0.0001262689190959359,0.0002182115554368,4.6031088259169796e-05
35332,E01964N3926E02184N3685-PS-Str_PYes_Var-M707_E01991N3732_S000,0.04,0.0,0.0,6.687795859117522e-05,0.000484812930432588,0.0007925087718636248,0.0002092199685273519
35337,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02132N3749_S000,0.24,8.730758994798561e-08,9.008578062567164e-07,2.930904111197586e-06,4.930758169603312e-06,6.83563922501843e-06,3.0701164031966454e-06
35399,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02405N3521_S000,0.23,0.0,0.0,1.6459919567637188e-05,8.057400077317347e-05,0.0001272258494114,3.6038344223792444e-05
35425,E01517N3917E01678N3772-PS-Str_PNo_Var-M754_E01598N3815_S000,0.1,6.105152957445313e-06,1.106712945802057e-05,3.3401546316222886e-05,8.35996415933202e-05,0.000163554163631615,4.980744841243827e-05
35459,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02093N3745_S000,0.15,2.1057099644784606e-10,2.768077856886096e-08,6.791748365642898e-06,3.324212901251849e-05,6.377790042247406e-05,1.679415873166082e-05
35516,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02321N3496_S004,0.88,0.0,0.0,0.0,4.561947683947072e-06,1.1156249638449487e-05,1.8265290726791277e-06
35548,E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02373N3537_S000,0.2,0.0,0.0,4.9518219606185405e-05,0.0001836346668795,0.000270957178331,8.813417975902304e-05
35570,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02057N3724_S000,0.12,0.0,0.0,9.084097959013175e-06,5.621346872182841e-05,0.00010777861770427499,2.5810100571187993e-05
35602,E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E01996N3697_S000,0.29,0.0,0.0,1.1402904304696327e-06,6.999844906024331e-06,6.478769999843635e-05,7.988793007655002e-06
35641,E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02106N3725_S000,0.31,0.0,0.0,7.579930250111908e-07,4.333870638999539e-06,1.1087184234245322e-05,2.4302358229340247e-06
35659,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02218N3671_S000,0.17,1.556612659983821e-07,1.5060673045631378e-06,4.9055192398865435e-06,8.28073842945237e-06,1.1672896073434382e-05,5.162277846981005e-06
35748,E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02061N3739_S000,0.18,1.5369473889001614e-10,2.199472806714357e-08,5.510277245824678e-06,2.6893501879118446e-05,4.8156244879594444e-05,1.3353847924956339e-05
35813,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M774_E02081N3777_S000,0.13,1.1686491076123734e-07,1.6324078015145129e-06,1.1585685421725567e-05,5.051344035121815e-05,9.519140077619297e-05,2.496878154837561e-05
35907,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02243N3708_S000,0.16,1.5196817739088663e-07,1.6135429804425876e-06,5.404072397918401e-06,9.116713336383217e-06,1.26385026322232e-05,5.640204637773797e-06
35908,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02083N3755_S000,0.2,0.0,4.035933473559349e-14,1.1771963823345278e-06,6.976103532455706e-06,1.3512851433792611e-05,3.353049398939607e-06
35914,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02305N3524_S003,0.97,0.0,0.0,0.0,4.046542120619971e-06,9.874539977497456e-06,1.6166155323958142e-06
35926,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S002,0.78,0.0,0.0,0.0,1.7878153910713787e-06,3.874053392575715e-06,6.753695733686193e-07
35960,E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02235N3695_S000,0.21,0.0,0.0,7.88227813372485e-06,0.0001595684597861,0.0002395809427227049,6.728953201425237e-05
35997,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02235N3695_S000,0.16,1.532432272894042e-07,1.6270809977353477e-06,5.254044904337626e-06,8.937864389798417e-06,1.2383835598591137e-05,5.537084949625138e-06
36004,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02226N3659_S000,0.18,1.4909196984549213e-07,1.4315600453724565e-06,4.655827818779921e-06,7.734507784937481e-06,1.0898231995862968e-05,4.875481275808584e-06
36046,E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02146N3723_S000,0.35,0.0,7.468649914371896e-14,2.121043106731738e-06,1.966490435805006e-05,0.0001078197698835,1.5791207301089108e-05
36092,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02112N3663_S001,0.83,0.0,0.0,0.0,3.4128905728506147e-06,7.977804325670124e-06,1.3227090354305648e-06
36111,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02048N3695_S000,0.26,0.0,0.0,9.461005297307415e-10,5.188460969400512e-06,1.4715454325305157e-05,2.611291880104209e-06
36133,E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02306N3593_S000,0.23,0.0,0.0,0.0,0.0001252301007129,0.0002487733485917,4.62716704850279e-05
36141,E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02061N3739_S000,0.1,6.79669833153437e-06,1.327401420991372e-05,4.5473689313282625e-05,0.00013659619618793596,0.00021752442100323493,7.222808260040659e-05
36155,E01517N3917E01678N3772-PS-Str_PYes_Var-M774_E01597N3834_S000,0.17,0.0,0.0,1.847509240036343e-06,2.376719189043589e-05,5.841623695096573e-05,1.316680471752885e-05
36198,E01964N3926E02184N3685-PS-Str_PYes_Var-M732_E02029N3787_S000,0.04,1.669758412427219e-05,3.996728404266539e-05,0.0001996944470596,0.000454087231533308,0.0006140498609080746,0.00023785120377191785
36236,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02482N3444_S004,1.3,0.0,0.0,0.0,6.950386361630818e-08,1.6228009538820661e-06,2.666468821249989e-07
36241,E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01720N3803_S000,0.38,0.0,0.0,1.4372930125134178e-06,9.837599303457908e-06,1.7652103571274705e-05,4.5714400181238016e-06
36243,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02083N3755_S000,0.2,0.0,4.136439057888341e-14,1.2065117342974934e-06,7.149827248781155e-06,1.3849357731084583e-05,3.4365493355297894e-06
36330,E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01782N3777_S000,0.43,0.0,0.0,1.0252569124717052e-06,8.690881058727479e-06,1.8157301319610992e-05,4.039877225318698e-06
36348,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02103N3738_S000,0.19,1.6962343780576826e-10,2.2776987408968274e-08,5.503118928895753e-06,2.6778780339190102e-05,5.102660016356326e-05,1.3562409934312192e-05
36394,E01964N3926E02184N3685-PS-Str_PNo_Hom-M774_E02081N3777_S000,0.13,1.1686486733302277e-07,1.6324071948948205e-06,1.1585681116364539e-05,5.0513421579899105e-05,9.519136540207984e-05,2.4968772269717233e-05
36420,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02078N3742_S000,0.19,1.4586725275612e-10,2.0823737244574312e-08,5.315767778462877e-06,2.59973554575201e-05,4.772216860229948e-05,1.2801099786753408e-05
36436,E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02086N3789_S000,0.09,8.202581493675909e-06,1.4954152378036112e-05,5.131033312250249e-05,0.000162796983389496,0.00026893381234618496,8.302239733960002e-05
36463,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M732_E01562N3822_S000,0.12,6.948283769809032e-06,1.5379739185953206e-05,4.137570090423427e-05,9.316937298219286e-05,0.0001598230631266249,5.662646057393389e-05
36472,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02243N3708_S000,0.16,1.5059565710335367e-07,1.5989700579170544e-06,5.355264817747445e-06,9.034374558458527e-06,1.2524356357887442e-05,5.589264398678425e-06
36497,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M774_E02093N3745_S000,0.14,1.114159938287185e-07,1.5974518171330924e-06,1.1249795476814094e-05,4.8536819762461645e-05,8.916470683639221e-05,2.371650230065905e-05
36530,E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01639N3751_S000,0.23,0.0,0.0,3.3100325444730145e-06,2.2336673776681852e-05,4.0605287912021205e-05,9.731986095565223e-06
36533,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02083N3755_S000,0.19,1.6220621518433474e-10,2.1366819103555294e-08,5.235192350554682e-06,2.5616758808184134e-05,4.912698747307206e-05,1.2954747206400774e-05
36558,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02235N3695_S000,0.17,1.4691514797010595e-07,1.5598917470603582e-06,5.037082540062869e-06,8.568781097804306e-06,1.1872453168638539e-05,5.308434630921346e-06
36568,E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02066N3753_S000,0.24,0.0,0.0,4.3203410106727277e-11,8.874681453982523e-05,0.00027593886781115994,4.486203653922523e-05
36605,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02173N3709_S000,0.16,1.3978445062443303e-07,1.4611788006172988e-06,4.734342334836039e-06,8.063775079173746e-06,1.105516189221122e-05,4.968178507784266e-06
36608,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02173N3709_S000,0.17,1.3291178265077917e-07,1.38933821533099e-06,4.501572790043379e-06,7.667310032555045e-06,1.0511621772113785e-05,4.7239121307636726e-06
36638,E01964N3926E02184N3685-PS-Str_PNo_Var-M754_E02074N3729_S000,0.1,7.045255650032306e-06,1.3785712988202198e-05,4.7136675917451374e-05,0.00014118059272097197,0.00022666479282795,7.472018444632099e-05
36654,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02243N3708_S000,0.17,1.4173711046948108e-07,1.5049132232335481e-06,5.040250002332185e-06,8.502942046569747e-06,1.1787631295627242e-05,5.260484935332025e-06
36662,E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02106N3725_S000,0.2,1.0886837726816831e-08,1.4007090637512553e-06,6.112127702572894e-06,2.252159167385664e-05,5.026176505319422e-05,1.3319029827755416e-05
36675,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01633N3827_S000,0.22,1.7705162159642129e-12,2.4292411254896777e-07,2.0829336250545746e-06,1.278870971958453e-05,3.984324068580642e-05,7.896123667668127e-06
36685,E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02093N3745_S000,0.15,2.1057070038819632e-10,2.7680739650103178e-08,6.79173881654698e-06,3.324208227458573e-05,6.377781075170658e-05,1.67941351193266e-05
36689,E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02083N3755_S000,0.18,0.0,4.5402150720586526e-14,1.3242846525749473e-06,7.847753341276985e-06,1.520125446767784e-05,3.772006034826166e-06
36696,E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02078N3742_S000,0.22,0.0,3.7242741494895416e-14,1.1366272275112528e-06,6.577242211788636e-06,1.2747308292026387e-05,3.0861937926167363e-06
