eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E01522N3585E03578N2685-BS-M774_E01918N3422_D010_S247D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01918N3422_D010_S247D50R090_A003139_S050,0.84,3.565942379270564e-09,-0.001,-0.001,2.978,19.18,34.2298,34221918,64.0,0.001,1.0,2.9953915985872736e-09,1.8674136321195144e-05,64.0,"34.067,19.092"
E01522N3585E03578N2685-BS-M754_E02353N3310_D091_S202D30R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02353N3310_D091_S202D30R090_A001972_S039,0.31,8.742916079493915e-09,0.001,0.001,1.51,23.5328,33.1056,33102353,123.0,0.001,1.0,2.7103039846431137e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01522N3585E03578N2685-BS-M754_E02326N3310_D091_S247D50R270_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D091_S247D50R270_A001972_S039,0.54,7.194173885628839e-09,0.001,0.001,1.921,23.2644,33.1056,33102326,85.0,0.001,1.0,3.884853898239574e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01522N3585E03578N2685-BS-M754_E02353N3310_D010_S247D30R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02353N3310_D010_S247D30R090_A001972_S039,0.52,8.029231321511348e-09,0.001,0.001,2.159,23.5328,33.1056,33102353,123.0,0.001,1.0,4.175200287185901e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01522N3585E03578N2685-BS-M732_E02353N3310_D076_S067D50R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E02353N3310_D076_S067D50R090_A001180_S030,0.3,1.2404568866802629e-08,0.001,0.001,1.276,23.5328,33.1056,33102353,123.0,0.001,1.0,3.7213706600407887e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01964N3926E02184N3685-BS-M732_E02050N3782_D010_S157D50R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02050N3782_D010_S157D50R090_A002108_S017,0.13,4.12726794640128e-08,0.001,0.001,0.933,20.5057,37.8271,37822050,19.0,0.001,1.0,5.365448330321665e-09,1.8674136321195144e-05,67.0,"37.697,20.412"
E02020N3739E02658N3366-BS-M707_E02176N3602_D010_S202D50R270_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02176N3602_D010_S202D50R270_A001194_S013,0.19,2.4766484365249197e-08,0.001,0.001,0.995,21.7655,36.0284,36022176,9.0,0.001,1.0,4.705632029397347e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01522N3585E03578N2685-BS-M774_E02165N3310_D010_S202D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02165N3310_D010_S202D50R090_A003139_S050,0.35,3.538987281248593e-09,0.001,-0.001,1.965,21.654,33.1056,33102165,16.0,0.001,1.0,1.2386455484370076e-09,1.8674136321195144e-05,16.0,"33.077,21.402"
E02020N3739E02658N3366-BS-M754_E02226N3580_D010_S022D50R090_A003524_S022,BS_manning003/E02020N3739E02658N3366-BS-M754_E02226N3580_D010_S022D50R090_A003524_S022,0.5,1.0867277453104006e-09,0.001,0.001,2.345,22.2667,35.8036,35802226,5.0,0.001,1.0,5.433638726552003e-10,1.8674136321195144e-05,373.0,"35.717,22.062"
E01522N3585E03578N2685-BS-M774_E02138N3310_D010_S022D30R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02138N3310_D010_S022D30R090_A003139_S050,0.26,2.9318886649191394e-09,0.001,0.001,1.523,21.3856,33.1056,33102138,15.0,0.001,1.0,7.622910528789763e-10,1.8674136321195144e-05,28.0,"33.077,21.072"
E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S157D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S157D50R090_A003524_S022,0.28,7.028408353536482e-09,0.001,0.001,1.714,20.4002,37.3774,37372040,20.0,0.001,1.0,1.967954338990215e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01522N3585E03578N2685-BS-M792_E02380N3310_D010_S067D30R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02380N3310_D010_S067D30R090_A004781_S062,0.96,1.4015253348256043e-09,0.001,0.001,2.983,23.8012,33.1056,33102380,49.0,0.001,1.0,1.34546432143258e-09,1.8674136321195144e-05,49.0,"33.077,23.712"
E01522N3585E03578N2685-BS-M754_E02380N3310_D010_S247D50R270_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02380N3310_D010_S247D50R270_A001972_S039,0.75,5.6497235352085835e-09,0.001,0.001,2.458,23.8012,33.1056,33102380,49.0,0.001,1.0,4.237292651406438e-09,1.8674136321195144e-05,49.0,"33.077,23.712"
E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S157D50R270_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S157D50R270_A002108_S017,0.36,1.1310852551863014e-08,0.001,0.001,1.18,20.4527,37.6022,37602045,34.0,0.001,1.0,4.071906918670685e-09,1.8674136321195144e-05,222.0,"37.367,20.412"
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S202D50R270_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S202D50R270_A004781_S062,1.27,2.0184114328906677e-09,0.001,0.001,4.006,23.2644,33.1056,33102326,85.0,0.001,1.0,2.563382519771148e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01964N3926E02184N3685-BS-M707_E02040N3737_D094_S337D30R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02040N3737_D094_S337D30R090_A001194_S013,0.07,1.3131599323182717e-06,0.001,0.001,0.472,20.4002,37.3774,37372040,20.0,0.001,1.0,9.192119526227903e-08,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M732_E01988N3760_D010_S157D90R270_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E01988N3760_D010_S157D90R270_A002108_S017,0.36,8.024037106658193e-09,0.001,0.001,1.678,19.8851,37.6022,37601988,24.0,0.001,1.0,2.8886533583969496e-09,1.8674136321195144e-05,60.0,"37.367,19.752"
E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S337D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S337D50R090_A003524_S022,0.57,5.329598903019084e-09,-0.001,-0.001,2.489,20.221,37.8271,37822022,34.0,0.001,1.0,3.037871374720878e-09,1.8674136321195144e-05,85.0,"37.697,20.082"
E01522N3585E03578N2685-BS-M809_E02138N3310_D010_S202D50R270_A006995_S075,BS_manning003/E01522N3585E03578N2685-BS-M809_E02138N3310_D010_S202D50R270_A006995_S075,1.57,9.264145492264719e-10,0.002,0.002,6.841,21.3856,33.1056,33102138,15.0,0.002,1.0,1.4544708422855609e-09,1.8674136321195144e-05,28.0,"33.077,21.072"
E01522N3585E03578N2685-BS-M774_E02299N3310_D010_S202D50R270_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02299N3310_D010_S202D50R270_A003139_S050,1.07,1.6733335917742471e-09,0.001,0.001,3.569,22.996,33.1056,33102299,35.0,0.001,1.0,1.7904669431984445e-09,1.8674136321195144e-05,58.0,"33.077,22.722"
E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S022D30R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S022D30R090_A001972_S039,0.4,5.796266851457628e-09,0.001,0.001,1.911,23.2644,33.1056,33102326,85.0,0.001,1.0,2.3185067405830515e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01522N3585E03578N2685-BS-M754_E01913N3400_D091_S247D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01913N3400_D091_S247D50R090_A001972_S039,0.39,2.3458282538056307e-09,0.001,0.001,2.28,19.1371,34.005,34001913,38.0,0.001,1.0,9.14873018984196e-10,1.8674136321195144e-05,115.0,"33.737,19.092"
E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S067D30R270_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S067D30R270_A001972_S039,0.63,3.244620494827595e-09,0.001,0.001,1.973,23.2644,33.1056,33102326,85.0,0.001,1.0,2.0441109117413848e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D50R090_A004781_S062,0.86,2.423220316570342e-09,-0.001,-0.001,3.249,23.2644,33.1056,33102326,85.0,0.001,1.0,2.0839694722504943e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E02020N3739E02658N3366-BS-M707_E02226N3580_D010_S202D50R270_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02226N3580_D010_S202D50R270_A001194_S013,0.19,1.6829437944435372e-08,0.001,0.001,0.966,22.2667,35.8036,35802226,5.0,0.001,1.0,3.1975932094427205e-09,1.8674136321195144e-05,373.0,"35.717,22.062"
E01522N3585E03578N2685-BS-M774_E01932N3355_D107_S067D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01932N3355_D107_S067D50R090_A003139_S050,0.85,5.219833819271195e-10,-0.001,-0.001,3.121,19.3224,33.5553,33551932,22.0,0.001,1.0,4.436858746380516e-10,1.8674136321195144e-05,22.0,"33.407,19.092"
E01964N3926E02184N3685-BS-M732_E01993N3782_D115_S157D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E01993N3782_D115_S157D30R090_A002108_S017,0.2,8.375243901553112e-09,0.001,0.001,1.117,19.9364,37.8271,37821993,47.0,0.001,1.0,1.6750487803106223e-09,1.8674136321195144e-05,49.0,"37.697,19.752"
E01522N3585E03578N2685-BS-M792_E02272N3310_D010_S022D30R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02272N3310_D010_S022D30R090_A004781_S062,1.01,6.133410559063472e-10,-0.001,-0.001,3.621,22.7276,33.1056,33102272,23.0,0.001,1.0,6.194744664654107e-10,1.8674136321195144e-05,58.0,"33.077,22.722"
E01522N3585E03578N2685-BS-M754_E01940N3400_D010_S247D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01940N3400_D010_S247D50R090_A001972_S039,0.36,2.397878854319356e-09,0.001,0.001,2.008,19.4083,34.005,34001940,23.0,0.001,1.0,8.632363875549681e-10,1.8674136321195144e-05,115.0,"33.737,19.092"
E01577N3897E01966N3571-BS-M754_E01965N3782_D010_S157D50R270_A003524_S022,BS_manning003/E01577N3897E01966N3571-BS-M754_E01965N3782_D010_S157D50R270_A003524_S022,0.6,6.332773324520544e-10,0.001,0.001,3.313,19.6518,37.8271,37821965,6.0,0.001,1.0,3.799663994712326e-10,1.8674136321195144e-05,6.0,"37.697,19.422"
