id	count	max	logsum	mean	sd
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02344N3478_S003	21268	2.53	10.61	1.9	0.38
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02409N3467_S005	48175	11.93	12.21	4.15	2.07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02165N3634_S001	24932	9.23	11.33	3.35	1.75
E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02438N3506_S000	2067	0.71	6.73	0.4	0.21
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01804N3797_S005	35922	7.65	11.6	3.05	1.31
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01689N3734_S000	11220	3.79	9.81	1.62	0.68
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02189N3538_S001	30667	8.3	11.49	3.18	1.61
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02253N3527_S001	44778	10.46	12.03	3.74	1.57
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02175N3577_S005	28862	9.93	11.54	3.57	1.93
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02128N3626_S002	20980	8.25	11.11	3.2	1.61
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02194N3513_S003	21349	8.98	11.08	3.04	1.48
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01715N3697_S002	33419	8.64	11.5	2.94	1.38
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02245N3515_S001	47856	12.31	12.2	4.17	2.18
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02254N3467_S002	35611	11.6	11.82	3.8	2.24
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02180N3508_S003	12533	5.57	10.1	1.95	0.93
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01734N3775_S001	41716	8.29	11.92	3.61	1.59
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02209N3537_S003	42992	11.32	12.01	3.84	2.1
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02243N3539_S003	33854	8.55	11.69	3.54	1.89
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02328N3482_S003	44611	11.75	12.03	3.76	1.92
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01766N3824_S004	25040	5.03	10.95	2.28	0.72
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02144N3668_S001	10354	5.32	9.66	1.51	0.66
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02201N3524_S000	2874	2.76	7.85	0.89	0.53
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01792N3806_S002	35479	6.92	11.6	3.08	1.4
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02268N3554_S003	14915	6.76	10.47	2.37	1.2
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01703N3706_S002	35919	8.0	11.57	2.94	1.25
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02194N3581_S003	52196	11.33	12.42	4.72	2.59
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02134N3641_S001	15964	6.22	10.58	2.47	1.23
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01783N3758_S002	41678	8.87	11.93	3.63	1.62
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01742N3823_S002	35561	7.78	11.63	3.15	1.44
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01701N3725_S004	32153	6.95	11.35	2.63	1.02
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02335N3468_S004	37591	11.69	11.86	3.77	2.17
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02166N3518_S004	23484	9.62	11.22	3.16	1.66
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02245N3515_S003	46023	12.1	12.11	3.93	1.96
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01728N3851_S000	6717	2.93	8.99	1.19	0.7
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01714N3716_S003	32090	6.94	11.34	2.61	1.0
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01701N3725_S004	36114	7.57	11.57	2.94	1.23
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02183N3593_S003	36851	9.32	11.71	3.32	1.67
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01806N3778_S004	32021	7.44	11.36	2.68	1.09
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S002	40525	8.42	11.87	3.53	1.61
E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02321N3597_S004	6872	2.23	8.82	0.99	0.38
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02337N3493_S001	36513	9.29	11.62	3.04	1.44
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02458N3438_S003	11119	2.0	9.76	1.56	0.26
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02140N3614_S005	12152	5.06	10.06	1.93	0.98
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3503_S001	21440	7.83	11.07	3.0	1.44
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02140N3614_S005	24547	9.82	11.38	3.56	1.93
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01729N3832_S003	28307	5.53	11.13	2.4	0.8
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02226N3538_S001	38183	11.68	11.82	3.57	1.92
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01732N3794_S002	31865	7.11	11.39	2.76	1.17
E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01774N3710_S001	33447	8.15	11.51	2.99	1.42
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02183N3593_S005	41000	9.54	11.83	3.35	1.51
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02226N3538_S001	29742	9.9	11.52	3.39	1.8
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02254N3467_S004	16119	7.15	10.46	2.16	0.79
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02147N3521_S003	22060	8.7	11.11	3.04	1.52
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02270N3502_S005	32360	7.51	11.37	2.67	1.06
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02260N3491_S004	45042	11.65	12.12	4.05	2.32
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02189N3538_S005	36558	11.53	11.82	3.73	2.11
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01708N3793_S002	41544	9.69	11.9	3.53	1.6
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02116N3637_S001	29284	9.56	11.54	3.51	1.87
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02242N3492_S000	5160	2.96	8.52	0.98	0.59
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02245N3515_S001	35812	9.54	11.59	3.01	1.41
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S001	47052	10.75	12.17	4.08	2.08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02426N3465_S002	53137	12.84	12.47	4.9	2.79
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02175N3577_S002	27246	9.2	11.43	3.38	1.76
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02223N3573_S002	39371	11.76	11.96	3.96	2.33
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01697N3782_S000	2113	1.12	6.99	0.51	0.28
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02202N3553_S004	46669	10.42	12.2	4.26	2.44
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02250N3552_S001	19761	8.29	10.93	2.82	1.36
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02401N3455_S004	44923	12.09	12.1	3.99	2.26
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01756N3795_S002	26843	5.78	11.08	2.41	0.89
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02294N3487_S004	42002	11.76	12.04	4.01	2.34
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02217N3548_S002	20812	6.87	10.97	2.78	1.31
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01647N3799_S000	5465	2.34	8.46	0.86	0.51
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01661N3771_S000	13611	5.96	10.22	2.01	0.98
E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01774N3710_S002	32206	7.04	11.32	2.56	0.88
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02164N3590_S004	33205	11.23	11.79	3.98	2.18
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02318N3471_S001	36242	8.22	11.5	2.74	0.91
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S004	36084	7.15	11.55	2.88	1.08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02175N3577_S002	18021	6.23	10.7	2.45	1.05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02121N3611_S001	23731	9.72	11.33	3.49	1.85
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S005	31339	5.25	11.26	2.48	0.79
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01727N3708_S001	28694	5.87	11.14	2.4	0.84
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01746N3766_S004	31185	6.87	11.33	2.67	1.12
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02147N3521_S000	2942	1.86	7.67	0.73	0.38
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01768N3805_S003	27844	6.03	11.16	2.53	0.99
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01689N3734_S000	21386	8.14	10.94	2.64	1.29
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02202N3553_S003	43203	11.72	12.07	4.02	2.24
E01548N3896E01854N3659-PS-Str_PYes_Var-M680_E01727N3695_S000	740	0.58	5.31	0.27	0.11
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02184N3522_S001	18988	8.91	10.95	2.99	1.56
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02128N3626_S003	18853	6.92	10.72	2.41	1.05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02393N3468_S003	43081	13.19	11.95	3.61	1.78
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02226N3538_S003	44673	11.61	12.05	3.82	2.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02239N3505_S002	44265	10.72	12.02	3.75	1.95
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S003	50723	13.97	12.37	4.66	2.74
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02178N3622_S005	18859	6.11	10.77	2.52	1.08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02106N3580_S003	15210	6.24	10.46	2.28	1.05
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02243N3584_S000	2809	2.28	7.67	0.76	0.46
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01718N3822_S004	32797	6.97	11.42	2.77	1.15
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02260N3540_S004	31388	10.54	11.56	3.34	1.86
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02188N3566_S003	60568	13.61	12.76	5.74	3.24
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02217N3548_S004	42550	11.31	12.04	3.97	2.27
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01731N3813_S004	30814	7.27	11.31	2.66	1.05
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02218N3671_S000	1845	0.89	6.61	0.4	0.2
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01756N3795_S004	35135	6.94	11.47	2.74	0.97
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02171N3606_S004	26143	8.29	11.37	3.33	1.69
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01732N3794_S000	6498	3.04	8.93	1.17	0.73
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02183N3593_S005	36801	10.71	11.86	3.84	2.16
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02194N3581_S001	44229	10.79	12.03	3.79	1.95
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01760N3738_S002	33121	8.16	11.43	2.79	1.19
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S003	35763	7.49	11.61	3.07	1.38
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02426N3465_S002	56220	15.76	12.6	5.28	2.96
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02105N3701_S002	10321	3.45	9.6	1.43	0.44
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01727N3708_S003	32801	6.92	11.39	2.69	1.02
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01705N3831_S000	9738	2.94	9.52	1.4	0.52
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02401N3455_S002	28319	7.88	11.25	2.71	1.22
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02239N3505_S003	21871	7.04	10.99	2.72	1.26
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02268N3554_S003	19773	7.9	10.92	2.79	1.33
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02202N3553_S005	18007	7.38	10.73	2.54	1.18
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02290N3438_S004	19676	4.33	10.56	1.97	0.42
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02386N3481_S001	20627	2.59	10.58	1.9	0.38
E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01674N3762_S000	20493	6.57	10.85	2.52	1.16
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02194N3513_S003	28113	7.57	11.22	2.66	1.07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3538_S003	13748	6.0	10.26	2.08	0.97
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02116N3637_S003	16507	6.18	10.56	2.33	1.05
E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02061N3628_S004	12104	4.89	9.93	1.69	0.65
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02189N3538_S002	13006	6.04	10.21	2.08	1.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02147N3560_S003	17579	5.74	10.74	2.62	1.29
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02226N3500_S002	22162	7.79	11.0	2.7	1.19
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02342N3454_S002	9667	1.79	9.52	1.41	0.26
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02313N3510_S004	17383	7.38	10.66	2.46	1.11
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02113N3596_S003	16341	6.83	10.61	2.49	1.2
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01684N3791_S000	19381	6.57	10.72	2.34	0.92
E01577N3897E01966N3571-PS-Str_PYes_Var-M809_E01671N3657_S000	10308	3.87	9.7	1.59	0.78
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3481_S004	11618	5.77	10.04	1.97	1.05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02146N3630_S000	7267	3.26	9.16	1.3	0.76
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3638_S002	15920	4.86	10.45	2.18	0.97
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02244N3659_S002	4505	1.79	8.1	0.73	0.38
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3581_S005	18745	7.5	10.86	2.79	1.37
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02541N3447_S005	17256	2.94	10.33	1.78	0.33
E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02067N3642_S005	12933	7.33	10.03	1.76	0.7
E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01794N3768_S000	19082	5.55	10.71	2.34	0.97
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02253N3503_S004	29276	8.13	11.23	2.58	1.06
E01577N3897E01966N3571-PS-Str_PYes_Hom-M837_E01729N3669_S000	16188	5.78	10.53	2.31	1.11
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02195N3500_S003	16711	6.45	10.54	2.27	0.93
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02144N3668_S002	14928	4.67	10.22	1.85	0.63
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01772N3748_S000	15887	5.2	10.51	2.31	1.1
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02090N3619_S005	9603	4.48	9.61	1.56	0.84
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02351N3465_S001	34315	6.5	11.39	2.57	0.82
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02263N3578_S004	14272	6.39	10.32	2.14	0.96
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01837N3846_S000	5573	3.11	8.77	1.16	0.71
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02304N3498_S004	31297	5.72	11.18	2.29	0.45
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02441N3439_S004	22509	7.67	10.93	2.49	1.04
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02316N3447_S000	12092	2.13	9.86	1.59	0.23
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02212N3482_S005	18858	8.55	10.9	2.87	1.41
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02320N3583_S004	7646	1.55	9.03	1.09	0.24
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01710N3774_S000	21321	7.06	10.93	2.61	1.22
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01754N3833_S000	3696	1.8	7.96	0.77	0.42
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02156N3678_S000	5741	3.16	8.68	1.03	0.58
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02418N3478_S001	10580	1.92	9.67	1.49	0.29
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02280N3610_S005	9060	1.82	9.37	1.29	0.23
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02171N3606_S003	17474	6.54	10.7	2.54	1.2
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02137N3572_S005	18459	8.12	10.88	2.88	1.47
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02218N3525_S004	16205	6.07	10.56	2.38	1.08
E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02072N3658_S002	11391	3.47	9.79	1.57	0.57
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02152N3510_S001	20191	9.66	11.07	3.19	1.7
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02263N3578_S002	14994	6.85	10.42	2.24	1.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02321N3496_S002	32001	7.69	11.27	2.45	0.77
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02377N3548_S004	7250	1.58	8.92	1.03	0.2
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02183N3593_S004	15989	6.11	10.58	2.46	1.2
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02199N3626_S003	16929	7.14	10.6	2.38	1.02
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01828N3798_S000	7496	2.96	9.12	1.22	0.68
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02194N3581_S004	17727	7.72	10.77	2.67	1.33
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S002	15094	6.91	10.53	2.47	1.3
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02134N3641_S005	13778	5.31	10.31	2.19	1.1
E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01715N3697_S000	10988	3.84	9.91	1.84	1.02
E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02061N3628_S004	10628	6.99	9.87	1.82	1.06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02236N3526_S004	25451	7.74	11.14	2.71	1.25
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02120N3675_S001	10645	4.29	9.7	1.53	0.63
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02183N3593_S001	25045	8.31	11.26	3.1	1.5
E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02320N3583_S003	7241	1.56	8.97	1.09	0.28
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02134N3641_S002	19153	5.91	10.7	2.32	1.01
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02245N3515_S002	22023	6.63	10.96	2.62	1.09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02168N3560_S004	14326	5.27	10.31	2.09	0.93
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02366N3438_S002	18709	2.35	10.45	1.85	0.37
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02229N3514_S001	17868	8.47	10.86	2.93	1.52
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S002	13814	5.62	10.29	2.13	1.07
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01713N3735_S000	15955	5.28	10.45	2.17	0.98
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02294N3487_S003	31961	6.06	11.22	2.33	0.44
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02279N3514_S001	15795	5.29	10.37	2.02	0.62
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02318N3471_S002	25529	8.74	11.15	2.73	1.21
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01793N3787_S000	4846	2.69	8.65	1.18	0.72
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01735N3756_S000	5818	2.78	8.6	0.93	0.55
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02159N3533_S004	14781	5.99	10.43	2.3	1.13
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02263N3578_S002	16724	7.37	10.65	2.53	1.25
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02296N3512_S004	35744	8.12	11.55	2.92	1.26
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01791N3825_S000	8582	3.58	9.4	1.41	0.82
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02401N3455_S002	33440	7.23	11.38	2.61	0.96
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02112N3663_S005	11467	4.11	9.91	1.76	0.86
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3574_S001	17968	6.94	10.75	2.59	1.21
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02189N3538_S004	20570	8.26	11.04	3.04	1.56
E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02061N3628_S001	12239	5.44	9.95	1.71	0.66
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02104N3649_S003	16718	5.61	10.47	2.1	0.86
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02144N3587_S005	9965	4.3	9.69	1.61	0.79
E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01765N3843_S000	9354	3.17	9.51	1.44	0.71
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02238N3596_S004	20635	8.39	11.01	2.92	1.39
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02253N3579_S004	16226	6.86	10.59	2.45	1.16
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3614_S005	14399	5.41	10.3	2.07	0.87
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02237N3564_S003	17258	7.2	10.67	2.49	1.19
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02272N3638_S004	8130	1.55	9.16	1.17	0.21
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01660N3790_S000	5138	1.76	8.24	0.74	0.34
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02351N3465_S002	15685	2.38	10.21	1.73	0.37
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02296N3538_S001	18021	6.12	10.58	2.18	0.68
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01689N3734_S000	16293	5.25	10.49	2.21	0.97
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02368N3461_S001	20766	3.83	10.58	1.89	0.36
E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02118N3515_S000	9564	4.44	9.68	1.68	0.95
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02337N3493_S005	22231	2.95	10.66	1.92	0.36
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02125N3584_S002	11470	5.32	9.92	1.77	0.83
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02116N3637_S005	17892	6.83	10.65	2.36	0.99
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02451N3450_S001	12725	2.96	9.95	1.65	0.26
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02349N3441_S004	17258	2.53	10.34	1.79	0.33
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02243N3584_S003	17690	7.35	10.68	2.45	1.13
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02320N3583_S005	5996	1.39	8.55	0.86	0.25
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01744N3804_S000	21512	5.02	10.76	2.18	0.69
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01673N3781_S000	19813	6.68	10.75	2.36	0.93
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02156N3574_S000	7111	3.38	8.98	1.12	0.56
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01639N3751_S000	9382	3.95	9.57	1.53	0.84
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02253N3527_S002	19108	8.67	10.91	2.85	1.42
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02121N3611_S004	12100	5.49	10.06	1.93	0.94
E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01680N3686_S000	17300	6.67	10.59	2.3	1.01
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02061N3684_S003	11229	3.11	9.75	1.53	0.33
E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02079N3631_S001	9927	5.45	9.58	1.46	0.61
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01697N3782_S000	15649	5.1	10.44	2.18	1.01
E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02207N3659_S001	6866	1.92	8.83	0.99	0.33
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01683N3810_S000	5303	1.37	8.28	0.74	0.32
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02164N3503_S001	17549	6.89	10.77	2.7	1.34
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02434N3452_S004	26696	7.67	11.08	2.43	0.91
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01735N3756_S000	8198	2.67	9.19	1.19	0.45
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02170N3650_S003	10644	4.44	9.81	1.71	0.84
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01670N3819_S000	6132	1.72	8.59	0.87	0.28
