eve_id,id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02105N3701_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02105N3701_S000,0.21,19,7.3,3.556500378988774e-06,0.001,0.001,1553,0.802,21.05,37.01,37012105,38.0,0.001,1.0,7.468650795876425e-07,1.8674136321195144e-05,183.0,"36.857,21.042"
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01800N3854_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01800N3854_S000,0.3,15,8.3,3.3838200525170744e-07,0.001,0.001,1611,1.35,18.0,38.54,38541800,17.0,0.001,1.0,1.0151460157551224e-07,1.8674136321195144e-05,83.0,"38.357,17.742"
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02299N3449_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02299N3449_S005,1.34,13,26.7,9.600991774089108e-09,0.005,0.004,28136,7.051,22.99,34.49,34492299,35.0,0.005,1.0,1.2865328977279405e-08,1.8674136321195144e-05,267.0,"34.457,22.842"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02267N3478_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02267N3478_S002,0.98,14,7.7,2.7629699487134928e-08,0.002,0.002,13732,5.312,22.67,34.78,34782267,77.0,0.002,1.0,2.7077105497392228e-08,1.8674136321195144e-05,320.0,"34.757,22.542"
E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01863N3828_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01863N3828_S000,0.1,14,8.3,3.848006830180561e-07,0.001,0.001,758,0.629,18.63,38.28,38281863,15.0,0.001,1.0,3.8480068301805614e-08,1.8674136321195144e-05,59.0,"38.057,18.342"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02260N3540_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02260N3540_S001,1.58,19,26.7,7.090888710012965e-09,0.005,0.005,27083,7.43,22.6,35.4,35402260,117.0,0.005,1.0,1.1203604161820485e-08,1.8674136321195144e-05,203.0,"35.357,22.542"
E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02101N3513_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02101N3513_S000,0.13,13,7.7,1.659363845746153e-07,0.001,0.001,1393,1.311,21.01,35.13,35132101,14.0,0.001,1.0,2.157172999469999e-08,1.8674136321195144e-05,48.0,"35.057,20.742"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02085N3646_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02085N3646_S005,0.98,23,26.7,2.9723987277350067e-08,0.001,0.001,11404,3.818,20.85,36.46,36462085,68.0,0.001,1.0,2.9129507531803067e-08,1.8674136321195144e-05,250.0,"36.257,20.742"
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01624N3779_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01624N3779_S000,0.4,15,7.7,2.5640075181441494e-07,0.001,-0.004,4267,1.799,16.24,37.79,37791623,18.0,0.004,1.0,1.0256030072576598e-07,1.8674136321195144e-05,122.0,"37.757,15.942"
E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02340N3543_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02340N3543_S000,0.33,13,26.7,3.955633460769136e-06,0.001,0.001,3385,2.544,23.4,35.43,35432340,44.0,0.001,1.0,1.305359042053815e-06,1.8674136321195144e-05,175.0,"35.357,23.142"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01634N3808_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01634N3808_S000,0.36,14,7.7,1.6196861906902971e-06,0.004,0.001,2525,1.225,16.34,38.08,38081634,32.0,0.004,1.0,5.83087028648507e-07,1.8674136321195144e-05,85.0,"38.057,16.242"
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01742N3823_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01742N3823_S000,0.1,14,8.0,8.458643554370993e-07,0.001,0.001,766,0.591,17.42,38.23,38221742,42.0,0.001,1.0,8.458643554370994e-08,1.8674136321195144e-05,146.0,"38.057,17.142"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02279N3514_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02279N3514_S003,0.96,14,26.7,2.9647455512692083e-08,0.002,0.002,17537,5.789,22.79,35.14,35142279,123.0,0.002,1.0,2.8461557292184397e-08,1.8674136321195144e-05,222.0,"35.057,22.542"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02201N3524_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02201N3524_S001,1.77,17,7.5,6.798320877954516e-09,0.005,0.005,25682,7.599,22.01,35.24,35242201,114.0,0.005,1.0,1.2033027953979494e-08,1.8674136321195144e-05,321.0,"35.057,21.942"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02253N3503_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02253N3503_S000,0.49,20,8.0,8.935803081361578e-08,0.001,0.001,6152,3.05,22.53,35.03,35032253,124.0,0.001,1.0,4.378543509867173e-08,1.8674136321195144e-05,659.0,"34.757,22.242"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02175N3668_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02175N3668_S001,0.76,19,80.0,3.4652822302134325e-08,0.002,0.002,7500,2.63,21.75,36.68,36682175,58.0,0.002,1.0,2.633614494962209e-08,1.8674136321195144e-05,218.0,"36.557,21.642"
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S005,1.6,17,80.0,1.731861874047978e-06,0.002,0.002,19283,3.949,22.18,36.46,36462218,42.0,0.002,1.0,2.770978998476765e-06,1.8674136321195144e-05,184.0,"36.257,21.942"
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02225N3486_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02225N3486_S002,2.17,11,26.7,3.045808333611068e-09,0.005,0.005,33639,8.986,22.25,34.86,34862225,71.0,0.005,1.0,6.609404083936018e-09,1.8674136321195144e-05,659.0,"34.757,22.242"
E02020N3739E02658N3366-PS-Mur_PNo_Var-M861_E02218N3646_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Var-M861_E02218N3646_S003,0.57,20,80.0,1.731861874047978e-06,0.001,0.001,6061,1.495,22.18,36.46,36462218,42.0,0.001,1.0,9.871612682073473e-07,1.8674136321195144e-05,184.0,"36.257,21.942"
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02311N3485_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02311N3485_S001,1.52,21,26.7,9.415484535493189e-08,0.013,0.011,41496,8.298,23.11,34.85,34852311,133.0,0.013,1.0,1.4311536493949648e-07,1.8674136321195144e-05,486.0,"34.757,22.842"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01828N3798_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01828N3798_S000,0.6,14,9.2,2.576057988015948e-08,0.008,0.007,9063,2.945,18.28,37.98,37971828,25.0,0.008,1.0,1.5456347928095685e-08,1.8674136321195144e-05,97.0,"37.757,18.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02340N3431_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02340N3431_S005,0.48,13,26.7,2.8392304610611647e-08,0.004,0.002,20091,2.278,23.4,34.31,34312340,41.0,0.004,1.0,1.362830621309359e-08,1.8674136321195144e-05,126.0,"34.157,23.142"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02318N3471_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02318N3471_S000,0.3,14,8.0,1.1835274215770438e-07,0.001,0.001,3112,1.397,23.18,34.71,34712318,110.0,0.001,1.0,3.5505822647311317e-08,1.8674136321195144e-05,443.0,"34.457,23.142"
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01725N3727_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01725N3727_S000,1.88,18,8.0,5.4562595544898125e-08,0.019,0.013,20434,5.931,17.25,37.27,37271725,39.0,0.019,1.0,1.0257767962440846e-07,1.8674136321195144e-05,98.0,"37.157,17.142"
E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02037N3706_S000,PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02037N3706_S000,0.18,18,7.7,1.1022761610140889e-05,0.001,0.001,1134,0.738,20.37,37.06,37062037,21.0,0.001,1.0,1.98409708982536e-06,1.8674136321195144e-05,90.0,"36.857,20.142"
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02311N3485_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02311N3485_S002,1.08,14,26.7,7.051478918089267e-09,0.005,0.005,30434,6.261,23.11,34.85,34852311,133.0,0.005,1.0,7.615597231536409e-09,1.8674136321195144e-05,486.0,"34.757,22.842"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02102N3607_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02102N3607_S000,0.44,19,7.7,1.0294166981130969e-07,0.001,0.001,4400,2.739,21.02,36.07,36072102,52.0,0.001,1.0,4.529433471697626e-08,1.8674136321195144e-05,148.0,"35.957,20.742"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02510N3402_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02510N3402_S001,0.5,18,26.7,1.0254006617591365e-08,0.004,0.004,12522,1.906,25.1,34.02,34022510,3.0,0.004,1.0,5.127003308795682e-09,1.8674136321195144e-05,63.0,"33.857,24.942"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02190N3609_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02190N3609_S003,0.97,16,9.6,3.0936016829895934e-08,0.002,0.002,12181,4.117,21.9,36.09,36092190,68.0,0.002,1.0,3.000793632499906e-08,1.8674136321195144e-05,248.0,"35.957,21.642"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02147N3521_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02147N3521_S000,0.52,17,26.7,1.2313140542210572e-07,0.002,0.001,8181,2.734,21.47,35.21,35212147,50.0,0.002,1.0,6.402833081949498e-08,1.8674136321195144e-05,156.0,"35.057,21.342"
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01732N3794_S004,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01732N3794_S004,1.33,26,8.3,2.6267704097203397e-09,0.048,0.042,27347,5.098,17.32,37.94,37941732,36.0,0.048,1.0,3.493604644928052e-09,1.8674136321195144e-05,129.0,"37.757,17.142"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02152N3645_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02152N3645_S000,0.46,17,10.4,1.3707096521090072e-07,0.001,0.001,4164,2.395,21.52,36.45,36452152,68.0,0.001,1.0,6.305264399701434e-08,1.8674136321195144e-05,222.0,"36.257,21.342"
E02020N3739E02658N3366-PS-Str_PNo_Var-M792_E02218N3646_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M792_E02218N3646_S000,0.09,28,26.7,3.783207695705341e-06,0.001,0.001,924,0.413,22.18,36.46,36462218,42.0,0.001,1.0,3.404886926134807e-07,1.8674136321195144e-05,184.0,"36.257,21.942"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02361N3475_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02361N3475_S002,0.8,13,26.7,2.018766948580258e-08,0.004,0.004,17390,2.502,23.61,34.75,34752361,116.0,0.004,1.0,1.6150135588642065e-08,1.8674136321195144e-05,442.0,"34.457,23.442"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02236N3526_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02236N3526_S004,1.41,21,26.7,6.8787892152482645e-09,0.005,0.005,20436,5.647,22.36,35.26,35262236,131.0,0.005,1.0,9.699092793500052e-09,1.8674136321195144e-05,521.0,"35.057,22.242"
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02209N3683_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02209N3683_S000,0.16,14,80.0,4.240126331777381e-06,0.001,0.001,1143,0.502,22.09,36.83,36832209,54.0,0.001,1.0,6.78420213084381e-07,1.8674136321195144e-05,206.0,"36.557,21.942"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01639N3751_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01639N3751_S000,0.36,14,7.7,2.2068073594134001e-07,0.002,0.001,3080,1.428,16.39,37.51,37511639,19.0,0.002,1.0,7.94450649388824e-08,1.8674136321195144e-05,82.0,"37.457,16.242"
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02402N3398_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02402N3398_S000,0.21,13,26.7,1.0997490147048395e-07,0.001,0.001,2704,0.847,24.02,33.98,33972402,5.0,0.001,1.0,2.309472930880163e-08,1.8674136321195144e-05,33.0,"33.857,23.742"
E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01609N3825_S000,PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01609N3825_S000,0.17,18,8.0,6.149238168963519e-06,0.001,0.001,906,0.453,16.09,38.25,38251609,26.0,0.001,1.0,1.0453704887237984e-06,1.8674136321195144e-05,154.0,"38.057,15.942"
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02361N3475_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02361N3475_S005,0.72,20,26.7,7.1075987867433845e-09,0.005,0.005,24993,2.54,23.61,34.75,34752361,116.0,0.005,1.0,5.117471126455237e-09,1.8674136321195144e-05,442.0,"34.457,23.442"
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02456N3506_S002,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02456N3506_S002,0.3,21,80.0,1.0922522066553719e-07,0.004,0.004,5269,1.226,24.56,35.06,35062456,19.0,0.004,1.0,3.276756619966116e-08,1.8674136321195144e-05,91.0,"35.057,24.342"
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02165N3634_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02165N3634_S000,0.33,14,9.6,3.834546867488145e-07,0.001,0.001,2768,2.422,21.65,36.34,36342165,76.0,0.001,1.0,1.2654004662710879e-07,1.8674136321195144e-05,280.0,"36.257,21.642"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02296N3512_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02296N3512_S005,1.25,24,26.7,9.484586616278757e-08,0.011,0.01,37084,6.688,22.96,35.12,35112296,136.0,0.011,1.0,1.1855733270348447e-07,1.8674136321195144e-05,396.0,"35.057,22.842"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02184N3552_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02184N3552_S001,1.28,17,120.0,6.917764918670318e-09,0.005,0.005,18310,6.046,21.84,35.52,35522184,118.0,0.005,1.0,8.854739095898008e-09,1.8674136321195144e-05,388.0,"35.357,21.642"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02451N3450_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02451N3450_S005,2.37,17,7.7,3.272090258385173e-08,0.011,0.011,37209,10.205,24.51,34.5,34502451,82.0,0.011,1.0,7.75485391237286e-08,1.8674136321195144e-05,160.0,"34.457,24.342"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02359N3451_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02359N3451_S004,0.61,25,26.7,2.7870144965899632e-08,0.007,0.007,16175,2.907,23.59,34.51,34512359,91.0,0.007,1.0,1.7000788429198774e-08,1.8674136321195144e-05,442.0,"34.457,23.442"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3510_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3510_S001,1.42,10,7.7,2.6796112853964982e-08,0.002,0.002,17090,6.547,22.1,35.1,35102210,92.0,0.002,1.0,3.805048025263027e-08,1.8674136321195144e-05,321.0,"35.057,21.942"
E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02173N3709_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02173N3709_S000,0.18,16,80.0,4.460788281301734e-06,0.001,0.001,1060,0.505,21.73,37.09,37092173,40.0,0.001,1.0,8.029418906343122e-07,1.8674136321195144e-05,114.0,"36.857,21.642"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02409N3467_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02409N3467_S005,0.47,21,80.0,7.0762681315562185e-09,0.007,0.005,10026,1.647,24.09,34.67,34672409,103.0,0.007,1.0,3.3258460218314226e-09,1.8674136321195144e-05,341.0,"34.457,24.042"
E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02023N3703_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02023N3703_S000,0.3,21,7.7,5.039445008357963e-06,0.001,0.001,2016,1.345,20.23,37.03,37032023,24.0,0.001,1.0,1.5118335025073889e-06,1.8674136321195144e-05,90.0,"36.857,20.142"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01644N3837_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01644N3837_S000,0.4,18,8.3,1.8967960675285956e-06,0.01,0.008,2435,0.907,16.44,38.37,38361644,19.0,0.01,1.0,7.587184270114383e-07,1.8674136321195144e-05,54.0,"38.357,16.242"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02235N3464_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02235N3464_S000,0.41,13,8.0,1.315148480252592e-07,0.001,0.001,3622,2.289,22.35,34.64,34642235,52.0,0.001,1.0,5.392108769035627e-08,1.8674136321195144e-05,191.0,"34.457,22.242"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S001,1.35,17,9.6,7.081967161143799e-09,0.005,0.004,18741,6.319,21.83,35.93,35932183,113.0,0.005,1.0,9.56065566754413e-09,1.8674136321195144e-05,486.0,"35.657,21.642"
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02255N3645_S001,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02255N3645_S001,0.7,16,80.0,2.156392769635746e-07,0.002,0.002,9095,1.799,22.55,36.45,36452255,55.0,0.002,1.0,1.5094749387450222e-07,1.8674136321195144e-05,207.0,"36.257,22.542"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02263N3578_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02263N3578_S000,0.52,17,9.6,1.507616243420473e-07,0.001,0.001,4269,2.24,22.63,35.78,35782263,68.0,0.001,1.0,7.83960446578646e-08,1.8674136321195144e-05,169.0,"35.657,22.542"
E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S005,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S005,1.04,19,26.7,2.7038752376193995e-06,0.002,0.001,11961,2.484,20.67,36.99,36992067,45.0,0.002,1.0,2.8120302471241755e-06,1.8674136321195144e-05,104.0,"36.857,20.442"
E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01564N3784_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01564N3784_S000,0.09,15,8.0,2.5772015581425872e-05,0.001,-0.001,550,0.407,15.64,37.84,37841564,14.0,0.001,1.0,2.3194814023283283e-06,1.8674136321195144e-05,439.0,"37.757,15.342"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02152N3603_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02152N3603_S002,0.84,15,9.6,2.9552074814572344e-08,0.002,0.002,10733,4.122,21.52,36.03,36032152,89.0,0.002,1.0,2.4823742844240768e-08,1.8674136321195144e-05,290.0,"35.957,21.342"
E02113N3823E02873N3483-PS-Mur_PYes_Var-M824_E02244N3659_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M824_E02244N3659_S000,0.18,12,80.0,6.7535225027600015e-06,0.001,0.001,1545,0.811,22.44,36.59,36592244,62.0,0.001,1.0,1.2156340504968002e-06,1.8674136321195144e-05,232.0,"36.557,22.242"
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01742N3823_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01742N3823_S000,0.64,14,8.0,1.85843882910958e-07,0.001,0.001,5259,2.288,17.42,38.23,38221742,42.0,0.001,1.0,1.1894008506301312e-07,1.8674136321195144e-05,146.0,"38.057,17.142"
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01731N3813_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01731N3813_S000,0.27,15,8.0,2.3094033692310535e-07,0.001,0.001,2424,1.328,17.31,38.13,38131730,38.0,0.001,1.0,6.235389096923844e-08,1.8674136321195144e-05,146.0,"38.057,17.142"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3527_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3527_S005,1.25,16,7.7,2.9361470262900397e-08,0.002,0.002,17214,6.955,22.53,35.27,35272253,135.0,0.002,1.0,3.6701837828625496e-08,1.8674136321195144e-05,521.0,"35.057,22.242"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02313N3510_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02313N3510_S004,1.44,14,7.7,2.00210584039469e-08,0.004,0.004,18639,6.483,23.13,35.1,35102313,85.0,0.004,1.0,2.8830324101683534e-08,1.8674136321195144e-05,396.0,"35.057,22.842"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02401N3479_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02401N3479_S005,0.56,13,26.7,7.1539648396140835e-09,0.005,0.005,13059,2.78,24.01,34.79,34792401,91.0,0.005,1.0,4.006220310183887e-09,1.8674136321195144e-05,190.0,"34.757,23.742"
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02139N3548_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02139N3548_S000,0.46,18,8.6,1.691102579931767e-07,0.001,0.001,6853,3.122,21.39,35.48,35472139,69.0,0.001,1.0,7.779071867686128e-08,1.8674136321195144e-05,265.0,"35.357,21.342"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02368N3461_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02368N3461_S002,0.75,16,26.7,1.3415621822844854e-08,0.01,0.008,26842,3.928,23.68,34.61,34612368,111.0,0.01,1.0,1.006171636713364e-08,1.8674136321195144e-05,442.0,"34.457,23.442"
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02199N3626_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02199N3626_S000,0.47,17,9.6,2.1618174892463015e-07,0.001,0.001,5196,2.652,21.99,36.26,36262199,50.0,0.001,1.0,1.0160542199457617e-07,1.8674136321195144e-05,184.0,"36.257,21.942"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02171N3606_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02171N3606_S003,2.14,29,7.7,2.8783271832569983e-08,0.007,0.007,27393,9.392,21.71,36.06,36062171,104.0,0.007,1.0,6.159620172169976e-08,1.8674136321195144e-05,248.0,"35.957,21.642"
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02318N3569_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02318N3569_S000,0.11,15,7.7,1.0668992046220732e-05,0.001,0.001,620,0.417,23.18,35.69,35692318,39.0,0.001,1.0,1.1735891250842805e-06,1.8674136321195144e-05,239.0,"35.657,23.142"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02320N3583_S002,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02320N3583_S002,0.73,17,80.0,2.142662168522217e-07,0.002,0.002,12448,2.003,23.2,35.83,35832320,84.0,0.002,1.0,1.5641433830212182e-07,1.8674136321195144e-05,239.0,"35.657,23.142"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02245N3574_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02245N3574_S002,1.21,11,7.5,3.088065323782502e-08,0.002,0.002,15755,5.925,22.45,35.74,35742245,69.0,0.002,1.0,3.7365590417768277e-08,1.8674136321195144e-05,270.0,"35.657,22.242"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02210N3510_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02210N3510_S005,1.54,13,7.7,2.6796112853964982e-08,0.002,0.002,18487,7.774,22.1,35.1,35102210,92.0,0.002,1.0,4.126601379510607e-08,1.8674136321195144e-05,321.0,"35.057,21.942"
E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02026N3730_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02026N3730_S000,0.17,32,14.1,5.933170895601529e-06,0.001,0.001,1147,0.892,20.26,37.3,37292026,20.0,0.001,1.0,1.00863905225226e-06,1.8674136321195144e-05,113.0,"37.157,20.142"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02128N3626_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02128N3626_S000,0.52,20,7.7,1.1556514826879549e-07,0.001,0.001,4903,2.744,21.28,36.26,36262128,90.0,0.001,1.0,6.009387709977365e-08,1.8674136321195144e-05,350.0,"36.257,21.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3581_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3581_S003,1.05,13,7.7,2.9698374026689805e-08,0.002,0.002,16303,5.712,21.94,35.81,35812194,117.0,0.002,1.0,3.11832927280243e-08,1.8674136321195144e-05,486.0,"35.657,21.642"
