eve_id,id,max_off,mean_prob,dzmax,dzmin,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E01446N4259E02038N3783-BS-M754_E01985N3872_D010_S292D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01985N3872_D010_S292D50R090_A001972_S039,0.27,1.4160737993097334e-08,0.001,0.001,1.656,19.8593,38.7264,38721985,166.0,0.001,1.0,3.8233992581362805e-09,1.8674136321195144e-05,234.0,"38.687,19.752"
E01446N4259E02038N3783-BS-M754_E01975N3827_D091_S157D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01975N3827_D091_S157D50R090_A001972_S039,0.54,1.7059961967478997e-08,-0.001,-0.001,2.208,19.7544,38.2767,38271975,259.0,0.001,1.0,9.212379462438658e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S067D90R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S067D90R270_A003139_S050,0.72,3.789066898548145e-09,1.186,-1.189,5.225,15.0245,37.3774,37371502,919.0,1.189,0.0,2.7281281669546644e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01446N4259E02038N3783-BS-M792_E02004N3827_D010_S067D30R090_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D010_S067D30R090_A004781_S062,0.34,7.878799902554757e-09,0.004,0.004,1.498,20.0408,38.2767,38272004,338.0,0.004,1.0,2.6787919668686175e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S157D50R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S157D50R270_A008541_S034,0.82,2.123558857990245e-09,-0.016,-0.027,3.072,16.0399,36.7029,36701603,280.0,0.027,1.0,1.7413182635520009e-09,1.8674136321195144e-05,280.0,"36.377,15.792"
E01446N4259E02038N3783-BS-M809_E01985N3872_D010_S202D50R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01985N3872_D010_S202D50R090_A006995_S075,0.6,7.119640262618767e-09,0.001,-0.001,2.783,19.8593,38.7264,38721985,166.0,0.001,1.0,4.27178415757126e-09,1.8674136321195144e-05,234.0,"38.687,19.752"
E01267N3753E01646N3535-BS-M774_E01547N3670_D107_S112D50R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D107_S112D50R090_A003139_S050,0.8,7.498140008659772e-09,0.092,0.039,4.225,15.479,36.7029,36701547,617.0,0.092,1.0,5.998512006927818e-09,1.8674136321195144e-05,1599.0,"36.377,15.462"
E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S337D30R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S337D30R270_A003139_S050,0.2,1.2289871734427853e-08,1.225,-0.028,2.382,15.2345,36.9278,36921523,927.0,1.225,0.0,2.4579743468855708e-09,1.8674136321195144e-05,927.0,"36.707,15.132"
E00979N4372E01586N3827-BS-M809_E01520N3850_D010_S337D30R090_A006995_S075,BS_manning003/E00979N4372E01586N3827-BS-M809_E01520N3850_D010_S337D30R090_A006995_S075,0.8,1.576558427212326e-09,0.048,0.028,4.822,15.2099,38.5016,38501520,16.0,0.048,1.0,1.261246741769861e-09,1.8674136321195144e-05,16.0,"38.357,15.132"
E01522N3585E03578N2685-BS-M792_E01585N3557_D010_S067D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E01585N3557_D010_S067D50R090_A004781_S062,1.5,4.4805049191435875e-10,-0.011,-0.013,9.193,15.8544,35.5788,35571585,8.0,0.013,1.0,6.720757378715381e-10,1.8674136321195144e-05,8.0,"35.387,15.792"
E01446N4259E02038N3783-BS-M809_E01957N3872_D010_S157D70R270_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01957N3872_D010_S157D70R270_A006995_S075,1.65,5.821930232193009e-10,0.005,0.004,9.737,19.5711,38.7264,38721957,98.0,0.005,1.0,9.606184883118464e-10,1.8674136321195144e-05,192.0,"38.687,19.422"
E01267N3753E01646N3535-BS-M774_E01516N3647_D107_S112D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01516N3647_D107_S112D30R090_A003139_S050,0.44,4.245726576800999e-09,0.005,-0.001,2.003,15.1631,36.4781,36471516,142.0,0.005,1.0,1.86811969379244e-09,1.8674136321195144e-05,840.0,"36.377,15.132"
E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S157D30R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S157D30R270_A003524_S022,0.55,1.5283961437656584e-08,-0.019,-0.034,2.897,15.8349,37.1526,37151583,575.0,0.034,1.0,8.406178790711122e-09,1.8674136321195144e-05,597.0,"37.037,15.792"
E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S112D90R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S112D90R090_A004781_S062,1.09,4.94675414937999e-10,0.175,0.059,4.589,15.479,36.7029,36701547,617.0,0.175,0.0,5.39196202282419e-10,1.8674136321195144e-05,1599.0,"36.377,15.462"
E01267N3753E01646N3535-BS-M707_E01551N3692_D062_S202D70R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D062_S202D70R090_A000668_S023,0.15,1.644742079953334e-08,0.001,-0.004,0.781,15.5157,36.9278,36921551,1188.0,0.004,1.0,2.467113119930001e-09,1.8674136321195144e-05,1188.0,"36.707,15.462"
E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S202D30R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S202D30R090_A003524_S022,0.93,4.433157998135749e-08,0.086,0.025,3.858,15.5529,37.1526,37151555,772.0,0.086,1.0,4.1228369382662465e-08,1.8674136321195144e-05,772.0,"37.037,15.462"
E01522N3585E03578N2685-BS-M754_E01940N3400_D091_S247D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01940N3400_D091_S247D50R090_A001972_S039,0.34,2.397878854319356e-09,0.001,0.001,1.903,19.4083,34.005,34001940,23.0,0.001,1.0,8.152788104685811e-10,1.8674136321195144e-05,115.0,"33.737,19.092"
E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S067D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S067D30R090_A003139_S050,1.27,2.063615012874953e-08,-0.327,-1.98,4.925,15.0245,37.3774,37371502,919.0,1.98,0.0,2.6207910663511904e-08,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01446N4259E02038N3783-BS-M774_E01975N3827_D010_S337D50R090_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E01975N3827_D010_S337D50R090_A003139_S050,1.96,6.4043928609233825e-09,-0.002,-0.002,8.027,19.7544,38.2767,38271975,259.0,0.002,1.0,1.2552610007409829e-08,1.8674136321195144e-05,647.0,"38.027,19.752"
E01470N3877E01631N3641-BS-M680_E01559N3737_D010_S067D50R270_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D010_S067D50R270_A000638_S009,0.2,5.841120332420321e-08,-0.002,-0.008,0.869,15.5904,37.3774,37371559,705.0,0.008,1.0,1.1682240664840642e-08,1.8674136321195144e-05,713.0,"37.367,15.462"
E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S337D10R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S337D10R090_A004781_S062,0.72,4.240937107565848e-09,0.745,-0.726,3.167,15.2345,36.9278,36921523,927.0,0.745,0.0,3.0534747174474105e-09,1.8674136321195144e-05,927.0,"36.707,15.132"
E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S157D50R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S157D50R090_A006995_S075,0.83,1.557691622086531e-09,0.108,-0.082,3.86,15.7223,36.4781,36471572,380.0,0.108,0.0,1.2928840463318207e-09,1.8674136321195144e-05,1599.0,"36.377,15.462"
E01267N3753E01646N3535-BS-M754_E01544N3647_D091_S112D30R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D091_S112D30R270_A001972_S039,0.46,4.383607624238746e-09,-0.001,-0.005,2.21,15.4427,36.4781,36471544,310.0,0.005,1.0,2.016459507149823e-09,1.8674136321195144e-05,840.0,"36.377,15.132"
E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S247D70R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S247D70R090_A001972_S039,0.63,2.20004968992302e-08,-0.065,-0.761,5.518,14.9887,37.1526,37151498,656.0,0.761,0.0,1.3860313046515025e-08,1.8674136321195144e-05,656.0,"37.037,14.802"
E01446N4259E02038N3783-BS-M707_E01928N3872_D010_S112D50R270_A000668_S023,BS_manning003/E01446N4259E02038N3783-BS-M707_E01928N3872_D010_S112D50R270_A000668_S023,0.13,3.1359971981903606e-08,0.001,0.001,0.776,19.2829,38.7264,38721928,81.0,0.001,1.0,4.076796357647469e-09,1.8674136321195144e-05,132.0,"38.687,19.092"
E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D10R090_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D10R090_A005608_S028,0.5,9.003728264796274e-09,-0.022,-0.513,2.602,15.3446,37.6022,37601534,569.0,0.513,0.0,4.501864132398137e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M792_E01564N3602_D010_S022D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01564N3602_D010_S022D50R090_A004781_S062,0.58,2.3798137831320046e-09,0.011,0.007,3.154,15.6493,36.0284,36021564,119.0,0.011,1.0,1.3802919942165627e-09,1.8674136321195144e-05,177.0,"35.717,15.462"
E01470N3877E01631N3641-BS-M774_E01513N3805_D010_S292D70R270_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01513N3805_D010_S292D70R270_A005608_S028,0.93,6.696963467311346e-09,-0.047,-0.12,4.202,15.1345,38.0519,38051513,120.0,0.12,0.0,6.228176024599553e-09,1.8674136321195144e-05,142.0,"38.027,15.132"
E01446N4259E02038N3783-BS-M792_E01980N3850_D125_S157D70R090_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01980N3850_D125_S157D70R090_A004781_S062,0.79,1.2910745736338595e-09,-0.001,-0.002,3.259,19.8065,38.5016,38501980,205.0,0.002,1.0,1.019948913170749e-09,1.8674136321195144e-05,205.0,"38.357,19.752"
E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S247D70R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S247D70R090_A003139_S050,1.47,7.023762284735535e-09,0.158,-1.672,4.154,15.0245,37.3774,37371502,919.0,1.672,0.0,1.0324930558561237e-08,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01889N4173E02097N3847-BS-M774_E01930N4007_D010_S292D30R090_A005608_S028,BS_manning003/E01889N4173E02097N3847-BS-M774_E01930N4007_D010_S292D30R090_A005608_S028,0.23,2.740445993315431e-07,-0.001,-0.001,0.994,19.3071,40.0754,40071930,6.0,0.001,1.0,6.303025784625492e-08,1.8674136321195144e-05,7.0,"40.007,19.092"
E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S337D50R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S337D50R090_A012497_S042,2.97,7.107720693298911e-09,0.417,0.237,11.291,15.3821,37.8271,37821538,393.0,0.417,0.0,2.1109930459097766e-08,1.8674136321195144e-05,393.0,"37.697,15.132"
E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S247D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S247D70R090_A004781_S062,2.5,2.1073235674845075e-09,-0.73,-3.111,9.031,15.3075,37.3774,37371530,1315.0,3.111,0.0,5.2683089187112685e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M792_E01498N3715_D125_S247D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D125_S247D70R090_A004781_S062,1.38,7.711982744208217e-09,-0.544,-1.759,5.495,14.9887,37.1526,37151498,656.0,1.759,0.0,1.064253618700734e-08,1.8674136321195144e-05,656.0,"37.037,14.802"
E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S337D50R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S337D50R090_A006995_S075,2.37,1.537818088510664e-09,-0.008,-0.008,9.621,19.2829,38.7264,38721928,81.0,0.008,1.0,3.6446288697702735e-09,1.8674136321195144e-05,132.0,"38.687,19.092"
E01889N4173E02097N3847-BS-M792_E02025N3917_D010_S292D50R270_A008541_S034,BS_manning003/E01889N4173E02097N3847-BS-M792_E02025N3917_D010_S292D50R270_A008541_S034,0.42,8.430964605212915e-09,0.001,0.001,2.15,20.2566,39.1761,39172025,28.0,0.001,1.0,3.541005134189424e-09,1.8674136321195144e-05,28.0,"39.017,20.082"
E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S247D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S247D30R090_A003139_S050,1.03,3.7442123227174516e-08,0.344,-0.204,4.338,14.9887,37.1526,37151498,656.0,0.344,0.0,3.8565386923989754e-08,1.8674136321195144e-05,656.0,"37.037,14.802"
E01522N3585E03578N2685-BS-M754_E01867N3445_D010_S067D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01867N3445_D010_S067D50R090_A001972_S039,0.6,2.369556916678857e-09,-0.001,-0.001,2.787,18.6782,34.4546,34451867,44.0,0.001,1.0,1.4217341500073142e-09,1.8674136321195144e-05,134.0,"34.397,18.432"
E01267N3753E01646N3535-BS-M774_E01616N3580_D010_S067D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01616N3580_D010_S067D30R090_A003139_S050,1.09,2.5248445505839832e-09,-0.008,-0.01,6.18,16.1679,35.8036,35801616,127.0,0.01,1.0,2.7520805601365418e-09,1.8674136321195144e-05,199.0,"35.717,16.122"
E01598N4052E01840N3892-BS-M809_E01798N3940_D010_S292D30R090_A012497_S042,BS_manning003/E01598N4052E01840N3892-BS-M809_E01798N3940_D010_S292D30R090_A012497_S042,1.48,2.548330502414453e-09,-0.005,-0.005,4.953,17.9844,39.4009,39401798,97.0,0.005,1.0,3.771529143573391e-09,1.8674136321195144e-05,116.0,"39.347,17.772"
E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S337D70R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S337D70R270_A001972_S039,0.68,8.463917504160408e-09,0.79,-0.457,3.707,15.2708,37.1526,37151527,1118.0,0.79,0.0,5.755463902829078e-09,1.8674136321195144e-05,1118.0,"37.037,15.132"
E01108N3882E01527N3690-BS-M809_E01417N3737_D010_S247D50R090_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01417N3737_D010_S247D50R090_A012497_S042,1.65,2.245766352180291e-09,0.707,-2.52,5.949,14.1757,37.3774,37371417,3.0,2.52,0.0,3.70551448109748e-09,1.8674136321195144e-05,56.0,"37.367,14.142"
E01522N3585E03578N2685-BS-M792_E02353N3310_D010_S022D70R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02353N3310_D010_S022D70R090_A004781_S062,0.76,1.5638345399646526e-09,0.001,0.001,3.196,23.5328,33.1056,33102353,123.0,0.001,1.0,1.188514250373136e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01380N4178E01687N3892-BS-M792_E01673N3895_D010_S337D50R090_A008541_S034,BS_manning003/E01380N4178E01687N3892-BS-M792_E01673N3895_D010_S337D50R090_A008541_S034,0.25,1.0957590212755308e-08,-0.002,-0.004,1.818,16.7325,38.9512,38951673,23.0,0.004,1.0,2.739397553188827e-09,1.8674136321195144e-05,24.0,"38.687,16.452"
E01267N3753E01646N3535-BS-M774_E01551N3692_D010_S247D70R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01551N3692_D010_S247D70R090_A003139_S050,1.69,3.572979608688648e-09,-0.019,-0.047,5.955,15.5157,36.9278,36921551,1188.0,0.047,1.0,6.0383355386838155e-09,1.8674136321195144e-05,1188.0,"36.707,15.462"
E01522N3585E03578N2685-BS-M774_E01844N3467_D010_S067D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01844N3467_D010_S067D50R090_A003139_S050,1.05,1.4255785488929587e-09,-0.001,-0.001,4.951,18.4472,34.6794,34671844,42.0,0.001,1.0,1.4968574763376066e-09,1.8674136321195144e-05,134.0,"34.397,18.432"
E01522N3585E03578N2685-BS-M732_E01857N3535_D010_S022D30R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E01857N3535_D010_S022D30R090_A001180_S030,0.3,3.116332527655599e-09,0.001,0.001,1.461,18.5751,35.3539,35351857,70.0,0.001,1.0,9.348997582966797e-10,1.8674136321195144e-05,129.0,"35.057,18.432"
E01267N3753E01646N3535-BS-M732_E01502N3737_D142_S112D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D142_S112D70R090_A001180_S030,0.3,1.1281408615918341e-08,0.233,-0.697,1.424,15.0245,37.3774,37371502,919.0,0.697,0.0,3.3844225847755024e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S157D70R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S157D70R270_A003524_S022,0.69,9.0109975540405e-09,0.031,0.011,3.568,15.8349,37.1526,37151583,575.0,0.031,1.0,6.217588312287944e-09,1.8674136321195144e-05,597.0,"37.037,15.792"
E01889N4173E02097N3847-BS-M774_E02020N3895_D010_S112D50R270_A005608_S028,BS_manning003/E01889N4173E02097N3847-BS-M774_E02020N3895_D010_S112D50R270_A005608_S028,0.33,1.0011807067095354e-08,0.001,0.001,1.536,20.2018,38.9512,38952020,65.0,0.001,1.0,3.303896332141467e-09,1.8674136321195144e-05,149.0,"38.687,20.082"
E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S202D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S202D70R090_A004781_S062,0.94,2.1894748600131704e-09,-0.001,-0.021,3.102,15.4427,36.4781,36471544,310.0,0.021,1.0,2.05810636841238e-09,1.8674136321195144e-05,840.0,"36.377,15.132"
E01598N4052E01840N3892-BS-M792_E01740N3940_D010_S247D30R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01740N3940_D010_S247D30R090_A008541_S034,0.41,4.419207438443631e-09,0.007,0.005,1.483,17.4025,39.4009,39401740,30.0,0.007,1.0,1.8118750497618889e-09,1.8674136321195144e-05,35.0,"39.347,17.112"
E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S247D30R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S247D30R090_A002108_S017,0.48,3.2600168780517125e-08,0.076,0.036,2.289,15.5529,37.1526,37151555,772.0,0.076,1.0,1.564808101464822e-08,1.8674136321195144e-05,772.0,"37.037,15.462"
E01598N4052E01840N3892-BS-M792_E01735N3917_D010_S202D30R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01735N3917_D010_S202D30R090_A008541_S034,0.29,5.933544264955566e-07,0.008,0.007,1.185,17.3563,39.1761,39171735,49.0,0.008,1.0,1.720727836837114e-07,1.8674136321195144e-05,49.0,"39.017,17.112"
E01470N3877E01631N3641-BS-M707_E01538N3782_D010_S067D30R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01538N3782_D010_S067D30R090_A001194_S013,0.25,7.66081313074475e-08,0.019,0.004,1.524,15.3821,37.8271,37821538,393.0,0.019,1.0,1.9152032826861875e-08,1.8674136321195144e-05,393.0,"37.697,15.132"
E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S292D50R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S292D50R270_A008541_S034,0.53,2.1657386192829594e-09,0.008,-0.027,3.347,16.0399,36.7029,36701603,280.0,0.027,1.0,1.1478414682199685e-09,1.8674136321195144e-05,280.0,"36.377,15.792"
E01267N3753E01646N3535-BS-M680_E01523N3692_D092_S247D50R270_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01523N3692_D092_S247D50R270_A000357_S016,0.03,7.322674308225152e-08,-0.001,-0.004,0.243,15.2345,36.9278,36921523,927.0,0.004,1.0,2.1968022924675457e-09,1.8674136321195144e-05,927.0,"36.707,15.132"
E01108N3882E01527N3690-BS-M754_E01509N3782_D010_S292D30R090_A003524_S022,BS_manning003/E01108N3882E01527N3690-BS-M754_E01509N3782_D010_S292D30R090_A003524_S022,0.81,6.414656510517325e-09,0.013,-0.01,3.535,15.0974,37.8271,37821509,141.0,0.013,1.0,5.195871773519033e-09,1.8674136321195144e-05,239.0,"37.697,14.802"
E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S292D50R090_A000178_S012,BS_manning003/E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S292D50R090_A000178_S012,0.07,7.920058657590748e-08,0.001,0.001,0.401,15.5157,36.9278,36921551,1188.0,0.001,1.0,5.544041060313524e-09,1.8674136321195144e-05,1188.0,"36.707,15.462"
E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S247D10R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S247D10R090_A001180_S030,0.36,3.916769625173215e-09,0.002,0.001,1.726,15.479,36.7029,36701547,617.0,0.002,1.0,1.4100370650623573e-09,1.8674136321195144e-05,1599.0,"36.377,15.462"
E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S022D90R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S022D90R270_A001180_S030,0.47,3.1075241968875354e-09,-0.236,-0.448,2.217,15.3075,37.3774,37371530,1315.0,0.448,0.0,1.4605363725371416e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01522N3585E03578N2685-BS-M754_E01692N3535_D010_S067D70R270_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01692N3535_D010_S067D70R270_A001972_S039,0.51,5.976346369713511e-10,0.001,0.001,2.761,16.9211,35.3539,35351692,60.0,0.001,1.0,3.0479366485538906e-10,1.8674136321195144e-05,82.0,"35.057,16.782"
E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S202D10R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S202D10R090_A001194_S013,0.22,1.8569227062944013e-08,-0.001,-0.002,1.189,15.8349,37.1526,37151583,575.0,0.002,1.0,4.085229953847683e-09,1.8674136321195144e-05,597.0,"37.037,15.792"
E01267N3753E01646N3535-BS-M809_E01439N3692_D010_S067D90R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01439N3692_D010_S067D90R270_A006995_S075,0.97,8.703205907065126e-10,-0.486,-1.791,4.777,14.3907,36.9278,36921439,19.0,1.791,0.0,8.442109729853173e-10,1.8674136321195144e-05,19.0,"36.707,14.142"
E01548N3896E01854N3659-BS-M680_E01619N3760_D010_S337D50R090_A000638_S009,BS_manning003/E01548N3896E01854N3659-BS-M680_E01619N3760_D010_S337D50R090_A000638_S009,0.42,5.186095131531019e-09,-0.001,-0.001,1.845,16.1959,37.6022,37601619,8.0,0.001,1.0,2.178159955243028e-09,1.8674136321195144e-05,93.0,"37.367,16.122"
E01446N4259E02038N3783-BS-M774_E01962N3895_D010_S337D50R090_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E01962N3895_D010_S337D50R090_A003139_S050,0.38,5.0110882123407855e-09,-0.002,-0.002,1.483,19.6235,38.9512,38951962,94.0,0.002,1.0,1.9042135206894984e-09,1.8674136321195144e-05,192.0,"38.687,19.422"
E01267N3753E01646N3535-BS-M774_E01589N3580_D010_S112D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01589N3580_D010_S112D30R090_A003139_S050,0.52,1.3284684910793708e-09,0.001,0.001,2.662,15.8906,35.8036,35801589,90.0,0.001,1.0,6.908036153612728e-10,1.8674136321195144e-05,252.0,"35.717,15.792"
E01470N3877E01631N3641-BS-M680_E01555N3715_D075_S157D50R090_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D075_S157D50R090_A000638_S009,0.09,1.0110478323806485e-07,0.002,0.002,0.623,15.5529,37.1526,37151555,772.0,0.002,1.0,9.099430491425837e-09,1.8674136321195144e-05,772.0,"37.037,15.462"
E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S202D50R090_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S202D50R090_A005608_S028,1.61,2.2368049175837338e-08,0.016,-0.057,5.299,15.5904,37.3774,37371559,705.0,0.057,1.0,3.601255917309811e-08,1.8674136321195144e-05,713.0,"37.367,15.462"
E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S067D50R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S067D50R090_A003139_S050,2.94,1.5924490716688644e-08,0.904,-2.95,14.291,15.3075,37.3774,37371530,1315.0,2.95,0.0,4.6818002707064614e-08,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S067D70R270_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S067D70R270_A012497_S042,1.3,8.00016334207544e-10,-0.147,-0.297,6.692,15.797,36.9278,36921579,475.0,0.297,0.0,1.0400212344698073e-09,1.8674136321195144e-05,485.0,"36.707,15.792"
E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S067D50R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S067D50R090_A001972_S039,0.46,1.0584390025446992e-08,-0.008,-0.01,4.072,15.4427,36.4781,36471544,310.0,0.01,1.0,4.8688194117056164e-09,1.8674136321195144e-05,840.0,"36.377,15.132"
E01267N3753E01646N3535-BS-M732_E01616N3580_D010_S067D30R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01616N3580_D010_S067D30R090_A001180_S030,0.46,3.703141309406452e-09,-0.001,-0.002,2.503,16.1679,35.8036,35801616,127.0,0.002,1.0,1.703445002326968e-09,1.8674136321195144e-05,199.0,"35.717,16.122"
E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S247D70R090_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S247D70R090_A012497_S042,1.79,3.6556822975001082e-09,1.441,-2.514,8.517,14.7416,37.3774,37371474,120.0,2.514,0.0,6.543671312525194e-09,1.8674136321195144e-05,274.0,"37.367,14.472"
E01446N4259E02038N3783-BS-M732_E02004N3827_D076_S337D10R090_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D076_S337D10R090_A001180_S030,0.29,1.2087384109261904e-08,0.001,0.001,1.647,20.0408,38.2767,38272004,338.0,0.001,1.0,3.505341391685952e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
