idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
26481,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02351N3465_S005,2.3193703,0.0,0.0,0.0,3.10349370423399e-07,1.3453092017120763e-06,1.9953214514732009e-07
26489,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02321N3496_S003,2.7435722,0.0,0.0,0.0,2.291115264386357e-07,9.962755046691789e-07,1.4839147618890277e-07
26492,E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01666N3714_S000,1.5625229,0.0,0.0,0.0,6.252665118778766e-06,1.2738836027300049e-05,2.5932949390042265e-06
26496,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02351N3465_S001,2.7252617,0.0,0.0,0.0,2.494453427625826e-07,1.0813010978076207e-06,1.603752708456406e-07
26499,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02409N3467_S002,3.1021576,0.0,0.0,0.0,1.932733963357189e-07,8.440865644142764e-07,1.2433263508205097e-07
26504,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01828N3798_S000,0.7858391,0.0,0.0,4.271498387048254e-07,3.8136584063578177e-06,9.767762574874938e-06,1.9822424611860085e-06
26517,E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02072N3658_S004,0.94911194,0.0,0.0,0.0,1.9156903032855094e-07,1.8314005398485698e-06,7.52602314606203e-07
26544,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02386N3481_S001,3.346302,0.0,0.0,0.0,0.0,8.036440294408234e-07,1.1268435727927878e-07
26553,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S003,3.7537193,0.0,0.0,0.0,9.921304674995896e-09,6.663504530468274e-07,9.245946563685959e-08
26557,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02165N3722_S000,0.5096512,0.0,0.0,5.208478328996117e-06,2.469050319222799e-05,3.793754739949947e-05,1.1133090717316746e-05
26558,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02287N3526_S002,2.0065613,0.0,0.0,0.0,0.0,1.1882917909542891e-06,1.665884188674053e-07
26565,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02368N3461_S002,1.7807274,0.0,0.0,0.0,3.891745972777883e-07,1.6908131202768395e-06,2.502351197808036e-07
26579,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02279N3514_S003,2.4521255,0.0,0.0,0.0,2.128895198520337e-07,9.297564321763732e-07,1.380483121982201e-07
26600,E01577N3897E01966N3571-PS-Str_PYes_Var-M792_E01752N3690_S000,0.50354767,0.0,0.0,9.71451446087494e-08,1.1009985016227114e-06,1.171685992377436e-05,3.0934978443650605e-06
26615,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S003,4.2755775,0.0,0.0,0.0,9.640643179807852e-09,6.475002190707762e-07,9.020996750483062e-08
26625,E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02209N3683_S003,0.6744499,0.0,0.0,0.0,4.339417656862215e-11,9.326431421204686e-06,2.2771436502512e-06
26652,E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01574N3813_S000,0.15106583,3.540244042028392e-06,6.518524306841444e-06,1.931825634497052e-05,4.686222606414532e-05,9.73508726097555e-05,2.8657457064442443e-05
26655,E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01574N3813_S000,0.17853165,9.490421329248403e-09,1.7749050098349032e-06,7.200478926264162e-06,1.7136464418694087e-05,4.379683493458508e-05,1.1209043465275421e-05
26658,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02478N3458_S004,3.8971558,0.0,0.0,0.0,1.2401877301771854e-08,8.452607833654253e-07,1.1763863373143066e-07
26674,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02311N3485_S003,2.3529396,0.0,0.0,0.0,2.452909999889675e-07,1.065348516004135e-06,1.5842710204605937e-07
26688,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02287N3526_S001,2.04776,0.0,0.0,0.0,0.0,1.5672568647730855e-06,2.197161042844221e-07
26697,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02276N3623_S001,0.68055344,0.0,0.0,0.0,3.34619521995793e-06,7.070878600244274e-06,2.552082539880972e-06
26718,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02144N3587_S002,2.6871147,0.0,0.0,0.0,1.3075996286904017e-08,8.782308713667952e-07,1.2120789168710618e-07
26725,E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02202N3721_S000,0.2105751,0.0,0.0,8.216963582142246e-06,0.0001662687865823,0.0002534957256204199,7.056261539268254e-05
26742,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S003,3.8529015,0.0,0.0,0.0,1.0577478398940057e-08,7.104214369094196e-07,9.897617460316051e-08
26745,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02236N3526_S002,3.2623787,0.0,0.0,0.0,1.5181774146093818e-08,1.019662475017018e-06,1.418546097071299e-07
26756,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01600N3777_S000,0.6668205,0.0,0.0,2.8971973423460713e-07,2.3895499371168045e-06,9.079514523935672e-06,1.6083518588482025e-06
26779,E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02340N3543_S000,0.63477707,0.0,0.0,3.6447151723504506e-06,3.344935500004299e-05,6.0594433326802625e-05,1.5176706509375104e-05
26782,E02020N3739E02658N3366-PS-Str_PNo_Var-M850_E02182N3695_S000,0.4425125,0.0,1.012609672145341e-17,1.2763816981069236e-06,2.130624542852891e-05,9.88141625543669e-05,1.5942430631189654e-05
26793,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01673N3781_S000,0.38758087,0.0,0.0,5.342777411185386e-07,3.826734075096066e-06,1.609144719224654e-05,2.767117971258705e-06
26794,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02217N3548_S001,2.9694061,0.0,0.0,0.0,1.2110146214523148e-08,8.133609117809053e-07,1.1257755996205571e-07
26795,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02245N3515_S002,3.009079,0.0,0.0,0.0,1.2339925736965604e-08,8.287937297313792e-07,1.1535921967839538e-07
26802,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02344N3478_S004,1.2954903,0.0,0.0,0.0,5.607551234535071e-07,2.4284004316307934e-06,3.604984121264854e-07
26803,E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01718N3659_S000,0.37537384,0.0,0.0,5.886829426073742e-07,6.651339862837763e-06,5.340488088600898e-05,1.1532936171388697e-05
26807,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02426N3465_S002,3.958191,0.0,0.0,0.0,1.2145658151451564e-08,8.368059370794156e-07,1.1582540683118828e-07
26820,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02409N3467_S002,1.17342,0.0,0.0,0.0,6.130943474056271e-07,2.677578555428885e-06,3.9440314710692755e-07
26840,E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01597N3834_S000,0.24414444,0.0,0.0,1.1501200071199272e-06,1.4795662351172375e-05,3.636554632692523e-05,8.196660242507686e-06
26845,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02368N3461_S002,2.5741959,0.0,0.0,0.0,2.795981665432388e-07,1.214745905060229e-06,1.7977864224652858e-07
26851,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02183N3593_S003,2.3117409,0.0,0.0,0.0,4.0590361121770454e-07,9.266543865345613e-07,1.590614105418897e-07
26866,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02184N3552_S001,2.720684,0.0,0.0,0.0,1.2850198111144056e-08,8.630654549580063e-07,1.1971391249359906e-07
26875,E01964N3926E02184N3685-PS-Str_PYes_Hom-M824_E02103N3738_S000,0.39063263,0.0,0.0,3.1363913956970555e-11,6.6383687281708e-05,0.00020301644432252995,3.2964160808004247e-05
26877,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01622N3816_S000,0.27771378,1.2707034294821658e-12,1.718725616991308e-07,1.4680625272989396e-06,9.033753465688212e-06,2.8534296489415672e-05,5.609097365208902e-06
26898,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02226N3538_S004,3.257801,0.0,0.0,0.0,1.0878498540055018e-08,7.306390306613474e-07,1.0128107552358799e-07
26902,E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01599N3796_S000,0.2395668,1.022872519541176e-09,4.1562618427433856e-07,2.9665923451758e-06,1.4971888241054196e-05,3.9598787234812314e-05,8.353281943814066e-06
26903,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02259N3628_S002,0.5096512,0.0,0.0,0.0,4.389159224871743e-06,9.228199463016085e-06,3.336189412708972e-06
26908,E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02218N3671_S000,0.3051796,7.759043186307348e-11,1.5857948538498078e-06,1.5345588786986624e-05,3.991452790526588e-05,5.539075722815703e-05,2.080235803087899e-05
26913,E01964N3926E02184N3685-PS-Str_PYes_Hom-M824_E02093N3745_S000,0.29907608,0.0,0.0,6.173470119511108e-06,5.818918429850937e-05,0.00018377807745716495,4.139673025585243e-05
26931,E01964N3926E02184N3685-PS-Str_PYes_Var-M837_E02088N3719_S000,0.36468887,0.0,0.0,0.0,2.5492078229533673e-05,6.900998181597091e-05,1.3519864230207091e-05
26935,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02351N3465_S001,0.811779,0.0,0.0,0.0,9.194775160097482e-07,3.98577113711462e-06,5.911573815466707e-07
26938,E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01599N3796_S000,0.36011124,0.0,0.0,1.1854908972347995e-06,8.270959541647185e-06,1.8815193646976304e-05,4.325673454903004e-06
26940,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02243N3539_S004,2.6153946,0.0,0.0,0.0,1.4064077428893372e-08,9.445939494275864e-07,1.3107904808596627e-07
26955,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02009N3708_S000,0.312809,0.0,0.0,1.5635289977071624e-09,8.232820974036261e-06,2.382381845675882e-05,4.115456845126883e-06
26956,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01663N3752_S000,0.711071,0.0,0.0,2.8366502432605575e-07,1.954403809942711e-06,8.466621024624053e-06,1.5082628748649337e-06
26959,E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02335N3587_S004,0.6027298,0.0,0.0,0.0,4.918205879855959e-07,7.945092607197228e-06,1.4063202144036252e-06
26975,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02232N3550_S002,2.6993217,0.0,0.0,0.0,1.3305284838392938e-08,8.936307139447744e-07,1.2383853902772534e-07
26982,E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02135N3710_S000,0.43946075,0.0,1.2627693606411028e-09,6.747253928166451e-06,3.70022219382672e-05,0.0001822431323593,3.042906876505984e-05
26994,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02194N3581_S005,4.0115967,0.0,0.0,0.0,1.1846609659233406e-08,7.956608502704163e-07,1.1002371982157812e-07
27004,E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02317N3557_S000,0.6256218,0.0,0.0,5.403261591037469e-06,2.700256911649988e-05,4.022348685885368e-05,1.2091026672988081e-05
27007,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02229N3514_S003,3.3859787,0.0,0.0,0.0,1.0811856033941182e-08,7.261630806128577e-07,1.0123684843846893e-07
27010,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M792_E01622N3816_S000,0.30975723,1.1392529971308682e-12,1.540928642335446e-07,1.3161958922881048e-06,8.099238950917704e-06,2.5582509689011472e-05,5.028853181829545e-06
27012,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02361N3475_S002,4.682995,0.0,0.0,0.0,9.556700107437978e-09,6.502683279407287e-07,9.057678025532781e-08
27020,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02184N3552_S001,2.8671684,0.0,0.0,0.0,1.2033608602734783e-08,8.082203708983301e-07,1.121064714170198e-07
27030,E01548N3896E01854N3659-PS-Mur_PNo_Var-M792_E01611N3806_S000,0.27466202,1.25415884785764e-12,1.7075909708443858e-07,1.436649326338312e-06,9.109913679359366e-06,2.8402593591999423e-05,5.671419847855934e-06
27034,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02335N3587_S003,0.94148254,0.0,0.0,0.0,0.0,3.5441220309498434e-06,3.65104746314825e-07
27038,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02321N3597_S001,0.5951004,0.0,0.0,0.0,5.344832071044249e-07,8.590642692059542e-06,1.520409899492972e-06
27054,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S001,3.483635,0.0,0.0,0.0,1.0437707172368725e-08,7.010338993627249e-07,9.717721655477885e-08
27055,E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02419N3528_S003,0.49286652,0.0,0.0,0.0,0.0,2.20210092341348e-05,2.183556624708389e-06
27058,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02409N3467_S004,2.0447083,0.0,0.0,0.0,2.9316533650521295e-07,1.280346526669423e-06,1.885930474316033e-07
27063,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02217N3548_S002,3.007553,0.0,0.0,0.0,1.1954695304345491e-08,8.029202703716679e-07,1.111324672396662e-07
27068,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02202N3553_S001,3.1525154,0.0,0.0,0.0,1.1107120005888472e-08,7.459940693709527e-07,1.0331615962290236e-07
27069,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02243N3633_S001,0.46387482,0.0,0.0,0.0,4.6043094524794275e-06,9.707188011960412e-06,3.5078733597637484e-06
27073,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02188N3566_S003,2.4521255,0.0,0.0,0.0,3.923958452090494e-07,8.893095972209484e-07,1.5358700111700335e-07
27082,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S001,3.2562752,0.0,0.0,0.0,1.1154197736117396e-08,7.491559788066681e-07,1.0394914742296325e-07
27084,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02313N3510_S003,2.694744,0.0,0.0,0.0,0.0,9.627694961980253e-07,1.351581873880023e-07
27086,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02451N3450_S004,3.7720299,0.0,0.0,0.0,1.2769354536883559e-08,8.764110835901043e-07,1.2154259183953286e-07
27095,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S001,4.2664223,0.0,0.0,0.0,9.659049479452872e-09,6.487364522587648e-07,9.038219996504034e-08
27097,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02321N3496_S002,2.497902,0.0,0.0,0.0,2.224707780741801e-07,9.673986732368198e-07,1.4409038113655693e-07
27098,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01644N3837_S000,0.38147736,0.0,0.0,1.3778494146590686e-07,1.5479022929373335e-06,1.0222856063337019e-05,2.8113909320674154e-06
27100,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02287N3501_S003,3.4775314,0.0,0.0,0.0,1.169499507924159e-08,7.85477870574139e-07,1.0965538378676539e-07
27109,E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02308N3607_S001,1.2542915,0.0,0.0,0.0,0.0,2.517715954732828e-06,2.5912770239531255e-07
27123,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02321N3496_S001,3.1250458,0.0,0.0,0.0,2.2230021152380075e-07,9.66656976480221e-07,1.4397990820403934e-07
27128,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02344N3478_S002,0.78889084,0.0,0.0,0.0,9.462096603946116e-07,4.097645927092475e-06,6.08299533689914e-07
27139,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02386N3481_S002,2.6749077,0.0,0.0,0.0,0.0,9.8264962303188e-07,1.377839405826465e-07
27147,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02348N3591_S001,0.8941803,0.0,0.0,0.0,0.0,3.811965494281664e-06,3.927141820338224e-07
27152,E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02280N3610_S004,0.5676346,0.0,0.0,0.0,3.7909617943083275e-06,8.034467646538704e-06,2.8990313979394196e-06
27157,E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02320N3583_S004,0.38300323,0.0,0.0,0.0,8.808381157524628e-07,1.4191193649480439e-05,2.5114243299127808e-06
27169,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01632N3846_S000,0.25024796,9.85322815972292e-12,7.618007157353545e-07,3.5300515937902533e-06,9.537797466293823e-06,2.70311112576869e-05,6.224720599841058e-06
27186,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02409N3467_S005,2.8854828,0.0,0.0,0.0,2.400764133459694e-07,1.0484902670520836e-06,1.5444098183333657e-07
27188,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02202N3553_S001,3.419548,0.0,0.0,0.0,1.064380138572797e-08,7.148759268924678e-07,9.900646453620238e-08
27189,E01517N3917E01678N3772-PS-Mur_PYes_Var-M754_E01563N3803_S000,0.13733292,3.777547233757658e-06,7.020257329140388e-06,2.0959596298123482e-05,5.182972509562353e-05,0.00010539703044537497,3.152312305839969e-05
27198,E01517N3917E01678N3772-PS-Mur_PNo_Var-M754_E01575N3795_S000,0.1678505,3.0931388285075903e-06,5.7151647947406015e-06,1.7328210978283903e-05,4.321843546147725e-05,8.536464840861733e-05,2.5791776236170984e-05
27200,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02236N3526_S003,3.2272835,0.0,0.0,0.0,1.4777018236408526e-08,9.924776144943984e-07,1.380726741413294e-07
27211,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02226N3659_S004,0.6530876,0.0,0.0,0.0,3.237827360676876e-06,6.815082358392199e-06,2.4632234805945257e-06
27215,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S004,3.3920822,0.0,0.0,0.0,1.2286258677533983e-08,8.251892572816949e-07,1.1496566934223722e-07
27216,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02144N3587_S002,2.8381767,0.0,0.0,0.0,1.2543530063425741e-08,8.424685275148734e-07,1.1627219830464212e-07
27222,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02217N3548_S004,3.5385666,0.0,0.0,0.0,1.0941640951441372e-08,7.348799017778067e-07,1.0171497672067364e-07
27228,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02367N3571_S003,0.9063873,0.0,0.0,0.0,0.0,3.753480026243288e-06,3.874608598002754e-07
27229,E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02079N3631_S002,1.0299835,0.0,0.0,0.0,1.8501035625757029e-07,1.773067552857041e-06,7.397762183134953e-07
27232,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02194N3581_S005,3.8498497,0.0,0.0,0.0,1.294395906172699e-08,8.693627771294023e-07,1.2021519794732434e-07
27233,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02408N3442_S005,3.3142586,0.0,0.0,0.0,1.458944928325176e-08,1.01255603856715e-06,1.3963582809061533e-07
27237,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02229N3514_S005,3.945984,0.0,0.0,0.0,9.51084429947766e-09,6.387824601120197e-07,8.905482091561985e-08
27239,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02183N3593_S004,3.3569832,0.0,0.0,0.0,1.0733056109896608e-08,7.208705947143565e-07,9.956117997955935e-08
27245,E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01796N3749_S000,0.8575554,0.0,0.0,0.0,1.6761024561941897e-06,3.1146318451927334e-05,1.1549412054674436e-05
27266,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02226N3538_S005,2.708477,0.0,0.0,0.0,1.3254427016786022e-08,8.902149199964075e-07,1.2340146195416042e-07
27267,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02344N3478_S004,1.0666046,0.0,0.0,0.0,6.749313690130437e-07,2.922850918843775e-06,4.3390006911587387e-07
27269,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02478N3458_S005,3.494316,0.0,0.0,0.0,1.3831871630916287e-08,9.427232962938552e-07,1.3120291718875947e-07
27273,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02393N3468_S001,3.1845589,0.0,0.0,0.0,1.795042439008641e-07,7.83952284197845e-07,1.1572028874339958e-07
27289,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01640N3732_S000,0.9826813,0.0,0.0,2.1270051462707303e-07,1.4537654087816986e-06,6.13413513535656e-06,1.0913833311909818e-06
27309,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02434N3452_S005,3.9658203,0.0,0.0,0.0,1.2087811960322426e-08,8.376461502873084e-07,1.1560437953703978e-07
27318,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02236N3526_S003,3.3188362,0.0,0.0,0.0,1.2435378552219277e-08,8.352046836101768e-07,1.1619299260484318e-07
27321,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02359N3451_S003,3.0792694,0.0,0.0,0.0,4.082427941502291e-07,9.564266351899819e-07,1.6306698899018458e-07
27336,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02478N3458_S002,4.0756836,0.0,0.0,0.0,1.1858861440310345e-08,8.082510628795413e-07,1.1248782934250976e-07
27342,E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02204N3672_S000,0.48828888,0.0,9.29303455528766e-18,1.1812741084173153e-06,2.0113823843268153e-05,9.257039159529459e-05,1.4974938458030307e-05
27344,E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02072N3658_S003,1.0299835,0.0,0.0,0.0,1.7651034200481745e-07,1.6874394315306002e-06,6.934424197738373e-07
27353,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02287N3501_S005,3.7399864,0.0,0.0,0.0,1.0632390947493681e-08,7.14109560881549e-07,9.96921248806509e-08
27361,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M809_E02103N3738_S000,0.3112831,0.0,5.621987429402419e-14,1.6716685924280727e-06,9.882244944144416e-06,1.8964706640887613e-05,4.709729590495994e-06
27366,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01616N3730_S000,0.55542755,0.0,0.0,8.994712530026549e-07,6.141921452596439e-06,1.0832737281337052e-05,2.80454873309795e-06
27373,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02245N3515_S004,3.2532234,0.0,0.0,0.0,1.169358255777878e-08,7.853830005598104e-07,1.0931691064147088e-07
27381,E01964N3926E02184N3685-PS-Str_PYes_Var-M837_E02057N3724_S000,0.37689972,0.0,0.0,0.0,2.271865785578296e-05,7.957130923906207e-05,1.3081764123757074e-05
27398,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02074N3729_S000,0.15106583,8.59962471415238e-08,1.111762696958868e-06,8.389211216234995e-06,3.517896061593351e-05,6.213493081973577e-05,1.744443448557632e-05
27405,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01623N3797_S000,0.5447464,0.0,0.0,3.471517061066868e-07,2.9635194429391974e-06,1.1064524695023518e-05,1.968772975265343e-06
27412,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02451N3450_S004,4.129093,0.0,0.0,0.0,1.1665167863280519e-08,8.006264042390076e-07,1.1103260797177034e-07
27413,E01577N3897E01966N3571-PS-Mur_PYes_Var-M707_E01823N3875_S000,0.21210098,0.0,0.0,2.1508577128514866e-06,2.538697007311919e-05,0.00015519426727081482,2.8675395651184056e-05
27416,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02393N3468_S004,3.74609,0.0,0.0,0.0,3.2001290340841844e-07,7.577774481730938e-07,1.2806177043837127e-07
27427,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02464N3518_S003,0.31433487,0.0,0.0,0.0,1.3760919327228464e-10,2.935142923192319e-05,7.270648588555379e-06
27437,E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02287N3633_S002,0.41809845,0.0,0.0,0.0,6.260039815027313e-06,1.323704135421914e-05,4.7658624729320325e-06
27467,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02313N3510_S002,2.7573051,0.0,0.0,0.0,0.0,8.966194138499974e-07,1.2587172239193268e-07
27472,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02119N3739_S000,0.36163712,1.1844118705805552e-07,1.2043776610579193e-06,3.9019501993517045e-06,6.553678824513653e-06,9.08969489924265e-06,4.103607225698953e-06
27477,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02209N3537_S003,3.0121307,0.0,0.0,0.0,4.107360101633911e-07,9.273154764393662e-07,1.6076130247914092e-07
27488,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02144N3587_S005,3.5553513,0.0,0.0,0.0,1.0271938014839944e-08,6.899002474047436e-07,9.521568552037075e-08
27491,E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02127N3724_S000,0.41046906,0.0,1.3192800344392184e-09,7.093681962329135e-06,3.913383484262106e-05,0.0001927314573141,3.21725247610611e-05
27495,E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02335N3587_S000,0.31433487,0.0,0.0,0.0,7.68786641061621e-05,0.0001533807246017,2.8459786347655854e-05
27502,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01599N3796_S000,0.16479874,6.381242833425724e-07,2.004119369274652e-06,9.676849901834376e-06,4.1741571878684306e-05,0.00011424854603205495,2.6269390998555092e-05
27509,E01517N3917E01678N3772-PS-Str_PNo_Var-M754_E01575N3795_S000,0.17395401,2.9846101215741646e-06,5.514637279011893e-06,1.6720217469033588e-05,4.1702033781381014e-05,8.236946603134144e-05,2.488682231084799e-05
27518,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02206N3569_S002,4.1489296,0.0,0.0,0.0,8.789997326039052e-09,5.903677885478242e-07,8.15992343236055e-08
27519,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02293N3602_S004,0.5432205,0.0,0.0,0.0,0.0,2.0569801439470668e-05,2.016107585273335e-06
27536,E01517N3917E01678N3772-PS-Mur_PNo_Var-M792_E01632N3846_S000,0.16174698,1.5244490168442185e-11,1.1786252518551651e-06,5.461543764469416e-06,1.4756469387145269e-05,4.182137093854353e-05,9.630619574351206e-06
27540,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02194N3581_S002,3.1296272,0.0,0.0,0.0,1.1203700272034932e-08,7.524807469008018e-07,1.040527893762877e-07
27541,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02383N3566_S005,0.85908127,0.0,0.0,0.0,0.0,4.078563159027234e-06,4.2180830291993466e-07
27566,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S002,3.558403,0.0,0.0,0.0,1.0865658860300954e-08,7.29776671657026e-07,1.0116153544458888e-07
27597,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02243N3539_S002,3.6774254,0.0,0.0,0.0,1.2878631879204503e-08,8.649751689371216e-07,1.2003053992774647e-07
27605,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02243N3539_S003,3.3752975,0.0,0.0,0.0,1.1443347100192607e-08,7.68576288540256e-07,1.0665349735127093e-07
