id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01649N3780_S000	23801	3.386	10.014	0.939	0.751	0.016	0.025	4.146
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02471N3437_S002	6422	1.246	8.009	0.468	0.276	0.002	0.002	1.431
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02304N3498_S005	66362	5.226	10.992	0.895	0.879	0.005	0.005	6.136
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E01991N3732_S000	5805	1.216	7.801	0.421	0.256	0.001	0.001	1.256
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02170N3650_S002	21694	2.998	9.862	0.885	0.697	0.002	0.004	3.374
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02166N3518_S005	16780	3.668	9.598	0.878	0.702	0.002	0.002	4.488
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01701N3725_S000	42069	4.703	10.635	0.988	0.931	0.011	0.013	4.721
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02194N3513_S000	8401	1.78	8.561	0.622	0.422	0.001	0.001	2.374
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02377N3471_S005	16291	3.904	9.626	0.93	0.799	0.004	0.004	4.135
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01789N3844_S000	29479	3.545	10.187	0.901	0.795	0.001	0.002	3.841
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02175N3577_S000	10815	2.304	8.929	0.698	0.505	0.001	0.001	2.457
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02292N3463_S000	3926	0.78	7.102	0.309	0.183	0.001	0.001	0.858
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01804N3797_S001	119123	5.526	11.684	0.996	0.949	0.042	0.056	6.725
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02235N3671_S000	7591	1.479	8.398	0.585	0.349	0.002	0.004	1.692
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02467N3448_S004	163490	7.237	12.125	1.128	0.972	0.007	0.008	10.126
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02227N3634_S000	5872	1.046	7.831	0.429	0.265	0.001	0.001	1.117
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M850_E02236N3646_S000	6005	1.291	7.896	0.447	0.279	0.001	0.001	1.486
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02104N3649_S005	35842	3.773	10.459	0.972	0.781	0.004	0.004	3.807
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02335N3468_S005	25839	4.89	10.071	0.915	0.757	0.004	0.004	6.065
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02223N3573_S005	19620	3.421	9.743	0.868	0.681	0.002	0.002	3.799
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02349N3441_S000	8398	1.702	8.607	0.651	0.396	0.002	0.002	1.804
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01816N3807_S000	8994	1.909	8.585	0.595	0.412	0.001	0.001	2.141
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02259N3628_S002	8550	1.767	8.62	0.648	0.408	0.002	0.002	1.932
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M774_E02202N3721_S000	1356	0.401	4.995	0.108	0.062	0.001	0.001	0.461
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01588N3786_S000	5623	1.08	7.742	0.409	0.245	0.001	0.002	1.176
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02555N3408_S003	12527	3.178	9.337	0.906	0.68	0.002	0.002	3.407
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M754_E01840N3808_S000	3088	0.613	6.716	0.267	0.153	0.001	0.001	0.687
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02250N3552_S004	32521	5.671	10.366	0.976	0.877	0.008	0.008	7.364
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02324N3546_S000	2113	0.498	5.901	0.172	0.097	0.001	0.001	0.571
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02240N3443_S000	12257	1.926	9.013	0.669	0.457	0.001	0.001	2.069
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02217N3548_S001	60268	4.876	10.987	0.981	0.906	0.005	0.007	6.05
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02209N3683_S000	2861	0.805	6.454	0.222	0.133	0.001	0.001	0.877
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02152N3510_S004	21344	3.872	9.935	0.967	0.813	0.002	0.002	4.535
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02154N3709_S000	2619	0.553	6.301	0.208	0.123	0.001	0.001	0.604
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02467N3448_S005	12231	3.045	9.302	0.896	0.665	0.002	0.002	3.253
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02418N3478_S005	10308	1.845	8.839	0.669	0.429	0.004	0.004	2.1
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02308N3607_S000	4971	1.209	7.495	0.362	0.229	0.001	0.001	1.382
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02129N3557_S000	12603	2.086	9.18	0.77	0.549	0.002	0.002	2.339
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02351N3465_S002	22124	2.696	9.816	0.828	0.635	0.002	0.004	2.733
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01708N3793_S000	7455	1.36	8.23	0.503	0.315	0.001	0.001	1.404
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02212N3482_S000	7057	1.646	8.332	0.589	0.372	0.001	0.001	1.86
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02118N3568_S003	23430	3.25	9.98	0.922	0.741	0.002	0.002	3.87
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02061N3739_S000	6255	1.265	7.909	0.435	0.271	0.001	0.001	1.332
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02238N3596_S005	16399	2.411	9.485	0.802	0.561	0.002	0.002	2.716
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02270N3527_S001	23145	3.787	9.961	0.915	0.771	0.005	0.007	4.585
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S001	18430	2.645	9.599	0.8	0.62	0.002	0.002	2.708
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01862N3847_S000	6569	1.338	8.105	0.504	0.296	0.001	0.001	1.466
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02409N3467_S005	8194	1.792	8.541	0.624	0.387	0.004	0.004	1.827
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02471N3437_S002	17592	2.533	9.57	0.814	0.604	0.007	0.007	2.712
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02498N3423_S003	12652	2.163	9.145	0.741	0.53	0.004	0.004	2.356
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02467N3425_S002	25715	3.56	10.072	0.921	0.764	0.005	0.007	3.693
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02247N3453_S001	21074	3.514	9.847	0.897	0.686	0.002	0.002	4.257
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01668N3695_S000	19991	3.448	9.864	0.961	0.755	0.013	0.019	4.869
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M732_E02057N3799_S000	1280	0.316	4.923	0.107	0.059	0.001	0.001	0.377
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02166N3518_S001	22769	4.223	10.007	0.974	0.84	0.002	0.002	4.709
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02309N3460_S005	14673	2.975	9.419	0.839	0.659	0.005	0.005	3.227
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02204N3672_S000	4562	0.847	7.377	0.35	0.223	0.001	0.001	0.883
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01644N3694_S000	6131	1.33	7.935	0.455	0.285	0.002	0.004	1.556
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02253N3481_S000	9569	1.668	8.66	0.602	0.392	0.001	0.001	1.814
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02324N3434_S000	3877	0.873	7.151	0.329	0.202	0.001	0.001	0.935
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02284N3476_S003	14341	2.598	9.33	0.786	0.619	0.004	0.004	2.722
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M754_E02209N3683_S000	1321	0.357	4.921	0.103	0.059	0.001	0.001	0.418
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01699N3763_S000	18327	3.412	9.728	0.916	0.695	0.01	0.013	3.546
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02375N3448_S004	20400	2.745	9.805	0.888	0.683	0.007	0.007	3.136
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02016N3610_S000	18314	2.754	9.589	0.797	0.608	0.001	0.001	2.809
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02351N3465_S004	51882	4.644	10.719	0.871	0.915	0.011	0.013	5.388
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02146N3723_S000	8998	1.656	8.601	0.604	0.397	0.001	0.001	1.715
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02073N3766_S000	4371	0.954	7.266	0.327	0.203	0.001	0.001	1.109
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S002	26707	3.867	10.134	0.943	0.8	0.008	0.008	4.096
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02139N3548_S002	26214	4.058	10.17	0.996	0.855	0.004	0.004	4.692
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02126N3687_S000	9681	1.789	8.643	0.586	0.411	0.001	0.001	1.9
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02206N3569_S003	53523	4.319	10.808	0.923	0.886	0.007	0.008	4.697
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02268N3554_S003	31112	3.647	10.283	0.94	0.815	0.002	0.002	4.06
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02048N3695_S000	7711	1.442	8.309	0.526	0.345	0.001	0.001	1.712
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02232N3550_S000	7276	1.571	8.353	0.583	0.353	0.001	0.001	1.694
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01708N3793_S000	15657	2.844	9.486	0.841	0.643	0.011	0.014	3.023
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02022N3645_S000	21190	3.07	9.771	0.827	0.631	0.001	0.001	3.125
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02226N3500_S002	28930	3.489	10.211	0.94	0.805	0.004	0.004	4.164
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02239N3505_S000	5482	1.258	7.708	0.406	0.264	0.001	0.001	1.379
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E01983N3684_S000	7335	1.557	8.263	0.528	0.351	0.001	0.001	1.605
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02206N3569_S003	21415	3.737	9.924	0.954	0.762	0.004	0.004	4.393
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02156N3678_S000	2536	0.674	6.216	0.197	0.127	0.001	0.001	0.746
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01863N3828_S000	8815	2.088	8.585	0.607	0.409	0.001	0.001	2.385
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02482N3444_S001	23998	3.586	9.989	0.908	0.766	0.004	0.004	4.178
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02165N3634_S001	78959	5.077	11.189	0.916	0.877	0.004	0.005	5.182
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02243N3708_S000	3349	0.784	6.756	0.256	0.15	0.001	0.001	0.856
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02244N3659_S000	3001	0.675	6.528	0.228	0.134	0.001	0.001	0.748
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02279N3514_S004	107430	6.296	11.508	0.926	0.934	0.013	0.014	7.724
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02168N3560_S002	20857	3.85	9.904	0.959	0.781	0.002	0.002	4.48
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02270N3527_S005	14772	2.969	9.379	0.802	0.59	0.002	0.002	3.545
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02201N3458_S005	24188	3.954	10.063	0.97	0.837	0.002	0.002	4.823
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M837_E02071N3714_S000	7030	1.449	8.151	0.493	0.312	0.001	0.002	1.5
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02192N3708_S000	1895	0.567	5.653	0.15	0.091	0.001	0.001	0.636
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M850_E02350N3576_S000	5285	1.118	7.633	0.39	0.247	0.001	0.001	1.225
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02226N3500_S000	2708	0.629	6.474	0.239	0.141	0.001	0.001	0.723
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02373N3559_S002	13683	2.427	9.348	0.839	0.611	0.002	0.004	2.64
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02210N3611_S001	22800	3.247	9.954	0.922	0.734	0.005	0.007	3.996
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M707_E01765N3843_S000	2202	0.497	5.97	0.177	0.099	0.001	0.001	0.572
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02067N3642_S000	12802	2.079	9.07	0.679	0.485	0.001	0.001	2.271
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E02010N3666_S000	6160	1.328	7.971	0.47	0.287	0.001	0.001	1.358
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02263N3578_S001	18313	3.262	9.715	0.905	0.674	0.004	0.004	3.906
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02121N3611_S001	56036	5.916	10.861	0.93	0.98	0.004	0.005	8.788
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3481_S001	23045	4.064	9.962	0.92	0.799	0.005	0.007	4.338
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02140N3614_S004	23713	3.391	10.011	0.939	0.726	0.004	0.004	3.68
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01649N3780_S000	8165	1.473	8.386	0.537	0.342	0.005	0.008	1.706
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01738N3718_S000	6044	1.218	7.925	0.457	0.281	0.001	0.001	1.332
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02188N3654_S005	15932	3.057	9.451	0.799	0.598	0.002	0.002	3.316
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02344N3478_S002	88355	5.759	11.37	0.981	0.923	0.007	0.007	5.924
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02326N3457_S000	6636	1.204	8.13	0.512	0.307	0.001	0.001	1.314
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02142N3536_S005	25734	3.416	10.073	0.921	0.767	0.002	0.002	3.847
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02259N3628_S004	14296	2.623	9.345	0.8	0.573	0.002	0.004	2.707
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M707_E01680N3686_S000	2105	0.486	5.915	0.176	0.106	0.001	0.001	0.54
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E01996N3653_S000	10551	1.878	8.778	0.615	0.414	0.001	0.001	1.994
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02340N3431_S002	21983	3.97	9.915	0.921	0.838	0.004	0.004	4.318
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M680_E01733N3679_S000	1919	0.402	5.759	0.165	0.092	0.001	0.001	0.443
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02377N3471_S003	17387	2.979	9.571	0.825	0.634	0.007	0.007	3.079
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02239N3505_S005	35125	5.766	10.452	0.986	0.938	0.008	0.008	7.77
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02433N3427_S005	15422	2.868	9.415	0.796	0.64	0.004	0.004	3.044
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01623N3797_S000	12249	1.925	9.044	0.691	0.463	0.002	0.008	2.063
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02361N3475_S001	19322	3.307	9.754	0.891	0.73	0.005	0.005	4.111
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02105N3701_S000	11883	1.842	8.934	0.639	0.442	0.002	0.002	1.895
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01782N3777_S000	7421	1.518	8.346	0.568	0.352	0.001	0.001	1.631
PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Hom-M792_E01611N3806_S000	11750	2.012	8.937	0.647	0.473	0.001	0.007	2.058
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01670N3819_S000	4684	1.005	7.417	0.355	0.235	0.004	0.005	1.14
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02184N3552_S002	152617	6.187	12.061	1.134	0.966	0.013	0.014	7.141
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02386N3481_S004	18004	3.004	9.609	0.828	0.654	0.004	0.004	3.078
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02267N3478_S000	6616	1.465	8.064	0.48	0.304	0.001	0.001	1.553
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01787N3864_S000	2490	0.53	6.25	0.208	0.121	0.001	0.001	0.58
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01725N3727_S002	254737	6.427	12.71	1.3	1.022	0.031	0.039	6.992
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M792_E01794N3768_S000	12640	2.573	9.21	0.791	0.563	0.001	0.001	2.675
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02318N3471_S002	40240	4.83	10.497	0.9	0.873	0.007	0.007	5.812
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02404N3535_S005	13651	2.599	9.31	0.809	0.577	0.001	0.002	2.657
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M837_E01817N3788_S000	23088	2.988	9.997	0.951	0.72	0.007	0.008	3.284
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01759N3757_S000	7860	1.664	8.479	0.612	0.395	0.001	0.001	1.845
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02498N3423_S001	13265	2.516	9.212	0.755	0.555	0.005	0.005	2.594
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01863N3828_S000	5825	1.255	7.855	0.442	0.281	0.001	0.001	1.488
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02142N3694_S001	54943	4.294	10.894	0.98	0.865	0.001	0.002	4.62
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02217N3548_S002	29103	3.661	10.21	0.934	0.801	0.004	0.004	3.911
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M850_E02040N3662_S000	14121	2.345	9.179	0.686	0.496	0.001	0.002	2.385
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02245N3574_S002	26176	4.075	10.114	0.943	0.838	0.004	0.004	4.456
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01686N3772_S000	13593	2.593	9.304	0.808	0.589	0.013	0.019	2.708
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02109N3687_S000	8123	1.636	8.404	0.55	0.371	0.001	0.001	1.685
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02027N3669_S000	8693	1.559	8.436	0.53	0.346	0.001	0.001	1.665
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02304N3498_S001	37715	4.085	10.51	0.973	0.86	0.005	0.005	4.446
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02086N3704_S002	57540	4.372	10.977	1.017	0.859	0.001	0.002	4.71
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02237N3564_S004	21386	3.715	9.918	0.949	0.737	0.002	0.002	4.221
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02449N3516_S005	5124	1.28	7.731	0.444	0.279	0.001	0.001	1.321
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02328N3482_S001	29678	4.502	10.29	0.992	0.867	0.007	0.007	4.964
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02212N3584_S003	25368	3.918	10.092	0.952	0.796	0.005	0.005	5.112
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02210N3611_S000	5206	1.146	7.643	0.4	0.264	0.001	0.001	1.173
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02232N3550_S003	46176	4.504	10.644	0.908	0.861	0.004	0.004	4.567
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02342N3454_S001	60651	5.688	10.89	0.885	0.929	0.01	0.01	7.387
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01726N3870_S000	15694	2.471	9.481	0.835	0.603	0.005	0.007	2.722
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02326N3457_S003	38369	4.377	10.492	0.939	0.864	0.005	0.005	4.649
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01729N3669_S000	112547	6.615	11.601	0.971	0.933	0.021	0.03	7.408
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02356N3540_S000	2703	0.558	6.406	0.224	0.124	0.001	0.001	0.627
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02106N3725_S000	3564	0.838	6.931	0.287	0.167	0.001	0.001	0.911
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M837_E02112N3526_S000	7225	1.773	8.33	0.574	0.362	0.001	0.001	1.842
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02043N3735_S000	5865	1.246	7.78	0.408	0.257	0.001	0.001	1.399
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02054N3653_S000	6406	1.297	8.016	0.473	0.287	0.001	0.001	1.373
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02026N3730_S000	5652	1.296	7.717	0.397	0.264	0.001	0.001	1.372
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02279N3514_S005	67465	5.143	11.035	0.919	0.887	0.007	0.008	5.388
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02142N3536_S005	47605	5.066	10.752	0.982	0.914	0.004	0.004	6.117
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02099N3565_S005	31640	4.186	10.315	0.954	0.798	0.002	0.002	4.321
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01663N3752_S000	18224	3.447	9.745	0.937	0.698	0.01	0.016	3.523
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02496N3396_S003	9766	2.618	8.949	0.788	0.549	0.001	0.001	2.676
PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Var-M792_E01587N3805_S000	7302	1.326	8.33	0.568	0.344	-0.001	0.002	1.395
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02159N3618_S000	11069	1.981	8.94	0.689	0.477	0.001	0.001	2.139
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02287N3633_S000	2914	0.802	6.508	0.23	0.135	0.001	0.001	0.876
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02047N3601_S000	5132	1.066	7.52	0.359	0.223	0.001	0.001	1.096
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02250N3552_S005	19852	2.842	9.811	0.918	0.682	0.002	0.002	3.388
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02377N3507_S003	10003	1.987	8.782	0.651	0.437	0.004	0.004	2.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02375N3448_S004	110857	6.378	11.553	0.939	0.945	0.01	0.01	9.58
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M707_E01797N3893_S000	3540	0.772	6.982	0.304	0.185	0.001	0.001	0.829
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02245N3574_S002	26549	3.746	10.116	0.931	0.819	0.004	0.004	4.628
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02125N3584_S003	23779	3.505	10.01	0.936	0.713	0.002	0.002	3.684
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02184N3552_S002	29511	4.518	10.294	1.001	0.898	0.002	0.002	5.122
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02188N3566_S002	82129	5.074	11.268	0.953	0.866	0.005	0.005	5.434
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02306N3593_S003	17449	3.137	9.52	0.781	0.643	0.004	0.004	3.224
