eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02425N3440_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02425N3440_S000,0.2,2.0327424124433277e-07,0.002,0.002,0.867,24.25,34.4,34402425,93.0,0.002,1.0,4.065484824886656e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02528N3419_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02528N3419_S003,0.83,1.3295559923794349e-08,0.007,0.007,2.666,25.28,34.19,34192528,21.0,0.007,1.0,1.1035314736749309e-08,1.8674136321195144e-05,137.0,"34.067,25.032"
E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02195N3500_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02195N3500_S000,0.2,4.677498133610634e-07,0.001,0.001,1.809,21.95,35.0,35002195,72.0,0.001,1.0,9.354996267221269e-08,1.8674136321195144e-05,162.0,"34.727,21.732"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02318N3471_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02318N3471_S001,1.02,1.9726654862693836e-08,0.005,0.004,6.492,23.18,34.71,34712318,110.0,0.005,1.0,2.0121187959947712e-08,1.8674136321195144e-05,491.0,"34.397,23.052"
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S002,2.0,1.3697663348687556e-08,0.007,0.005,8.159,21.65,36.34,36342165,76.0,0.007,1.0,2.7395326697375112e-08,1.8674136321195144e-05,372.0,"36.047,21.402"
E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02024N3715_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02024N3715_S000,0.27,5.589521634490311e-06,0.001,0.001,0.886,20.24,37.15,37152023,26.0,0.001,1.0,1.509170841312384e-06,1.8674136321195144e-05,126.0,"37.037,20.082"
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01602N3758_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01602N3758_S000,0.43,2.592441971152257e-07,-0.001,-0.004,1.627,16.02,37.58,37581602,18.0,0.004,1.0,1.1147500475954706e-07,1.8674136321195144e-05,579.0,"37.367,15.792"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S004,0.6,2.7870144965899632e-08,0.007,0.007,2.863,23.59,34.51,34512359,91.0,0.007,1.0,1.6722086979539777e-08,1.8674136321195144e-05,439.0,"34.397,23.382"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01793N3787_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01793N3787_S000,0.6,8.353158698371449e-08,0.002,0.001,2.23,17.93,37.87,37861793,44.0,0.002,1.0,5.011895219022869e-08,1.8674136321195144e-05,204.0,"37.697,17.772"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02133N3599_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02133N3599_S004,1.06,2.9109807204912466e-08,0.002,0.002,4.331,21.33,35.99,35992133,101.0,0.002,1.0,3.0856395637207215e-08,1.8674136321195144e-05,270.0,"35.717,21.072"
