eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02188N3566_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02188N3566_S002,2.26,5.741909453131831e-09,0.01,0.008,7.064,21.88,35.66,35652188,132.0,0.01,1.0,1.2976715364077936e-08,1.8674136321195144e-05,484.0,"35.387,21.732"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02217N3548_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02217N3548_S003,0.91,1.92363110333576e-08,0.004,0.004,5.038,22.17,35.48,35472217,131.0,0.004,1.0,1.7505043040355416e-08,1.8674136321195144e-05,406.0,"35.387,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02268N3554_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02268N3554_S000,0.17,3.92282336370028e-07,0.001,0.001,0.974,22.68,35.54,35542268,86.0,0.001,1.0,6.668799718290477e-08,1.8674136321195144e-05,404.0,"35.387,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02076N3673_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02076N3673_S005,1.17,1.0344077630476798e-08,0.004,0.002,4.25,20.76,36.73,36722076,49.0,0.004,1.0,1.2102570827657852e-08,1.8674136321195144e-05,252.0,"36.707,20.742"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02201N3524_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02201N3524_S000,0.26,1.4589649958647376e-07,0.001,0.001,1.149,22.01,35.24,35242201,114.0,0.001,1.0,3.793308989248318e-08,1.8674136321195144e-05,519.0,"35.057,21.732"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02337N3493_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02337N3493_S003,1.0,7.1330767874982335e-09,0.007,0.007,3.65,23.37,34.93,34932337,127.0,0.007,1.0,7.1330767874982335e-09,1.8674136321195144e-05,523.0,"34.727,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02223N3573_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02223N3573_S001,0.99,7.158276310137342e-09,0.007,0.005,5.033,22.23,35.73,35722223,90.0,0.007,1.0,7.086693547035969e-09,1.8674136321195144e-05,373.0,"35.717,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02184N3522_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02184N3522_S005,0.83,2.630486565250096e-08,0.002,0.002,3.637,21.84,35.22,35222184,71.0,0.002,1.0,2.1833038491575796e-08,1.8674136321195144e-05,519.0,"35.057,21.732"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02085N3646_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02085N3646_S004,0.76,2.9723987277350067e-08,0.002,0.002,2.962,20.85,36.46,36462085,68.0,0.002,1.0,2.2590230330786052e-08,1.8674136321195144e-05,200.0,"36.377,20.742"
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02054N3614_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02054N3614_S000,0.33,1.0087723126534333e-07,0.001,0.001,1.996,20.54,36.14,36142054,14.0,0.001,1.0,3.32894863175633e-08,1.8674136321195144e-05,91.0,"36.047,20.412"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02171N3606_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02171N3606_S003,1.07,2.8783271832569983e-08,0.008,0.007,4.472,21.71,36.06,36062171,104.0,0.008,1.0,3.079810086084988e-08,1.8674136321195144e-05,372.0,"36.047,21.402"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02468N3411_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02468N3411_S002,0.45,3.0355488531976984e-08,0.002,0.002,2.184,24.68,34.11,34112468,12.0,0.002,1.0,1.3659969839389642e-08,1.8674136321195144e-05,288.0,"34.067,24.372"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02230N3451_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02230N3451_S000,0.53,6.325581407978069e-08,0.001,0.001,1.437,22.3,34.51,34512230,30.0,0.001,1.0,3.352558146228377e-08,1.8674136321195144e-05,145.0,"34.397,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02417N3454_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02417N3454_S001,0.47,3.1721873707441865e-08,0.002,0.002,2.379,24.17,34.54,34542417,91.0,0.002,1.0,1.4909280642497676e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02330N3507_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02330N3507_S003,1.32,3.254599211885433e-09,0.007,0.007,4.86,23.3,35.07,35072330,60.0,0.007,1.0,4.296070959688772e-09,1.8674136321195144e-05,217.0,"35.057,23.052"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02156N3574_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02156N3574_S005,1.03,2.8179384452012565e-08,0.002,0.002,4.144,21.56,35.74,35742156,87.0,0.002,1.0,2.9024765985572943e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02366N3438_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02366N3438_S000,0.17,2.540998513871489e-07,0.001,0.001,0.67,23.66,34.38,34382366,38.0,0.001,1.0,4.319697473581532e-08,1.8674136321195144e-05,121.0,"34.067,23.382"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02250N3552_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02250N3552_S005,0.87,1.966098045692419e-08,0.004,0.004,3.808,22.5,35.52,35522250,75.0,0.004,1.0,1.7105052997524047e-08,1.8674136321195144e-05,404.0,"35.387,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02408N3442_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02408N3442_S002,0.51,3.1270546911858884e-08,0.002,0.002,2.429,24.08,34.42,34422408,102.0,0.002,1.0,1.594797892504803e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02373N3559_S005,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02373N3559_S005,0.91,1.676860643284934e-07,0.005,0.004,3.116,23.73,35.59,35592373,42.0,0.005,1.0,1.52594318538929e-07,1.8674136321195144e-05,193.0,"35.387,23.712"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02284N3476_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02284N3476_S003,0.97,2.7618231604651432e-08,0.007,0.007,5.426,22.84,34.76,34762284,106.0,0.007,1.0,2.678968465651189e-08,1.8674136321195144e-05,574.0,"34.727,22.722"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02401N3455_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02401N3455_S005,0.59,2.0139266300333324e-08,0.005,0.005,2.233,24.01,34.55,34542401,111.0,0.005,1.0,1.188216711719666e-08,1.8674136321195144e-05,596.0,"34.397,23.712"
E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02356N3540_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02356N3540_S000,0.2,6.188938415645518e-06,0.001,0.001,0.777,23.56,35.4,35402356,23.0,0.001,1.0,1.2377876831291036e-06,1.8674136321195144e-05,303.0,"35.387,23.382"
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02426N3465_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02426N3465_S002,2.39,3.2657559320659855e-08,0.011,0.011,12.544,24.26,34.65,34652426,60.0,0.011,1.0,7.805156677637706e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02219N3560_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02219N3560_S000,0.35,1.9289908715389745e-07,0.001,0.001,1.637,22.19,35.6,35602219,119.0,0.001,1.0,6.751468050386411e-08,1.8674136321195144e-05,406.0,"35.387,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02260N3540_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02260N3540_S005,1.55,2.8664299491343984e-08,0.008,0.008,6.361,22.6,35.4,35402260,117.0,0.008,1.0,4.442966421158318e-08,1.8674136321195144e-05,404.0,"35.387,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02301N3474_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02301N3474_S000,0.55,1.0998758037804857e-07,0.001,0.001,1.827,23.01,34.74,34742301,105.0,0.001,1.0,6.049316920792671e-08,1.8674136321195144e-05,574.0,"34.727,22.722"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02166N3518_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02166N3518_S000,0.48,6.358638148819149e-08,0.001,0.001,1.917,21.66,35.18,35182166,52.0,0.001,1.0,3.0521463114331916e-08,1.8674136321195144e-05,260.0,"35.057,21.402"
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02209N3683_S002,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02209N3683_S002,0.54,1.1334181463207877e-07,0.002,0.001,2.569,22.09,36.83,36832209,54.0,0.002,1.0,6.120457990132254e-08,1.8674136321195144e-05,219.0,"36.707,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02277N3598_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02277N3598_S000,0.16,1.71003676986368e-06,0.001,0.001,0.8,22.77,35.98,35972277,22.0,0.001,1.0,2.736058831781888e-07,1.8674136321195144e-05,216.0,"35.717,22.722"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02313N3510_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02313N3510_S000,0.29,3.6351329088369203e-07,0.001,0.001,0.98,23.13,35.1,35102313,85.0,0.001,1.0,1.0541885435627069e-07,1.8674136321195144e-05,217.0,"35.057,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02274N3465_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02274N3465_S000,0.57,1.635908404121734e-07,0.001,0.001,1.614,22.74,34.65,34652274,67.0,0.001,1.0,9.324677903493883e-08,1.8674136321195144e-05,200.0,"34.397,22.722"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02121N3611_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02121N3611_S002,1.01,3.226009589549108e-09,0.005,0.005,4.023,21.21,36.11,36112121,70.0,0.005,1.0,3.258269685444599e-09,1.8674136321195144e-05,417.0,"36.047,21.072"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02127N3724_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02127N3724_S000,0.22,1.7684622258723071e-06,0.001,0.001,1.035,21.27,37.24,37242127,32.0,0.001,1.0,3.8906168969190755e-07,1.8674136321195144e-05,115.0,"37.037,21.072"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02296N3538_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02296N3538_S004,1.04,3.0553648106932983e-08,0.002,0.002,3.167,22.96,35.38,35382296,36.0,0.002,1.0,3.1775794031210305e-08,1.8674136321195144e-05,437.0,"35.057,22.722"
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02053N3545_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02053N3545_S000,0.15,1.6950696291944665e-07,0.001,0.001,0.906,20.53,35.45,35452053,6.0,0.001,1.0,2.5426044437916996e-08,1.8674136321195144e-05,29.0,"35.387,20.412"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02218N3525_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02218N3525_S004,1.37,2.812286312431177e-08,0.008,0.007,4.407,22.18,35.25,35252218,112.0,0.008,1.0,3.8528322480307124e-08,1.8674136321195144e-05,720.0,"35.057,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02267N3478_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02267N3478_S002,0.58,2.7629699487134928e-08,0.004,0.002,2.817,22.67,34.78,34782267,77.0,0.004,1.0,1.6025225702538257e-08,1.8674136321195144e-05,523.0,"34.727,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02282N3451_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02282N3451_S004,1.15,9.423351720876238e-09,0.005,0.004,4.95,22.82,34.51,34512282,46.0,0.005,1.0,1.0836854479007673e-08,1.8674136321195144e-05,200.0,"34.397,22.722"
E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02083N3755_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02083N3755_S000,0.22,9.877227484026008e-06,0.001,0.001,1.06,20.83,37.55,37542083,35.0,0.001,1.0,2.172990046485722e-06,1.8674136321195144e-05,197.0,"37.367,20.742"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S003,0.76,2.7521007925327257e-08,0.002,0.002,3.293,21.47,35.6,35602147,65.0,0.002,1.0,2.0915966023248714e-08,1.8674136321195144e-05,304.0,"35.387,21.402"
E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02116N3502_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02116N3502_S000,0.68,4.1445406540661e-08,0.001,0.001,2.813,21.16,35.02,35022116,15.0,0.001,1.0,2.8182876447649483e-08,1.8674136321195144e-05,31.0,"34.727,21.072"
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02235N3464_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02235N3464_S002,1.01,9.034294984616902e-09,0.005,0.005,4.997,22.35,34.64,34642235,52.0,0.005,1.0,9.124637934463072e-09,1.8674136321195144e-05,145.0,"34.397,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02301N3474_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02301N3474_S003,1.41,2.7947146722874456e-08,0.008,0.008,4.273,23.01,34.74,34742301,105.0,0.008,1.0,3.940547687925298e-08,1.8674136321195144e-05,574.0,"34.727,22.722"
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02306N3593_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02306N3593_S000,0.09,1.0899403094508083e-05,0.001,0.001,0.394,23.06,35.93,35932306,68.0,0.001,1.0,9.809462785057275e-07,1.8674136321195144e-05,387.0,"35.717,23.052"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02306N3593_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02306N3593_S000,0.16,4.126555063291163e-06,0.001,0.001,0.636,23.06,35.93,35932306,68.0,0.001,1.0,6.602488101265861e-07,1.8674136321195144e-05,387.0,"35.717,23.052"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02287N3501_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02287N3501_S005,2.14,3.32365817136826e-08,0.014,0.013,8.059,22.87,35.01,35012287,116.0,0.014,1.0,7.112628486728078e-08,1.8674136321195144e-05,574.0,"34.727,22.722"
E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02305N3412_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02305N3412_S000,0.35,8.688181247810427e-08,0.001,0.001,1.652,23.05,34.12,34112305,13.0,0.001,1.0,3.040863436733649e-08,1.8674136321195144e-05,73.0,"34.067,22.722"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02142N3536_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02142N3536_S003,0.86,2.6085434721280634e-08,0.002,0.002,4.359,21.42,35.36,35362142,52.0,0.002,1.0,2.2433473860301346e-08,1.8674136321195144e-05,260.0,"35.057,21.402"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02268N3554_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02268N3554_S004,0.87,3.098256259547378e-08,0.002,0.002,3.599,22.68,35.54,35542268,86.0,0.002,1.0,2.695482945806219e-08,1.8674136321195144e-05,404.0,"35.387,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02212N3584_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02212N3584_S002,1.2,3.048979334444496e-08,0.002,0.002,5.065,22.12,35.84,35842212,78.0,0.002,1.0,3.6587752013333956e-08,1.8674136321195144e-05,373.0,"35.717,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02180N3508_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02180N3508_S000,0.21,4.6417770674996843e-07,0.001,0.001,1.056,21.8,35.08,35082180,72.0,0.001,1.0,9.747731841749336e-08,1.8674136321195144e-05,519.0,"35.057,21.732"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02263N3578_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02263N3578_S002,0.73,2.0592854285315224e-08,0.004,0.004,3.21,22.63,35.78,35782263,68.0,0.004,1.0,1.5032783628280114e-08,1.8674136321195144e-05,272.0,"35.717,22.392"
E02113N3823E02873N3483-PS-Str_PYes_Var-M792_E02350N3576_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M792_E02350N3576_S000,0.08,1.1370771700777991e-05,0.001,0.001,0.418,23.5,35.76,35762350,68.0,0.001,1.0,9.096617360622393e-07,1.8674136321195144e-05,138.0,"35.717,23.382"
E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02065N3602_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02065N3602_S000,0.44,1.1742784027938483e-07,0.001,0.001,2.648,20.65,36.02,36022065,18.0,0.001,1.0,5.1668249722929326e-08,1.8674136321195144e-05,73.0,"35.717,20.412"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02113N3596_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02113N3596_S003,1.29,1.9533329125346304e-08,0.004,0.004,4.488,21.13,35.96,35962113,70.0,0.004,1.0,2.519799457169673e-08,1.8674136321195144e-05,270.0,"35.717,21.072"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02189N3538_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02189N3538_S005,1.17,6.914162847331477e-09,0.005,0.005,4.233,21.89,35.38,35382189,99.0,0.005,1.0,8.089570531377828e-09,1.8674136321195144e-05,519.0,"35.057,21.732"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02112N3663_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02112N3663_S005,0.69,3.140342067319576e-08,0.004,0.002,3.151,21.12,36.63,36632112,67.0,0.004,1.0,2.1668360264505074e-08,1.8674136321195144e-05,372.0,"36.377,21.072"
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02218N3695_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02218N3695_S000,0.07,1.1534516909443454e-05,0.001,0.001,0.404,22.18,36.95,36952218,28.0,0.001,1.0,8.074161836610419e-07,1.8674136321195144e-05,219.0,"36.707,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02304N3564_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02304N3564_S000,0.09,3.4464409131128733e-06,0.001,0.001,0.469,23.04,35.64,35642304,17.0,0.001,1.0,3.1017968218015856e-07,1.8674136321195144e-05,45.0,"35.387,22.722"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02175N3577_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02175N3577_S001,0.76,2.84151094198299e-08,0.002,0.002,4.002,21.75,35.77,35772175,114.0,0.002,1.0,2.1595483159070724e-08,1.8674136321195144e-05,412.0,"35.717,21.732"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02250N3552_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02250N3552_S001,1.04,3.187890093100677e-09,0.005,0.005,3.839,22.5,35.52,35522250,75.0,0.005,1.0,3.3154056968247044e-09,1.8674136321195144e-05,404.0,"35.387,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02126N3687_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02126N3687_S005,1.1,1.0816950448183626e-08,0.005,0.005,3.61,21.26,36.87,36862126,61.0,0.005,1.0,1.189864549300199e-08,1.8674136321195144e-05,264.0,"36.707,21.072"
E01964N3926E02184N3685-PS-Str_PNo_Hom-M732_E01999N3779_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M732_E01999N3779_S000,0.06,2.021041088084225e-05,0.001,0.001,0.625,19.99,37.79,37791998,2.0,0.001,1.0,1.212624652850535e-06,1.8674136321195144e-05,49.0,"37.697,19.752"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02121N3611_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02121N3611_S005,0.7,2.9235385189276494e-08,0.002,0.002,2.902,21.21,36.11,36112121,70.0,0.002,1.0,2.0464769632493545e-08,1.8674136321195144e-05,417.0,"36.047,21.072"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02245N3574_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02245N3574_S000,0.24,1.422214796859863e-07,0.001,0.001,1.149,22.45,35.74,35742245,69.0,0.001,1.0,3.4133155124636714e-08,1.8674136321195144e-05,272.0,"35.717,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02434N3452_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02434N3452_S004,0.46,3.1717567586905825e-08,0.002,0.002,2.045,24.34,34.52,34522434,87.0,0.002,1.0,1.459008108997668e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02333N3573_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02333N3573_S000,0.12,1.064568656528207e-05,0.001,0.001,0.508,23.33,35.73,35722333,60.0,0.001,1.0,1.2774823878338482e-06,1.8674136321195144e-05,387.0,"35.717,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02156N3574_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02156N3574_S001,0.82,1.9095008246107186e-08,0.004,0.004,3.424,21.56,35.74,35742156,87.0,0.004,1.0,1.565790676180789e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02370N3485_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02370N3485_S001,0.89,1.0306548041775557e-08,0.004,0.004,3.465,23.7,34.85,34852370,48.0,0.004,1.0,9.172827757180245e-09,1.8674136321195144e-05,385.0,"34.727,23.382"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02184N3552_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02184N3552_S004,1.38,1.896303156695552e-08,0.004,0.004,5.8,21.84,35.52,35522184,118.0,0.004,1.0,2.6168983562398615e-08,1.8674136321195144e-05,484.0,"35.387,21.732"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02253N3481_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02253N3481_S003,1.09,1.862522878541056e-08,0.004,0.004,4.112,22.53,34.81,34812253,92.0,0.004,1.0,2.030149937609751e-08,1.8674136321195144e-05,523.0,"34.727,22.392"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02305N3524_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02305N3524_S001,0.76,2.0146190331520217e-08,0.004,0.004,4.169,23.05,35.24,35242305,65.0,0.004,1.0,1.5311104651955364e-08,1.8674136321195144e-05,437.0,"35.057,22.722"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02434N3452_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02434N3452_S004,1.08,2.7847633269325833e-08,0.005,0.005,4.714,24.34,34.52,34522434,87.0,0.005,1.0,3.00754439308719e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02316N3447_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02316N3447_S005,0.93,9.764870978104169e-09,0.005,0.004,3.644,23.16,34.47,34472316,46.0,0.005,1.0,9.081330009636877e-09,1.8674136321195144e-05,491.0,"34.397,23.052"
E02020N3739E02658N3366-PS-Str_PNo_Var-M837_E02127N3724_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M837_E02127N3724_S000,0.33,9.65812088780995e-07,0.001,0.001,1.363,21.27,37.24,37242127,32.0,0.001,1.0,3.1871798929772837e-07,1.8674136321195144e-05,115.0,"37.037,21.072"
E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02040N3586_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02040N3586_S000,0.15,5.179875591266969e-07,0.001,0.001,0.932,20.4,35.86,35862039,8.0,0.001,1.0,7.769813386900454e-08,1.8674136321195144e-05,35.0,"35.717,20.082"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02236N3526_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02236N3526_S003,0.83,1.896976374036852e-08,0.004,0.004,4.086,22.36,35.26,35262236,131.0,0.004,1.0,1.5744903904505872e-08,1.8674136321195144e-05,720.0,"35.057,22.062"
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02306N3593_S004,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02306N3593_S004,0.82,2.145331799727543e-07,0.002,0.002,2.589,23.06,35.93,35932306,68.0,0.002,1.0,1.7591720757765853e-07,1.8674136321195144e-05,387.0,"35.717,23.052"
