id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02337N3493_S005	40684	8.013	10.95	1.399	1.205	0.011	0.013	8.841
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02294N3487_S005	40848	9.868	10.959	1.407	1.331	0.01	0.011	11.485
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02280N3610_S000	1317	0.536	5.427	0.172	0.123	0.001	0.001	0.557
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02139N3548_S000	4773	2.658	7.789	0.505	0.486	0.001	0.001	2.994
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Var-M732_E01575N3795_S000	644	0.463	4.493	0.137	0.086	-0.001	0.001	0.516
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02230N3451_S004	15341	5.121	9.533	0.9	0.672	0.004	0.004	6.038
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02344N3478_S001	32947	7.779	10.569	1.181	1.053	0.01	0.01	8.705
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02365N3499_S003	11188	1.835	9.03	0.746	0.493	0.004	0.004	2.028
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02218N3671_S000	1758	0.783	5.848	0.196	0.154	0.001	0.001	0.861
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02223N3573_S003	15308	6.319	9.596	0.96	0.84	0.002	0.002	7.614
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02391N3445_S001	11992	2.139	9.134	0.772	0.496	0.007	0.007	2.306
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02095N3592_S003	17611	6.255	9.93	1.166	1.016	0.002	0.002	7.228
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02293N3602_S000	1153	0.439	5.23	0.161	0.117	0.001	0.001	0.465
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02170N3650_S002	11304	3.613	9.008	0.722	0.592	0.004	0.004	4.038
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02287N3633_S003	6965	1.442	8.159	0.501	0.299	0.002	0.002	1.529
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02318N3569_S000	1734	1.027	6.211	0.287	0.212	0.001	0.001	1.181
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02545N3421_S003	12396	1.898	9.152	0.761	0.52	0.005	0.005	2.135
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02537N3407_S004	8181	1.455	8.539	0.625	0.377	0.004	0.004	1.604
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02289N3573_S000	701	0.467	4.669	0.151	0.102	0.001	0.001	0.479
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02416N3428_S005	16400	2.125	9.413	0.746	0.579	0.002	0.002	2.373
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02250N3552_S004	17398	6.178	9.875	1.117	0.943	0.004	0.004	6.995
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02164N3503_S003	16751	5.457	9.769	1.044	0.865	0.002	0.002	6.648
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01723N3765_S004	31971	5.461	10.515	1.153	0.928	0.027	0.03	7.111
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02226N3538_S000	2360	1.779	6.81	0.384	0.331	0.001	0.001	2.101
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02173N3683_S000	1848	1.005	6.182	0.261	0.203	0.001	0.001	1.28
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01700N3744_S000	1125	0.6	5.35	0.186	0.129	0.001	0.001	0.716
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02223N3573_S002	12780	3.982	9.214	0.785	0.608	0.002	0.002	4.694
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02321N3496_S005	33076	7.98	10.551	1.156	1.024	0.005	0.005	9.366
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01697N3782_S000	3166	1.119	6.735	0.265	0.232	0.002	0.002	1.343
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02058N3588_S000	6076	3.383	7.95	0.467	0.473	0.001	0.001	4.245
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01721N3784_S000	6543	2.52	7.996	0.454	0.411	0.004	0.005	2.715
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02183N3593_S003	12411	4.458	9.184	0.785	0.578	0.002	0.002	5.553
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01783N3758_S000	15035	3.992	9.434	0.832	0.677	0.008	0.011	4.306
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02309N3460_S000	803	0.567	4.963	0.177	0.115	0.001	0.001	0.616
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01715N3697_S000	1139	0.865	5.57	0.23	0.154	0.001	0.001	0.978
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02206N3569_S004	46156	9.723	11.234	1.638	1.536	0.011	0.011	11.479
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02239N3477_S000	3144	3.065	7.195	0.424	0.416	0.001	0.001	3.265
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M824_E02154N3709_S000	1804	1.032	6.184	0.268	0.205	0.001	0.001	1.268
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02195N3500_S003	22449	8.011	10.373	1.425	1.266	0.005	0.005	9.046
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02253N3527_S000	2159	1.437	6.457	0.295	0.253	0.001	0.001	1.592
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02333N3573_S005	12919	1.961	9.244	0.8	0.537	0.001	0.002	2.014
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01766N3824_S000	4546	1.949	7.385	0.354	0.34	0.001	0.001	2.019
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02379N3389_S000	825	0.524	4.919	0.165	0.114	0.001	0.001	0.56
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02344N3564_S000	869	0.606	4.99	0.168	0.118	0.001	0.001	0.684
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02375N3448_S002	24702	2.704	9.932	0.833	0.659	0.01	0.01	3.041
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01768N3805_S000	12590	3.624	9.103	0.714	0.568	0.002	0.002	4.045
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02615N3448_S003	3679	1.065	6.916	0.274	0.215	0.004	0.004	1.091
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02155N3547_S005	17074	6.591	9.852	1.112	0.992	0.002	0.002	7.309
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01716N3841_S000	9287	2.595	8.587	0.577	0.384	0.014	0.016	2.8
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02174N3531_S005	16043	5.838	9.675	0.992	0.838	0.004	0.004	6.812
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02245N3515_S002	20723	7.265	10.169	1.259	1.083	0.004	0.004	8.252
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02318N3569_S000	3557	2.139	7.288	0.411	0.364	0.001	0.001	2.387
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02377N3507_S000	2232	1.452	6.612	0.333	0.271	0.002	0.002	1.613
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02393N3468_S001	35785	7.944	10.704	1.245	1.107	0.013	0.013	8.486
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02112N3663_S001	16012	5.466	9.661	0.98	0.831	0.004	0.004	6.714
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02259N3628_S001	7502	1.639	8.241	0.506	0.3	0.001	0.001	1.77
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02267N3478_S000	6713	3.04	8.253	0.572	0.559	0.001	0.001	3.738
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01715N3697_S000	24678	6.299	10.208	1.099	0.93	0.001	0.008	7.198
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02035N3615_S000	2644	2.15	6.984	0.408	0.367	0.001	0.001	2.295
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02267N3478_S000	4773	2.322	7.577	0.409	0.362	0.001	0.001	2.509
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02264N3453_S005	12725	5.016	9.251	0.819	0.671	0.002	0.002	5.797
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02321N3597_S003	12398	2.734	9.138	0.75	0.474	0.004	0.004	2.98
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02313N3510_S005	24526	6.894	10.138	1.031	0.885	0.004	0.004	7.916
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02210N3510_S000	10263	3.792	8.873	0.695	0.57	0.001	0.001	4.454
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02146N3723_S000	2006	0.817	6.128	0.228	0.174	0.001	0.001	0.946
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02053N3767_S000	774	0.498	4.787	0.154	0.103	0.001	0.001	0.522
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02119N3739_S000	2960	1.248	6.733	0.283	0.217	0.001	0.001	1.364
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02417N3454_S004	27604	3.093	10.077	0.862	0.674	0.007	0.007	3.229
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M792_E02033N3572_S000	1513	1.66	6.134	0.304	0.238	0.001	0.001	1.801
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02168N3560_S001	21601	6.611	10.2	1.245	1.06	0.004	0.005	7.471
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02173N3683_S000	2976	1.997	7.038	0.382	0.324	0.001	0.001	2.275
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02090N3619_S000	7875	3.35	8.482	0.613	0.599	0.001	0.001	4.039
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01796N3749_S000	1848	1.451	6.438	0.338	0.255	0.001	0.001	1.512
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01631N3702_S000	1643	1.207	6.258	0.317	0.237	0.002	0.004	1.36
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02093N3745_S000	2498	0.713	6.391	0.238	0.17	0.001	0.001	0.749
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02029N3787_S000	474	0.321	3.83	0.095	0.061	0.001	0.001	0.34
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02328N3482_S001	32243	3.589	10.366	0.985	0.707	0.008	0.008	3.944
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02118N3568_S004	20125	7.311	10.099	1.208	1.052	0.002	0.002	8.203
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02105N3673_S002	10596	4.859	9.005	0.768	0.698	0.002	0.002	5.055
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02109N3622_S000	1982	1.3	6.415	0.308	0.248	0.001	0.001	1.505
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02461N3461_S002	11325	1.793	9.048	0.751	0.483	0.002	0.002	1.991
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01714N3860_S000	15573	3.891	9.463	0.826	0.631	0.01	0.011	4.524
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02337N3493_S001	16505	2.874	9.465	0.782	0.571	0.005	0.005	3.163
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02029N3745_S000	1598	0.941	5.908	0.23	0.177	0.001	0.001	1.192
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02449N3516_S001	4567	1.127	7.281	0.318	0.251	0.004	0.004	1.158
PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Var-M824_E02127N3724_S000	1926	0.822	6.091	0.229	0.178	0.001	0.001	1.022
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02284N3476_S000	8207	2.344	8.434	0.56	0.345	0.001	0.001	2.652
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02270N3527_S002	19757	7.674	10.196	1.356	1.209	0.004	0.004	8.748
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01758N3776_S000	914	0.617	5.17	0.191	0.13	0.001	0.001	0.761
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02085N3646_S001	11571	3.986	9.072	0.753	0.641	0.002	0.002	4.511
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M824_E02259N3628_S000	1814	0.918	6.074	0.239	0.191	0.001	0.001	1.172
PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Var-M824_E02154N3709_S000	1737	1.066	6.153	0.27	0.206	0.001	0.001	1.273
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02140N3655_S003	7569	4.153	8.333	0.549	0.533	0.002	0.002	4.834
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01649N3780_S000	6179	2.188	7.858	0.419	0.325	0.001	0.004	2.452
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02287N3501_S000	1216	0.692	5.619	0.226	0.158	0.001	0.001	0.766
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02326N3457_S002	20322	4.619	9.75	0.844	0.652	0.005	0.005	4.872
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02147N3560_S005	15082	5.074	9.571	0.951	0.772	0.002	0.002	6.104
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02243N3539_S001	16605	6.621	9.812	1.099	0.984	0.004	0.004	8.293
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02171N3544_S002	25421	8.243	10.479	1.398	1.278	0.005	0.005	9.331
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02092N3663_S000	4420	2.092	7.653	0.477	0.455	0.001	0.001	2.773
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02350N3576_S004	8079	1.727	8.425	0.564	0.335	0.008	0.008	1.886
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01780N3796_S000	2628	1.942	6.952	0.397	0.337	0.001	0.001	2.177
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01731N3813_S000	21339	5.025	9.929	0.962	0.737	0.013	0.019	5.599
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02311N3485_S001	20251	6.206	10.015	1.104	0.891	0.005	0.005	7.088
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02188N3566_S005	34008	8.481	10.693	1.295	1.22	0.007	0.007	9.747
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02171N3544_S002	16201	5.902	9.761	1.071	0.933	0.002	0.002	6.841
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02129N3665_S005	19869	5.925	9.806	0.913	0.783	0.001	0.001	6.256
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02259N3628_S003	8017	1.753	8.422	0.567	0.34	0.002	0.002	1.834
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01813N3845_S000	4702	2.573	7.646	0.445	0.423	0.001	0.001	2.831
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02146N3630_S003	20250	7.918	10.206	1.336	1.183	0.002	0.004	9.093
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01791N3825_S000	5623	2.874	7.847	0.455	0.44	0.001	0.001	3.117
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02171N3606_S003	20082	7.244	10.138	1.259	1.082	0.004	0.004	8.377
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02227N3634_S000	3727	2.817	7.449	0.461	0.447	0.001	0.001	3.366
PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Hom-M732_E01611N3806_S000	467	0.228	3.843	0.098	0.053	0.001	0.001	0.24
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02287N3501_S003	17431	6.552	9.826	1.062	0.883	0.002	0.002	7.884
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02079N3631_S005	14827	6.523	9.465	0.87	0.774	0.002	0.004	8.469
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02242N3492_S003	16256	6.252	9.787	1.095	0.952	0.002	0.002	7.362
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02225N3486_S005	11229	5.106	9.093	0.792	0.687	0.002	0.002	6.136
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02013N3694_S000	1669	1.269	6.21	0.298	0.241	0.001	0.001	1.515
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02225N3486_S000	5287	2.71	7.781	0.453	0.44	0.001	0.001	3.027
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01663N3752_S000	1213	0.607	5.381	0.178	0.135	0.001	0.001	0.673
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02321N3496_S001	12441	1.879	9.155	0.76	0.507	0.004	0.004	2.019
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01793N3787_S000	13188	4.146	9.167	0.726	0.604	0.002	0.004	4.581
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02112N3663_S000	4766	2.133	7.577	0.41	0.376	0.001	0.001	2.373
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02287N3501_S004	28262	6.538	10.35	1.106	0.934	0.005	0.007	7.536
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01780N3748_S000	598	0.418	4.355	0.128	0.085	0.001	0.001	0.52
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02482N3444_S001	12627	1.954	9.165	0.757	0.514	0.005	0.005	2.187
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02147N3521_S002	20139	7.77	10.197	1.332	1.17	0.002	0.002	8.447
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02171N3544_S003	14318	4.461	9.413	0.855	0.625	0.002	0.004	5.312
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02441N3439_S001	27629	5.179	10.15	0.926	0.75	0.007	0.007	5.389
PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Hom-M824_E02164N3695_S000	1879	0.981	6.25	0.275	0.205	0.001	0.001	1.172
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01645N3675_S000	6965	2.742	8.118	0.482	0.441	0.001	0.005	3.215
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02349N3441_S003	18599	4.25	9.696	0.874	0.647	0.005	0.005	4.564
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02393N3468_S002	38122	7.964	10.79	1.273	0.969	0.01	0.01	9.352
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01694N3821_S000	1391	0.957	5.872	0.254	0.189	0.001	0.002	1.176
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02218N3525_S000	6910	3.46	8.251	0.554	0.534	0.001	0.002	4.002
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01750N3709_S005	41109	8.213	11.044	1.522	1.275	0.031	0.036	9.213
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02335N3587_S001	5973	1.201	7.847	0.428	0.254	0.002	0.002	1.268
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02184N3552_S005	17026	6.419	9.89	1.159	1.035	0.004	0.004	7.434
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01797N3730_S000	725	0.681	4.783	0.163	0.111	0.001	0.001	0.71
PS_manning003/E01517N3917E01678N3772-PS-Str_PYes_Hom-M707_E01564N3784_S000	550	0.407	4.206	0.12	0.075	-0.001	0.001	0.458
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02102N3607_S000	2167	1.335	6.514	0.311	0.255	0.001	0.001	1.509
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02247N3453_S002	14332	5.089	9.444	0.882	0.753	0.002	0.002	6.6
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02330N3507_S004	12396	5.106	9.224	0.817	0.719	0.002	0.002	6.061
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02237N3564_S005	18859	7.55	10.1	1.291	1.152	0.004	0.004	8.934
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02139N3548_S000	5419	2.902	7.937	0.516	0.494	0.001	0.001	3.47
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02122N3652_S005	10147	5.103	8.858	0.693	0.64	0.002	0.002	6.775
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M824_E02272N3638_S000	1274	0.622	5.401	0.173	0.132	0.001	0.001	0.674
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02083N3755_S000	1529	0.595	5.695	0.194	0.143	0.001	0.001	0.621
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01736N3737_S000	6047	2.551	7.935	0.462	0.431	0.005	0.005	2.776
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01640N3732_S000	4281	2.196	7.417	0.389	0.365	-0.001	0.001	2.48
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02377N3471_S005	10594	2.263	8.93	0.713	0.429	0.005	0.005	2.53
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02171N3544_S004	13949	5.004	9.443	0.905	0.791	0.002	0.002	5.806
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02368N3461_S005	40596	9.439	10.965	1.425	1.371	0.013	0.014	10.874
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02155N3547_S005	15196	4.084	9.496	0.875	0.684	0.002	0.002	4.71
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M850_E02079N3631_S000	6362	3.723	8.058	0.496	0.473	0.001	0.001	4.344
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02296N3512_S000	7771	3.216	8.404	0.575	0.559	0.002	0.002	3.615
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02218N3646_S000	1383	0.579	5.51	0.178	0.134	0.001	0.001	0.6
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02335N3468_S002	29326	4.562	10.191	0.909	0.699	0.005	0.007	4.707
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01612N3787_S000	2168	1.188	6.436	0.287	0.231	-0.002	0.001	1.273
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M732_E01823N3875_S000	2977	2.226	7.131	0.419	0.364	0.001	0.001	2.371
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02458N3438_S005	43806	10.199	11.125	1.549	1.51	0.007	0.007	11.916
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02088N3719_S000	1062	0.515	5.079	0.15	0.109	0.001	0.001	0.562
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02112N3663_S001	14759	5.547	9.5	0.905	0.793	0.004	0.004	5.931
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02381N3494_S001	19341	2.317	9.622	0.78	0.615	0.002	0.002	2.519
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02218N3461_S000	7676	4.305	8.343	0.547	0.514	0.001	0.001	4.639
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02218N3646_S000	4485	2.376	7.627	0.458	0.424	0.001	0.002	2.649
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01803N3816_S000	7146	2.827	8.195	0.507	0.465	0.001	0.001	3.02
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Var-M754_E02078N3742_S000	684	0.53	4.553	0.137	0.094	0.001	0.001	0.586
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02072N3616_S000	2854	1.891	6.921	0.355	0.294	0.001	0.001	2.232
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M850_E01728N3688_S000	15658	5.019	9.506	0.858	0.675	0.01	0.016	5.353
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02214N3733_S000	506	0.252	3.975	0.103	0.059	0.001	0.001	0.275
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02401N3479_S005	21357	2.304	9.736	0.792	0.628	0.005	0.005	2.475
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01707N3812_S000	8889	2.799	8.542	0.577	0.412	0.008	0.008	3.003
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02237N3564_S004	24346	9.514	10.512	1.51	1.392	0.004	0.004	11.046
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02159N3618_S002	24016	6.751	10.301	1.24	1.065	0.005	0.005	7.514
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02393N3501_S003	14188	1.961	9.305	0.774	0.546	0.002	0.004	2.135
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02220N3597_S001	16248	5.535	9.654	0.959	0.806	0.002	0.002	6.276
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02340N3431_S001	12533	2.394	9.167	0.764	0.497	0.002	0.004	2.583
