,Train_size,RP,Site,True,Pred,Bias,Pred_low,Pred_high,Sigma
145,529,100000000.0,9,6.833206429789875,6.640797058369182,-0.19240937142069292,8.228077606982591,5.1260368368961275,0.7755101925216159
146,529,1000000000.0,9,7.869641525132395,6.81914088102101,-1.050500644111385,9.160311466313656,5.260971754751459,0.9748349278905493
147,529,1000.0,10,0.0,0.0,0.0,0.009843887462496616,0.0,0.002460971865624154
148,529,10000.0,10,0.0,0.0,0.0,0.1960052723955055,0.0,0.049001318098876374
149,529,100000.0,10,1.175398937727467,1.2293629997785862,0.053964062051119255,1.7679528219412728,0.6775291146818645,0.2726059268148521
150,529,1000000.0,10,3.123717296094119,3.2198210787966364,0.09610378270251729,4.119540175705822,2.3605086951082774,0.43975787014938617
151,529,10000000.0,10,5.360641257629954,5.393808602914617,0.03316734528466281,6.907920569240482,3.78644813613415,0.780368108276583
152,529,100000000.0,10,6.631204245767506,6.4325243155554235,-0.19867993021208274,8.293487307734333,4.608901503148743,0.9211464511463976
153,529,1000000000.0,10,7.396223327502627,6.95717496015574,-0.4390483673468868,9.588490617984654,4.878647010128918,1.177460901963934
154,529,1000.0,11,0.0,0.0,0.0,0.009815508501622636,0.0,0.002453877125405659
155,529,10000.0,11,0.0,0.0,0.0,0.009997805601712623,0.0,0.0024994514004281557
156,529,100000.0,11,0.0,0.42601679271038906,0.42601679271038906,1.0020214713895115,0.0,0.25050536784737787
157,529,1000000.0,11,2.3178129665843676,2.3246174644030755,0.006804497818707844,2.9773269851348063,1.6753044403581092,0.3255056361941743
158,529,10000000.0,11,3.976256510211769,3.934619163891022,-0.04163734632074689,4.9540374753797805,2.867383930372271,0.5216633862518774
159,529,100000000.0,11,4.9811771947951895,4.664011989294017,-0.31716520550117266,6.134747356977859,3.3984349114991135,0.6840781113696863
160,529,1000000000.0,11,5.52528785976876,5.146269507429377,-0.37901835233938286,7.1272600026770005,3.6380266999738406,0.87230832567579
161,529,1000.0,12,0.0,0.0,0.0,0.00980430357758622,0.0,0.002451075894396555
162,529,10000.0,12,0.0,0.0,0.0,0.00998639257585874,0.0,0.002496598143964685
163,529,100000.0,12,0.0,0.0,0.0,0.01000460147568599,0.0,0.0025011503689214977
164,529,1000000.0,12,0.22536173549121127,0.49101190260850275,0.2656501671172915,0.8311338053682681,0.10323129775966934,0.1819756269021497
165,529,10000000.0,12,1.9846288175398301,1.3837938881681746,-0.6008349293716555,2.0662353932353867,0.7423348642089826,0.330975132256601
166,529,100000000.0,12,3.246162838265235,1.9244360364959276,-1.3217268017693073,2.744846241598479,1.1040258313933762,0.4102051025512757
167,529,1000000000.0,12,3.4900357131246467,2.0193509443462565,-1.4706847687783902,2.8997911644563112,1.148915726737452,0.43771885942971483
168,892,1000.0,1,0.0,0.0,0.0,0.05675101839878414,0.0,0.014187754599696034
169,892,10000.0,1,0.0,0.0,0.0,0.5337957237844554,0.0,0.13344893094611385
170,892,100000.0,1,2.410258236361121,3.373119418155909,0.9628611817947879,4.789849157050128,2.0255935588728615,0.6910638995443166
171,892,1000000.0,1,7.4243857134306115,6.965001705380602,-0.45938400805000956,9.015764589041137,4.924520234271166,1.0228110886924926
172,892,10000000.0,1,7.433682631739302,7.632337032632295,0.1986544008929929,9.741047746722343,5.744911627696154,0.9990340297565472
173,892,100000000.0,1,9.204977452232926,8.892113212210303,-0.31286424002262336,11.269016003503596,6.959540671562762,1.0773688329852085
174,892,1000000000.0,1,9.433373685032144,9.454341423754633,0.02096773872248825,11.837427979445193,7.403315910998256,1.1085280171117344
175,892,1000.0,2,0.0,0.0,0.0,0.01706660484649243,0.0,0.004266651211623108
176,892,10000.0,2,0.7350225362935461,0.8153459827198508,0.08032344642630473,1.3175811090637761,0.32622805704671226,0.24783826300426598
177,892,100000.0,2,2.2770984305471704,2.507698999291895,0.23060056874472457,3.1254732738013233,1.9819119362513884,0.28589033438748374
