ID	Source_Region	Type	Mag	lon	lat	SlipModel	Scaling	RuptureModel	Rigidity	Depth	Strike	Dip	Rake	Length	Area	Slip	Location	LocationCount
E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S067D70R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.4427	36.4781					1.0	67.5	70.0	270.0	146.0047975	4781.532657	6.221125089	36471544	310.0
E01470N3877E01631N3641-BS-M707_E01555N3715_D010_S247D10R090_A001194_S013	E01470N3877E01631N3641	BS	7.0737	15.5529	37.1526					1.0	247.5	10.0	90.0	50.1048797	1194.978314	1.302045127	37151555	772.0
E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S067D90R090_A002108_S017	E01470N3877E01631N3641	BS	7.3203	15.5529	37.1526					1.0	67.5	90.0	90.0	70.43855493	2108.290431	1.72963961	37151555	772.0
E01446N4259E02038N3783-BS-M809_E01946N3827_D010_S157D50R270_A006995_S075	E01446N4259E02038N3783	BS	8.0933	19.468	38.2767					1.0	157.5	50.0	270.0	183.4540459	6995.959622	7.525559016	38271946	190.0
E01267N3753E01646N3535-BS-M732_E01530N3737_D208_S202D70R090_A001180_S030	E01267N3753E01646N3535	BS	7.3203	15.3075	37.3774					20.85	202.5	70.0	90.0	63.06959406	1180.157677	3.089911384	37371530	1315.0
E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S112D70R090_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.3446	37.6022					1.0	112.5	70.0	90.0	204.8885534	12497.91873	4.212581963	37601534	569.0
E01267N3753E01646N3535-BS-M707_E01502N3737_D062_S337D50R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.0245	37.3774					6.27	337.5	50.0	90.0	44.86313534	668.9129776	2.326036034	37371502	919.0
E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S067D90R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.2708	37.1526					12.58	67.5	90.0	270.0	146.0047975	4781.532657	6.221125089	37151527	1118.0
E01267N3753E01646N3535-BS-M792_E01537N3602_D010_S292D30R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.3713	36.0284					1.0	292.5	30.0	90.0	146.0047975	4781.532657	6.221125089	36021537	65.0
E01517N3917E01678N3772-BS-M707_E01566N3782_D094_S022D30R270_A001194_S013	E01517N3917E01678N3772	BS	7.0737	15.6667	37.8271					9.43	22.5	30.0	270.0	50.1048797	1194.978314	1.302045127	37821566	34.0
E01446N4259E02038N3783-BS-M732_E02004N3827_D142_S337D30R090_A001180_S030	E01446N4259E02038N3783	BS	7.3203	20.0408	38.2767					14.23	337.5	30.0	90.0	63.06959406	1180.157677	3.089911384	38272004	338.0
E01522N3585E03578N2685-BS-M754_E01692N3535_D010_S067D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	16.9211	35.3539					1.0	67.5	50.0	90.0	85.8446545	1972.937179	3.995515346	35351692	60.0
E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S337D70R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.0245	37.3774					1.0	337.5	70.0	90.0	44.86313534	668.9129776	2.326036034	37371502	919.0
E01522N3585E03578N2685-BS-M792_E02353N3310_D010_S247D50R090_A004781_S062	E01522N3585E03578N2685	BS	7.928	23.5328	33.1056					1.0	247.5	50.0	90.0	146.0047975	4781.532657	6.221125089	33102353	123.0
E01598N4052E01840N3892-BS-M792_E01731N3895_D010_S112D70R270_A008541_S034	E01598N4052E01840N3892	BS	7.928	17.3107	38.9512					1.0	112.5	70.0	270.0	163.0637885	8541.959899	3.482399019	38951731	57.0
E01446N4259E02038N3783-BS-M809_E02009N3850_D010_S157D70R270_A006995_S075	E01446N4259E02038N3783	BS	8.0933	20.0938	38.5016					1.0	157.5	70.0	270.0	183.4540459	6995.959622	7.525559016	38502009	310.0
E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S112D50R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.7595	36.7029					10.79	112.5	50.0	90.0	113.4407387	3139.706455	5.040771536	36701575	602.0
E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S292D30R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.7595	36.7029					1.0	292.5	30.0	90.0	183.4540459	6995.959622	7.525559016	36701575	602.0
E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S157D30R090_A012497_S042	E01108N3882E01527N3690	BS	8.0933	15.0974	37.8271					1.0	157.5	30.0	90.0	204.8885534	12497.91873	4.212581963	37821509	141.0
E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S247D70R270_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.3821	37.8271					1.0	247.5	70.0	270.0	204.8885534	12497.91873	4.212581963	37821538	393.0
E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S292D70R270_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.3075	37.3774					1.0	292.5	70.0	270.0	44.86313534	668.9129776	2.326036034	37371530	1315.0
E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S292D10R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.5157	36.9278					12.58	292.5	10.0	90.0	146.0047975	4781.532657	6.221125089	36921551	1188.0
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S157D70R270_A000357_S016	E01267N3753E01646N3535	BS	6.8012	15.3075	37.3774					1.0	157.5	70.0	270.0	30.79089518	357.1924867	1.699549214	37371530	1315.0
E01470N3877E01631N3641-BS-M754_E01534N3760_D140_S202D10R090_A003524_S022	E01470N3877E01631N3641	BS	7.5435	15.3446	37.6022					14.0	202.5	10.0	90.0	95.87462075	3524.549863	2.236569515	37601534	569.0
E01446N4259E02038N3783-BS-M809_E01980N3850_D010_S022D30R090_A006995_S075	E01446N4259E02038N3783	BS	8.0933	19.8065	38.5016					1.0	22.5	30.0	90.0	183.4540459	6995.959622	7.525559016	38501980	205.0
E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S337D70R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.3075	37.3774					14.48	337.5	70.0	90.0	183.4540459	6995.959622	7.525559016	37371530	1315.0
E01267N3753E01646N3535-BS-M754_E01470N3715_D010_S247D70R090_A001972_S039	E01267N3753E01646N3535	BS	7.5435	14.7066	37.1526					1.0	247.5	70.0	90.0	85.8446545	1972.937179	3.995515346	37151470	237.0
E01267N3753E01646N3535-BS-M680_E01551N3692_D010_S292D50R090_A000357_S016	E01267N3753E01646N3535	BS	6.8012	15.5157	36.9278					1.0	292.5	50.0	90.0	30.79089518	357.1924867	1.699549214	36921551	1188.0
E01470N3877E01631N3641-BS-M732_E01538N3782_D010_S292D30R270_A002108_S017	E01470N3877E01631N3641	BS	7.3203	15.3821	37.8271					1.0	292.5	30.0	270.0	70.43855493	2108.290431	1.72963961	37821538	393.0
E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S292D30R270_A000357_S016	E01267N3753E01646N3535	BS	6.8012	15.3075	37.3774					5.1	292.5	30.0	270.0	30.79089518	357.1924867	1.699549214	37371530	1315.0
E01522N3585E03578N2685-BS-M774_E01890N3422_D010_S247D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.9081	34.2298					1.0	247.5	30.0	90.0	113.4407387	3139.706455	5.040771536	34221890	54.0
E01889N4173E02097N3847-BS-M707_E01930N4007_D010_S292D30R090_A001194_S013	E01889N4173E02097N3847	BS	7.0737	19.3071	40.0754					1.0	292.5	30.0	90.0	50.1048797	1194.978314	1.302045127	40071930	6.0
E01964N3926E02184N3685-BS-M754_E01998N3805_D010_S337D50R270_A003524_S022	E01964N3926E02184N3685	BS	7.5435	19.9883	38.0519					1.0	337.5	50.0	270.0	95.87462075	3524.549863	2.236569515	38051998	50.0
E01446N4259E02038N3783-BS-M792_E01962N3895_D010_S292D50R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	19.6235	38.9512					1.0	292.5	50.0	90.0	146.0047975	4781.532657	6.221125089	38951962	94.0
E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S157D30R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.3075	37.3774					14.48	157.5	30.0	270.0	183.4540459	6995.959622	7.525559016	37371530	1315.0
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S067D10R270_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.2708	37.1526					1.0	67.5	10.0	270.0	85.8446545	1972.937179	3.995515346	37151527	1118.0
E01470N3877E01631N3641-BS-M680_E01587N3737_D075_S022D30R090_A000638_S009	E01470N3877E01631N3641	BS	6.8012	15.8733	37.3774					7.56	22.5	30.0	90.0	34.38845919	638.1058369	0.951356616	37371587	511.0
E01470N3877E01631N3641-BS-M809_E01513N3805_D010_S292D30R270_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.1345	38.0519					1.0	292.5	30.0	270.0	204.8885534	12497.91873	4.212581963	38051513	120.0
E01267N3753E01646N3535-BS-M809_E01463N3670_D010_S202D30R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	14.6377	36.7029					1.0	202.5	30.0	90.0	183.4540459	6995.959622	7.525559016	36701463	31.0
E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S067D30R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.1631	36.4781					1.0	67.5	30.0	90.0	183.4540459	6995.959622	7.525559016	36471516	142.0
E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S157D50R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.2708	37.1526					11.54	157.5	50.0	90.0	44.86313534	668.9129776	2.326036034	37151527	1118.0
E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S247D30R270_A003524_S022	E01470N3877E01631N3641	BS	7.5435	15.5904	37.3774					1.0	247.5	30.0	270.0	95.87462075	3524.549863	2.236569515	37371559	705.0
E01470N3877E01631N3641-BS-M707_E01579N3692_D010_S202D30R090_A001194_S013	E01470N3877E01631N3641	BS	7.0737	15.797	36.9278					1.0	202.5	30.0	90.0	50.1048797	1194.978314	1.302045127	36921579	475.0
E01470N3877E01631N3641-BS-M680_E01534N3760_D075_S112D30R090_A000638_S009	E01470N3877E01631N3641	BS	6.8012	15.3446	37.6022					7.56	112.5	30.0	90.0	34.38845919	638.1058369	0.951356616	37601534	569.0
E01446N4259E02038N3783-BS-M774_E01975N3827_D010_S337D70R090_A003139_S050	E01446N4259E02038N3783	BS	7.7453	19.7544	38.2767					1.0	337.5	70.0	90.0	113.4407387	3139.706455	5.040771536	38271975	259.0
E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S067D50R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.479	36.7029					1.0	67.5	50.0	90.0	183.4540459	6995.959622	7.525559016	36701547	617.0
E01108N3882E01527N3690-BS-M792_E01474N3737_D010_S067D30R090_A008541_S034	E01108N3882E01527N3690	BS	7.928	14.7416	37.3774					1.0	67.5	30.0	90.0	163.0637885	8541.959899	3.482399019	37371474	120.0
E01267N3753E01646N3535-BS-M774_E01589N3580_D107_S067D50R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.8906	35.8036					10.79	67.5	50.0	90.0	113.4407387	3139.706455	5.040771536	35801589	90.0
E01522N3585E03578N2685-BS-M754_E01857N3535_D010_S247D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	18.5751	35.3539					1.0	247.5	50.0	90.0	85.8446545	1972.937179	3.995515346	35351857	70.0
E01964N3926E02184N3685-BS-M774_E02050N3782_D010_S337D30R090_A005608_S028	E01964N3926E02184N3685	BS	7.7453	20.5057	37.8271					1.0	337.5	30.0	90.0	126.6949918	5608.922611	2.821672543	37822050	19.0
E01470N3877E01631N3641-BS-M732_E01587N3737_D010_S022D90R090_A002108_S017	E01470N3877E01631N3641	BS	7.3203	15.8733	37.3774					1.0	22.5	90.0	90.0	70.43855493	2108.290431	1.72963961	37371587	511.0
E01446N4259E02038N3783-BS-M774_E01985N3872_D010_S337D50R090_A003139_S050	E01446N4259E02038N3783	BS	7.7453	19.8593	38.7264					1.0	337.5	50.0	90.0	113.4407387	3139.706455	5.040771536	38721985	166.0
E01267N3753E01646N3535-BS-M792_E01470N3715_D125_S112D50R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	14.7066	37.1526					12.58	112.5	50.0	90.0	146.0047975	4781.532657	6.221125089	37151470	237.0
E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S067D10R090_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.7223	36.4781					9.13	67.5	10.0	90.0	85.8446545	1972.937179	3.995515346	36471572	380.0
E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S067D10R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.1986	36.7029					1.0	67.5	10.0	90.0	146.0047975	4781.532657	6.221125089	36701519	388.0
E01598N4052E01840N3892-BS-M754_E01793N3917_D140_S292D30R090_A003524_S022	E01598N4052E01840N3892	BS	7.5435	17.9364	39.1761					14.0	292.5	30.0	90.0	95.87462075	3524.549863	2.236569515	39171793	110.0
E01446N4259E02038N3783-BS-M809_E02009N3850_D010_S157D70R090_A006995_S075	E01446N4259E02038N3783	BS	8.0933	20.0938	38.5016					1.0	157.5	70.0	90.0	183.4540459	6995.959622	7.525559016	38502009	310.0
E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S067D90R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.0245	37.3774					1.0	67.5	90.0	90.0	44.86313534	668.9129776	2.326036034	37371502	919.0
E01446N4259E02038N3783-BS-M754_E01970N3805_D091_S157D50R270_A001972_S039	E01446N4259E02038N3783	BS	7.5435	19.7028	38.0519					9.13	157.5	50.0	270.0	85.8446545	1972.937179	3.995515346	38051970	262.0
E01267N3753E01646N3535-BS-M732_E01530N3737_D010_S292D10R090_A001180_S030	E01267N3753E01646N3535	BS	7.3203	15.3075	37.3774					1.0	292.5	10.0	90.0	63.06959406	1180.157677	3.089911384	37371530	1315.0
E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S247D10R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.0245	37.3774					14.48	247.5	10.0	90.0	183.4540459	6995.959622	7.525559016	37371502	919.0
E01598N4052E01840N3892-BS-M809_E01793N3917_D010_S112D50R270_A012497_S042	E01598N4052E01840N3892	BS	8.0933	17.9364	39.1761					1.0	112.5	50.0	270.0	204.8885534	12497.91873	4.212581963	39171793	110.0
E01267N3753E01646N3535-BS-M680_E01551N3692_D051_S247D30R090_A000357_S016	E01267N3753E01646N3535	BS	6.8012	15.5157	36.9278					5.1	247.5	30.0	90.0	30.79089518	357.1924867	1.699549214	36921551	1188.0
E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S157D90R090_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.3075	37.3774					1.0	157.5	90.0	90.0	85.8446545	1972.937179	3.995515346	37371530	1315.0
E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S247D30R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	14.9532	36.9278					1.0	247.5	30.0	270.0	146.0047975	4781.532657	6.221125089	36921495	334.0
E01267N3753E01646N3535-BS-M774_E01589N3580_D010_S067D50R270_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.8906	35.8036					1.0	67.5	50.0	270.0	113.4407387	3139.706455	5.040771536	35801589	90.0
E01470N3877E01631N3641-BS-M774_E01513N3805_D010_S112D70R090_A005608_S028	E01470N3877E01631N3641	BS	7.7453	15.1345	38.0519					1.0	112.5	70.0	90.0	126.6949918	5608.922611	2.821672543	38051513	120.0
E01446N4259E02038N3783-BS-M754_E01970N3805_D091_S157D70R090_A001972_S039	E01446N4259E02038N3783	BS	7.5435	19.7028	38.0519					9.13	157.5	70.0	90.0	85.8446545	1972.937179	3.995515346	38051970	262.0
E01267N3753E01646N3535-BS-M792_E01592N3602_D010_S292D50R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.9273	36.0284					1.0	292.5	50.0	90.0	146.0047975	4781.532657	6.221125089	36021592	162.0
E01108N3882E01527N3690-BS-M792_E01484N3805_D010_S337D30R090_A008541_S034	E01108N3882E01527N3690	BS	7.928	14.849	38.0519					1.0	337.5	30.0	90.0	163.0637885	8541.959899	3.482399019	38051484	53.0
E01889N4173E02097N3847-BS-M754_E01991N3895_D010_S292D70R090_A003524_S022	E01889N4173E02097N3847	BS	7.5435	19.9126	38.9512					1.0	292.5	70.0	90.0	95.87462075	3524.549863	2.236569515	38951991	68.0
E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S202D30R270_A003524_S022	E01470N3877E01631N3641	BS	7.5435	15.5529	37.1526					1.0	202.5	30.0	270.0	95.87462075	3524.549863	2.236569515	37151555	772.0
E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S022D90R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.2345	36.9278					12.58	22.5	90.0	270.0	146.0047975	4781.532657	6.221125089	36921523	927.0
E01446N4259E02038N3783-BS-M754_E01962N3895_D010_S112D50R090_A001972_S039	E01446N4259E02038N3783	BS	7.5435	19.6235	38.9512					1.0	112.5	50.0	90.0	85.8446545	1972.937179	3.995515346	38951962	94.0
E01108N3882E01527N3690-BS-M774_E01449N3760_D010_S112D70R090_A005608_S028	E01108N3882E01527N3690	BS	7.7453	14.4932	37.6022					1.0	112.5	70.0	90.0	126.6949918	5608.922611	2.821672543	37601449	51.0
E01267N3753E01646N3535-BS-M754_E01568N3625_D010_S247D50R270_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.6856	36.2533					1.0	247.5	50.0	270.0	85.8446545	1972.937179	3.995515346	36251568	221.0
E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S292D30R090_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.4427	36.4781					1.0	292.5	30.0	90.0	85.8446545	1972.937179	3.995515346	36471544	310.0
E01267N3753E01646N3535-BS-M707_E01527N3715_D010_S292D30R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.2708	37.1526					1.0	292.5	30.0	90.0	44.86313534	668.9129776	2.326036034	37151527	1118.0
E01267N3753E01646N3535-BS-M774_E01589N3580_D010_S247D30R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.8906	35.8036					1.0	247.5	30.0	90.0	113.4407387	3139.706455	5.040771536	35801589	90.0
E01267N3753E01646N3535-BS-M707_E01551N3692_D062_S202D30R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.5157	36.9278					6.27	202.5	30.0	90.0	44.86313534	668.9129776	2.326036034	36921551	1188.0
E01598N4052E01840N3892-BS-M792_E01686N3962_D010_S292D50R090_A008541_S034	E01598N4052E01840N3892	BS	7.928	16.8654	39.6257					1.0	292.5	50.0	90.0	163.0637885	8541.959899	3.482399019	39621686	5.0
E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S292D70R090_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.3446	37.6022					1.0	292.5	70.0	90.0	204.8885534	12497.91873	4.212581963	37601534	569.0
E01267N3753E01646N3535-BS-M707_E01551N3692_D062_S067D10R090_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.5157	36.9278					6.27	67.5	10.0	90.0	44.86313534	668.9129776	2.326036034	36921551	1188.0
E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S292D50R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.4427	36.4781					1.0	292.5	50.0	270.0	183.4540459	6995.959622	7.525559016	36471544	310.0
E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S022D50R090_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.797	36.9278					1.0	22.5	50.0	90.0	204.8885534	12497.91873	4.212581963	36921579	475.0
E01470N3877E01631N3641-BS-M774_E01579N3692_D010_S022D10R090_A005608_S028	E01470N3877E01631N3641	BS	7.7453	15.797	36.9278					1.0	22.5	10.0	90.0	126.6949918	5608.922611	2.821672543	36921579	475.0
E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S292D50R270_A012497_S042	E01108N3882E01527N3690	BS	8.0933	15.0608	37.6022					1.0	292.5	50.0	270.0	204.8885534	12497.91873	4.212581963	37601506	255.0
E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S292D10R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.2708	37.1526					1.0	292.5	10.0	90.0	183.4540459	6995.959622	7.525559016	37151527	1118.0
E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S247D10R270_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.0245	37.3774					1.0	247.5	10.0	270.0	113.4407387	3139.706455	5.040771536	37371502	919.0
E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S067D90R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.2345	36.9278					1.0	67.5	90.0	270.0	183.4540459	6995.959622	7.525559016	36921523	927.0
E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S112D10R090_A003524_S022	E01470N3877E01631N3641	BS	7.5435	15.3821	37.8271					1.0	112.5	10.0	90.0	95.87462075	3524.549863	2.236569515	37821538	393.0
E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S202D50R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.4068	36.2533					1.0	202.5	50.0	90.0	183.4540459	6995.959622	7.525559016	36251540	135.0
E01470N3877E01631N3641-BS-M774_E01555N3715_D010_S247D10R090_A005608_S028	E01470N3877E01631N3641	BS	7.7453	15.5529	37.1526					1.0	247.5	10.0	90.0	126.6949918	5608.922611	2.821672543	37151555	772.0
E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S157D50R090_A006995_S075	E01446N4259E02038N3783	BS	8.0933	19.2829	38.7264					1.0	157.5	50.0	90.0	183.4540459	6995.959622	7.525559016	38721928	81.0
E01522N3585E03578N2685-BS-M774_E01844N3467_D010_S247D50R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.4472	34.6794					1.0	247.5	50.0	90.0	113.4407387	3139.706455	5.040771536	34671844	42.0
E01522N3585E03578N2685-BS-M774_E01890N3422_D010_S067D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.9081	34.2298					1.0	67.5	30.0	90.0	113.4407387	3139.706455	5.040771536	34221890	54.0
E01267N3753E01646N3535-BS-M707_E01502N3737_D062_S292D50R270_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.0245	37.3774					6.27	292.5	50.0	270.0	44.86313534	668.9129776	2.326036034	37371502	919.0
E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S337D10R090_A000357_S016	E01267N3753E01646N3535	BS	6.8012	15.3075	37.3774					5.1	337.5	10.0	90.0	30.79089518	357.1924867	1.699549214	37371530	1315.0
E01470N3877E01631N3641-BS-M792_E01513N3805_D010_S247D50R090_A008541_S034	E01470N3877E01631N3641	BS	7.928	15.1345	38.0519					1.0	247.5	50.0	90.0	163.0637885	8541.959899	3.482399019	38051513	120.0
E01522N3585E03578N2685-BS-M754_E01719N3535_D010_S067D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	17.1968	35.3539					1.0	67.5	50.0	90.0	85.8446545	1972.937179	3.995515346	35351719	57.0
E01446N4259E02038N3783-BS-M792_E01980N3850_D010_S292D30R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	19.8065	38.5016					1.0	292.5	30.0	90.0	146.0047975	4781.532657	6.221125089	38501980	205.0
E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S157D50R090_A001194_S013	E01470N3877E01631N3641	BS	7.0737	15.5529	37.1526					9.43	157.5	50.0	90.0	50.1048797	1194.978314	1.302045127	37151555	772.0
E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S337D70R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.1986	36.7029					1.0	337.5	70.0	90.0	183.4540459	6995.959622	7.525559016	36701519	388.0
E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S067D70R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.7595	36.7029					1.0	67.5	70.0	90.0	113.4407387	3139.706455	5.040771536	36701575	602.0
E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S202D50R270_A002108_S017	E01470N3877E01631N3641	BS	7.3203	15.5904	37.3774					11.58	202.5	50.0	270.0	70.43855493	2108.290431	1.72963961	37371559	705.0
E01598N4052E01840N3892-BS-M732_E01798N3940_D010_S292D50R090_A002108_S017	E01598N4052E01840N3892	BS	7.3203	17.9844	39.4009					1.0	292.5	50.0	90.0	70.43855493	2108.290431	1.72963961	39401798	97.0
E01267N3753E01646N3535-BS-M792_E01516N3647_D010_S247D50R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.1631	36.4781					1.0	247.5	50.0	270.0	146.0047975	4781.532657	6.221125089	36471516	142.0
E01446N4259E02038N3783-BS-M754_E01885N3940_D010_S112D50R090_A001972_S039	E01446N4259E02038N3783	BS	7.5435	18.8573	39.4009					1.0	112.5	50.0	90.0	85.8446545	1972.937179	3.995515346	39401885	50.0
E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S292D10R090_A005608_S028	E01470N3877E01631N3641	BS	7.7453	15.3821	37.8271					1.0	292.5	10.0	90.0	126.6949918	5608.922611	2.821672543	37821538	393.0
