Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag,SR
12700,0.1373449416008458,0.3503003706801508,0.1866694866937828,0.4729412676207772,66429.0,111628.0,6.492162704467773,7.575557231903076,BS_manning003/E01446N4259E02038N3783-BS-M809_E01951N3850_D010_S337D70R270_A006995_S075,E01446N4259E02038N3783-BS-M809_E01951N3850_D010_S337D70R270_A006995_S075,1.32,20,10.4,4.571642663435905e-10,0.004,0.004,66429,6.492,19.5192,38.5016,38501951,160.0,0.004,1.0,6.034568315735392e-10,1.8674136321195144e-05,160.0,"38.357,19.242","(1.0, 2.0]",test,8.0933,BS
13337,0.1373350585396713,0.7892220798937248,0.1111401217810681,0.8887299271376151,203650.0,114830.0,7.037215709686279,6.405283451080322,BS_manning003/E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S292D70R270_A012497_S042,E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S292D70R270_A012497_S042,1.44,16,12.6,7.282566692470475e-10,-0.376,-0.765,203650,7.037,15.0974,37.8271,37821509,141.0,0.765,0.0,1.0486896037157484e-09,1.8674136321195144e-05,261.0,"37.757,15.042","(1.0, 2.0]",test,8.0933,BS
5931,0.1372281129731319,0.8951129730493605,0.0457721324126888,1.3304263712713444,271346.0,180342.0,16.296958923339844,16.423192977905273,BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S067D70R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S067D70R090_A006995_S075,2.62,10,12.6,2.353354401845137e-09,0.748,0.262,271346,16.297,14.9532,36.9278,36921495,334.0,0.748,0.0,6.16578853283426e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(2.0, 3.0]",test,8.0933,BS
6244,0.1371090597544055,0.8381067555201889,0.0799559461621969,1.0413544144442932,226669.0,160108.0,7.553477764129639,7.741791248321533,BS_manning003/E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S157D30R270_A012497_S042,E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S157D30R270_A012497_S042,1.31,26,24.0,1.142822586803115e-09,0.762,-0.031,226669,7.553,15.0974,37.8271,37821509,141.0,0.762,0.0,1.497097588712081e-09,1.8674136321195144e-05,261.0,"37.757,15.042","(1.0, 2.0]",test,8.0933,BS
7391,0.1368411337572103,0.8663587158746171,0.039665195125723,1.2098409782010378,265946.0,298052.0,9.211593627929688,8.861163139343262,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S112D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S112D70R090_A004781_S062,1.28,16,12.6,3.291941170982626e-09,1.926,0.533,265946,9.212,15.2708,37.1526,37151527,1118.0,1.926,0.0,4.213684698857761e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(1.0, 2.0]",test,7.928,BS
1220,0.136817059759936,0.7542727175976996,0.0777942598447477,0.8404393249419514,193805.0,223443.0,7.7860002517700195,8.151501655578613,BS_manning003/E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S112D70R270_A008541_S034,E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S112D70R270_A008541_S034,1.06,18,24.0,3.1262424002676422e-09,2.091,-1.174,193805,7.786,15.5529,37.1526,37151555,772.0,2.091,0.0,3.313816944283701e-09,1.8674136321195144e-05,1960.0,"36.857,15.342","(1.0, 2.0]",train,7.928,BS
4484,0.1365142301847676,0.9064172342930784,0.034126631025668,1.508701535594786,332183.0,264989.0,11.397446632385254,9.19370460510254,BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S112D90R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S112D90R270_A012497_S042,2.01,24,30.0,2.374689297419584e-09,1.366,0.677,332183,11.397,15.3446,37.6022,37601534,569.0,1.366,0.0,4.773125487813366e-09,1.8674136321195144e-05,575.0,"37.457,15.342","(2.0, 3.0]",test,8.0933,BS
6262,0.1364670812775486,0.937089200002854,0.0216095854918481,1.842302645717692,311855.0,316564.0,14.609559059143066,10.894376754760742,BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D010_S247D50R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01470N3715_D010_S247D50R270_A004781_S062,2.2,21,30.0,9.734253627383474e-09,2.377,0.108,311855,14.61,14.7066,37.1526,37151470,237.0,2.377,0.0,2.1415357980243653e-08,1.8674136321195144e-05,337.0,"36.857,14.442","(2.0, 3.0]",test,7.928,BS
4013,0.1363914004401737,0.4874441643445553,0.2555926310577755,0.5327946749579852,73432.0,104579.0,6.962105751037598,5.889387607574463,BS_manning003/E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S022D70R270_A008541_S034,E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S022D70R270_A008541_S034,1.12,18,48.0,4.500861478325786e-09,2.081,-1.182,73432,6.962,15.3446,37.6022,37601534,569.0,2.081,0.0,5.04096485572488e-09,1.8674136321195144e-05,575.0,"37.457,15.342","(1.0, 2.0]",test,7.928,BS
13329,0.1363740640366999,0.4173093325265181,0.168125433493078,0.4976313761549477,72922.0,123709.0,10.00866413116455,8.040857315063477,BS_manning003/E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S067D90R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S067D90R270_A006995_S075,1.61,26,12.6,4.2609821476819816e-10,-0.043,-0.092,72922,10.009,15.1631,36.4781,36471516,142.0,0.092,1.0,6.86018125776799e-10,1.8674136321195144e-05,142.0,"36.257,15.042","(1.0, 2.0]",test,8.0933,BS
